,Age Chart-alias,State-alias,SUM(Positive PTSD)-alias,SUM(State Population)-alias,SUM(Total PTSD Responses)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(Tooltip Title Show)-alias,AGG(% at Risk)-alias,AGG(# per 100K)-alias,AGG(Formatted Show # or Percent Positive Age)-alias,AGG(Show # or Percent)-alias
20,True,New Jersey,1187,9267130,1288,40.16,40.16,-74.49,-74.49,%null%,Breakdown by County (All Years),92.158,12.808712082381494,12.8,0.02
21,True,New Hampshire,250,1388992,264,43.66,43.66,-71.49,-71.49,%null%,Breakdown by County (All Years),94.697,17.99866377920103,18.0,0.44
22,True,Nevada,563,3143991,611,39.25,39.25,-116.75,-116.75,%null%,Breakdown by County (All Years),92.144,17.90717594293368,17.9,0.42
23,True,Nebraska,377,1963692,407,41.5,41.50,-99.75,-99.75,%null%,Breakdown by County (All Years),92.629,19.198530115720796,19.2,0.56
24,True,Montana,204,1104271,212,47,47.00,-109.75,-109.75,%null%,Breakdown by County (All Years),96.226,18.473726105276693,18.5,0.48
25,True,Missouri,1230,6168187,1316,38.25,38.25,-92.5,-92.50,%null%,Breakdown by County (All Years),93.465,19.941029673711256,19.9,0.62
26,True,Mississippi,417,2949965,444,33.503,33.50,-89.8071,-89.81,%null%,Breakdown by County (All Years),93.919,14.13576093275683,14.1,0.1
27,True,Minnesota,1151,5707390,1251,46.25,46.25,-94.25,-94.25,%null%,Breakdown by County (All Years),92.006,20.166836329740914,20.2,0.64
28,True,Michigan,1879,10050811,2027,43.1045,43.10,-84.6165,-84.62,%null%,Breakdown by County (All Years),92.699,18.695008790832897,18.7,0.5
29,True,Massachusetts,1029,6984723,1107,42.3616,42.36,-72.1839,-72.18,%null%,Breakdown by County (All Years),92.954,14.732151869157875,14.7,0.14
30,True,Maryland,1038,6165129,1126,39.4444,39.44,-77.0834,-77.08,%null%,Breakdown by County (All Years),92.185,16.836630669041963,16.8,0.36
31,True,Maine,321,1372247,352,45.5,45.50,-69.24,-69.24,%null%,Breakdown by County (All Years),91.193,23.39229016350555,23.4,0.9
32,True,Louisiana,607,4624047,668,30.6935,30.69,-92.241,-92.24,%null%,Breakdown by County (All Years),90.868,13.127029201909064,13.1,0.04
33,True,Kentucky,931,4509394,999,37.79,37.79,-84.87,-84.87,%null%,Breakdown by County (All Years),93.193,20.645789655993685,20.6,0.72
34,True,Kansas,607,2934582,644,38.5,38.50,-98.5,-98.50,%null%,Breakdown by County (All Years),94.255,20.68437685503421,20.7,0.74
35,True,Iowa,723,3193079,808,42,42.00,-93.5,-93.50,%null%,Breakdown by County (All Years),89.480,22.642721962093642,22.6,0.88
36,True,Indiana,1644,6805985,1770,40,40.00,-86.25,-86.25,%null%,Breakdown by County (All Years),92.881,24.155210450801757,24.2,0.96
37,True,Illinois,1946,12671469,2118,40,40.00,-89.25,-89.25,%null%,Breakdown by County (All Years),91.879,15.35733544390157,15.4,0.18
38,True,Idaho,425,1900923,460,44.0739,44.07,-114.542,-114.54,%null%,Breakdown by County (All Years),92.391,22.35755998533344,22.4,0.86
39,True,Hawaii,224,1441553,242,20.79,20.79,-156.34,-156.34,%null%,Breakdown by County (All Years),92.562,15.538797394199172,15.5,0.24
40,True,Georgia,1921,10799566,2068,32.1598,32.16,-83.4715,-83.47,%null%,Breakdown by County (All Years),92.892,17.787751841138803,17.8,0.4
41,True,Florida,3159,21781128,3411,28.42,28.42,-81.55,-81.55,%null%,Breakdown by County (All Years),92.612,14.503381092108729,14.5,0.12
42,True,District of Columbia,81,670050,90,38.91,38.91,-77,-77.00,%null%,Breakdown by County (All Years),90.000,12.08865010073875,12.1,0
43,True,Delaware,221,1003384,235,38.6716,38.67,-75.4165,-75.42,%null%,Breakdown by County (All Years),94.043,22.02546582365276,22.0,0.82
44,True,Connecticut,586,3605597,642,41.6227,41.62,-72.7028,-72.70,%null%,Breakdown by County (All Years),91.277,16.252509639873786,16.3,0.26
45,True,Colorado,1381,5812069,1506,39,39.00,-105.5,-105.50,%null%,Breakdown by County (All Years),91.700,23.76090166857964,23.8,0.92
46,True,California,5951,39237836,6545,37.25,37.25,-119.75,-119.75,%null%,Breakdown by County (All Years),90.924,15.166483697011223,15.2,0.16
47,True,Arkansas,727,3025891,778,34.75,34.75,-92.5,-92.50,%null%,Breakdown by County (All Years),93.445,24.025981107713395,24.0,0.94
48,True,Arizona,1411,7276316,1542,34.5,34.50,-111.5,-111.50,%null%,Breakdown by County (All Years),91.505,19.391681174924233,19.4,0.58
49,True,Alaska,282,732673,314,64,64.00,-150,-150.00,%null%,Breakdown by County (All Years),89.809,38.489203232547126,38.5,1
50,True,Alabama,923,5039877,1012,32.75,32.75,-86.75,-86.75,%null%,Breakdown by County (All Years),91.206,18.31393901081316,18.3,0.46
