Site Name,Site Address,Site City,Site State,Site Zip Code,County
Lifespan Health Admin,880 Pickwick St UNIT 2,Savannah,TN,38372-3071,Hardin
Lifespan Selmer,181 S Y Sq,Selmer,TN,38375-1739,McNairy
CHARLES H  WILKENS MD PC,PO BOX 447,Jellico,TN,37762-0447,Campbell
Lake County Primary Care Clinic,710 Carl Perkins Pkwy,Tiptonville,TN,38079-1678,Lake
Lauderdale County Medical Clinic,317 Cleveland St,Ripley,TN,38063-1205,Lauderdale
Obion County Medical Clinic,321 W Harper St Bldg,Troy,TN,38260-5653,Obion
WILLLIAM B. ACREE CLINIC,130 N Main St,Ridgely,TN,38080-1317,Lake
Memphis Health Center Mobile Medical Unit,360 E Eh Crump Blvd,Memphis,TN,38126-5310,Shelby
"MEMPHIS HEALTH CENTER, INC.",360 E Eh Crump Blvd,Memphis,TN,38126-5310,Shelby
Rossville Health Center,4940 Highway 57,Rossville,TN,38066-5068,Fayette
Salvation Army ARC,2649 Kirby Whitten Rd,Memphis,TN,38133-4734,Shelby
Synergy Treatment Centers,2305 Airport Interchange Ave,Memphis,TN,38132-1002,Shelby
Warriors Center Residential Treatment Facility,642 Semmes St,Memphis,TN,38111-2202,Shelby
Whitehaven Health Center,4593 Elvis Presley Blvd STE 101,Memphis,TN,38116-1511,Shelby
"PERRY COUNTY MEDICAL CENTER, INC.",115 E Brooklyn St,Linden,TN,37096-3515,Perry
Three Rivers Community Health-Dental,7723 Clearview Church Ln STE 200,Lyles,TN,37098-1677,Hickman
THREE RIVERS COMMUNITY HLTH GRP-HICKMAN,7723 Clearview Church Ln STE 100,Lyles,TN,37098-1672,Hickman
BAILEYTON MEDICAL CENTER,580 Van Hill Rd,Greeneville,TN,37745-7608,Greene
BLUFF CITY MEDICAL CENTER,229 Highway 19 E,Bluff City,TN,37618-1865,Sullivan
BULLS GAP MEDICAL CENTER,260 Highway 11 E,Bulls Gap,TN,37711-3416,Hawkins
Camp Creek Medical Center,2994 Camp Creek Rd,Greeneville,TN,37743-6064,Greene
DRY CREEK MEDICAL CENTER,1826 N Main Ave,Erwin,TN,37650-8932,Unicoi
H.C. Mobile Unit #1,4966 Highway 11W,Rogersville,TN,37857-6028,Hawkins
HAWKINS MEDICAL CENTER,4966 Highway 11W,Rogersville,TN,37857-6028,Hawkins
KINGSPORT MEDICAL CENTER,737 E Sevier Ave,Kingsport,TN,37660-4912,Sullivan
LIMESTONE MEDICAL CENTER,105 Limestone Ruritan Rd,Limestone,TN,37681-2515,Washington
Mobile Unit 2,2880 Camp Creek Rd,Greeneville,TN,37743-6064,Greene
MOUNTAIN CITY MEDICAL CENTER,222 Oak St,Mountain City,TN,37683-1526,Johnson
RHSC Medical Center at Jonesborough,600 Boones Creek Rd,Jonesborough,TN,37659-5167,Washington
ROAN MOUNTAIN MEDICAL CENTER,152 Highway 143,Roan Mountain,TN,37687-3002,Carter
ROGERSVILLE MEDICAL COMPLEX,4307 Highway 66 S,Rogersville,TN,37857-3155,Hawkins
SBHC/Cherokee Comprehensive High School,2927 Highway 66 S,Rogersville,TN,37857-5169,Hawkins
SBHC/Volunteer Comprehensive High School,1050 Volunteer St,Church Hill,TN,37642-4435,Hawkins
SNEEDVILLE MEDICAL CENTER,1861 Main St,Sneedville,TN,37869-3645,Hancock
Chattanooga Hamilton County Health Department,921 E 3rd St,Chattanooga,TN,37403-2102,Hamilton
Homeless Health Care Center,730 E 11th St,Chattanooga,TN,37403-3103,Hamilton
J HOWARD RUPARD MD,883 Union St,Shelbyville,TN,37160-2607,Bedford
EAST TENNESSEE STATE UNIVERSITY COLLEGE OF NUR...,400 J L Seehorn Rd,Johnson City,TN,37614,Washington
HANCOCK CTY SBHC/HIGH SCHOOL,2700 Main St,Sneedville,TN,37869-3041,Hancock
HANCOCK ELEM SCHOOL BASED CLINIC,391 Court Sq,Sneedville,TN,37869-3860,Hancock
Johnson City Community Health Center,2151 Century Ln,Johnson City,TN,37604-4469,Washington
JOHNSON CITY DOWNTOWN DAY CENTER,202 W Fairview Av,Johnson City,TN,37604-5611,Washington
FAMILY HEALTH CENTER OF ASHLAND CITY,342 Frey St,Ashland City,TN,37015-1734,Cheatham
"Gibson County Community Health Center, TDH",1250 S Manufacturers Row,Trenton,TN,38382-3632,Gibson
Temporary Site - Tri-State Community Health Ce...,3839 Lamar Ave,Memphis,TN,38118-3706,Shelby
Tri State Community Health Center,4041 Knight Arnold Rd,Memphis,TN,38118-2128,Shelby
Chota Community Health Services,412 Hunt St,Tellico Plains,TN,37385-5046,Monroe
Chota Community Health Services,1206 Highway 411,Vonore,TN,37885-2455,Monroe
Chota Community Health Services,4798 New Highway 68,Madisonville,TN,37354-1287,Monroe
Coker Creek Elementary School,130 Ruritan Rd,Tellico Plains,TN,37385-6075,Monroe
Madisonville Intermediate School,1000 Green Rd,Madisonville,TN,37354-7062,Monroe
Madisonville Middle School,175 Oak Grove Rd,Madisonville,TN,37354-5999,Monroe
Madisonville Primary School,268 Warren St,Madisonville,TN,37354-1050,Monroe
Mobile Medical Unit,4798 New Highway 68,Madisonville,TN,37354-1287,Monroe
Rural Vale Elementary School,395 Daugherty Spring Rd,Tellico Plains,TN,37385-5604,Monroe
Sequoyah High School,3128 Highway 411,Madisonville,TN,37354-6352,Monroe
Sweetwater High School,414 S High St,Sweetwater,TN,37874-2437,Monroe
Tellico Plains Elementary School,121 Old High School Rd,Tellico Plains,TN,37385-4965,Monroe
Tellico Plains High School,9180 New Highway 68,Tellico Plains,TN,37385-5341,Monroe
Tellico Plains Junior High School,120 Old High School Rd,Tellico Plains,TN,37385-4922,Monroe
Vonore Elementary School,1135 Highway 411,Vonore,TN,37885-2437,Monroe
Vonore Middle School,414 Hall St,Vonore,TN,37885-2338,Monroe
SERVOLUTION HEALTH SERVICES INC,181 Powell Valley School Ln,Speedwell,TN,37870-7431,Claiborne
HOPE Family Health - Westmoreland,1124 New Highway 52 E,Westmoreland,TN,37186-5032,Sumner
HOPE Family Health - Westside,10427 Highway 52 W,Westmoreland,TN,37186-3234,Macon
Dayspring Clairfield,5663 Highway 90,Clairfield,TN,37715-3632,Claiborne
Dayspring Health Inc,107 S Main St,Jellico,TN,37762-2154,Campbell
Dayspring Jellico,550 Sunset Trl,Jellico,TN,37762-2343,Campbell
MOUNTAIN CITY EXTENDED HOURS H,1901 S Shady St,Mountain City,TN,37683-2021,Johnson
Benton Elementary School,215 School House Hill Rd,Benton,TN,37307-3133,Polk
BLEDSOE COUNTY PRIMARY CARE CTR.,3625 Main St,Pikeville,TN,37367-5319,Bledsoe
Cleveland Family Health Care Center,2020 Westland Dr SW,Cleveland,TN,37311-8163,Bradley
Copper Basin Elementary School,206 Cougar Dr,Copperhill,TN,37317-5001,Polk
Frazier Elementary School,3900 Double S Rd,Dayton,TN,37321-5344,Rhea
Graysville Elementary School,606 Long St,Dayton,TN,37321-7512,Rhea
Grundy County Primary Care Center,10120 SR 56,Coalmont,TN,37313-2505,Grundy
MEIGS COUNTY PRIMARY CARE,305 River Rd,Decatur,TN,37322-7801,Meigs
"Ocoee Regional Health Corporation, Benton Fami...",6784 Highway 411,Benton,TN,37307-4818,Polk
Rhea Central Elementary School,1005 Delaware Ave,Dayton,TN,37321-2818,Rhea
Rhea County Middle School,405 Pierce Rd,Evensville,TN,37332-3223,Rhea
Rhea County Primary Care Center,8850 Rhea County Hwy,Dayton,TN,37321-7932,Rhea
South Polk Elementary School,964 Old Federal Rd,Old Fort,TN,37362-7815,Polk
Spring City Elementary School,270 E Jackson Ave,Spring City,TN,37381-5302,Rhea
Spring City Middle School,751 Wassom Memorial Hwy,Spring City,TN,37381-5179,Rhea
Cempa Community Care at Impact Hub,4001 Rossville Blvd,Chattanooga,TN,37407-2546,Hamilton
Cempa Community Care Clinic,1000 E 3rd St STE 300,Chattanooga,TN,37403-2153,Hamilton
Cempa Finance Department,1000 E 3rd St STE 202,Chattanooga,TN,37403-2180,Hamilton
Cempa Food Market &amp; Transportation,1000 E 3rd St STE 102,Chattanooga,TN,37403-2183,Hamilton
Mobile Clinic,816 Mountain Creek Rd,Chattanooga,TN,37405-1633,Hamilton
Testing &amp; Prevention,1000 E 3rd St STE 103,Chattanooga,TN,37403-2148,Hamilton
STEWART COUNTY COMMUNITY HEALTH,1021 Spring St,Dover,TN,37058-3302,Stewart
TENNESSEE DEPARTMENT OF HEALTH,710 Hart Ln,Nashville,TN,37216-2649,Davidson
"MORGAN COUNTY HEALTH COUNCIL, INC.",224 Old Mill Rd,Wartburg,TN,37887-4163,Morgan
Connectus Lenox Village,6130 Nolensville Pike,Nashville,TN,37211-6813,Davidson
Connectus Mobile Services,813 Louisville Hwy,Goodlettsville,TN,37072-1104,Sumner
Priest Lake Family and Women's Health Center,2637 Murfreesboro Pike,Nashville,TN,37217-3505,Davidson
VINE HILL COMMUNITY CLINIC,601 Benton Ave,Nashville,TN,37204-2303,Davidson
DODSON AVENUE COMM HEALTH CENTER,1200 Dodson Ave,Chattanooga,TN,37406-3214,Hamilton
Erlanger Community Health Center - St.Elmo,3800 Tennessee Ave,Chattanooga,TN,37409-1270,Hamilton
Erlanger Medical Center,975 E 3rd St STE B-708,Chattanooga,TN,37403-2173,Hamilton
Erlanger Premier Healthcare Center,251 N Lyerly St STE 300,Chattanooga,TN,37404-2743,Hamilton
Family Health Group Lewisburg,1090 N Ellington Pkwy STE 102,Lewisburg,TN,37091-2227,Marshall
Family Health Group Pediatrics,1090 N Ellington Pkwy STE 201,Lewisburg,TN,37091-2227,Marshall
Lewis Health Center,617 W Main St,Hohenwald,TN,38462-1355,Lewis
Lewisburg Family Practice,1090 N Ellington Pkwy,Lewisburg,TN,37091-2227,Marshall
MRMG Primary Care (Collinwood),902 Highway 13 S,Collinwood,TN,38450-4614,Wayne
PrimeCare,854 W James M Campbell Blvd STE 301,Columbia,TN,38401-4659,Maury
Waynesboro Primary Care,101 Jv Mangubat Dr,Waynesboro,TN,38485-2440,Wayne
HARDEMAN COUNTY COMMUNITY HEALTH CENTER,629 Nuckolls Rd,Bolivar,TN,38008-1599,Hardeman
Hardeman County Community Health Center Mobile...,629 Nuckolls Rd,Bolivar,TN,38008-1599,Hardeman
Henderson Health Center,1132 Industrial Dr,Henderson,TN,38340-1310,Chester
School Health Clinic,445 Nuckolls Rd,Bolivar,TN,38008-1539,Hardeman
STANTON HEALTH CENTER,17 1st St E,Stanton,TN,38069-4426,Haywood
Administrative office,191 Fire Hall Dr,Huntsville,TN,37756-3414,Scott
AREA HEALTH CENTER,3826 Norma Rd,Huntsville,TN,37756-4408,Scott
HIGHLAND HEALTH CENTER,715 Rugby Hwy,Robbins,TN,37852-3755,Scott
HUNTSVILLE PRIMARY CARE CENTER,2974 Baker Hwy,Huntsville,TN,37756-3806,Scott
MOUNTAIN PEOPLE'S ONEIDA CLINIC,460 Industrial Ln,Oneida,TN,37841-6294,Scott
Mountain People's Oneida Clinic,470 Industrial Ln,Oneida,TN,37841-6294,Scott
MPHC Dental / Pediatrics,474 Industrial Ln,Oneida,TN,37841-6294,Scott
Oneida Elementary School,330 Claude Terry Dr,Oneida,TN,37841-3312,Scott
Oneida High School / Middle School,372 N Main St,Oneida,TN,37841-2507,Scott
WINFIELD MEDICAL CENTER,25677 Scott Hwy,Winfield,TN,37892-2293,Scott
Mercy 128 Holiday Court,128 Holiday Ct STE 105,Franklin,TN,37067-3092,Williamson
Mercy Health Services,1113 Murfreesboro Rd STE 319,Franklin,TN,37064-1312,Williamson
"Mercy Health Services, Inc",1113 Murfreesboro Rd STE 202,Franklin,TN,37064-1318,Williamson
"Mercy Health Services, Inc",143 SE Parkway Ct,Franklin,TN,37064-3968,Williamson
Mercy Marshall County - 122 East Commerce Street,122 E Commerce St,Lewisburg,TN,37091-3340,Marshall
Mercy office at Fairview Elementary,2640 Fairview Blvd,Fairview,TN,37062-9083,Williamson
Mercy office at FSSD Franklin Elementary School,1501 Figuers Dr,Franklin,TN,37064-3830,Williamson
Mercy office at FSSD Freedom Intermediate School,840 Glass Ln,Franklin,TN,37064-2461,Williamson
Mercy office at FSSD Freedom Middle school,750 New Highway 96 W,Franklin,TN,37064-2447,Williamson
Mercy office at FSSD Johnson Elementary School,815 Glass Ln,Franklin,TN,37064-2465,Williamson
Mercy office at FSSD Liberty Elementary School,600 Liberty Pike,Franklin,TN,37064-2923,Williamson
Mercy office at FSSD Moore Elementary School,1061 Lewisburg Pike,Franklin,TN,37064-6727,Williamson
Mercy Office at FSSD Poplar Grove School,2959 Del Rio Pike,Franklin,TN,37069-8701,Williamson
Mercy Office at Heritage Elementary,4801 Columbia Pike,Thompsons Station,TN,37179-5207,Williamson
Mercy office at Marshall Co Chapel Hill Elemen...,4795 Nashville Hwy,Chapel Hill,TN,37034,Marshall
Mercy office at Marshall Co Cornersville Eleme...,485 N Main St,Cornersville,TN,37047-4104,Marshall
Mercy office at Marshall Co Delk Henson Interm...,425 S Horton Pkwy,Chapel Hill,TN,37034-3148,Marshall
Mercy office at Marshall Co Forrest Middle/Hig...,310 N Horton Pkwy,Chapel Hill,TN,37034-3302,Marshall
Mercy office at Marshall Co High School,597 W Ellington Pkwy,Lewisburg,TN,37091-4510,Marshall
Mercy office at Marshall Co Lewisburg Middle s...,500 Tiger Blvd,Lewisburg,TN,37091-2036,Marshall
Mercy office at Marshall Co Oak Grove Elementary,1645 Franklin Pike,Lewisburg,TN,37091-6916,Marshall
Mercy office at Marshall Co Westhills Elementary,1351 W Ellington Pkwy,Lewisburg,TN,37091-4502,Marshall
Mercy office at Marshall Elementary School,401 Tiger Blvd,Lewisburg,TN,37091-2070,Marshall
Mercy office at New Hope Academy,1820 Downs Blvd,Franklin,TN,37064-6859,Williamson
Mercy office at Westwood Elementary,7200 Tiger Trl,Fairview,TN,37062-7235,Williamson
Administrative/Outreach Offices,2595 Central Ave,Memphis,TN,38104-5905,Shelby
Broad Avenue Dental Center,2953 Broad Ave,Memphis,TN,38112-2957,Shelby
BROAD AVENUE HEALTH CENTER,2861 Broad Ave,Memphis,TN,38112-2903,Shelby
East High School Based Health Center,3206 Poplar Ave,Memphis,TN,38111-3502,Shelby
East Jackson Health Center,655 Lexington Ave,Jackson,TN,38301-5075,Madison
East Jackson Women&#39;s Health Center,1104 Whitehall St,Jackson,TN,38301-3730,Madison
Frayser Health Center,969 Frayser Blvd,Memphis,TN,38127-5977,Shelby
Hickory Hill Health Center,5366 Winchester Rd,Memphis,TN,38115-4565,Shelby
MOBILE CLINIC,2861 Broad Ave,Memphis,TN,38112-2903,Shelby
Operation Outreach Homeless Health Center,1325 Jefferson Ave,Memphis,TN,38104-2013,Shelby
ORANGE MOUND HEALTH CENTER,2569 Douglass Ave,Memphis,TN,38114-2532,Shelby
Raleigh Health Center,3481 Austin Peay Hwy,Memphis,TN,38128-3801,Shelby
Sheffield School Based Health Center,4350 Chuck Ave,Memphis,TN,38118-4076,Shelby
THIRD STREET HEALTH CENTER,3362 S 3rd St,Memphis,TN,38109-2944,Shelby
Westwood School Based Health Center,4480 Westmont Rd,Memphis,TN,38109-5646,Shelby
Blaine Health Center,880 Rutledge Pike,Blaine,TN,37709-2317,Grainger
CENTER CITY HEALTH CENTER,2018 Western Ave,Knoxville,TN,37921-5718,Knox
Cherokee Health Systems - East Knox,2202 Martin Luther King Jr Ave,Knoxville,TN,37915-1570,Knox
Cherokee Health Systems Knox Homeless Health C...,538 W 5th Ave,Knoxville,TN,37917-7109,Knox
"CHEROKEE HEALTH SYSTEMS, INC.",6350 W Andrew Johnson Hwy,Talbott,TN,37877,Hamblen
CHEROKEE HLTH SYSTEMS - MAYNARDV,4330 Maynardville Hwy,Maynardville,TN,37807-3618,Union
CHEROKEE HLTH SYSTEMS 5TH STREET CLINIC,815 W 5th North St,Morristown,TN,37814-3810,Hamblen
CHS Anderson County,1107 N Charles G Seivers Blvd,Clinton,TN,37716-3944,Anderson
CHS Blount County,255 E Watt St,Alcoa,TN,37701-2236,Blount
CHS Boyd Creek Elementary School Clinic,1729 Indian Warpath Rd,Sevierville,TN,37876-0147,Sevier
CHS Catlettsburg Elementary School Clinic,1409 Catlettsburg Rd,Sevierville,TN,37876-1547,Sevier
CHS Catons Chapel Elementary School Clinic,3135 Catons Chapel Rd,Sevierville,TN,37876-8760,Sevier
CHS Chattanooga,5600 Brainerd Rd STE A4,Chattanooga,TN,37411-5336,Hamilton
CHS Cherokee Mills,2240 Sutherland Ave STE 103,Knoxville,TN,37919-2333,Knox
CHS Claiborne County Health Center,1596 Highway 33 S,New Tazewell,TN,37825-7104,Claiborne
CHS Englewood Health Center,3360 Highway 411 N,Englewood,TN,37329-5276,McMinn
CHS Jones Cove Elementary School Clinic,4554 Jones Cove Rd,Cosby,TN,37722-3905,Sevier
CHS Lonsdale,1754 Texas Ave,Knoxville,TN,37921-2513,Knox
CHS Loudon County,501 Adesa Blvd,Lenoir City,TN,37771-6725,Loudon
CHS Mobile Van 1,6350 W Andrew Johnson Hwy,Talbott,TN,37877,Hamblen
CHS New Center Elementary School Clinic,2701 Old Newport Hwy,Sevierville,TN,37876-2222,Sevier
CHS Newport,215 Hedrick Dr,Newport,TN,37821-2902,Cocke
CHS Northview Middle School Clinic,3295 Douglas Dam Rd,Kodak,TN,37764-2310,Sevier
CHS Northview Primary School Clinic,3293 Douglas Dam Rd,Kodak,TN,37764-2310,Sevier
CHS Pi Beta Phi Elementary School Clinic,125 Cherokee Orchard Rd,Gatlinburg,TN,37738-3513,Sevier
CHS Pigeon Forge Middle School Clinic,300 Wears Valley Rd,Pigeon Forge,TN,37863-4223,Sevier
CHS Pigeon Forge Primary School Clinic,1766 Waldens Creek Rd,Pigeon Forge,TN,37862-7604,Sevier
CHS Pittman Center Elementary School Clinic,2455 E Parkway,Gatlinburg,TN,37738-6113,Sevier
CHS Sevier County,10731 Chapman Hwy,Seymour,TN,37865-4765,Sevier
CHS Sevierville Intermediate School Clinic,416 High St,Sevierville,TN,37862-3817,Sevier
CHS Sevierville Middle School Clinic,520 High St,Sevierville,TN,37862-3843,Sevier
CHS Sevierville Primary School Clinic,1146 Blanton Dr,Sevierville,TN,37862-5049,Sevier
CHS Seymour Intermediate School,212 N Pitner Rd,Seymour,TN,37865-5177,Sevier
CHS Seymour Middle School Clinic,737 Boyds Creek Hwy,Seymour,TN,37865-5105,Sevier
CHS Seymour Primary School Clinic,717 Boyds Creek Hwy,Seymour,TN,37865-5105,Sevier
CHS Sulphur Springs,1923 Sulphur Springs Rd,Morristown,TN,37813-5654,Hamblen
CHS Wearwood Elementary School Clinic,3150 Wearwood Dr,Sevierville,TN,37862-8332,Sevier
NORTH KNOX HEALTH CENTER,7714 Conner Rd STE 105,Powell,TN,37849-3559,Knox
WASHBURN CLINIC,7719 Highway 131,Washburn,TN,37888-4055,Grainger
"WTPC, LLC",557 W Park Pl,Henderson,TN,38340-2027,Chester
"ADVANCED FAMILY MEDICAL CENTER, PLLC",101 Main St N,Middleton,TN,38052-3433,Hardeman
FCI - Memphis,1101 John A Denie Rd,Memphis,TN,38134-7630,Shelby
PLATEAU PEDIATRICS PLC,3234 Miller Ave,Crossville,TN,38555-6116,Cumberland
Western Mental Health Institute,11100 Highway 64,Bolivar,TN,38008-1554,Hardeman
Moccasin Bend Mental Health Institute,100 Moccasin Bend Rd,Chattanooga,TN,37405-4415,Hamilton
Middle Tennessee Mental Health Institute,221 Stewarts Ferry Pike,Nashville,TN,37214-3325,Davidson
HEALTHY KIDS LLC,220 W Cedar St,Shelbyville,TN,37160-2838,Bedford
FIREFLY PEDIATRICS,7693 Rhea County Hwy STE 1,Dayton,TN,37321-6083,Rhea
"VIP PRIMARY CARE, LLC",515 Rock Bridge Rd,Oliver Springs,TN,37840-3318,Morgan
DMA WAVERLY,215B Holly Ln,Waverly,TN,37185-3387,Humphreys
RAINBOW PEDIATRIC PC,1636 E Main St,Humboldt,TN,38343-2904,Gibson
DICKSON MEDICAL ASSOCIATE WHITE BLUFF,2004 Highway 47 N,White Bluff,TN,37187-4100,Dickson
DICKSON MEDICAL ASSOCIATES CRESTVIEW WALK-IN,127 Crestview Pl,Dickson,TN,37055-1067,Dickson
DICKSON MEDICAL ASSOCIATES FAIRVIEW,2340 Fairview Blvd,Fairview,TN,37062-9457,Williamson
DICKSON MEDICAL ASSOCIATES PEDIATRICS AND SPEC...,300 S Clydeton Rd,Waverly,TN,37185-2140,Humphreys
