Site Name,Site Address,Site City,Site State,Site Zip Code,County
BSHC Mobile Dental Unit #1,Highway 645,Inez,KY,41224,Martin
Duff-Allen Central Elementary School,183 Rebel Rd,Eastern,KY,41622-6503,Floyd
Eden Elementary School,212 Elementary Dr,Inez,KY,41224-8769,Martin
Eula Hall Health Center,7629 Ky Route 979,Grethel,KY,41631-6304,Floyd
Freeburn Community Health Center,136 Park Rd,Freeburn,KY,41528-8718,Pike
Hope Family Health Services,214 Beriah Blvd,Salyersville,KY,41465-7509,Magoffin
Hope Family Health Services-Pediatrics,194 Beriah Blvd,Salyersville,KY,41465-7509,Magoffin
HOPE FAMILY MEDICAL CENTER,940 Parkway Dr,Salyersville,KY,41465-9251,Magoffin
Inez Elementary School,5000 Elementary Dr,Inez,KY,41224-9538,Martin
Martin County Community Health Center,Highway 645,Inez,KY,41224,Martin
Martin County High School,137 Holly Bush Dr,Inez,KY,41224-9163,Martin
Martin County Middle School,130 Middle School Dr,Warfield,KY,41267-8300,Martin
PHYSICIANS FOR WOMEN AND FAMILIES,23 Willow Dr,Auxier,KY,41602,Floyd
Pikeville Community Health Center,50 Weddington Branch Rd STE B,Pikeville,KY,41501-3296,Pike
SHELBY VALLEY CLINIC,178 Douglas Pkwy,Pikeville,KY,41501-6970,Pike
South Floyd Elementary School,299 Mt Raider Dr,Hi Hat,KY,41636,Floyd
Warfield Elementary School,33 Warfield Elementary Loop,Warfield,KY,41267,Martin
FAIRVIEW COMMUNITY HEALTH CENTER,225 Natchez Trace Ave,Bowling Green,KY,42103-7995,Warren
Clover Fork Evarts,101 Chad St,Evarts,KY,40828,Harlan
Clover Fork Harlan,209 E Mound St,Harlan,KY,40831-2321,Harlan
Clover Fork School Based Health at Black Mount...,1555 Highway 215,Evarts,KY,40828-6522,Harlan
Clover Fork School Based Health at Cawood Elem...,51 Nola St,Cawood,KY,40815-5251,Harlan
Clover Fork School Based Health at Cumberland ...,322 Golf Course Rd,Cumberland,KY,40823-1908,Harlan
Clover Fork School Based Health at Evarts Elem...,132 Keister St,Evarts,KY,40828-5908,Harlan
Clover Fork School Based Health at Harlan Coun...,4000 N US Highway 119,Baxter,KY,40806-8337,Harlan
Clover Fork School Based Health at Harlan Inde...,420 E Central St,Harlan,KY,40831-2372,Harlan
Clover Fork School Based Health at Tri City He...,119 Central St,Cumberland,KY,40823-1607,Harlan
Clover Fork School Based Health at Verda Heads...,54 School House Rd,Evarts,KY,40828-6480,Harlan
CORBIN FAMILY HEALTH CENTER,140 Bryan Blvd,Corbin,KY,40701-2775,Whitley
"CORBIN PEDIATRIC ASSOCIATES, PSC",57 Summit Dr,Corbin,KY,40701-2746,Whitley
FAMILY HEALTH CARE ASSOCIATES,1927 S US Highway 25E,Barbourville,KY,40906-7600,Knox
FAMILY HEALTH CENTER - AMERICANA,4805 Southside Dr,Louisville,KY,40214-2111,Jefferson
Family Health Center - Americana Annex,4803 Southside Dr,Louisville,KY,40214-2111,Jefferson
FAMILY HEALTH CENTER - FAIRDALE,1000 Neighborhood Pl,Fairdale,KY,40118-9697,Jefferson
FAMILY HEALTH CENTER - IROQUOIS,4100 Taylor Blvd,Louisville,KY,40215-2342,Jefferson
Family Health Center - Revenue Central,9200 Shelbyville Rd,Louisville,KY,40222-5144,Jefferson
Family Health Center-East Broadway,834 E Broadway,Louisville,KY,40204-1072,Jefferson
Family Health Centers - West Market,2500 W Market St,Louisville,KY,40212-1541,Jefferson
"FAMILY HEALTH CENTERS, INC. - FAMILY HEALTH CE...",2215 Portland Ave,Louisville,KY,40212-1033,Jefferson
"Family Health Centers, Inc. - Wayside Hotel Lo...",120 W Broadway,Louisville,KY,40202-2110,Jefferson
Mobile Medical Unit - HCH Project,2215 Portland Ave,Louisville,KY,40212-1033,Jefferson
PHOENIX HEALTH CENTER FOR THE HOMELESS,712 E Muhammad Ali Blvd,Louisville,KY,40202-1643,Jefferson
Temporary Site-Salvation Army Joy Center,6306 Kenjoy Dr,Louisville,KY,40214-2927,Jefferson
FREEMAN FAMILY PRACTICE,10755 N US Highway 25E,Gray,KY,40734-6529,Knox
Corbin Educational Center SBHC,901 S Main St,Corbin,KY,40701-1805,Whitley
GCHC SBHC Dewitt Elem,138 Ky 718,Flat Lick,KY,40935-6129,Knox
GCHC SBHC Girdler Elementary,5452 N Ky 11,Girdler,KY,40943-6447,Knox
GCHC SBHC Lynn Camp Elementary,366 N Ky 830,Corbin,KY,40701-6132,Knox
GCHC- Appalachian Children's Home,1909 Ky 3439,Barbourville,KY,40906-7201,Knox
Grace CHC Bishop Street,121 Bishop St,Corbin,KY,40701-1702,Whitley
Grace CHC Falls Highway,1419 Cumberland Falls Hwy,Corbin,KY,40701-2722,Whitley
Grace CHC Hayes Lewis Elementary School Based ...,KY-699,Yeaddiss,KY,41777,Leslie
Grace CHC Mountain View Elementary School,170 Bears Trl,Hyden,KY,41749-8488,Leslie
Grace CHC Pineville,313 S Cherry St,Pineville,KY,40977-1724,Bell
Grace CHC SBH Bell Central School,9821 US Highway 25 E,Pineville,KY,40977-8581,Bell
Grace CHC SBH Bell County High School,9824 US Highway 25 E,Pineville,KY,40977-8581,Bell
Grace CHC SBH Corbin Elementary,710 W 8th St,Corbin,KY,40701-2106,Whitley
Grace CHC SBH Corbin High School,1901 Snyder St,Corbin,KY,40701-2451,Whitley
Grace CHC SBH Corbin Intermediate,404 17th St,Corbin,KY,40701-1922,Whitley
Grace CHC SBH Corbin Preschool,614 Master St,Corbin,KY,40701-1058,Knox
Grace CHC SBH Corbin Primary,3551 5th Street Rd,Corbin,KY,40701-9650,Whitley
Grace CHC SBH Frakes School,Henderson Settlement Loop,Frakes,KY,40940,Bell
Grace CHC SBH Lone Jack School,Creech Holw Rd,Pineville,KY,40977,Bell
Grace CHC SBH Page School,239 Page School Rd,Pineville,KY,40977-8775,Bell
Grace CHC SBH Right Fork School,5296 Highway 221,Stoney Fork,KY,40988-8930,Bell
Grace CHC SBH Stinnett Elementary School,12975 Highway 421,Hoskinston,KY,40844,Leslie
Grace CHC SBH W.B. Muncy Elementary,142 Pirate Dr,Wooton,KY,41776-8889,Leslie
Grace CHC SBH Yellow Creek School,4840 W Cumberland Ave,Middlesboro,KY,40965-9078,Bell
Grace Community Health Center Administrative O...,1019 Cumberland Falls Hwy STE B201,Corbin,KY,40701-2793,Whitley
"Grace Community Health Center, Inc",39 Cumberland Gap Plz,Gray,KY,40734-4536,Knox
"Grace Community Health Center, Inc. - Hyden",21154 Highway 421,Hyden,KY,41749,Leslie
Grace Health Corbin Pediatrics,57 Summit Dr,Corbin,KY,40701-2746,Whitley
Grace Health Levi Center Clinic,934 S Laurel Rd STE 1,London,KY,40744-8303,Laurel
Grace Health Manchester,85 Highway 80,Manchester,KY,40962-8801,Clay
Grace Health Medical Campus,14662 N US Highway 25 E,Corbin,KY,40701-6425,Knox
Grace Health Mountain View,272 London Mountain View Dr,London,KY,40741-6601,Laurel
Grace Health Pediatrics,120 N Commonwealth Ave STE 1,Corbin,KY,40701-6472,Knox
Grace Health SBHC Hayes Lewis Elementary,10130 Cutshin Rd,Yeaddiss,KY,41777-8611,Leslie
Grace Health SBHC Pineville Independent School,401 W Virginia Ave,Pineville,KY,40977-1321,Bell
Grace Health UC Clinic,49 W Sycamore St,Williamsburg,KY,40769-1739,Whitley
Grace Health Women's Care,1019 Cumberland Falls Hwy STE D141,Corbin,KY,40701-2796,Whitley
Grace SBH Corbin Middle School,50 Ed Mcneel Dr,Corbin,KY,40701-1873,Knox
Grace SBHC Central Elem,1000 Ky 3439,Barbourville,KY,40906-7200,Knox
Grace SBHC Corbin School of Innovation,200 W 8th St,Corbin,KY,40701-1900,Whitley
Grace SBHC Flat Lick Elem,100 Ky 3085,Flat Lick,KY,40935-6461,Knox
Grace SBHC GR Hampton Elem,60 Ky 3441,Barbourville,KY,40906-8095,Knox
Grace SBHC Jesse D. Lay Elem,220 N Allison Ave,Barbourville,KY,40906-1337,Knox
Grace SBHC Knox Central High School,100 Panther Way,Barbourville,KY,40906-8038,Knox
Grace SBHC Knox Co Middle,311 N Main St,Barbourville,KY,40906-1445,Knox
Grace SBHC Leslie Co High School,25 Eagle Ln,Hyden,KY,41749-8626,Leslie
Grace SBHC Lynn Camp Middle/High School,100 N Ky 830,Corbin,KY,40701-6132,Knox
Grace SBHC Middlesboro Elementary School,3400 Cumberland Ave,Middlesboro,KY,40965-2610,Bell
Grace SBHC Middlesboro High School,4404 W Cumberland Ave,Middlesboro,KY,40965-2626,Bell
Grace SBHC Middlesboro Middle School,4400 W Cumberland Ave,Middlesboro,KY,40965-2626,Bell
Knox County Area Technology Center,210 Wall St,Barbourville,KY,40906-1450,Knox
Berea Community School,1 Pirate Pkwy,Berea,KY,40403-1541,Madison
Berea Primary Care Clinic,305 Estill St,Berea,KY,40403-1742,Madison
White House Clinic - Berea,104 Legacy Dr,Berea,KY,40403-9594,Madison
White House Clinic - Irvine,30 Stacy Lane Rd,Irvine,KY,40336-7356,Estill
White House Clinic - Lancaster,89 Farra Dr,Lancaster,KY,40444-9598,Garrard
White House Clinic - McKee,1010 Main St S,Mc Kee,KY,40447,Jackson
White House Clinic - Mt. Vernon,Progress Dr,Mount Vernon,KY,40456,Rockcastle
White House Clinic - Richmond,401 Highland Park Dr,Richmond,KY,40475-3839,Madison
White House Clinics - Lancaster,103 Southern Ave,Lancaster,KY,40444,Garrard
453 Southland Drive,453 Southland Dr,Lexington,KY,40503-1826,Fayette
Arlington Elementary HealthFirst Bluegrass Sch...,122 Arceme Ave,Lexington,KY,40505-3502,Fayette
Booker T. Washington HealthFirst Bluegrass Sch...,707 Howard St,Lexington,KY,40508-1075,Fayette
Breckenridge Elementary HealthFirst Bluegrass ...,2101 Saint Mathilda Dr,Lexington,KY,40502-1127,Fayette
Cardinal Valley HealthFirst Bluegrass School C...,218 Mandalay Rd,Lexington,KY,40504-1333,Fayette
Harrison Elementary HealthFirst Bluegrass Scho...,161 Bruce St,Lexington,KY,40507-1239,Fayette
HealthFirst Bluegrass Bryan Station,1640 Bryan Station Rd,Lexington,KY,40505-2144,Fayette
HealthFirst Bluegrass Goodwin,1060 Goodwin Dr STE 110,Lexington,KY,40505-3824,Fayette
HealthFirst Bluegrass Health Care for Homeless...,360 W Loudon Ave,Lexington,KY,40508-3729,Fayette
HealthFirst Bluegrass MET.,576 E Third St STE 170,Lexington,KY,40508-2251,Fayette
HealthFirst Bluegrass Mobile 1 Dental Clinic,496 Southland Dr,Lexington,KY,40503-1827,Fayette
HealthFirst Bluegrass Newtown- Dental,650 Newtown Pike,Lexington,KY,40508-1113,Fayette
HealthFirst Bluegrass Southland,496 Southland Dr,Lexington,KY,40503-1827,Fayette
HealthFirst Harrodsburg,1401 Harrodsburg Rd STE B165,Lexington,KY,40504-1726,Fayette
Lexington Traditional Magnet HealthFirst Blueg...,350 N Limestone,Lexington,KY,40508-1871,Fayette
Mary Todd Elementary HealthFirst Bluegrass Sch...,551 Parkside Dr,Lexington,KY,40505-1726,Fayette
Tates Creek Elementary HealthFirst Bluegrass S...,1113 Centre Pkwy,Lexington,KY,40517-3208,Fayette
Tates Creek High School HealthFirst Bluegrass ...,1111 Centre Pkwy,Lexington,KY,40517-3208,Fayette
William Wells Brown HealthFirst Bluegrass Scho...,555 E Fifth St,Lexington,KY,40508-1541,Fayette
6th District Elementary School,1901 Maryland Ave,Covington,KY,41014-1442,Kenton
9th District Elementary,2800 Indiana Ave,Covington,KY,41015-1029,Kenton
Brookside Elementary,199 Brookside Dr,Nicholasville,KY,40356-1040,Jessamine
Dorothy Howell Elementary School,459 Buckner St,Elsmere,KY,41018-2303,Kenton
East Jessamine Middle School,901 Union Mill Rd,Nicholasville,KY,40356-7002,Jessamine
Glenn O. Swing Elementary,501 W 19th St,Covington,KY,41014-1141,Kenton
HealthPoint Covington Center,1401 Madison Ave,Covington,KY,41011-3313,Kenton
HealthPoint Florence,7607 Dixie Hwy,Florence,KY,41042-2644,Boone
HealthPoint Newport,215 E 11th St,Newport,KY,41071-2203,Campbell
HealthPoint Nicholasville,101 Orchard Dr,Nicholasville,KY,40356-2690,Jessamine
HealthPoint Nicholasville CHI Campus,1250 Keene Rd,Nicholasville,KY,40356-7600,Jessamine
Holmes Middle School,2500 Madison Ave,Covington,KY,41014-1658,Kenton
James E. Biggs ECE Center,1124 Scott St,Covington,KY,41011-3168,Kenton
Jessamine Early Learning Village,851 Wilmore Rd,Nicholasville,KY,40356-9462,Jessamine
JOHN G. CARLISLE ELEMENTARY SBHC,910 Holman Ave,Covington,KY,41011-3013,Kenton
Latonia Elementary,3901 Huntington Ave,Covington,KY,41015-1645,Kenton
Lincoln Elementary School,701 5th Ave,Dayton,KY,41074-1301,Campbell
Lindeman Elementary School,558 Erlanger Rd,Erlanger,KY,41018-1305,Kenton
Lloyd High School,450 Bartlett Ave BLDG,Erlanger,KY,41018-1686,Kenton
Ludlow High School,515 Elm St,Ludlow,KY,41016-1304,Kenton
Miles Elementary School,208 Sunset Ave,Erlanger,KY,41018-1526,Kenton
Nicholasville Elementary,414 W Maple St,Nicholasville,KY,40356-1264,Jessamine
Red Oak Elementary,921 Union Mill Rd,Nicholasville,KY,40356-7002,Jessamine
Tichenor Middle School,305 Bartlett Ave,Erlanger,KY,41018-1678,Kenton
Transformational Learning Center (TLC),200 Home Rd,Covington,KY,41011-1942,Kenton
Transitions,313 Madison Pike,Erlanger,KY,41017-9413,Kenton
West Jessamine Middle School,1400 Wilmore Rd,Nicholasville,KY,40356-8932,Jessamine
HO PHYSICIANS SERVICES CORPORATION,841 S Highway 25 W,Williamsburg,KY,40769-1930,Whitley
Kentucky Mountain Health Alliance Inc.,279 E Main St,Hazard,KY,41701-1973,Perry
Little Flower Clinic,279 E Main St,Hazard,KY,41701-1920,Perry
"Quantum Healthcare Associates, Inc.",210 Black Gold Blvd,Hazard,KY,41701-2603,Perry
Foothills Health & Wellness Center,108 12th St,Clay City,KY,40312-8979,Powell
Foothills Health and Wellness Center Administr...,212 10th Ave,Clay City,KY,40312-8964,Powell
Kentucky River Foothills,100 Tyler Ln,Irvine,KY,40336-8827,Estill
"KENTUCKY RIVER FOOTHILLS DEVELOPMENT COUNCIL, ...",309 Spangler Dr,Richmond,KY,40475-2457,Madison
Ashland Family Health Center,432 16th St,Ashland,KY,41101-7693,Boyd
Bracken County Family Health Center,1551 Augusta Chatham Rd,Augusta,KY,41002-9224,Bracken
Bracken County School- based Center,106 Powell St,Brooksville,KY,41004,Bracken
ELEANOR JOHNSON'S WOMENS CENTER,211 Ky 59 BLDG C,Vanceburg,KY,41179-7647,Lewis
FLEMINGBURG COUNTY FAMILY H.C,520 Elizaville Ave,Flemingsburg,KY,41041-1141,Fleming
LEWIS CO FAMILY DENTAL CLINIC,211 Ky 59 BLDG D,Vanceburg,KY,41179-7647,Lewis
"LEWIS COUNTY PRIMARY CARE CENTER, INC.",211 Ky 59 BLDG A,Vanceburg,KY,41179-7647,Lewis
Maysville OB/GYN Family Health Center,910 Kenton Station Dr,Maysville,KY,41056-9613,Mason
MAYSVILLE OB/GYN FAMILY HLTH,927 Kenton Station Dr,Maysville,KY,41056-9617,Mason
PrimaryPlus - Denham Clinic,525 Tucker Dr,Maysville,KY,41056-9182,Mason
PrimaryPlus - Grayson,645 Interstate Dr,Grayson,KY,41143,Carter
PrimaryPlus - Kid Care,1350 Medical Park Dr,Maysville,KY,41056-9615,Mason
PrimaryPlus - Morehead,2300 KY-801,Morehead,KY,40351,Rowan
Robertson County Family Health Center,45 Mcdowell St,Mount Olivet,KY,41064-3200,Robertson
South Shore Family Health Center,142 Depot Dr,South Shore,KY,41175-9306,Greenup
Tollesboro Family Health Center & Clinic Pharmacy,17521 W Ky 9,Tollesboro,KY,41189-8243,Lewis
MADISON FAMILY CLINIC,"2161 Lexington Rd, Ste 1",Richmond,KY,40475-7952,Madison
MEMORIAL HOSPITAL RED BIRD CLINIC,53 Queendale Ctr,Beverly,KY,40913-9608,Clay
HomePlace Clinic - Ashland,2222 Winchester Ave,Ashland,KY,41101-7847,Boyd
HomePlace Clinic - Belfry,26229 US Highway 119 N,Belfry,KY,41514-7416,Pike
HomePlace Clinic - Cynthiana,210 S Walnut St,Cynthiana,KY,41031-1541,Harrison
HomePlace Clinic - Dorton,29 Cabin Frk,Jenkins,KY,41537-8171,Pike
HomePlace Clinic - Grayson,129 Fraley Miller Plz,Grayson,KY,41143-1366,Carter
HomePlace Clinic - Inez,428 E Main St,Inez,KY,41224-8931,Martin
HomePlace Clinic - Louisa,130 Town Hill Rd,Louisa,KY,41230-6389,Lawrence
HomePlace Clinic - Martin,263 Ky Route 122,Martin,KY,41649-9006,Floyd
HomePlace Clinic - Mobile Medical Unit,838 S Mayo Trl,Paintsville,KY,41240-1384,Johnson
HomePlace Clinic - Paintsville,1110 S Mayo Trl STE A,Paintsville,KY,41240-1273,Johnson
HomePlace Clinic - Paintsville,838 S Mayo Trl,Paintsville,KY,41240-1384,Johnson
HomePlace Clinic - Pikeville,118 River Dr,Pikeville,KY,41501-1597,Pike
HomePlace Clinic - Prestonsburg,104 S Front Ave,Prestonsburg,KY,41653-1614,Floyd
HomePlace Clinic - Winchester,123 S Main St,Winchester,KY,40391-2621,Clark
HomePlace Clinic for Children and Families,1330 S Mayo Trl STE 201,Pikeville,KY,41501-2321,Pike
HomePlace OB/GYN,22 Harbor Ln,Prestonsburg,KY,41653-9176,Floyd
CHCs OF WESTERN KENTUCKY PEDIATRIC AND ADOLESC...,504 Hopkinsville St,Greenville,KY,42345-1104,Muhlenberg
"CHCS OF WESTERN KENTUCKY, INC.",480 Hopkinsville St,Greenville,KY,42345-1124,Muhlenberg
CHCWK - Todd County Site,10220 Dixie Beeline Hwy,Guthrie,KY,42234-9310,Todd
Logan County Community Health Center,1497 Nashville Rd,Russellville,KY,42276-8970,Logan
WOMAN'S HEALTH CENTER,226 Hopkinsville St,Greenville,KY,42345-1214,Muhlenberg
Buechel/Newburg Community Health Center,3828 Bardstown Rd,Louisville,KY,40218-1527,Jefferson
Henry County Community Health Center,75 Park Rd,New Castle,KY,40050,Henry
Henry County Community Health Center,500 W Broadway St,Eminence,KY,40019-1201,Henry
Park DuValle at Central Health Center,1130 W Chestnut St,Louisville,KY,40203-2047,Jefferson
Park DuValle at Pleasure Ridge Park Health Center,5901 Greenwood Rd,Louisville,KY,40258-2409,Jefferson
"Park DuValle Community Health Center, Inc.",3015 Wilson Ave,Louisville,KY,40211-1969,Jefferson
Park DuValle Mobile Dentistry Van,3015 Wilson Ave,Louisville,KY,40211-1969,Jefferson
Taylorsville Community Health Center,501 Taylorsville Rd,Taylorsville,KY,40071-6766,Spencer
The Russell Neighborhood Health Center,1425 W Broadway,Louisville,KY,40203-2085,Jefferson
SCHC Dental Clinic,222 Amy Ave,Louisville,KY,40212-2522,Jefferson
"Shawnee Christian Healthcare Center, Inc.",234 Amy Ave,Louisville,KY,40212-2522,Jefferson
The Wellness Center @ Atkinson Elementary,2811 Duncan St,Louisville,KY,40212-1825,Jefferson
The Wellness Center @ Byck Elementary,2328 Cedar St,Louisville,KY,40212-1625,Jefferson
The Wellness Center @ Dawson Orman,900 S Floyd St,Louisville,KY,40203-2331,Jefferson
The Wellness Center @ Duvalle Education Center,3610 Bohne Ave,Louisville,KY,40211-2376,Jefferson
The Wellness Center @ Hazelwood Elementary,1325 Bluegrass Ave,Louisville,KY,40215-1201,Jefferson
The Wellness Center @ Maupin Elementary,1312 Catalpa St,Louisville,KY,40211-1731,Jefferson
The Wellness Center @ McFerran Elementary,1900 S 7th St,Louisville,KY,40208-1606,Jefferson
The Wellness Center @ Shawnee,4001 Herman St,Louisville,KY,40212-2588,Jefferson
The Wellness Center @ Wheatley Elementary,1107 S 17th St,Louisville,KY,40210-2432,Jefferson
The Wellness Center @ Young Elementary,3526 W Muhammad Ali Blvd,Louisville,KY,40212-2426,Jefferson
120 Progress Way,120 Progress Way,Owenton,KY,40359-6032,Owen
Carroll County Alternative Learning Center,519 Park Ave,Carrollton,KY,41008-8301,Carroll
Carroll County Behavioral Health,329 Floyd Dr STE E,Carrollton,KY,41008-8261,Carroll
Carroll County Early Childhood Development Center,619 9th St,Carrollton,KY,41008-1417,Carroll
Carroll County High School,1706 Highland Ave,Carrollton,KY,41008-8775,Carroll
Carroll County Middle School,408 5th St,Carrollton,KY,41008-1202,Carroll
Carroll County Upstairs Primary,329 Floyd Dr STE D,Carrollton,KY,41008-8261,Carroll
Carroll Floyd Dr,329 Floyd Dr STE A,Carrollton,KY,41008-8261,Carroll
Cartmell Elementary School,1708 Highland Ave,Carrollton,KY,41008-8775,Carroll
Gallatin Co Middle School,88 Pawprint Path,Warsaw,KY,41095-9376,Gallatin
Gallatin County High School,70 Wildcat Cir,Warsaw,KY,41095-9378,Gallatin
Gallatin County Lower Elemetary,25 Boaz Dr,Warsaw,KY,41095-9510,Gallatin
Gallatin County Upper Elementary,50 Pawprint Path,Warsaw,KY,41095-9376,Gallatin
Gallatin Scheduling Center,107 E High St,Warsaw,KY,41095-2074,Gallatin
Kathryn Winn Elementary School,907 Hawkins St,Carrollton,KY,41008-1442,Carroll
Maurice Bowling Middle School,2380 Highway 22 E,Owenton,KY,40359,Owen
New Owen,327 N Main St,Owenton,KY,40359-1409,Owen
Owen County Dental,409 Roland Ave STE A,Owenton,KY,40359-1401,Owen
Owen County Elementary School,1960 Highway 22 E,Owenton,KY,40359-9044,Owen
Owen County High School,2060 Highway 22 E,Owenton,KY,40359-9115,Owen
Owen Primary,1925 Highway 22 E,Owenton,KY,40359-9044,Owen
TRIAD HEALTH SYSTEMS CHC,441 US Highway 42 W,Warsaw,KY,41095-7513,Gallatin
Triad Health Systems-Owen County,1005 Highway 22 E,Owenton,KY,40359-9041,Owen
Administrative Office,38 College Dr,Whitesburg,KY,41858-7745,Letcher
Arlie Boggs Elementary School Based Clinic,1099 Highway 806,Eolia,KY,40826-6554,Letcher
Buckhorn Medical Clinic,72 Buckhorn Clinic Rd,Buckhorn,KY,41721-8936,Perry
Burdine Campus School Based Clinic,11497 Highway 805,Jenkins,KY,41537-7800,Letcher
Cowan Elementary School Based Clinic,3125 Highway 931 S,Whitesburg,KY,41858-8966,Letcher
Cumberland Medical/Dental Clinic,1620 E Main St,Cumberland,KY,40823-1837,Harlan
Elkhorn City Medical Clinic,115 W Russell St,Elkhorn City,KY,41522-9023,Pike
Fleming Neon Middle School Based Clinic,50 2nd St,Neon,KY,41840-8994,Letcher
Harlan Medical Center,132 Village Center Rd,Harlan,KY,40831-1777,Harlan
Isom Medical Clinic,105 Isom Plz,Jeremiah,KY,41826,Letcher
Jenkins Middle High School Based Clinic,269 Highway 3086,Jenkins,KY,41537-9204,Letcher
Knott County Dental Clinic,1970 Highway 160 S,Hindman,KY,41822-9045,Knott
Knott County Medical Clinic,70 Holly Hills Mall Rd,Hindman,KY,41822-9121,Knott
Leatherwood/Blackey Medical Clinic,464 Ky Highway 699,Cornettsville,KY,41731-8749,Perry
Letcher County Alternative Education School Ba...,185 Circle Dr STE A,Whitesburg,KY,41858-7662,Letcher
Letcher County Central High School Based Clinic,435 Cougar Dr,Whitesburg,KY,41858-7009,Letcher
Letcher Elementary School Based Clinic,160 Lhs Dr,Letcher,KY,41832-8922,Letcher
Martha Jane Potter Elementary School Based Clinic,55 Kona Dr,Whitesburg,KY,41858-7854,Letcher
MCHC Home Medical,110 Medical Plaza Ln,Whitesburg,KY,41858-7424,Letcher
MCHC Purchasing/Receiving,98 Walnut St,Whitesburg,KY,41858-7742,Letcher
MCHC Whitesburg Annex 1,324 Medical Plaza Ln,Whitesburg,KY,41858-7426,Letcher
Middlesboro Campus Clinic,1540 US Highway 25 E,Middlesboro,KY,40965-1861,Bell
Mountain Comprehensive Health Corporation,10 E Main St,Whitesburg,KY,41858-7346,Letcher
Owsley County Medical Clinic,826 Ky 11 N,Booneville,KY,41314-9155,Owsley
Pineville Medical Clinic,251 S Pine St,Pineville,KY,40977-1646,Bell
West Whitesburg Elementary School Based Clinic,330 Parks St,Whitesburg,KY,41858-7539,Letcher
Whitesburg Medical/Dental Clinic,226 Medical Plaza Ln,Whitesburg,KY,41858-7425,Letcher
Whitesburg Middle School Based Clinic,366 Parks St,Whitesburg,KY,41858-7539,Letcher
PHYSICIAN SERVICES OF MEMORIAL HOSPITAL,94 Marie Langdon Dr STE 4,Manchester,KY,40962-6345,Clay
ROCKCASTLE PEDIATRICS & ADOLESCENTS,140 Newcomb Ave STE C,Mount Vernon,KY,40456-2726,Rockcastle
THE MEDICAL CENTER AT SCOTTSVILLE,466 Burnley Rd,Scottsville,KY,42164-6355,Allen
MARION PHYSICIANS CLINIC,308 S Main St,Marion,KY,42064-1545,Crittenden
AARON K JONAN MEMORIAL CLINIC,832 Highway 15 N,Jackson,KY,41339-8284,Breathitt
Juniper Health Administration,125 Main St,Beattyville,KY,41311-7484,Lee
