Site Name,Site Address,Site City,Site State,Site Zip Code,County
First Person Care Clinic,1200 S 4th St,Las Vegas,NV,89104-1063,Clark
FIRST PERSON CARE CLINIC,916 W Owens Ave,Las Vegas,NV,89106-2516,Clark
First Person Dental Center,2100 S Maryland Pkwy STE 5,Las Vegas,NV,89104-3225,Clark
FirstMed Health and Wellness Center,3343 S Eastern Ave,Las Vegas,NV,89169-3312,Clark
FirstMed North Las Vegas,3940 N Martin L King Blvd STE 105B,North Las Vegas,NV,89032-6607,Clark
FirstMed Shadow Lane,400 Shadow Ln,Las Vegas,NV,89106-4363,Clark
LINCOLN COUNTY HOSPITAL DISTRICT,700 N Spring St,Caliente,NV,89008,Lincoln
MINDEN FAMILY MEDICINE AND COMPLETE CARE,1649 Lucerne St,Minden,NV,89423-4369,Douglas
MOUNT GRANT MEDICAL BUILDING,200 S A St,Hawthorne,NV,89415-7824,Mineral
AMARGOSA VALLEY MEDICAL CLINIC,1690 E Amargosa Farm Rd,Amargosa Valley,NV,89020-9735,Nye
AUSTIN MEDICAL CLINIC,121 Main St,Austin,NV,89310-9995,Lander
CAMBRIDGE FAMILY HLTH CTR,3900 Cambridge St STE 102,Las Vegas,NV,89119-7440,Clark
Carlin Community Health Center,310 Memory Ln,Carlin,NV,89822-9902,Elko
Eastern Family Medical and Dental Center,2212 S Eastern Ave,Las Vegas,NV,89104-4124,Clark
ELKO FAMILY MEDICAL &amp; DENTAL CTR,762 14th St,Elko,NV,89801-3413,Elko
Henderson Family Health Center,98 E Lake Mead Pkwy,Henderson,NV,89015-5540,Clark
Jackpot Community Health Center,950 Lady Luck Dr,Jackpot,NV,89825,Elko
Las Vegas Administration Office,1799 Mount Mariah Dr,Las Vegas,NV,89106-1501,Clark
Martin Luther King Health Center,1799 Mount Mariah Dr,Las Vegas,NV,89106-1501,Clark
MILES FOR SMILES,1802 N Carson St,Carson City,NV,89701-1265,Carson City
Nevada Children's Health Project,1799 Mount Mariah Dr,Las Vegas,NV,89106-1501,Clark
Nevada Health Centers - Bower School Based at ...,400 Palo Verde Dr,Henderson,NV,89015-6028,Clark
Nevada Health Centers at C.P. Squires,1312 E Tonopah Ave,North Las Vegas,NV,89030-7111,Clark
Nevada Health Centers at Enterprise,1700 Wheeler Peak Dr,Las Vegas,NV,89106-2150,Clark
Nevada Health Centers at Virginia City,175 Carson St,Virginia City,NV,89440,Storey
Nevada Health Centers Carson City School Based,618 W Musser St,Carson City,NV,89703-4931,Carson City
NEVADA HEALTH CTRS MAMMOVAN,1799 Mount Mariah Dr,Las Vegas,NV,89106-1501,Clark
North Las Vegas Family Health Center,2225 Civic Center Dr STE 224,North Las Vegas,NV,89030-6332,Clark
Sierra Nevada Health Center & NVHC Administrat...,3325 Research Way,Carson City,NV,89706-7913,Carson City
Spencer Street Administration,4045 Spencer St STE 105,Las Vegas,NV,89119-5246,Clark
WENDOVER COMMUNITY HEALTH CENTER,925 Wells Ave,West Wendover,NV,89883-4889,Elko
Change Point,445 Ralston St,Reno,NV,89503-4432,Washoe
Hope Springs,1920 E 4th St,Reno,NV,89512-3705,Washoe
Northern Nevada HIV Outpatient Program Educati...,580 W 5th St,Reno,NV,89503-4407,Washoe
Northern Nevada HIV Outpatient Program Educati...,595 Bell St,Reno,NV,89503-4430,Washoe
"Northern Nevada HIV Outpatient Program, Educat...",467 Ralston St,Reno,NV,89503-4432,Washoe
PERSHING GENERAL HOSP & NURSING HOME PHYSICIAN...,PO BOX 661,Lovelock,NV,89419-0661,Pershing
Pahrump,1430 E Calvada Blvd STE 100,Pahrump,NV,89048-5851,Nye
Peak,7373 Peak Dr,Las Vegas,NV,89128-9003,Clark
Silver State Health Services,1909 S Jones Blvd,Las Vegas,NV,89146-1260,Clark
SSHS Corporate,2965 S Jones Blvd STE C,Las Vegas,NV,89146-5606,Clark
SMITH VALLEY PHYSICIANS CLINIC,445 State Route 338,Wellington,NV,89444-9711,Lyon
SOUTH LYON MEDICAL CENTER-BARNETT CLINIC,213 S Whitacre St,Yerington,NV,89447-2561,Lyon
SOUTH LYON PHYSICIANS CLINIC,311 Surprise Ave,Yerington,NV,89447-2565,Lyon
TOPAZ RANCH MEDICAL CLINIC,3919 Carter Way,Wellington,NV,89444-9319,Douglas
WILLIAM BEE RIRIE HOSPITAL-RHC,6 Steptoe Cir,Ely,NV,89301-2523,White Pine
LAS VEGAS PAIUTE HS,1257 Paiute Cir,Las Vegas,NV,89106-3202,Clark
"Nevada Urban Indians, Inc.",6512 S Mccarran Blvd STE A,Reno,NV,89509-6141,Washoe
Pyramid Lake Tribal Hlth Center,705 NV-446,Nixon,NV,89424,Washoe
WASHOE TRIBAL HEALTH CENTER,1559 Watasheamu Rd,Gardnerville,NV,89460-7455,Douglas
FALLON TRIBAL HEALTH CENTER,1001 Rio Vista Dr,Fallon,NV,89406-5463,Churchill
NEWE MEDICAL CLINIC,400 B Newe Vw,Ely,NV,89301-3139,White Pine
OWYHEE COMMUNITY HEALTH,1623 Hospital Loop,Owyhee,NV,89832-1200,Elko
YERINGTON TRIBAL HEALTH CENTER,171 Campbell Ln,Yerington,NV,89447-9768,Lyon
Tri-State Community Healthcare Center--Laughlin,2311 S Casino Dr STE A-3,Laughlin,NV,89029-1535,Clark
ELKO HEALTH CENTER,515 Shoshone Cir,Elko,NV,89801-5072,Elko
All Saints Episcopal Church and Day School,1845 Civic Center Dr,North Las Vegas,NV,89030-7113,Clark
"Southern Nevada Health District, Mobile Unit",4201 W Washington Ave RM 1-4,Las Vegas,NV,89107-2005,Clark
Fort McDermitt Wellness Center,2830 Fremont St,Las Vegas,NV,89104-2206,Clark
All For Health - Charleston,1715 Kuenzli St,Reno,NV,89502-1117,Washoe
"All for Health, Health for All",1219 E Charleston Blvd,Las Vegas,NV,89104-1708,Clark
"All For Health, Health For All - Pediatrics",731 N Nellis Blvd STE 2,Las Vegas,NV,89110-5384,Clark
All For Health-Montrose,1735 N Nellis Blvd STE G,Las Vegas,NV,89115-3671,Clark
Nevada,4569 NV-490,Ely,NV,89301,White Pine
