Site Name,Site Address,Site City,Site State,Site Zip Code,County
MAP @ Fluker Street,315 Fluker St,Thomson,GA,30824-2108,McDuffie
MAP @ Garredd,1111 Garredd Blvd,Augusta,GA,30909-6649,Richmond
MAP @ Garredd II,1115 Garredd Blvd,Augusta,GA,30909-6758,Richmond
MAP @ Garredd III,1113 Garredd Blvd,Augusta,GA,30909-6752,Richmond
MAP @ Interstate Parkway,1299 Interstate Pkwy,Augusta,GA,30909-6481,Richmond
MAP @ Interstate Parkway II,1265 Interstate Pkwy,Augusta,GA,30909-6481,Richmond
MAP @ Lincolnton,123 N Washington St,Lincolnton,GA,30817-1784,Lincoln
MAP @ University Drive,2508 University Dr,Thomson,GA,30824-0040,McDuffie
MAP @ Waynesboro,301 Jones Ave,Waynesboro,GA,30830-1510,Burke
MAP @ Waynesboro SBSS,500 Park Dr,Waynesboro,GA,30830-1625,Burke
MAP @ Wheeler Road,3685 Wheeler Rd STE 100,Augusta,GA,30909-6640,Richmond
MAP @ Wrightsboro Road,2300 Wrightsboro Rd,Augusta,GA,30904-6220,Richmond
Medical Assocaites Plus Pulmonology Clinic,3623 J Dewey Gray Cir STE 107,Augusta,GA,30909-6553,Richmond
Medical Associates Plus,2050 Walton Way,Augusta,GA,30904-2305,Richmond
Medical Associates Plus at Keysville,480 Martin Luther King Rd Lot B,Keysville,GA,30816-4464,Burke
Medical Associates Plus Mobile Health Van,2467 Golden Camp Rd,Augusta,GA,30906-5515,Richmond
Mobile Testing &amp; Vaccines,2467 Golden Camp Rd,Augusta,GA,30906-5515,Richmond
"NEIGHBORHOOD IMPROVEMENT PROJECT, INC. dba Med...",2467 Golden Camp Rd,Augusta,GA,30906-5515,Richmond
"Neighborhood Improvement Project, Inc. dba Med...",501 E Broad St,Wrens,GA,30833-1185,Jefferson
CRISP REGIONAL CONVENIENT CARE,216 Hospital Dr,Cordele,GA,31015-3275,Crisp
MILLER COUNTY MEDICAL CENTER,208 N Cuthbert St,Colquitt,GA,39837-3517,Miller
Care Center at Dobbs Elementary,2025 Jonesboro Rd SE,Atlanta,GA,30315-6726,Fulton
Southside Medical Center - Crescent Pediatrics,1030 Old Peachtree Rd NW STE 402,Lawrenceville,GA,30043-3308,Gwinnett
SOUTHSIDE MEDICAL CENTER - East Point Clinic,1100 Cleveland Ave,Atlanta,GA,30344-3602,Fulton
Southside Medical Center - Forest Park Clinic,4945 Governors Dr,Forest Park,GA,30297-2134,Clayton
SOUTHSIDE MEDICAL CENTER - Gresham Clinic,2578 Gresham Rd SE,Atlanta,GA,30316-4138,DeKalb
SOUTHSIDE MEDICAL CENTER - Jackson Clinic,176 Lyons St,Jackson,GA,30233-2134,Butts
SOUTHSIDE MEDICAL CENTER - Lovejoy Medical Center,2201 Talmadge Rd,Hampton,GA,30228-1608,Clayton
SOUTHSIDE MEDICAL CENTER - Main Center / Corpo...,1046 Ridge Ave SW,Atlanta,GA,30315-1640,Fulton
SOUTHSIDE MEDICAL CENTER - Mobile Medical Clinic,1046 Ridge Ave SW,Atlanta,GA,30315-1640,Fulton
SOUTHSIDE MEDICAL CENTER - Norcross Clinic,5127 Jimmy Carter Blvd STE 205,Norcross,GA,30093-1619,Gwinnett
Southside Medical Center - Riverdale clinic,116 Upper Riverdale Rd SW,Riverdale,GA,30274-2527,Clayton
Southside Medical Center School Based Health C...,660 McWilliams Rd SE,Atlanta,GA,30315-7544,Fulton
"Southside Medical Center, Spalding County",409 W Solomon St,Griffin,GA,30223-2831,Spalding
"Center for Pan Asian Community Services Inc., ...",3510 Shallowford Rd NE,Atlanta,GA,30341-2909,DeKalb
CPACS Cosmo Health Center,6185 Buford Hwy STE G,Peachtree Corners,GA,30071-2350,Gwinnett
CPACS/Cosmo Health Center,6185 Buford Hwy STE A,Peachtree Corners,GA,30071-2302,Gwinnett
Athens Neighborhood Health Center - Administra...,135 Athens West Pkwy,Athens,GA,30606-6949,Clarke
"Athens Neighborhood Health Center, Inc.",675 College Ave,Athens,GA,30601-2635,Clarke
"Athens Neighborhood Health Center, Inc. East",402 McKinley Dr,Athens,GA,30601-3261,Clarke
Hilsman School-Based Clinic,870 Gaines School Rd,Athens,GA,30605-3132,Clarke
Temporary Site - McKinley Drive,410 Mckinley Dr,Athens,GA,30601-3270,Clarke
Colquitt Co. BOH - Ellenton Farmworker Clinic ...,185 N Baker St,Norman Park,GA,31771-5268,Colquitt
"Colquitt County Board of Health, Ellenton Clinic",185 N Baker St,Norman Park,GA,31771-5268,Colquitt
"Decatur County Board of Health, Bainbridge Far...",1626 E Shotwell St,Bainbridge,GA,39819-4348,Decatur
"Decatur County Board of Health, Decatur Clinic",920 S West St,Bainbridge,GA,39819-4581,Decatur
East Georgia Health Care Center - Metter,34 NW Broad St,Metter,GA,30439-4025,Candler
East Georgia Health Care Center - Reidsville,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall
East Georgia Health Care Center - Vidalia,118 Alice Coleman Dr,Vidalia,GA,30474-8860,Toombs
East Georgia Healthcare Center Mobile Clinic,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall
"Georgia Department of Community Health, State ...",502 S 7th St,Cordele,GA,31015-1443,Crisp
"Migrant Farmworkers Clinic, Inc",2186 J Frank Culpepper Rd,Lake Park,GA,31636-5624,Echols
Phoebe Sumter Medical Center Mobile Medical Unit,339 S Broad St,Ellaville,GA,31806-3304,Schley
Phoebe Sumter Primary Care Clinic - Ellaville,339 S Broad St,Ellaville,GA,31806-3304,Schley
South Central Primary Care Center - Douglas,1309 Ocilla Rd STE A,Douglas,GA,31533-2209,Coffee
South Central Primary Care Center - Pearson,640 Main St N,Pearson,GA,31642-7549,Atkinson
Americus OBGYN,603 E Lamar St,Americus,GA,31709-3737,Sumter
Americus Urgent Care,618 E Lamar St,Americus,GA,31709-3738,Sumter
CareConnect Convenient Care,101 Deluxe Cir STE B,Thomaston,GA,30286-3030,Upson
CareConnect Convenient Care,6005 Watson Blvd STE 100,Byron,GA,31008-6542,Houston
CareConnect Convenient Care,41 E Oglethorpe St,Ellaville,GA,31806-3526,Schley
CareConnect Convenient Care,277 Perry Pkwy STE C,Perry,GA,31069-8428,Houston
CareConnect Convenient Care,1909 US Highway 82 W STE 5,Tifton,GA,31793-8213,Tift
CareConnect Convenient Care,209 N Camellia Blvd,Fort Valley,GA,31030-3368,Peach
CareConnect Convenient Care,1424 N Expressway STE 121-123,Griffin,GA,30223-1753,Spalding
CareConnect Convenient Care,130 N Lee St,Forsyth,GA,31029-2122,Monroe
CareConnect Convenient Care,125 McDonald Ave,Cuthbert,GA,39840-5829,Randolph
CareConnect Convenient Care,771 Roundtree Dr SW STE A,Dawson,GA,39842-1683,Terrell
CareConnect Convenient Care,259 Broad St,Hawkinsville,GA,31036-4818,Pulaski
CareConnect Convenient Care and Pediatrics,817 Griffin Ave,Eastman,GA,31023-6718,Dodge
CareConnect Family Dentistry,101 Mayo St,Americus,GA,31709-3695,Sumter
CareConnect Family Medicine,110 E 13th Ave,Cordele,GA,31015-4245,Crisp
CareConnect Family Practice,23 Old School Rd,Georgetown,GA,39854-4627,Quitman
CareConnect Family Practice,712 N 7th St,Cordele,GA,31015-3271,Crisp
CareConnect Family Practice,298 US Highway 520,Cusseta,GA,31805-3602,Chattahoochee
CareConnect Family Practice,300 Medical Ct,Oglethorpe,GA,31068-2000,Macon
CareConnect Family Practice,80 W Main St,Butler,GA,31006-5156,Taylor
CareConnect Family Practice,205 Rees St,Americus,GA,31709-3756,Sumter
CareConnect Family Practice,109 S 3rd St,Cochran,GA,31014-6718,Bleckley
CareConnect Family Practice,9 W Main St,Alamo,GA,30411-3516,Wheeler
CareConnect Family Practice,254 Wright Ave,Roberta,GA,31078-4945,Crawford
CareConnect Family Practice,112 E 6th Ave Unit B,Buena Vista,GA,31803-2114,Marion
CareConnect Family Practice and Pediatrics,510 Alston St STE A,Richland,GA,31825-6012,Stewart
CareConnect Family Practice and Pediatrics,636 2nd Ave,Rochelle,GA,31079-2046,Wilcox
CareConnect Family Practice and Pediatrics,317 E Washington Ave,Ashburn,GA,31714-5248,Turner
"CareConnect Health, Inc.",804 E 16th Ave,Cordele,GA,31015-1514,Crisp
"CareConnect Health, Inc.",510 Alston St STE B,Richland,GA,31825-6012,Stewart
"CareConnect Health, Inc.",812 E 16th Ave,Cordele,GA,31015-1514,Crisp
CareConnect Mobile Van 1,414 S Frontage Rd Lot 53,Forsyth,GA,31029-3025,Monroe
CareConnect OBGYN,412 E 4th Ave,Cordele,GA,31015-3619,Crisp
CareConnect Pediatrics,609 E Lamar St,Americus,GA,31709-3737,Sumter
CareConnect Pediatrics,506 Spaulding Rd STE B,Montezuma,GA,31063-1817,Macon
CareConnect Pediatrics,760 26th Ave SE,Moultrie,GA,31768-6799,Colquitt
CareConnect Urgent Care,822 S Hill St,Griffin,GA,30224-4842,Spalding
CareConnect Urgent Care,1805 Tift Ave N STE D,Tifton,GA,31794-3579,Tift
CareConnect Urgent Care,358 Veterans Pkwy N,Moultrie,GA,31788-4171,Colquitt
CareConnect Urgent Care,711 E 16th Ave,Cordele,GA,31015-1513,Crisp
New Hope Clinic,215 E 13th Ave,Cordele,GA,31015-4249,Crisp
New Hope Clinic,206 E Lamar St,Americus,GA,31709-3657,Sumter
Pediatric Convenient Care,1909 Us Highway 82 W STE 4,Tifton,GA,31793-8213,Tift
Pediatric Convenient Care,1114 Ga Highway 96 STE d3-d5,Kathleen,GA,31047-2111,Houston
Pediatric Convenient Care,1205 US Highway 19 S,Leesburg,GA,31763-4878,Lee
Pediatric Urgent Care,1007 E 16th Ave STE A,Cordele,GA,31015-4553,Crisp
CURTIS V. COOPER PRI HLTH CARE,2 Roberts St,Savannah,GA,31408-3524,Chatham
Curtis V. Cooper Primary Health Care,349 W Bryan St,Savannah,GA,31401-2356,Chatham
"CURTIS V. COOPER PRIMARY HEALTH CARE, INC",106 E Broad St,Savannah,GA,31401-2917,Chatham
"Curtis V. Cooper Primary Health Care, Inc",400 E Broad St,Savannah,GA,31401-5104,Chatham
"Curtis V. Cooper Primary Health Care, Inc.",3219 College St,Savannah,GA,31404-5254,Chatham
"Curtis V. Cooper Primary Health Care, Inc.",304 Stephenson Ave,Savannah,GA,31405-5929,Chatham
"Curtis V. Cooper Primary Health Care, Inc.",907 E 67th St,Savannah,GA,31405-4612,Chatham
"Curtis V. Cooper Primary Health Care, Inc.",244 Ledford St,Pembroke,GA,31321-4587,Bryan
Curtis V. Cooper Women's Health Care Center,5354 Reynolds St STE 420,Savannah,GA,31405-6011,Chatham
CVC MOBILE HEALTH VAN,106 E Broad St,Savannah,GA,31401-2917,Chatham
CVC MOBILE HEALTH VAN 2,106 E Broad St,Savannah,GA,31401-2917,Chatham
CVC MOBILE HEALTH VAN 3,106 E Broad St,Savannah,GA,31401-2917,Chatham
CVC MOBILE HEALTH VAN 4,106 E Broad St,Savannah,GA,31401-2917,Chatham
CVC MOBILE HEALTH VAN SBHCC,106 E Broad St,Savannah,GA,31401-2917,Chatham
Jackson Dental Center -CVC,1501 Abercorn St,Savannah,GA,31401-7315,Chatham
East Georgia Health Center Mobile Unit,215 N Coleman St,Swainsboro,GA,30401-3530,Emanuel
East Georgia Healthcare Center,316 N Main St,Swainsboro,GA,30401-3535,Emanuel
East Georgia Healthcare Center,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall
East Georgia Healthcare Center,34 NW Broad St,Metter,GA,30439-4025,Candler
East Georgia Healthcare Center - Mobile Unit 2,1075 E Winthrope Ave,Millen,GA,30442-6766,Jenkins
East Georgia Healthcare Center – Mobile Unit 3,6459 US Highway 301,Claxton,GA,30417-2094,Evans
East Georgia Healthcare Center at Crider Foods,1 Plant Ave,Twin City,GA,30471,Emanuel
East Georgia Healthcare Center Mobile Unit 4,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall
"East Georgia HealthCare Center, Inc",118 E Broad St,Mount Vernon,GA,30445-3018,Montgomery
"East Georgia Healthcare Center, Inc.",118 Alice Coleman Dr,Vidalia,GA,30474-8860,Toombs
"East Georgia Healthcare Center, Inc.",215 N Coleman St,Swainsboro,GA,30401-3530,Emanuel
"East Georgia Healthcare Center, Inc.",1636 Hatch Pkwy S,Baxley,GA,31513-4376,Appling
"East Georgia Healthcare Center, Inc.",330 Mims Rd,Sylvania,GA,30467-1904,Screven
"East Georgia Healthcare Center, Inc.",4357 E Louisiana Ave,Soperton,GA,30457-3661,Treutlen
"East Georgia Healthcare Center, Inc. DBA Evans...",6459 US Highway 301,Claxton,GA,30417-2094,Evans
"East Georgia Healthcare Center, Inc.-Millen",1075 E Winthrope Ave,Millen,GA,30442-6766,Jenkins
Statesboro Pediatrics and Family Healthcare,1570 Brampton Ave,Statesboro,GA,30458-0855,Bulloch
Family Health Center at Cobb,805 Campbell Hill St NW,Marietta,GA,30060-1144,Cobb
Mobile Medical and Dental Unit,868 York Ave SW,Atlanta,GA,30310-2750,Fulton
Mobile Sprinter Medical Unit,868 York Ave SW,Atlanta,GA,30310-2750,Fulton
Mobile Sprinter Medical Unit II,868 York Ave SW,Atlanta,GA,30310-2750,Fulton
The Family Health Center at College Park Schoo...,2075 Princeton Ave,College Park,GA,30337-2411,Fulton
The Family Health Center at Douglas County Sch...,8277 Connally Dr,Douglasville,GA,30134-3840,Douglas
The Family Health Center at Lake Forest,5920 Sandy Springs Cir,Sandy Springs,GA,30328-5937,Fulton
The Family Health Center at North Clayton High...,1525 Norman Dr,College Park,GA,30349-5403,Clayton
The Family Health Center at Rome,19 John Maddox Dr NW Ste B,Rome,GA,30165-1477,Floyd
THE FAMILY HEALTH CENTER AT WEST END,868 York Ave SW,Atlanta,GA,30310-2750,Fulton
The Family Health Center of GA dba Georgia Cen...,315 Boulevard NE STE 224,Atlanta,GA,30312-1220,Fulton
The Family Health Center of GA dba Georgia Cen...,7193 Jonesboro Rd STE 1,Morrow,GA,30260-2961,Clayton
The Family Health Center of GA dba Georgia Cen...,550 Peachtree St NE STE 1250,Atlanta,GA,30308-2239,Fulton
Mercy Care at CHRIS 180,1030 Fayetteville Rd SE,Atlanta,GA,30316-2921,DeKalb
Mercy Care at City of Refuge,1300 Joseph E Boone Blvd NW,Atlanta,GA,30314-2032,Fulton
Mercy Care at Gateway Center,275 Pryor St SW,Atlanta,GA,30303-3638,Fulton
Mercy Care at Salvation Army,740 Marietta St NW,Atlanta,GA,30318-5726,Fulton
Mercy Care Chamblee,5134 Peachtree Rd,Chamblee,GA,30341-2724,DeKalb
Mercy Care Decatur Street,424 Decatur St SE,Atlanta,GA,30312-1848,Fulton
Mercy Care Mobile,424 Decatur St SE,Atlanta,GA,30312-1848,Fulton
Mercy Care Mobile 2,424 Decatur St SE,Atlanta,GA,30312-1848,Fulton
Dorothy Height Elementary School SBHC,1458 Benning Dr Rm 201,Columbus,GA,31903-2200,Muscogee
Fort Benning Road Health Center,1600 Fort Benning Rd,Columbus,GA,31903-2834,Muscogee
Richards Middle School,2892 Edgewood Rd,Columbus,GA,31906-1225,Muscogee
Talbot County Medical/Dental Center,341 N Washington Ave,Talbotton,GA,31827-2037,Talbot
VHcS Fortson Medical/Dental Center,94 McCrary Rd,Fortson,GA,31808-4558,Harris
VHCS Mobile Dental Services,1600 Fort Benning Rd,Columbus,GA,31903-2834,Muscogee
Ellijay Health and Dental,80 Cinema Dr,Ellijay,GA,30540-2592,Gilmer
Fannin County Medical and Admin consolidated site,165 Blue Ridge Overlook,Blue Ridge,GA,30513-4431,Fannin
Georgia Mountains Health-Chatsworth,1008 N 3rd Ave,Chatsworth,GA,30705-2118,Murray
Healthy Kids + Lumpkin,153 School Dr,Dahlonega,GA,30533-0313,Lumpkin
School Based Health Center - Chatsworth Elemen...,500 Green Rd,Chatsworth,GA,30705-2745,Murray
HEAL @ Hollis Innovation Academy,1238 D&#39;Antignac,Augusta,GA,30901-2788,Richmond
HEALing Community Center,127 Telfair St,Augusta,GA,30901-2590,Richmond
Healing Community Center,2604 Peach Orchard Rd STE 200,Augusta,GA,30906-2406,Richmond
HEALing Community Center Mobile Unit,225 Griffin St NW,Atlanta,GA,30314-3917,Fulton
Miles Elementary School,3915 Cascade Rd SW STE T-90,Atlanta,GA,30331-8660,Fulton
North Georgia Healthcare Center,3666 Highway 5 STE 102,Douglasville,GA,30135-6940,Douglas
Recovery Consultants of Atlanta Medical,4215 Bakers Ferry Rd SW,Atlanta,GA,30331-4401,Fulton
GHMS Bartow Family Health Center,4229 Snapfinger Woods Dr,Decatur,GA,30035-3440,DeKalb
GHMS Buford Family Health Center,4229 Snapfinger Woods Dr,Decatur,GA,30035-3440,DeKalb
GHMS Canton Center,1957 Lakeside Pkwy STE 510,Tucker,GA,30084-5859,DeKalb
GHMS Cumming Elementary Center,210 Hudson St Ste 300,Cumming,GA,30040-2432,Forsyth
GHMS Cumming Family Health Center,775 West Ave STE A,Cartersville,GA,30120-3482,Bartow
GHMS Dawsonville Family Health Center,3919 Carter Rd STE B,Buford,GA,30518-1628,Hall
Highlands Medical Plaza,210 Oakside Ln,Canton,GA,30114-6417,Cherokee
MedLink Athens,540 Dahlonega St,Cumming,GA,30040-2110,Forsyth
MedLink Banks,260 Elm St,Cumming,GA,30040-2467,Forsyth
MedLink Bowman,5959 Highway 53 E STE 100,Dawsonville,GA,30534-6288,Dawson
MedLink Cleveland,475 Tribble Gap Rd,Cumming,GA,30040-2478,Forsyth
MedLink Colbert,2000 Prince Ave,Athens,GA,30606-6022,Clarke
MedLink Colbert Building 2,1244 Historic Homer Hwy,Homer,GA,30547-2737,Banks
MedLink Commerce,206 E Church St,Bowman,GA,30624-2109,Elbert
MedLink Commerce Specialty Services,25 Old Blairsville Rd,Cleveland,GA,30528-1129,White
MedLink Danielsville,2109 Highway 129 S STE C,Cleveland,GA,30528-7172,White
MedLink Gainesville - Jesse Jewell,11 Charlie Morris Rd,Colbert,GA,30628-2445,Madison
"MedLink Georgia, Inc.",6754 Highway 72 W,Colbert,GA,30628-2407,Madison
MedLink Habersham,611 Hospital Rd,Commerce,GA,30529-1143,Jackson
MedLink Hartwell,613 Hospital Rd,Commerce,GA,30529-1143,Jackson
MedLink Hartwell Specialty Services,306 Courthouse Sq,Danielsville,GA,30633-7059,Madison
MedLink Jefferson,520 Jesse Jewell Pkwy SE,Gainesville,GA,30501-3779,Hall
MedLink Lawrenceville,11 Charlie Morris Rd STE A,Colbert,GA,30628-2445,Madison
MedLink Oconee,396 Historic US-441,Demorest,GA,30535-4522,Habersham
MedLink Oglethorpe,63 W Gibson St,Hartwell,GA,30643-1845,Hart
MedLink Rabun,1087 E Franklin St STE G,Hartwell,GA,30643-2252,Hart
MedLink Rabun Behavioral Health Services,2748 Winder Hwy,Jefferson,GA,30549-5466,Jackson
MedLink Rabun North,980 Lawrenceville Hwy,Lawrenceville,GA,30046-4706,Gwinnett
MedLink Rabun Specialty Services,1160 Capital Ave STE 105,Watkinsville,GA,30677-1832,Oconee
MedLink Rabun Womens Center,247 Union Point St,Lexington,GA,30648-2303,Oglethorpe
MedLink Royston,896 Highway 441 S,Clayton,GA,30525-5423,Rabun
MedLink Suches,1048 Old 441 N,Clayton,GA,30525-4281,Rabun
MedLink Toccoa,773 N Main St,Clayton,GA,30525-4257,Rabun
MedLink Walton,180 Legacy Pt STE 102,Clayton,GA,30525-5354,Rabun
MedLink White,563 Mountain City Rd,Clayton,GA,30525-3072,Rabun
MedLink White School Based Health Center,930 Franklin Springs St,Royston,GA,30662-3908,Franklin
MedLink Winder,56 Firewater Ln,Suches,GA,30572-2941,Union
MedLink Winder - Ancillary Services,711 Rose Ln,Toccoa,GA,30577-2542,Stephens
MedLink Winder - Expanded Health Services,705 Breedlove Dr STE 100,Monroe,GA,30655-2080,Walton
MedLink Winder Women's Center,17 White St,Cleveland,GA,30528-1140,White
CCHS Administration,133 W Athens St,Winder,GA,30680-1786,Barrow
CCHS Darien,125 W Athens St,Winder,GA,30680-1710,Barrow
CCHS Downtown Brunswick,137 W Athens St,Winder,GA,30680-1790,Barrow
CCHS Mobile Clinic,137 W Athens St STE 103,Winder,GA,30680-1786,Barrow
CCHS St. Mary’s,100 Professional Center Dr,Brunswick,GA,31525-6743,Glynn
CCHS Townsend,1022 Miller Ln SW,Darien,GA,31305-3738,McIntosh
Coastal Community Health Services,1600 Ellis St,Brunswick,GA,31520-6737,Glynn
McIntosh Center,106 Shoppers Way STE 1,Brunswick,GA,31525-0511,Glynn
Four Corners Primary Care Center at VPH,202 Lakeshore Dr,Saint Marys,GA,31558-3876,Camden
Four Corners Primary Care Centers,1299 Ga Highway 57,Townsend,GA,31331-8128,McIntosh
"Four Corners Primary Care Centers, Hoschton",106 Shoppers Way STE 1,Brunswick,GA,31525-0511,Glynn
Ben Hill County School Health Center,5300 Oakbrook Pkwy STE 130,Norcross,GA,30093-2261,Gwinnett
Betty Dupree Health Care Center,115 Towne Center Pkwy STE 113,Hoschton,GA,30548-2222,Jackson
Douglas Family Health,1067 Peachtree St,Louisville,GA,30434-1558,Jefferson
Kid&#39;s Health - Valdosta,134 JC Hunter Rd,Fitzgerald,GA,31750-6901,Ben Hill
Kid's Health,201 N Bartow St,Nashville,GA,31639-1435,Berrien
Kid's Health,159 Trojan Way,Douglas,GA,31533-8263,Coffee
Kid's Health - IC Schools,1309 Ocilla Rd,Douglas,GA,31533-2209,Coffee
Lenox Family Medicine,521 LAX Hwy,Ocilla,GA,31774-2225,Irwin
Northside Family Health Center,2707 N Barack Obama Blvd,Valdosta,GA,31602-2057,Lowndes
Psychiatric and Counseling Services,303 Shirley Ave STE B,Douglas,GA,31533-2373,Coffee
South Central Family Health Care,119 Norman Dorminy Dr STE A,Fitzgerald,GA,31750-9069,Ben Hill
SOUTH CENTRAL FAMILY MEDICINE,149 Chieftain Cir,Ocilla,GA,31774-2231,Irwin
South Central Family Medicine Mobile Unit,15 S Railroad St,Lenox,GA,31637-7424,Cook
South Central Primary Care Center - Administra...,247 Northside Dr STE B,Valdosta,GA,31602-1892,Lowndes
"South Central Primary Care Center, Inc.- Opera...",303 Shirley Ave STE A,Douglas,GA,31533-2367,Coffee
South Central Women's Health,607 N Irwin Ave,Ocilla,GA,31774-5009,Irwin
Valdosta Internal Medicine,640 Main St N,Pearson,GA,31642-7549,Atkinson
MedCura Buckhead,204 E 4th St,Ocilla,GA,31774-1539,Irwin
MedCura Candler,406 W 5th St,Ocilla,GA,31774-1421,Irwin
MedCura Clarkston,119 Norman Dorminy Dr STE B,Fitzgerald,GA,31750-9069,Ben Hill
MedCura Cobb,3308 Greystone Way,Valdosta,GA,31605-1096,Lowndes
MedCura Doraville,2140 Peachtree Rd NW STE 232,Atlanta,GA,30309-1316,Fulton
"MedCura Health, Inc.",1760 Candler Rd,Decatur,GA,30032-3254,DeKalb
MedCura Hillandale,4112 E Ponce de Leon Ave,Clarkston,GA,30021-8106,DeKalb
MedCura Lithonia,3065 S Cobb Dr SE STE A,Smyrna,GA,30080-7810,Cobb
MedCura Midtown,1706 Candler Rd,Decatur,GA,30032-3274,DeKalb
MedCura Northlake,3630 Shallowford Rd NE,Doraville,GA,30340-1019,DeKalb
MedCura Rockdale,5582 Memorial Dr,Stone Mountain,GA,30083-3215,DeKalb
YourTown Health,5424 Hillandale Park Ct STE A,Lithonia,GA,30058-8803,DeKalb
YourTown Health,550 Peachtree St NE,Atlanta,GA,30308-2247,Fulton
YourTown Health,2295 Parklake Dr NE STE 500,Atlanta,GA,30345-2822,DeKalb
YourTown Health,977 Taylor St SW,Conyers,GA,30012-5357,Rockdale
"YourTown Health Medical, Dental, and Behaviora...",101 Commerce Pl STE 1,Barnesville,GA,30204-1680,Lamar
YourTown Health Milby Medical Center,202 Croft St,Carrollton,GA,30117-3803,Carroll
