Site Name,Site Address,Site City,Site State,Site Zip Code,County
"REGIONAL FAMILY HEALTH, EDGEWOOD",702 W Union St,Edgewood,IA,52042-8187,Delaware
FAMILY PRACTICE CLINIC WEST BEND,107 E Division St,West Bend,IA,50597-7736,Palo Alto
REGIONAL FAMILY HEALTH WINTHROP,345 1st St S,Winthrop,IA,50682-9759,Buchanan
VAN DIEST FAMILY HEALTH CLINIC,2350 Hospital Dr STE A,Webster City,IA,50595-6600,Hamilton
MCCRARY-ROST CLINIC,1351 W Main St,Lake City,IA,51449-1585,Calhoun
CHRISTOPHEL CLINIC,312 9th St SW STE 2300,Waverly,IA,50677-2909,Bremer
FAMILY PRACTICE CLINIC EMMETSBURG,3201 1st St,Emmetsburg,IA,50536-2516,Palo Alto
"Greater Sioux Community Health Center, Inc.",33 4th St NW,Sioux Center,IA,51250-1870,Sioux
MYRTUE MEDICAL CENTER - HARLAN CLINIC,1220 Chatburn Ave,Harlan,IA,51537-2009,Shelby
SIOUXLAND COMMUNITY HEALTH CENTER,1021 Nebraska St,Sioux City,IA,51105-1436,Woodbury
Siouxland Community Health Center,814 Pierce St,Sioux City,IA,51101-1058,Woodbury
BELMOND CLINIC,403 1st St SE,Belmond,IA,50421-1201,Wright
ATKINS FAMILY MEDICAL CLINIC,401 Cardinal Ave,Atkins,IA,52206-4700,Benton
PHYSICIANS & CLINICS OF HCHC - WINFIELD,110 W Pine St,Winfield,IA,52659-9795,Henry
FAMILY PRACTICE CLINIC GRAETTINGER,109 W Robins St,Graettinger,IA,51342-7732,Palo Alto
CHI HEALTH CLINIC WOODBINE,518 Lincolnway St,Woodbine,IA,51579-1238,Harrison
MYRTUE MEDICAL CENTER- EARLING CLINIC,100 Industrial Dr STE 101,Earling,IA,51530-5213,Shelby
KEOKUK COUNTY MEDICAL CLINIC,1314 S Stuart St STE B,Sigourney,IA,52591-1154,Keokuk
Albia High School,503 B Ave E,Albia,IA,52531-1608,Monroe
Albia Middle School,505 C Ave E,Albia,IA,52531-1640,Monroe
Albia Office,117 S Main St,Albia,IA,52531-2053,Monroe
CENTRAL DECATUR - North Elementary/Jr-Sr High,1201 NE Poplar St,Leon,IA,50144-1246,Decatur
CHCSI Centerville,221 E State St,Centerville,IA,52544-1813,Appanoose
Corydon,102 N Franklin St,Corydon,IA,50060-1405,Wayne
CORYDON OFFICE,215 W State St,Corydon,IA,50060-6400,Wayne
Graceland University,1 University Pl,Lamoni,IA,50140-1641,Decatur
Grant Center,520 S Clinton St,Albia,IA,52531-2528,Monroe
Infinity Health,302 NE 14th St,Leon,IA,50144-1206,Decatur
Infinity Health - Chariton Office,1711 Osceola Ave,Chariton,IA,50049-1516,Lucas
Infinity Health - Lamoni Office,802 Ackerley St,Lamoni,IA,50140-1544,Decatur
Infinity Health - Mount Ayr Office,119 S Fillmore St,Mount Ayr,IA,50854-1823,Ringgold
Kendall Center,701 Washington Ave E,Albia,IA,52531-2140,Monroe
Knoxville Office,1504 N Lincoln St,Knoxville,IA,50138-3427,Marion
Lamoni Community School District,202 N Walnut St,Lamoni,IA,50140-1111,Decatur
Lincoln Center,222 N 2nd St,Albia,IA,52531-1618,Monroe
Mount Ayr Office,1201 E South St,Mount Ayr,IA,50854-2177,Ringgold
MT. AYR COMM JUNIOR/SENIOR SBHC,1001 E Columbus St,Mount Ayr,IA,50854-2220,Ringgold
MT. AYR ELEMENTARY SCHOOL,607 E Jefferson St,Mount Ayr,IA,50854-1520,Ringgold
Osceola Office,219 W Washington St,Osceola,IA,50213-1249,Clarke
Wayne Community School District,102 N Dekalb St,Corydon,IA,50060-1403,Wayne
SHENANDOAH PHYSICIANS CLINIC,1 Jack Foster Dr,Shenandoah,IA,51601-4586,Page
JCHC RURAL HEALTH CLINIC,2000B S Main St,Fairfield,IA,52556-9572,Jefferson
HAMPTON CLINIC,700 2nd St SE,Hampton,IA,50441-2655,Franklin
United Community Health Center of Storm Lake -...,715 W Milwaukee Ave,Storm Lake,IA,50588-1564,Buena Vista
REGIONAL FAMILY HEALTH - MANCHESTER,709 W Main St,Manchester,IA,52057-1526,Delaware
Adult Rehabilitation Center,4001 N Brady St,Davenport,IA,52806-4003,Scott
Community Health Care Inc. Clinton Clinic,925 S 4th St,Clinton,IA,52732-5726,Clinton
Community Health Care Inc. Dental Clinic,125 Scott St,Davenport,IA,52801-1130,Scott
"Community Health Care, Inc. Administrative Center",120 N Ripley St,Davenport,IA,52801-1200,Scott
"Community Health Care, Inc. MCSA Muscatine",312 Iowa Ave,Muscatine,IA,52761-3836,Muscatine
"Community Health Care, Inc. Muscatine Clinic",2925 Cedar St Ste 2,Muscatine,IA,52761-2385,Muscatine
"Community Health Care, Inc. River Drive Clinic",500 W River Dr,Davenport,IA,52801-1014,Scott
Edgerton Women's Health Center,1510 E Rusholme St,Davenport,IA,52803-2463,Scott
Humility,530 Vine St,Davenport,IA,52802-3459,Scott
Smart Junior High,1934 W 5th St,Davenport,IA,52802-1005,Scott
MCCRARY ROST CLINIC,1800 Main St,Gowrie,IA,50543-7438,Webster
HORN PHYSICIANS CLINIC MAPLETON,520 Main St,Mapleton,IA,51034-1215,Monona
Eastern Iowa Dental Center,1225 3rd Ave SE,Cedar Rapids,IA,52403-4009,Linn
Eastern Iowa Health Center,1201 3rd Ave SE,Cedar Rapids,IA,52403-4009,Linn
Eastern Iowa Health Center - Wellington Plaza,400 12th St SE,Cedar Rapids,IA,52403-4051,Linn
Eastern Iowa Health Center Administrative Offices,1030 5th Ave SE,Cedar Rapids,IA,52403-2464,Linn
Eastern Iowa Womens Health Center,502 N 9th Ave,Vinton,IA,52349-2254,Benton
Crescent Community Health Center,1690 Elm St STE 300,Dubuque,IA,52001-3679,Dubuque
Crescent Community Health Center,1690 Elm St STE 400,Dubuque,IA,52001-3686,Dubuque
Crescent Community Health Center,1690 Elm St STE 250,Dubuque,IA,52001-3679,Dubuque
Crescent Community Health Center,1690 Elm St STE 150,Dubuque,IA,52001-3686,Dubuque
"InFocus Pharmacy Services, LLC",1690 Elm St STE 200,Dubuque,IA,52001-3679,Dubuque
PHYSICIANS & CLINICS OF HCHC - WAYLAND,227 W Main St STE 1,Wayland,IA,52654-7615,Henry
CHI HEALTH CLINIC DUNLAP,704 Iowa Ave,Dunlap,IA,51529-1336,Harrison
PHYSICIANS & CLINICS OF HCHC-MT PLEASANT,407 S White St STE 103,Mount Pleasant,IA,52641-2263,Henry
CHC/SEIA (Permanent) Keokuk Dental Clinic,1618 Main St,Keokuk,IA,52632-3928,Lee
CHC/SEIA ADMINISTRATIVE SITE,1530 Bluff Rd,Burlington,IA,52601-4758,Des Moines
CHC/SEIA Burlington Clinic,400 S Broadway St,Burlington,IA,52601-9407,Des Moines
CHC/SEIA Burlington Pediatric Clinic,1223 S Gear Ave STE 108,West Burlington,IA,52655-1685,Des Moines
CHC/SEIA KEOKUK CLINIC,400 N 17th St,Keokuk,IA,52632-3452,Lee
CHC/SEIA Louisa County Clinic,2409 Spring St,Columbus City,IA,52737-9302,Louisa
CHC/SEIA WEST BURLINGTON CLINIC,1706 W Agency Rd,West Burlington,IA,52655-1667,Des Moines
LUCAS COUNTY HEALTH CENTER MEDICAL CLINIC,1200 N 7th St,Chariton,IA,50049-1210,Lucas
VAN DIEST MEDICAL CENTER STRATFORD CLINIC,817 Shakespeare Ave,Stratford,IA,50249-7774,Hamilton
MERCYONE ARLINGTON FAMILY MEDICINE,751 Main St,Arlington,IA,50606-9754,Fayette
ATLANTIC MEDICAL CENTER,PO BOX 429,Atlantic,IA,50022-0429,Cass
MASSENA MEDICAL CENTER,92 Main St,Massena,IA,50853-1016,Cass
GRISWOLD MEDICAL CENTER,1109 Morningside Dr,Griswold,IA,51535-8067,Cass
ANITA MEDICAL CENTER,720 Main St,Anita,IA,50020-1060,Cass
Primary Health Care - Administrative Offices,1200 University Ave STE 200,Des Moines,IA,50314-2355,Polk
Primary Health Care - Bery Engebretsen Clinic,2353 SE 14th St,Des Moines,IA,50320-1109,Polk
Primary Health Care - East Side Clinic,3509 E 29th St,Des Moines,IA,50317-4253,Polk
Primary Health Care - Homeless Advocacy Program,1200 University Ave STE 110A,Des Moines,IA,50314-2355,Polk
Primary Health Care - Marshalltown Clinic,101 Iowa Ave W STE 102,Marshalltown,IA,50158-4781,Marshall
Primary Health Care - Marshalltown Specialty H...,704 May St,Marshalltown,IA,50158-3437,Marshall
Primary Health Care - Mobile Unit,"1200 University Ave, Ste 120",Des Moines,IA,50314-2355,Polk
Primary Health Care - Pharmacy,1200 University Ave STE 105,Des Moines,IA,50314-2355,Polk
Primary Health Care - South Side Clinic,2401 SE 14th St,Des Moines,IA,50320-1111,Polk
Primary Health Care - Story County,3510 Lincoln Way,Ames,IA,50014-8533,Story
Primary Health Care - University Clinic,"1200 University Ave, Ste 120",Des Moines,IA,50314-2355,Polk
Primary Health Care - University Dental Clinic,1200 University Ave STE 100,Des Moines,IA,50314-2355,Polk
Primary Health Care - West Side Clinic,7555 Hickman Rd,Urbandale,IA,50322-4620,Polk
Primary Health Care at Central Iowa Shelter & ...,1420 Mulberry St,Des Moines,IA,50309-3600,Polk
Primary Health Care at Hoover/Meredith,4800 Aurora Ave,Des Moines,IA,50310-2903,Polk
Primary Health Care at Kurtz Opportunity Center,1000 Porter Ave,Des Moines,IA,50315-7236,Polk
Primary Health Care at Mercy,250 Laurel St,Des Moines,IA,50314-3024,Polk
Primary Health Care at Youth Emergency Shelter...,918 SE 11th St,Des Moines,IA,50309-5324,Polk
The Project of Primary Health Care,1200 University Ave STE 110B,Des Moines,IA,50314-2355,Polk
CHI HEALTH CLINIC LOGAN,118 S 1st Ave,Logan,IA,51546-1306,Harrison
CHI HEALTH CLINIC MISSOURI VALLEY,809 Elm St,Missouri Valley,IA,51555-1140,Harrison
OSAGE CLINIC,620 N 8th St,Osage,IA,50461-1456,Mitchell
RICEVILLE CLINIC,109 Westward Dr,Riceville,IA,50466-7550,Mitchell
DCH FAMILY MEDICINE PANORA,319 E Main St,Panora,IA,50216-1064,Guthrie
DCH FAMILY MEDICINE PERRY,616 10th St,Perry,IA,50220-2221,Dallas
GARNER CLINIC,840 W US Highway 18,Garner,IA,50438-1023,Hancock
MERCYONE OTTUMWA FAMILY & INTERNAL MEDICINE CL...,522 N Hancock St,Ottumwa,IA,52501-4231,Wapello
VAN DIEST MEDICAL CENTER JEWELL CLINIC,731 Main St,Jewell,IA,50130-2040,Hamilton
ACHC Mobile Medical Clinic,902 S 6th St,Council Bluffs,IA,51501-6441,Pottawattamie
All Care Health Center,902 S 6th St,Council Bluffs,IA,51501-6441,Pottawattamie
All Care Health Center Mobile Medical Clinic,902 S 6th St,Council Bluffs,IA,51501-6441,Pottawattamie
Florence M. Lakin Health Center,1415 Avenue J STE 2,Council Bluffs,IA,51501-1168,Pottawattamie
New Visions Homeless Services,1435 N 15th St,Council Bluffs,IA,51501-1133,Pottawattamie
Thomas Jefferson High School,2501 W Broadway,Council Bluffs,IA,51501-3522,Pottawattamie
URBANA FAMILY MEDICAL CLINIC,1002 W Main St,Urbana,IA,52345-9099,Benton
VINTON FAMILY MEDICAL CLINIC,504 N 9th Ave,Vinton,IA,52349-2254,Benton
VAN HORNE FAMILY MEDICAL CLINIC,205 Main St,Van Horne,IA,52346-9713,Benton
GREAT RIVER CLINIC AT WAPELLO,220 Mulberry St STE A,Wapello,IA,52653-1570,Louisa
MCCRARY ROST CLINIC,1160 3rd St,Lake View,IA,51450-7612,Sac
MYRTUE MEDICAL CENTER - SHELBY CLINIC,301 East St,Shelby,IA,51570-3319,Shelby
CHI HEALTH CLINIC BEDFORD,1502 Madison St,Bedford,IA,50833-1043,Taylor
MYRTUE MEDICAL CENTER - G E LARSON ELK HORN/KI...,4022 Main St,Elk Horn,IA,51531-2102,Shelby
CHI HEALTH CLINIC LENOX,210 S Main St,Lenox,IA,50851-1242,Taylor
"REGIONAL FAMILY HEALTH, HOPKINTON",122 1st St SW,Hopkinton,IA,52237-7769,Delaware
PHYSICIANS & CLINICS OF HCHC-NEW LONDON,111 W Washington St,New London,IA,52645-1329,Henry
REGIONAL FAMILY HEALTH DYERSVILLE,980 Field Of Dreams Way STE 5,Dyersville,IA,52040-2522,Delaware
CLARION CLINIC,215 13th Ave SW,Clarion,IA,50525-2078,Wright
EXIRA MEDICAL CLINIC,107 S Jefferson St,Exira,IA,50076-7726,Audubon
AUDUBON FAMILY HEALTH CARE,515 Pacific Ave STE 2,Audubon,IA,50025-1056,Audubon
FORT DODGE CLINIC,2700 1st Ave S,Fort Dodge,IA,50501-4300,Webster
FARMINGTON MEDICAL CLINIC,206 S 4th St,Farmington,IA,52626-9235,Van Buren
KEOSAUQUA MEDICAL CLINIC,304 Franklin St,Keosauqua,IA,52565-1164,Van Buren
FOX RIVER MEDICAL CLINIC,14983 275th St,Cantril,IA,52542-8087,Van Buren
BIRMINGHAM MEDICAL CLINIC,735 N Highway 1,Birmingham,IA,52535-9004,Van Buren
NASHUA CLINIC,80 Amherst Blvd STE 400,Nashua,IA,50658-9712,Chickasaw
WOMEN'S CLINIC,312 9th St SW STE 2200,Waverly,IA,50677-2909,Bremer
SHELL ROCK CLINIC,1001 Mason Way,Shell Rock,IA,50670-1007,Butler
JANESVILLE CLINIC,202 Wildcat Way,Janesville,IA,50647-1016,Bremer
SHENANDOAH PHYSICIAN'S CLINIC - TABOR,713 Main St,Tabor,IA,51653-2031,Fremont
SHENANDOAH PHYSICIANS CLINIC - SIDNEY,802 Illinois St,Sidney,IA,51652-8028,Fremont
FAMILY HEALTH CENTER,309 S 5th Ave,Villisca,IA,50864-1160,Montgomery
HORN PHYSICIANS CLINIC,700 E 2nd St STE 2,Ida Grove,IA,51445-1601,Ida
HORN PHYSICIANS CLINIC ODEBOLT,300 S Maple St,Odebolt,IA,51458-7714,Sac
CHI HEALTH CLINIC OAKLAND,700 S Highway St,Oakland,IA,51560-4365,Pottawattamie
MERCYONE ELKADER FAMILY MEDICINE,911 Carter St NW,Elkader,IA,52043-9016,Clayton
MEDIAPOLIS CLINIC,401 N Orchard St,Mediapolis,IA,52637-7722,Des Moines
QUINCY MEDICAL GROUP KEOKUK AFFILIATE,1603 Morgan St STE 3,Keokuk,IA,52632-3433,Lee
