Site Name,Site Address,Site City,Site State,Site Zip Code,County
Charles River Community Health at Gardner School,30 Athol St,Allston,MA,02134-1124,Suffolk
Community Health Center of Cape Cod - Bourne,123 Waterhouse Rd STE 1,Bourne,MA,02532-3890,Barnstable
Community Health Center of Cape Cod - Centerville,1185 Falmouth Rd,Centerville,MA,02632-3066,Barnstable
Community Health Center of Cape Cod - Falmouth,210 Jones Rd,Falmouth,MA,02540-2974,Barnstable
Community Health Center of Cape Cod - North Fa...,26 Edgerton Dr,N Falmouth,MA,02556-2820,Barnstable
"Community Health Center of Cape Cod, Billing, ...",123 Waterhouse Rd UNIT 201,Bourne,MA,02532-3890,Barnstable
"Community Health Center of Cape Cod, Falmouth ...",200 Jones Rd,Falmouth,MA,02540-4900,Barnstable
"Community Health Center of Cape Cod, Mashpee",107 Commercial St,Mashpee,MA,02649-6507,Barnstable
"Community Health Center of Cape Cod, Sandwich",90 Route 6A STE 4C,Sandwich,MA,02563-5301,Barnstable
102 Main Street,102 Main Street,Greenfield,MA,01301-3275,Franklin
Baystate Franklin Hospital,164 High St,Greenfield,MA,01301-2613,Franklin
North Quabbin Health Center - Medical,119 New Athol Rd STE 200,Orange,MA,01364-9603,Franklin
North Quabbin Health Center- Dental,119 New Athol Rd STE 120,Orange,MA,01364-9603,Franklin
ACTION Community Health Center,130 Water St,Fitchburg,MA,01420-5747,Worcester
Community Health Connections Fitchburg Health ...,326 Nichols Road,Fitchburg,MA,01420-1914,Worcester
GREATER GARDNER COMMUNITY HEALTH CENTER,175 Connors Street,Gardner,MA,01440-2637,Worcester
Leominster Community Health and Urgent Care Ce...,165 Mill Street,Leominster,MA,01453-3268,Worcester
Mobile Medical Van,326 Nichols Road,Fitchburg,MA,01420-1914,Worcester
South Gardner Community Health and Urgent Care...,529 Timpany Blvd,Gardner,MA,01440-3451,Worcester
CHP  Barrington OB-GYN,27 Lewis Avenue,Great Barrington,MA,01230-1886,Berkshire
CHP Adams Medical,19 Depot St,Adams,MA,01220-1856,Berkshire
CHP Berkshire Pediatrics,777 North St,Pittsfield,MA,01201-4147,Berkshire
CHP Family Services,442 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire
CHP Health Center,444 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire
CHP Lee Family Practice,11 Quarry Hill Rd,Lee,MA,01238-9645,Berkshire
CHP Mobile Unit CHiP,444 Stockbridge Rd,Gt Barrington,MA,01230-1295,Berkshire
CHP Mobile Van,444 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire
CHP Mobile Van BOB,444 Stockbridge Rd,Gt Barrington,MA,01230-1295,Berkshire
CHP Neighborhood Dental Center,510 North St STE 2,Pittsfield,MA,01201-4111,Berkshire
CHP Neighborhood Health Center,510 North St,Pittsfield,MA,01201-5493,Berkshire
CHP North Adams Family Medical and Dental Center,71 Hospital Ave,North Adams,MA,01247,Berkshire
DIMOCK COMMUNITY HEALTH CENTER,45 Dimock St,Roxbury,MA,02119-1208,Suffolk
DIMOCK COMMUNITY HEALTH CENTER,55 Dimock Street,Roxbury,MA,02119-1029,Suffolk
Dimock Gatehouse Admin,30 Dimock St,Roxbury,MA,02119-1210,Suffolk
DotHouse Health,1353 Dorchester Avenue,Dorchester,MA,02122-2987,Suffolk
69 Camp St.,"69 Camp Street, #1",Hyannis,MA,02601-3046,Barnstable
Duffy Health Center,94 Main St,Hyannis,MA,02601-3146,Barnstable
Gus Canty Community Center,790 Main St,Falmouth,MA,02540-3674,Barnstable
PIER Recovery Center of Cape Cod,209 Main St,Hyannis,MA,02601-4048,Barnstable
St. Barnabas Episcopal Church,91 Main Street,Falmouth,MA,02540-2652,Barnstable
St. Joseph's House,77 Winter St,Hyannis,MA,02601-5553,Barnstable
"Town Plaza Condominium, Building 1, Unit 9,  S...",900 Route 134 BLDG 4 # 1,South Dennis,MA,02660-2575,Barnstable
Unit 1-10 Town Plaza Condominium South Dennis,"900 Route 134, #1-3 Bldg 1",South Dennis,MA,02660,Barnstable
10 Garofalo Street,10 Garofola St,Revere,MA,02151-1441,Suffolk
10 Gove Street,10 Gove Street,East Boston,MA,02128-1931,Suffolk
143 Addison Street,143 Addison St,Boston,MA,02128-1200,Suffolk
151 Orleans Street,151 Orleans St,Boston,MA,02128-2126,Suffolk
155 Addison Street,155 Addison St,Boston,MA,02128-1121,Suffolk
20 Maverick Square,20 Maverick Square,East Boston,MA,02128-2335,Suffolk
225 Sumner Street,225 Sumner St,Boston,MA,02128-2379,Suffolk
250 Sumner Street,250 Sumner St,East Boston,MA,02128-2147,Suffolk
26 Sturgis Street,26 Sturgis St,Winthrop,MA,02152-1219,Suffolk
282 Meridian Street,282 Meridian St,Boston,MA,02128-1654,Suffolk
30 Gove Street,30 Gove St,Boston,MA,02128-1921,Suffolk
300 Ocean Avenue,300 Ocean Ave,Revere,MA,02151-3675,Suffolk
801 Broadway,801 Broadway,Everett,MA,02149-3035,Middlesex
86 White Street,86 White St,Boston,MA,02128-1302,Suffolk
South End Community Health Center,1601 Washington Street,Boston,MA,02118-1951,Suffolk
The Dr. Gerald Hass Center,400 Shawmut Ave,Boston,MA,02118-2006,Suffolk
CAB TRANSITIONS,365 East St,Tewksbury,MA,01876-1950,Middlesex
Community Action Drop-In Center,16 Ashland St,Haverhill,MA,01830-4129,Essex
DAYBREAK SHELTER,75 N Parish Rd,Lawrence,MA,01843-2930,Essex
EMMAUS HOUSE,150 How St,Haverhill,MA,01830-5616,Essex
GLFHC at Lawrence General Hospital,1 General St,Lawrence,MA,01841-2961,Essex
GLFHC Infusion Clinic,25 Marston St STE 101,Lawrence,MA,01841-2356,Essex
GLFHC Mobile Unit,401 Griffin Brook Dr,Methuen,MA,01844-1883,Essex
GLFHC site at Element Care PACE Program,12 Ingalls Ct,Methuen,MA,01844-3712,Essex
"GLFHC, CSS Prevention and Education",98 Water St,Lawrence,MA,01841-4727,Essex
GLFHC-NORTH,150 Park St,Lawrence,MA,01841-2517,Essex
GLFHC-SOUTH,73 Winthrop Ave APT D,Lawrence,MA,01843-2836,Essex
GLFHC-WEST,700 Essex St,Lawrence,MA,01841-4396,Essex
GOOD SHEPHERD CENTER,260 Park St,Lawrence,MA,01841-2412,Essex
GREATER LAWRENCE FAMILY HEALTH,34 Haverhill St,Lawrence,MA,01841-2884,Essex
Greater Lawrence Family Health Center Administ...,1 Griffin Brook Dr,Methuen,MA,01844-1865,Essex
GREATER LAWRENCE TECH SCHOOL,57 River Rd,Andover,MA,01810-1144,Essex
Haverhill Family Health Center,755 Main St,Haverhill,MA,01830-2166,Essex
Lawrence High School,70-71 N Parish Rd,Lawrence,MA,01843-2914,Essex
Lowell Transitional Living Center,205 Middlesex St,Lowell,MA,01852-2155,Middlesex
MARY IMMACULATE/RESTORATIVE CTR,172 Lawrence Street,Lawrence,MA,01841-3849,Essex
Methuen Family Health Center,147 Pelham St STE 1,Methuen,MA,01844-2060,Essex
MITCH'S PLACE,127 How St,Haverhill,MA,01830-5615,Essex
Mobile Health Unit Two,34 Haverhill Street,Lawrence,MA,01841-2884,Essex
Pegasus House,482 Lowell St,Lawrence,MA,01841-4598,Essex
YWCA,38 Lawrence St,Lawrence,MA,01840-1409,Essex
Codman Square WIC,637 Washington St,Dorchester,MA,02124-3510,Suffolk
Daniel Driscoll – Neponset Health Center,398 Neponset Avenue,Dorchester,MA,02122-3150,Suffolk
DORCHESTER HOUSE MULTI SVS/WIC,1353 Dorchester Avenue,Dorchester,MA,02122-2987,Suffolk
Elder Service Plan,1135 Morton St FL 2,Mattapan,MA,02126-2834,Suffolk
"Elder Service Plan, Brockton",479 Torrey St,Brockton,MA,02301-4617,Plymouth
Ellen Jones Community Dental Clinic,516 Route 134,South Dennis,MA,02660-3451,Barnstable
GEIGER-GIBSON COMMUNITY HLTH CTR,250 Mount Vernon Street,Dorchester,MA,02125-3120,Suffolk
Harbor Community Health Center - Hyannis,735 Attucks Lane,Hyannis,MA,02601-1867,Barnstable
Harbor Community Health Center-Plymouth,10 Cordage Park Cir STE 115,Plymouth,MA,02360-7318,Plymouth
Harbor Health Services Administrative Offices,1135 Morton St,Mattapan,MA,02126-2834,Suffolk
Neponset WIC/Administrative Office,10 Minot Street,Dorchester,MA,02122-2016,Suffolk
Temporary Site - Joint Base Cape Cod Mobile Unit,5517 Norstad Street,Buzzards Bay,MA,02542,Barnstable
Baystate Brightwood Health Center,380 Plainfield St,Springfield,MA,01107-1524,Hampden
Community Health Center of Franklin County,102 Main Street,Greenfield,MA,01301-3275,Franklin
Community Health Connections Inc.,326 Nichols Road,Fitchburg,MA,01420-1914,Worcester
Connecticut River Valley Farmworker Health Pro...,40 Court Street,Boston,MA,02108-2202,Suffolk
Harvard Street Neighborhood Health Center,632 Blue Hill Avenue,Dorchester,MA,02121-3293,Suffolk
Harvard Street Neighborhood Health Center,646 Blue Hill Ave UNIT 2,Dorchester,MA,02121-3271,Suffolk
HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,895 Blue Hill Ave,Dorchester,MA,02124-2902,Suffolk
HealthFirst Family Care Center Inc.,387 Quarry St STE 100,Fall River,MA,02723-1026,Bristol
HealthFirst Family Care Center-School-Based He...,251 Stonehaven Rd,Fall River,MA,02723-3519,Bristol
SSTAR Integrated Health Services Center,75 Weaver St,Fall River,MA,02720-1309,Bristol
SSTAR’s South End Services,1010 S Main St,Fall River,MA,02724-2855,Bristol
The Family HealthCare Center at SSTAR,400 Stanley Street,Fall River,MA,02720-6009,Bristol
GATEWAY SCHOOL BASED HLTH CENTER,12 Littleville Rd,Huntington,MA,01050-9761,Hampshire
Hilltown Community Center,9 Russell Road,Huntington,MA,01050-9774,Hampshire
HUNTINGTON HEALTH CENTER,73 Russell Road,Huntington,MA,01050-9777,Hampshire
John P. Musante Health Center,70 Boltwood Walk,Amherst,MA,01002-2271,Hampshire
WORTHINGTON HEALTH CENTER,58 Old North Road,Worthington,MA,01098-9708,Hampshire
CHICOPEE HEALTH CENTER,505 Front Street,Chicopee,MA,01013-3140,Hampden
"HOLYOKE HEALTH CENTER, INC.",230 Maple Street,Holyoke,MA,01040-5144,Hampden
Holyoke Soldier Home,110 Cherry St,Holyoke,MA,01040-7002,Hampden
Western Massachusetts Hospital 91 East Mountai...,91 E Mountain Rd,Westfield,MA,01085-1801,Hampden
Greater Lowell Technical High School,250 Pawtucket Blvd,Tyngsboro,MA,01879-2214,Middlesex
Kathyrn P. Stoklosa Middle School,560 Broadway St,Lowell,MA,01854-3305,Middlesex
LCHC Consolidated Site,161 Jackson Street,Lowell,MA,01852-2103,Middlesex
Lowell CHC - 101 Jackson Street,101 Jackson St,Lowell,MA,01852-2103,Middlesex
Lowell High School Career Academy,125 Smith St,Lowell,MA,01851-2613,Middlesex
LOWELL HIGH SCHOOL HEALTH CTR,50 Father Morissette Blvd,Lowell,MA,01852-1037,Middlesex
BREED MIDDLE SCHOOL,90 Ocallaghan Way,Lynn,MA,01905-1532,Essex
"Brickett Elementary School, School Based Healt...",123 Lewis St,Lynn,MA,01902-4836,Essex
CLASSICAL HIGH SCHOOL,235 Ocallaghan Way,Lynn,MA,01905-1599,Essex
Cobbet Elementary School School Based Health C...,40 Franklin Street,Lynn,MA,01902-4106,Essex
Connery Elementary School - School Based Healt...,50 Elm St,Lynn,MA,01905-2421,Essex
Demakes Family YMCA,40 Neptune Blvd,Lynn,MA,01902-4421,Essex
Drewicz Elementary School - School Based Healt...,34 Hood St,Lynn,MA,01905-2330,Essex
Fecteau - Leary Junior / Senior High School,33 N Common St,Lynn,MA,01902-4311,Essex
Harrington Elementary School – School Based He...,21 Dexter St,Lynn,MA,01902-3058,Essex
INGALLS ELEMENTARY SCHOOL,1 Collins Street Ter,Lynn,MA,01902-2205,Essex
"Julia F. Callahan Elementary School, School Ba...",200 Ocallaghan Way,Lynn,MA,01905-1599,Essex
LYNN COMMUNITY HEALTH CENTER,269 Union Street,Lynn,MA,01901-1314,Essex
Lynn Community Health Center - Primary Care an...,280 Union St,Lynn,MA,01901-1353,Essex
Lynn Community Health Center Satellite,20 Central Ave,Lynn,MA,01901-1201,Essex
LYNN COMMUNITY HLTH CTR - WIC,47 Congress Street,Salem,MA,01970-7308,Essex
LYNN COMMUNITY HLTH CTR - WIC,85 Main St,Peabody,MA,01960-5562,Essex
LYNN ENGLISH HIGH SCHOOL,50 Goodridge St,Lynn,MA,01902-2627,Essex
Lynn Multiservice Center,100 Willow St,Lynn,MA,01901-1139,Essex
LYNN VOCATIONAL TECH HIGH SCHOOL,80 Neptune Blvd,Lynn,MA,01902-4570,Essex
"Lynn Vocational Technical High School, School ...",90 Commercial Street,Lynn,MA,01905-2906,Essex
MARKET SQUARE FAMILY HLTH SVCS,29 Market Sq,Lynn,MA,01905-2420,Essex
Medical Outreach Clinic,73 Buffum St,Lynn,MA,01902-3965,Essex
MSFHS AT WESTERN AVENUE,694 Western Ave,Lynn,MA,01905-2229,Essex
Program for All-Inclusive Care for the Elderly...,9 Buffum St,Lynn,MA,01902-3965,Essex
Program for All-Inclusive Care for the Elderly...,62 Market St,Lynn,MA,01901-1005,Essex
Program for All-Inclusive Care for the Elderly...,20 School St,Lynn,MA,01902-2952,Essex
Program for All-Inclusive Care for the Elderly...,37 Friend St,Lynn,MA,01902-3068,Essex
Program for All-Inclusive Care for the Elderly...,29 Emerson Ave,Gloucester,MA,01930-2556,Essex
Program for All-Inclusive Care for the Elderly...,100 Cummings Ctr,Beverly,MA,01915-6115,Essex
RAW Art Works,37 Central Sq,Lynn,MA,01901-1379,Essex
"Robert L. Ford School, School Based Health Center",49 Hollingsworth St,Lynn,MA,01902-3509,Essex
THURGOOD MARSHALL MIDDLE SCHOOL,114 Brookline Street,Lynn,MA,01902-1800,Essex
"Tracy Elementary School, School Based Health C...",35 Walnut St,Lynn,MA,01905-1634,Essex
"Washington Elementary School, School Based Hea...",58 Blossom St,Lynn,MA,01902-4508,Essex
"William R Fallon Elementary School, School Bas...",100 Robinson St,Lynn,MA,01905-1816,Essex
Manet at Taunton--(Suite 140),1 Washington Street,Taunton,MA,02780-5293,Bristol
Manet Attleboro,8 N Main St,Attleboro,MA,02703-2282,Bristol
MANET CHC AT HOUGH'S NECK,1193 Sea St,Quincy,MA,02169-3544,Norfolk
MANET CHC AT HULL,180 George Washington Blvd,Hull,MA,02045-3069,Plymouth
MANET CHC AT SNUG HARBOR,9 Bicknell St,Quincy,MA,02169-6562,Norfolk
MANET COMMUNITY HEALTH CENTER,110 West Squantum Street,Quincy,MA,02171-2122,Norfolk
The Manet CHC Mobile Van,1 Washington St STE 140,Taunton,MA,02780-3960,Bristol
Mattapan Community Health Center,1575 Blue Hill Ave,Mattapan,MA,02126-2122,Suffolk
Young Achievers Science and Math Pilot School,20 Outlook Rd,Mattapan,MA,02126-1510,Suffolk
New Health at Charlestown High,240 Medford St,Charlestown,MA,02129-1930,Suffolk
New Health Charlestown,15 Tufts Street,Charlestown,MA,02129-2711,Suffolk
NORTH END WATERFRONT HEALTH,332 Hanover Street,Boston,MA,02113-1901,Suffolk
Bates Elementary School,53 Liberty Hill Ave,Salem,MA,01970-1621,Essex
Bentley Academy Charter,25 Memorial Dr,Salem,MA,01970-5651,Essex
Collins Middle School,29 Highland Ave,Salem,MA,01970-2116,Essex
Gloucester Family Health Center,302 Washington St,Gloucester,MA,01930-4836,Essex
Horace Mann Laboratory School,79 Willson St,Salem,MA,01970-2829,Essex
LifeBridge,56 Margin St,Salem,MA,01970-3341,Essex
Mayor Jean A. Levesque Community Life Center,401 Bridge St,Salem,MA,01970-2276,Essex
"North Shore Community Health, Inc.",27 Congress St Ste 504,Salem,MA,01970-5575,Essex
Peabody FAMILY HEALTH CENTER,89 Foster St,Peabody,MA,01960-8925,Essex
Peabody Learning Academy,210 Andover St,Peabody,MA,01960-1647,Essex
Peabody Veteran Memorial High School SBHC,485 Lowell St,Peabody,MA,01960-1329,Essex
SALEM FAMILY HEALTH CENTER,47 Congress Street,Salem,MA,01970-7308,Essex
Salem Teen School Health Center,77 Willson St,Salem,MA,01970-2829,Essex
Centerville Recreation Building,524 Main Street,Centerville,MA,02632-2918,Barnstable
Harwich Port Health Center,710 Route 28,Harwich Port,MA,02646,Barnstable
Nauset Regional High School Services Site,100 Cable Rd,Eastham,MA,02642-1725,Barnstable
Outer Cape Health Services Wellfleet Callis Bu...,2700 State Hwy Rte 6 UNIT 3,Wellfleet,MA,02667-7405,Barnstable
PROVINCETOWN HEALTH CENTER,49 Harry Kemp Way,Provincetown,MA,02657-1618,Barnstable
WELLFLEET HEALTH CENTER,3130 State Hwy Rte 6,Wellfleet,MA,02667-7402,Barnstable
Seaport,505 Congress St,Boston,MA,02210-2902,Suffolk
SOUTH BOSTON COMMUNITY HEALTH CENTER,409 West Broadway,South Boston,MA,02127-2249,Suffolk
South Boston Community Health Center,386 W Broadway,South Boston,MA,02127-2215,Suffolk
All Inclusive Support Services,736 State St,Springfield,MA,01109-4110,Hampden
City of Springfield Adolescent Health Center,11 Wilbraham Rd,Springfield,MA,01109-3161,Hampden
City of Springfield Mobile Medical Van,311 State St,Springfield,MA,01105-1320,Hampden
Drop In Center,43 Center St,Northampton,MA,01060-3063,Hampshire
Drop In Center Franklin County,60 Wells St,Greenfield,MA,01301-2354,Franklin
HSH Health Center & Dental Clinic,755 Worthington Street,Springfield,MA,01105-1140,Hampden
OPEN DOOR SOCIAL SERVICES,287 State St,Springfield,MA,01105-1812,Hampden
SAMARITAN INN,7 Free St,Westfield,MA,01085-3003,Hampden
Springfield Dept. Health &amp; Human Services/...,311 State St,Springfield,MA,01105-1320,Hampden
The Salvation Army,327 Liberty St,Springfield,MA,01104-3733,Hampden
Jackson Square,125 Amory St Apt A,Roxbury,MA,02119-1098,Suffolk
Nubian Square,36 Dearborn St,Roxbury,MA,02119-2552,Suffolk
Savin Hill,1140 Dorchester Ave,Dorchester,MA,02125-3305,Suffolk
Upham's Corner Health Center - Business &amp; ...,500 Columbia Rd,Dorchester,MA,02125-2322,Suffolk
Upham's Corner Helath Center,415 Columbia Road,Dorchester,MA,02125-2424,Suffolk
Upham's Eye and Dental Clinic,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk
Boston Day and Evening Academy,20 Kearsarge Ave,Boston,MA,02119-2318,Suffolk
Whittier Engagement Center,1290 Tremont Street,Roxbury Crossing,MA,02120-3432,Suffolk
Whittier mobile health van #2,1290 Tremont Street,Roxbury Crossing,MA,02120-3432,Suffolk
Whittier mobile health van#1,1290 Tremont Street,Roxbury Crossing,MA,02120-3432,Suffolk
Whittier North Dorchester Clinic,278 Blue Hill Ave,Roxbury,MA,02119-2158,Suffolk
Whittier Street Health Center,1290 Tremont Street,Roxbury Crossing,MA,02120-3432,Suffolk
Commercial Street Clinic,277 Commercial St,Malden,MA,02148-6708,Middlesex
HANCOCK STREET CLINIC,435 Hancock St,North Quincy,MA,02171-2428,Norfolk
HOLMES STREET CLINIC,88 Holmes St,Quincy,MA,02171-2431,Norfolk
SOUTH STREET CLINIC,145 South St,Boston,MA,02111-2826,Suffolk
WASHINGTON STREET CLINIC,885 Washington St,Boston,MA,02111-1416,Suffolk
Albany Street Shelter/Cambridge,240 Albany St,Cambridge,MA,02139-4210,Middlesex
BHCHP Family Care Clinic,1785 Columbus Ave,Roxbury,MA,02119-1041,Suffolk
Boston Certified Community Behavioral Health C...,85 East Newton St,Boston,MA,02118-3553,Suffolk
Boston Night Center,31 Bowker St,Boston,MA,02114-2917,Suffolk
Bridge Over Troubled Waters,47 West St,Boston,MA,02111-1219,Suffolk
Casa Esperanza,245 Eustis St,Boston,MA,02119-2826,Suffolk
EMPath,10 Perthshire Rd,Brighton,MA,02135-1723,Suffolk
Engagement Center,26 Atkinson St,Boston,MA,02118-2702,Suffolk
Entre Familia,209 River St,Mattapan,MA,02126-2727,Suffolk
FATHER BILL'S PLACE,38 Broad St,Quincy,MA,02169-4604,Norfolk
Heading Home,109 School St,Cambridge,MA,02139-3518,Middlesex
Jean Yawkey Place ,780 Albany St,Boston,MA,02118-2755,Suffolk
Kingston House,39 Kingston St,Boston,MA,02111-2208,Suffolk
Lindemann Mental Health Center,25 Staniford St,Boston,MA,02114-2503,Suffolk
MASSACHUSETTS GENERAL HOSPITAL,55 Fruit St,Boston,MA,02114-2621,Suffolk
Mobile Van #1,780 Albany Street,Boston,MA,02118-2755,Suffolk
New England Center and Home for Veterans,17 Court St,Boston,MA,02108-2601,Suffolk
On The Rise,341 Broadway,Cambridge,MA,02139-1803,Middlesex
Pine Street Inn at the Shattuck,170 Morton St,Jamaica Plain,MA,02130-3735,Suffolk
PINE STREET INN Women's Clinic,363 Albany St,Boston,MA,02118-2503,Suffolk
PINE STREET INN-MEN'S CLINIC,444 Harrison Ave,Boston,MA,02118-2404,Suffolk
Rosie's Place,889 Harrison Ave,Boston,MA,02118-4004,Suffolk
Salvation Army,402 Massachusetts Ave,Cambridge,MA,02139-4132,Middlesex
Southampton Street Shelter,112 Southampton St,Boston,MA,02118-2711,Suffolk
St. Anthony Shrine,100 Arch St,Boston,MA,02110-1111,Suffolk
ST. FRANCIS HOUSE,39 Boylston St,Boston,MA,02116-4702,Suffolk
St. Mary's Center for Women & Children (Bridge...,90 Cushing Ave,Dorchester,MA,02125-2028,Suffolk
St. Patrick's Women's Shelter,270 Washington St,Somerville,MA,02143-3314,Middlesex
Stacy Kirkpatrick House,461 Walnut Ave,Jamaica Plain,MA,02130-2331,Suffolk
Transitional Wellness Center / Cambridge Healt...,1575 Cambridge St,Cambridge,MA,02138-4308,Middlesex
Transitions,211 River St BLDG M,Mattapan,MA,02126-2727,Suffolk
Women's Lunch Place,67 Newbury St,Boston,MA,02116-3010,Suffolk
Woods Mullen Shelter,794 Massachusetts Ave,Boston,MA,02118-2319,Suffolk
Y2Y Harvard Square,1 Church St,Cambridge,MA,02138-3715,Middlesex
BNHC Administrative Site 2,60 School St Ste 100,Brockton,MA,02301-4048,Plymouth
BNHC at Vicente's,158 Pleasant St,Brockton,MA,02301-3842,Plymouth
BNHC Commercial Street site,103 Commercial St,Brockton,MA,02302-3133,Plymouth
BNHC Community Care In Reach,63 Main Street,Brockton,MA,02301-4042,Plymouth
BNHC Pharmacy,63 Main St STE 100,Brockton,MA,02301-4042,Plymouth
BROCKTON NEIGHBORHD HTH CTR MAINspring,54 N Main St,Brockton,MA,02301-3907,Plymouth
BROCKTON NEIGHBORHOOD HEALTH CENTER,63 Main Street,Brockton,MA,02301-4042,Plymouth
"Fenway Health, Ansin Building",1340 Boylston Street,Boston,MA,02215-4302,Suffolk
EDWARD M. KENNEDY COMMUNITY HEALTH CENTER,135 Burncoat St,Worcester,MA,01606-2405,Worcester
EDWARD M. KENNEDY COMMUNITY HEALTH CENTER FRAM...,19 Tacoma Street,Worcester,MA,01605-3516,Worcester
Edward M. Kennedy Community Health Center Milford,354 Waverley St,Framingham,MA,01702-7079,Middlesex
Edward M. Kennedy Community Health Center Milford,42 Cape Rd,Milford,MA,01757-3292,Worcester
Edward M. Kennedy Community Health Center-Admi...,41 Cape Road,Milford,MA,01757-3276,Worcester
"FRAMINGHAM HIGH SCHOOL SBHC- D145, D152-158",115 NE Cutoff BLDG 2,Worcester,MA,01606-1224,Worcester
NORRBACK AVENUE SCHOOL HLTH CTR,115 A St,Framingham,MA,01701-4175,Middlesex
"NORTH HIGH SCHOOL HLTH CENTER-112-A,I,K,M",44 Malden St,Worcester,MA,01606-1006,Worcester
ROOSEVELT SCHOOL HEALTH CENTER,140 Harrington Way,Worcester,MA,01604-2100,Worcester
WORCESTER TECHNICAL HIGH SCHOOL-B124-125,1006 Grafton St,Worcester,MA,01604-2034,Worcester
