Site Name,Site Address,Site City,Site State,Site Zip Code,County
Bandon Community Health Center,1010 1st St SE STE 110,Bandon,OR,97411-9301,Coos
Brookings-Harbor School District-Brookings-Har...,625 Pioneer Rd,Brookings,OR,97415-8293,Curry
Central Curry School District-Gold Beach High ...,29516 Ellensburg Ave,Gold Beach,OR,97444-8729,Curry
Coast Community Health - Wellness Center,716 Highway 101,Port Orford,OR,97465-8672,Curry
Pacific High School,45525 Highway 101,Sixes,OR,97476-9714,Curry
Tichenor Wellness Center,1312 Tichenor St,Port Orford,OR,97465-8776,Curry
Alsea Rural Health Center,435 E Alder St,Alsea,OR,97324-9634,Benton
BENTON HEALTH CENTER,530 NW 27th St,Corvallis,OR,97330-5223,Benton
Boys and Girls Club of Corvallis,1112 NW Circle Blvd,Corvallis,OR,97330-1462,Benton
Children and Family Mental Health Program,1318 NW 9th St STE 110A,Corvallis,OR,97330-4565,Benton
CHILDREN'S FARM HOME,4455 NE Highway 20,Corvallis,OR,97330-9695,Benton
East Linn Health Center,"100 Mullins Dr, Ste A1",Lebanon,OR,97355-2868,Linn
Hoyer-Humphrey Building,557 NW Monroe Ave,Corvallis,OR,97330-4721,Benton
LINCOLN HEALTH CENTER,121 SE Viewmont Ave,Corvallis,OR,97333-1968,Benton
MONROE HEALTH CENTER,610 Dragon Dr,Monroe,OR,97456-9604,Benton
Sweet Home Health Center,799 Long St,Sweet Home,OR,97386-3304,Linn
Blackburn Center,12121 E Burnside St,Portland,OR,97216-3737,Multnomah
Blackburn Center Recuperative Care Program,12133 E Burnside St,Portland,OR,97216-3737,Multnomah
Bud Clark Commons,665 NW Hoyt St,Portland,OR,97209-3769,Multnomah
Cedar Commons,11450 SE Division St Rm 115,Portland,OR,97266-1150,Multnomah
CENTRAL CITY CONCERN,232 NW 6th Ave,Portland,OR,97209-3609,Multnomah
Evergreen Crossing,8225 NE Wasco St,Portland,OR,97220-5784,Multnomah
Golden West Clinic,709 NW Everett St,Portland,OR,97209-3517,Multnomah
Hansen Clinic at Banfield Value Inn,1525 NE 37th Ave Rm 38,Portland,OR,97232-1843,Multnomah
Health Services Leadership Office,726 W Burnside St,Portland,OR,97209-3515,Multnomah
Hooper Detoxification and Stabilization Center,10 N Weidler St,Portland,OR,97227-1888,Multnomah
Hooper Detoxification and Stabilization Center,1535 N Williams Ave,Portland,OR,97227-1885,Multnomah
Imani Center (Karibu),2040 SE Powell Blvd,Portland,OR,97202-2345,Multnomah
LETTY OWINGS CENTER,2545 NE Flanders St,Portland,OR,97232-3139,Multnomah
Old Town Clinic,727 W Burnside St,Portland,OR,97209-3514,Multnomah
Old Town Recovery Center,33 NW Broadway,Portland,OR,97209-3580,Multnomah
Puentes,12672 SE Stark St STE 12672,Portland,OR,97233-1058,Multnomah
River Haven Clinic,5019 NE 102nd Ave,Portland,OR,97220-1199,Multnomah
The Biltmore Building,523 NW Everett St,Portland,OR,97209-3604,Multnomah
CMH PRIMARY CLINIC,1639 SE Ensign Ln # B,Warrenton,OR,97146-7308,Clatsop
Brookside Clinic,1680 Chambers St STE 103,Eugene,OR,97402-3655,Lane
Charnelton Community Clinic,"151 W 7th Ave, Ste 100",Eugene,OR,97401-2676,Lane
Delta Oaks Clinic,1022 Green Acres Rd,Eugene,OR,97408-6501,Lane
LANE COUNTY,125 E 8th Ave,Eugene,OR,97401-2922,Lane
Lane County Clinical Financial Services Office,2727 Martin Luther King Jr Blvd,Eugene,OR,97401-5901,Lane
Lane County Mental Health,2411 Martin Luther King Jr Blvd,Eugene,OR,97401-5824,Lane
Lane County Treatment Center,432 W 11th Ave Ste 101,Eugene,OR,97401-3451,Lane
Riverstone Clinic,2073 Olympic St,Springfield,OR,97477-3413,Lane
Springfield Schools Health Center,1050 10th St,Springfield,OR,97477-4003,Lane
DUNES FAMILY HEALTH CARE,620 Ranch Rd,Reedsport,OR,97467-1720,Douglas
EVERGREEN FAMILY MEDICINE PC,2570 NW Edenbower Blvd STE 100,Roseburg,OR,97471-6214,Douglas
GOOD SHEPHERD MEDICAL GROUP,600 NW 11th St,Hermiston,OR,97838-8605,Umatilla
GRANDE RONDE HOSPITAL REGIONAL MEDICAL CLINIC,506 4th St,La Grande,OR,97850-1906,Union
GRANDE RONDE HOSPITAL UNION CLINIC,142 E Dearborn St,Union,OR,97883-9174,Union
GRANDE RONDE HOSPITAL WOMEN'S & CHILDREN'S CLINIC,710 Sunset Dr STE E,La Grande,OR,97850-1200,Union
HARNEY DISTRICT HOSPITAL FAMILY CARE,559 W Washington St,Burns,OR,97720-1441,Harney
IRRIGON MEDICAL CLINIC,220 NE Main Ave,Irrigon,OR,97844-6999,Morrow
CHILOQUIN OPEN DOOR FAMILY PRAC.,103 S Wasco Ave,Chiloquin,OR,97624-7002,Klamath
Klamath Health Partnership Admin,2000 S 6th St,Klamath Falls,OR,97601-3372,Klamath
Klamath Open Door - Campus Clinic,2684 Campus Dr,Klamath Falls,OR,97601-1105,Klamath
Klamath Open Door Family Practice,2074 S 6th St,Klamath Falls,OR,97601-3372,Klamath
KOD @ KBBH,2210 N Eldorado Ave STE 1,Klamath Falls,OR,97601-6418,Klamath
Pine Street Open Door,403 Pine St,Klamath Falls,OR,97601-6020,Klamath
SBHC-Mazama High,3009 Summers Ln,Klamath Falls,OR,97603-6705,Klamath
Coastal Family Health Center,2158 Exchange St STE 304,Astoria,OR,97103-3307,Clatsop
Coastal Family Health Center Admin Office,3990 Abbey Ln STE 103,Astoria,OR,97103-2241,Clatsop
Community Health Center of Clatskanie,401 SW Belair Dr,Clatskanie,OR,97016-7415,Columbia
Lancaster Family Health Center at Beverly,3896 Beverly Ave NE,Salem,OR,97305-1374,Marion
Lancaster Family Health Center at Lancaster,255 Lancaster Dr NE,Salem,OR,97301-5155,Marion
Mirasol Family Health Center,589 NW 11th St,Hermiston,OR,97838-6600,Umatilla
Pacific Pedatrics,1475 Mount Hood Ave,Woodburn,OR,97071-9066,Marion
Rosewood Family Health Center,3530 SE 88th Ave,Portland,OR,97266-2396,Multnomah
Rosewood Family Health Center at Lents,9047 SE Foster Rd,Portland,OR,97266-4617,Multnomah
SALUD MEDICAL CENTER,1175 Mount Hood Ave,Woodburn,OR,97071-9060,Marion
Birch Grove Health Center--La Clinica,910 S Central Ave,Medford,OR,97501-7854,Jackson
Center for Learning and Innovation--La Clinica,931 Chevy Way,Medford,OR,97504-4127,Jackson
Central Point Health Center--La Clinica,4940 Hamrick Rd,Central Point,OR,97502-3072,Jackson
East Medford Dental Clinic--La Clinica,1113 Progress Dr,Medford,OR,97504-5201,Jackson
La Clinica Acute Care Clinic,616 Market St,Medford,OR,97504-6126,Jackson
La Clinica School Based Health Center at Centr...,450 S 4th St,Central Point,OR,97502-2224,Jackson
La Clinica School Based Health Center at Mae R...,200 W Pine St,Central Point,OR,97502-1933,Jackson
La Clinica School-Based Health Center at Armad...,106 N Rose St RM T-2,Phoenix,OR,97535-0048,Jackson
La Clinica School-Based Health Center at Ashla...,201 S Mountain Ave,Ashland,OR,97520-2165,Jackson
La Clinica School-Based Health Center at Crate...,655 N 3rd St,Central Point,OR,97502-1876,Jackson
La Clinica School-Based Health Center at Hanby...,806 N 6th Ave,Gold Hill,OR,97525-9762,Jackson
La Clinica School-Based Health Center at Jacks...,713 Summit Ave,Medford,OR,97501-2349,Jackson
La Clinica School-Based Health Center at Jewet...,1001 Manzanita St,Central Point,OR,97502-3064,Jackson
La Clinica School-Based Health Center at Oak G...,2838 W Main St,Medford,OR,97501-2405,Jackson
La Clinica School-Based Health Center at Orcha...,1011 La Loma Dr RM 23,Medford,OR,97504-8613,Jackson
La Clinica School-Based Health Center at Patri...,1500 2nd Ave,Gold Hill,OR,97525-9728,Jackson
La Clinica School-Based Health Center at Phoen...,215 N Rose St,Phoenix,OR,97535-5734,Jackson
La Clinica School-Based Health Center at Phoen...,745 N Rose St,Phoenix,OR,97535-5704,Jackson
La Clinica School-Based Health Center at Rogue...,600 S 2nd St,Central Point,OR,97502-2704,Jackson
La Clinica School-Based Health Center at Sams ...,14235 Table Rock Rd,Central Point,OR,97502-9377,Jackson
La Clinica School-Based Health Center at Sceni...,1955 Scenic Ave,Central Point,OR,97502-1652,Jackson
La Clinica School-Based Health Center at Talen...,307 Wagner Creek Rd,Talent,OR,97540,Jackson
La Clinica School-Based Health Center at Talen...,102 Christian Ave,Talent,OR,97540-6744,Jackson
La Clinica School-Based Health Center at Washi...,610 S Peach St,Medford,OR,97501-3310,Jackson
La Clinica Wellness Center,730 Biddle Rd,Medford,OR,97504-6116,Jackson
Mobile Health Center--La Clinica,3617 S Pacific Hwy,Medford,OR,97501-8957,Jackson
Phoenix Health Center--La Clinica,3617 S Pacific Hwy,Medford,OR,97501-8957,Jackson
West Medford Health Center--La Clinica,1307 W Main St,Medford,OR,97501-2936,Jackson
Women's Health Center--La Clinica,221 W Stewart Ave,Medford,OR,97501-3609,Jackson
Gilchrist School Based Health Center,350 Mississippi Dr,Gilchrist,OR,97737-3243,Klamath
La Pine School Based Health Center,51627 Coach Rd,La Pine,OR,97739-7556,Deschutes
LaPine Community Health Center,51600 Huntington Rd,La Pine,OR,97739-8887,Deschutes
LEGACY MEDICAL GROUP - SILVERTON FAMILY PHYSIC...,347 Fairview St,Silverton,OR,97381-1916,Marion
LEGACY MEDICAL GROUP ˜ MT. ANGEL,250 W Marquam St,Mount Angel,OR,97362-9520,Marion
LEGACY MEDICAL GROUP ˜ WOODBURN HEALTH CENTER,1475 Mount Hood Ave,Woodburn,OR,97071-9066,Marion
LEE STREET MENTAL HEALTH CLINIC,51 SW Lee St,Newport,OR,97365-3823,Lincoln
LINCOLN COMMUNITY HEALTH CENTER - LINCOLN CITY,4422 NE Devils Lake Blvd,Lincoln City,OR,97367-5000,Lincoln
LINCOLN COMMUNITY HEALTH CENTER - NEWPORT,1010 SW Coast Hwy STE 203,Newport,OR,97365-5215,Lincoln
LINCOLN COUNTY HEALTH AND HUMAN SERVICES,36 SW Nye St,Newport,OR,97365-3821,Lincoln
NEWPORT SCHOOL BASED HEALTH CENTER,322 NE Eads St,Newport,OR,97365-2819,Lincoln
TAFT SCHOOL BASED HEALTH CENTER,3780 SE Spy Glass Ridge Dr,Lincoln City,OR,97367-1939,Lincoln
TOLEDO SCHOOL BASED HEALTH CENTER,1800 NE Sturdevant Rd,Toledo,OR,97391-2413,Lincoln
WALDPORT COMMUNITY CLINIC,525 N Bay St,Waldport,OR,97394-9010,Lincoln
WALDPORT SCHOOL BASED HEALTH CENTER,3000 S Crestline Dr,Waldport,OR,97394,Lincoln
Western Title Building,255 SW Coast Hwy,Newport,OR,97365-4988,Lincoln
MALHEUR MEMORIAL HEALTH CENTER,410 Main St,Nyssa,OR,97913-3973,Malheur
ORCHID HEALTH MCKENZIE RIVER CLINIC,51730 Dexter St,Blue River,OR,97413-9776,Lane
Administrative Annex,965 SW Emkay Dr,Bend,OR,97702-3598,Deschutes
Bend Admin Site,600 SW Columbia St STE 6150,Bend,OR,97702-1099,Deschutes
Bend High School-Based Health Center,230 NE 6th St RM S-19,Bend,OR,97701-5103,Deschutes
Conners Health Center,2065 NE Tucson Way APT 110,Bend,OR,97701-5182,Deschutes
Courtney Health Center,2577 NE Courtney Dr STE 100,Bend,OR,97701-7752,Deschutes
Crook Kids School-Based Health Center,757 E 1st St,Prineville,OR,97754-2005,Crook
East Bend Health Center,2084 NE Professional Ct,Bend,OR,97701-6077,Deschutes
Harriman Health Clinic,1128 NW Harriman St,Bend,OR,97703-1947,Deschutes
Kingwood Health Center,244 NW Kingwood Ave,Redmond,OR,97756-1688,Deschutes
Lynch School-Based Health Center,1314 SW Kalama Ave RM B,Redmond,OR,97756-3054,Deschutes
Madras Health Center,500 NE A St STE 100,Madras,OR,97741-1842,Jefferson
Madras High School-Based Health Center,390 SE 10th St,Madras,OR,97741-1573,Jefferson
Mobile Clinic,375 NW Beaver St STE 101,Prineville,OR,97754-1802,Crook
Mosaic Pharmacy - Bend,2065 NE Tucson Way Ste 120,Bend,OR,97701-5182,Deschutes
Mosaic Pharmacy - Madras,500 NE A St STE 101,Madras,OR,97741-1842,Jefferson
Mosaic Pharmacy - Prineville,375 NW Beaver St STE 103,Prineville,OR,97754-1802,Crook
Mountain View School-Based Health Center,2755 NE 27th St,Bend,OR,97701-9539,Deschutes
Prineville Health Center,375 NW Beaver St STE 101,Prineville,OR,97754-1802,Crook
Redmond Health Center,1250 SW Veterans Way STE 120,Redmond,OR,97756-2588,Deschutes
Redmond High School-Based Health Center,675 SW Rimrock Way,Redmond,OR,97756-1931,Deschutes
Sisters School-Based Health Center,535 N. Reed St.,Sisters,OR,97759,Deschutes
NARA Adult Mental Health and Housing Services,1310 SW 17th Ave,Portland,OR,97201-2522,Multnomah
"NARA Child, Youth, &amp; Family Services/NARA ...",620 NE 2nd St,Gresham,OR,97030-7514,Multnomah
NARA Dental Clinic,12750 SE Stark St,Portland,OR,97233-1539,Multnomah
NARA Indian Health Clinic,703 NE Hancock St,Portland,OR,97212-3955,Multnomah
NARA Outpatient Treatment and Recovery Service...,1631 SW Columbia St,Portland,OR,97201-6025,Multnomah
NARA Residential Treatment Center,17645 NW Saint Helens Rd,Portland,OR,97231-1729,Multnomah
NARA Totem Lodge Community Center,1438 SE Division St,Portland,OR,97202-1140,Multnomah
NARA Wellness Center,12360 E Burnside St,Portland,OR,97233-1042,Multnomah
Oyate Behavioral Health,1776 SW Madison St,Portland,OR,97205-1715,Multnomah
NHC Administration and Pharmacy,7320 SW Hunziker Rd STE 300,Portland,OR,97223-2302,Washington
NHC Administration Support,7320 SW Hunziker Rd STE 102,Portland,OR,97223-2300,Washington
NHC Canby Medical Clinic,178 SW 2nd Ave,Canby,OR,97013-4152,Clackamas
NHC Dental at Milwaukie High School Health and...,2301 SE Willard St RM Sbhc,Milwaukie,OR,97222-7764,Clackamas
NHC Hillsboro Reproductive Health Clinic,266 W Main St,Hillsboro,OR,97123-3961,Washington
NHC Merlo Station SBHC,1841 SW Merlo Dr RM Sbhc,Beaverton,OR,97003-5013,Washington
NHC Milwaukie Dental,3300 SE Dwyer Dr STE 302,Milwaukie,OR,97222-6548,Clackamas
NHC Milwaukie Medical Clinic,10330 SE 32nd Ave STE 325,Milwaukie,OR,97222-6656,Clackamas
NHC Mobile Dental,7320 SW Hunziker Rd STE 300,Portland,OR,97223-2302,Washington
NHC Mobile Medical,7320 SW Hunziker Rd STE 300,Portland,OR,97223-2302,Washington
NHC Oregon City Dental Clinic,19029 Beavercreek Rd,Oregon City,OR,97045-9537,Clackamas
NHC Oregon City Medical Clinic,728 Molalla Ave,Oregon City,OR,97045-2799,Clackamas
NHC Tanasbourne Medical &amp; Dental Clinic,10690 NE Cornell Rd STE 220,Hillsboro,OR,97124-9224,Washington
NHC Tualatin SBHC,22300 SW Boones Ferry Rd RM 26A,Tualatin,OR,97062-7373,Washington
Benson Wellness Center,3905 SE 91st Ave,Portland,OR,97266-2815,Multnomah
OHSU Family Medicine at Richmond,3930 SE Division St,Portland,OR,97202-1643,Multnomah
OHSU Richmond Immediate Care,4212 SE Division St STE 150,Portland,OR,97206-1681,Multnomah
Laurelwood Center,6130 SE Foster Rd,Portland,OR,97206-3739,Multnomah
Milwaukie High School Health and Wellness Center,2301 SE Willard St,Portland,OR,97222-7764,Clackamas
Outreach Medical Van 1,9852 SE Empire Ct,Clackamas,OR,97015-9639,Clackamas
Outreach Medical Van 2,9852 SE Empire Ct,Clackamas,OR,97015-9639,Clackamas
OUTSIDE IN,1132 SW 13th Ave,Portland,OR,97205-1703,Multnomah
Outside In 1226,1226 SW 12th Ave,Portland,OR,97205-2029,Multnomah
Outside In East Side,16144 E Burnside St,Portland,OR,97233-3520,Multnomah
PIONEER MEMORIAL CLINIC,130 Thompson St,Heppner,OR,97836-7325,Morrow
The Rinehart Clinic &amp; Pharmacy,230 Rowe Rd,Wheeler,OR,97147-0035,Tillamook
Administration,1221 Disk Dr,Medford,OR,97501-6638,Jackson
Administration-Temporary,12 Portland Ave,Medford,OR,97504-7347,Jackson
Ashland Health Center,99 Central Ave,Ashland,OR,97520-1787,Jackson
Ashland School Health Center,201 S Mountain Ave,Ashland,OR,97520-2165,Jackson
Behavioral/Integrative Health Services,900 E Main St,Medford,OR,97504-7136,Jackson
Butte Falls Health Center,722 Laurel Ave,Butte Falls,OR,97522-0089,Jackson
Eagle Point Health Center,11160 Highway 62 STE A,Eagle Point,OR,97524-8025,Jackson
Eagle Point School Health Center,203 N Platt Ave,Eagle Point,OR,97524-8618,Jackson
East McAndrews Suite 102,1322 E Mcandrews Rd STE 102,Medford,OR,97504-6177,Jackson
East McAndrews Suite 202,1322 E Mcandrews Rd,Medford,OR,97504-6177,Jackson
Medford Health Center,19 Myrtle St,Medford,OR,97504-7337,Jackson
Prospect Charter School,280 Mill Creek Dr,Prospect,OR,97536-9722,Jackson
Rogue Behavioral Health,1000 E Main St,Medford,OR,97504-7667,Jackson
Rogue Dental Clinic,906 Royal Ct,Medford,OR,97504-6139,Jackson
Rogue Main St Dental,922 E Main St,Medford,OR,97504-7136,Jackson
South Ashland Health Center,2265 Ashland St,Ashland,OR,97520-1490,Jackson
Table Rock Health Center,2830 Maple Ct,White City,OR,97503-1357,Jackson
White City Health Center,8385 Division Rd,White City,OR,97503-1176,Jackson
White Mountain Health Center,550 Wilson Way,White City,OR,97503-1351,Jackson
SAINT ALPHONSUS MEDICAL GROUP-BAKER CITY,3325 Pocahontas Rd,Baker City,OR,97814-1464,Baker
SANTIAM MEDICAL ASSOCIATES,1401 N 10th Ave STE 100,Stayton,OR,97383-1486,Marion
SHERMAN COUNTY MEDICAL CLINIC,110 Main St,Moro,OR,97039-3115,Sherman
CAREVAN,1701 NW Hawthorne Ave,Grants Pass,OR,97526-1051,Josephine
EVERGREEN ELEMENTARY,520 W River St,Cave Junction,OR,97523-9504,Josephine
GRANTS PASS HIGH SCHOOL - SCHOOL BASED HEALTH ...,830 NE 9th St,Grants Pass,OR,97526-1626,Josephine
ILLINOIS VALLEY HIGH SCHOOL BASED HEALTH CENTER,625 E River St,Cave Junction,OR,97523-9382,Josephine
LORNA BYRNE SCHOOL BASED HEALTH CENTER,101 S Junction Ave,Cave Junction,OR,97523-9006,Josephine
NORTH VALLEY HIGH SCHOOL SCHOOL BASED HEALTH C...,6741 Monument Dr Rm D-6,Grants Pass,OR,97526-8536,Josephine
SISKIYOU COMMUNITY HEALTH CENTER,1701 NW Hawthorne Ave,Grants Pass,OR,97526-1051,Josephine
Siskiyou Community Health Center,557 NE Westbrook Way STE B,Grants Pass,OR,97526-2317,Josephine
SISKIYOU COMMUNITY HEALTH CENTER - CAVE JUNCTION,25647 Redwood Hwy,Cave Junction,OR,97523-9332,Josephine
ST CHARLES FAMILY CARE - PRINEVILLE,384 SE Combs Flat Rd STE 1200,Prineville,OR,97754-2562,Crook
ST LUKE'S CLINIC-EASTERN OREGON MEDICAL ASSOCI...,3950 17th St STE A,Baker City,OR,97814-1300,Baker
STRAWBERRY WILDERNESS COMMUNITY CLINIC,180 Ford Rd,John Day,OR,97845-2009,Grant
UMPQUA HEALTH-NEWTON CREEK,3031 NE Stephens St,Roseburg,OR,97470-6237,Douglas
Evans Street Mental Health Integration Site,627 NE Evans St,McMinnville,OR,97128-3923,Yamhill
Forest Grove High School,1401 Nichols Ln,Forest Grove,OR,97116-3207,Washington
Forest Grove School-Based Health Center,1715 Nichols Ln,Forest Grove,OR,97116-3216,Washington
Hillsboro School-Based Health Center,1998 SE Century Blvd,Hillsboro,OR,97123-8300,Washington
Tigard School Based Health Center,9000 SW Durham Rd BLDG 7110,Tigard,OR,97224-5539,Washington
VIRGINA GARCIA MEMORIAL HEALTH CENTER- HILLSBO...,730 SE Oak St,Hillsboro,OR,97123-4245,Washington
Virginia Garcia Beaverton Dental Clinic,12600 SW Crescent St,Beaverton,OR,97005-1693,Washington
Virginia Garcia Beaverton School Based Health ...,13000 SW 2nd St,Beaverton,OR,97005-2615,Washington
Virginia Garcia Beaverton Wellness Center,2725 SW Cedar Hills Blvd STE 200,Beaverton,OR,97005-1435,Washington
Virginia Garcia Memorial Health Center - Hills...,232 SE 7th Ave,Hillsboro,OR,97123-4133,Washington
Virginia Garcia Memorial Health Center- Admini...,3305 NE Aloclek Dr,Hillsboro,OR,97124-7143,Washington
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- CORNELIUS,1151 N Adair St,Cornelius,OR,97113-8900,Washington
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- CORNEL...,44 N 11th Ave,Cornelius,OR,97113-9020,Washington
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- HILLSBORO,226 SE 8th Ave STE 100,Hillsboro,OR,97123-4218,Washington
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- MCMINN...,115 NE May Ln,Mcminnville,OR,97128-9272,Yamhill
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- NEWBERG,2251 E Hancock St STE 103,Newberg,OR,97132-2145,Yamhill
VIRGINIA GARCIA MEMORIAL HEALTH CENTER- NEWBER...,2251 E Hancock St STE 106,Newberg,OR,97132-2145,Yamhill
VIRGINIA GARCIA MOBILE VAN,1151 N Adair St,Cornelius,OR,97113-8900,Washington
Virginia Garcia Reproductive Health Clinic,333 SE 7th Ave STE 5500,Hillsboro,OR,97123-4185,Washington
Virginia Garcia/LifeWorks NW Beaverton,10700 SW Beaverton Hillsdale Hwy BLDG 1,Beaverton,OR,97005-3019,Washington
Virginia Garcia/Lifeworks NW Hillsboro,971 SW Walnut St,Hillsboro,OR,97123-5651,Washington
Willamina School Based Health Center,1100 NE Oaken Hills Dr,Willamina,OR,97396-2761,Yamhill
Wallace Dental Clinic,18139 NE Couch St,Portland,OR,97230-7281,Multnomah
Wallace Downtown Rockwood,18633 SE Stark St,Portland,OR,97233-5468,Multnomah
Wallace Mobile Van,18633 SE Stark St,Portland,OR,97233-5468,Multnomah
Warm Springs Community Counseling Center,1115 Autumn Ave,Warm Springs,OR,97761,Jefferson
WATER'S EDGE MEDICAL CLINIC,551 Lone Pine Blvd,The Dalles,OR,97058-9403,Wasco
North Bay Health Center,93670 Viking Ln Rm Sbhc,North Bend,OR,97459-8623,Coos
Starfish Youth Therapy Center,465 Elrod Ave STE 101,Coos Bay,OR,97420-1532,Coos
Waterfall Behavior Health Center,1300 N Bayshore Dr STE 202,Coos Bay,OR,97420-2526,Coos
Waterfall Clinic Marshfield High School,972 Ingersoll St,Coos Bay,OR,97420-1278,Coos
"WATERFALL CLINIC, INC.",1890 Waite St STE 1,North Bend,OR,97459-1229,Coos
Waterfall Dental Services,1885 Waite St,North Bend,OR,97459-1210,Coos
Waterfall School Based Health Center,826 S 11th St,Coos Bay,OR,97420-1328,Coos
Winding Waters Hearts for Health,606 Medical Pkwy,Enterprise,OR,97828,Wallowa
Winding Waters Joseph,401 N Main St STE B,Joseph,OR,97846-5001,Wallowa
Winding Waters Medical Clinic,603 Medical Pkwy,Enterprise,OR,97828-5124,Wallowa
Winding Waters Open Space,758 NW 1st St,Enterprise,OR,97828-1527,Wallowa
Winding Waters Wallowa,604 W 7th St,Wallowa,OR,97885-7114,Wallowa
Winding Waters Wallowa Telephone Building,301 E 1st St,Wallowa,OR,97885-8544,Wallowa
WARM SPRINGS HEALTH AND WELLNESS,Kot-Num Rd,Warm Springs,OR,97761,Jefferson
CHEMAWA INDIAN HEALTH CENTER,3750 Chemawa Rd NE,Salem,OR,97305-1119,Marion
Alcohol & Drug Center,100 Pasigo St,Burns,OR,97720-2442,Harney
Siletz Community Health Clinic,200 Gwee Shut Rd,Siletz,OR,97380-2036,Lincoln
Klamath Tribal Health & Family Services,3949 S 6th St,Klamath Falls,OR,97603-4746,Klamath
Columbia River Health,450 Tatone St,Boardman,OR,97818-8076,Morrow
Columbia River Pharmacy,220 S Main St,Boardman,OR,97818,Morrow
Coquille Community Health Center,600 Miluk Dr,Coos Bay,OR,97420-7728,Coos
Mobile Clinic,1925 Suppress Rd N,Tillamook,OR,97141-9296,Tillamook
ROCKWAY BEACH CLINIC,276 S Highway 101,Rockaway Beach,OR,97136-1015,Tillamook
Tillamook CHC Dental Clinic,805 Ivy Ave STE B,Tillamook,OR,97141-3758,Tillamook
TILLAMOOK COUNTY HEALTH DEPARTMENT,801 Pacific Ave,Tillamook,OR,97141-3926,Tillamook
Mobile Health Unit 2,849 Pacific Ave,Hood River,OR,97031-1956,Hood River
Mobile Health Unit1,849 Pacific Ave,Hood River,OR,97031-1956,Hood River
One Community Health - Hood River,849 Pacific Ave,Hood River,OR,97031-1956,Hood River
One Community Health - Hood River Valley High ...,1220 Indian Creek Rd,Hood River,OR,97031-8632,Hood River
One Community Health -- The Dalles,1040 Webber St,The Dalles,OR,97058-3749,Wasco
One Community Health -- The Dalles Express Clinic,1010 Webber St,The Dalles,OR,97058-3749,Wasco
Adrienne C. Nelson High School SBHC,14897 SE Parklane Dr,Happy Valley,OR,97015-5518,Clackamas
Beavercreek Health Center,110 Beavercreek Rd STE 100,Oregon City,OR,97045-4307,Clackamas
Clackamas Health Centers Administration,2051 Kaen Rd STE 367,Oregon City,OR,97045-4035,Clackamas
Clackamas High School SBHC,14486 SE 122nd Ave,Clackamas,OR,97015-8269,Clackamas
DSB 3rd Floor Behavioral Health,150 Beavercreek Rd STE 305,Oregon City,OR,97045-4302,Clackamas
DSB 4th Floor Behavioral Health,150 Beavercreek Rd,Oregon City,OR,97045-4302,Clackamas
Gladstone Health Clinic,18911 Portland Ave,Gladstone,OR,97027-1630,Clackamas
Oregon City High School SBHC,19761 Beavercreek Rd RM A-145,Oregon City,OR,97045-9557,Clackamas
Rex Putnam High School SBHC,4950 SE Roethe Rd RM D50-D73,Milwaukie,OR,97267-5746,Clackamas
Sandy Health Center,39740 Pleasant St,Sandy,OR,97055-6412,Clackamas
