Site Name,Site Address,Site City,Site State,Site Zip Code,County
FAMILY HEALTH CENTER-MOBILE UNIT. #2,1485 Village Way Dr UNIT 5,Kronenwetter,WI,54455-7763,Marathon
FAMILY HEALTH CENTER-NEILLSVILLE DENTAL CENTER,8 Boon Blvd,Neillsville,WI,54456-2176,Clark
FAMILY HEALTH CENTER-PARK FALLS DENTAL CENTER,75 Sherry Ave,Park Falls,WI,54552-1468,Price
FAMILY HEALTH CENTER-RHINELANDER DENTAL CENTER,2268 N Shore Dr,Rhinelander,WI,54501-8888,Oneida
FAMILY HEALTH CENTER-RICE LAKE DENTAL CENTER,1501 W Stout St,Rice Lake,WI,54868-5001,Barron
FAMILY HEALTH CENTER/MOBILE UNIT #1,1000 N Oak Ave,Marshfield,WI,54449-5703,Wood
Kenosha Community Health Center Mobile Medical...,6226 14th Ave,Kenosha,WI,53143-4413,Kenosha
"Kenosha Community Health Center, Inc.",4536 22nd Ave,Kenosha,WI,53140-5917,Kenosha
"Kenosha Community Health Center, Inc.",6226 14th Ave,Kenosha,WI,53143-4413,Kenosha
"Kenosha Community Health Center, Inc.",1330 52nd St STE 205,Kenosha,WI,53140-3236,Kenosha
"Kenosha Community Health Center, Inc.",903 S 2nd St,Silver Lake,WI,53170-1747,Kenosha
Pillar Health,4006 Washington Rd,Kenosha,WI,53144-4819,Kenosha
MILE BLUFF CLINIC,1040 Division St,Mauston,WI,53948-1931,Juneau
ISAAC COGGS HERITAGE HEALTH CTR,8200 W Silver Spring Dr,Milwaukee,WI,53218-2552,Milwaukee
"MILWAUKEE HEALTH SERVICES, INC.",2555 N Dr Martin Luther King Jr Dr,Milwaukee,WI,53212-2709,Milwaukee
NECEDAH FAMILY MEDICAL CTR,1408 Wheelihan Ave,Necedah,WI,54646-8253,Juneau
622 Bodart - Admin Only,622 Bodart St,Green Bay,WI,54301-4923,Brown
FREEDOM HOUSE,2997 Saint Anthony Dr,Green Bay,WI,54311-5860,Brown
HOUSE OF HOPE,1660 Christiana St,Green Bay,WI,54303-2665,Brown
Micah Center,612 Stuart St,Green Bay,WI,54301-4033,Brown
N.E.W. 622 Bodart,622 Bodart St FL 2,Green Bay,WI,54301-4923,Brown
N.E.W. Community Clinic at NWTC,2740 W Mason St,Green Bay,WI,54303-4966,Brown
N.E.W. Dental Clinic at NWTC,2740 W Mason St,Green Bay,WI,54303-4966,Brown
N.E.W. Headquarters,610 N Broadway,Green Bay,WI,54303-3426,Brown
NEW East Dental Clinic,424 S Monroe Ave,Green Bay,WI,54301-4054,Brown
NEWCC Mobile RV,2740 W Mason St,Green Bay,WI,54303-4966,Brown
Safe Shelter (HCH),2155 Hutson Rd,Green Bay,WI,54303-4712,Brown
St. John the Evangelist Homeless shelter,411 Saint John St,Green Bay,WI,54301-4116,Brown
St. John&#39;s Womens Homeless Shelter,700 E Walnut St,Green Bay,WI,54301-4004,Brown
NEW LISBON FAMILY MEDICAL CTR,901 W Bridge St,New Lisbon,WI,53950-1083,Juneau
Ascension St. Ben's Clinic,1004 N 10th St STE 100,Milwaukee,WI,53233-1472,Milwaukee
Carmen Schools,5496 N 72nd St,Milwaukee,WI,53218-2820,Milwaukee
Hmong American Peace Academy,4601 N 84th St,Milwaukee,WI,53225-4958,Milwaukee
Mobile Dental Unit at OCHC Clinic,210 W Capitol Dr,Milwaukee,WI,53212-1123,Milwaukee
OCHC Main Building,220 W Capitol Dr,Milwaukee,WI,53212-1185,Milwaukee
OCHC Mobile Health Unit,2400 W Villard Ave,Milwaukee,WI,53209-4901,Milwaukee
"Outreach Community Health Centers, Incorporated",711 W Capitol Dr,Milwaukee,WI,53206-3336,Milwaukee
Salvation Army Clinic,1730 N 7th St,Milwaukee,WI,53205-1701,Milwaukee
St. Elizabeth Ann Seton Dental Clinic,1730 S 13th St,Milwaukee,WI,53204-3201,Milwaukee
Bridge Community Health Clinic - Administrativ...,2620 Stewart Ave STE 318,Wausau,WI,54401-4162,Marathon
Bridge Community Health Clinic - Behavioral He...,731 N 1st St STE 5000,Wausau,WI,54403-4727,Marathon
Bridge Community Health Clinic - Behavioral He...,726 E 2nd St,Merrill,WI,54452-2419,Lincoln
Bridge Community Health Clinic - Behavioral He...,2620 Stewart Ave STE 210,Wausau,WI,54401-4162,Marathon
Bridge Community Health Clinic Antigo Dental,1111 Langlade Rd,Antigo,WI,54409-2787,Langlade
Bridge Community Health Clinic Wausau,1810 N 2nd St,Wausau,WI,54403-3492,Marathon
12th Street Urgent Care,945 N 12th St,Milwaukee,WI,53233-1305,Milwaukee
Hillside Family Health Center,1452 N 7th St,Milwaukee,WI,53205-2301,Milwaukee
LISBON AVENUE HEALTH CENTER,3522 W Lisbon Ave,Milwaukee,WI,53208-1953,Milwaukee
Sixteenth Street Community Health Centers - Ba...,2751 S Lenox St RM bh1,Milwaukee,WI,53207-2209,Milwaukee
Sixteenth Street Community Health Centers - Ca...,1712 S 32nd St Rm 308,Milwaukee,WI,53215-2104,Milwaukee
Sixteenth Street Community Health Centers - Ca...,2433 S 15th St Rm 104B,Milwaukee,WI,53215-3132,Milwaukee
Sixteenth Street Community Health Centers - Ca...,2500 W Oklahoma Ave Rm 124,Milwaukee,WI,53215-4437,Milwaukee
Sixteenth Street Community Health Centers - Ca...,2431 S 10th St Rm B24,Milwaukee,WI,53215-3248,Milwaukee
Sixteenth Street Community Health Centers - Cr...,1818 W National Ave,Milwaukee,WI,53204-1118,Milwaukee
Sixteenth Street Community Health Centers - Do...,3014 W Scott St RM Suite # 8A,Milwaukee,WI,53215-1643,Milwaukee
Sixteenth Street Community Health Centers - Fo...,1516 W Forest Home Ave Rm bh1,Milwaukee,WI,53204-3256,Milwaukee
Sixteenth Street Community Health Centers - Ka...,1210 W Mineral St Rm bh1,Milwaukee,WI,53204-2132,Milwaukee
Sixteenth Street Community Health Centers - La...,410 Arcadian Ave Rm bh1,Waukesha,WI,53186-5005,Waukesha
Sixteenth Street Community Health Centers - Li...,1817 W Lincoln Ave RM 120D,Milwaukee,WI,53215-2650,Milwaukee
Sixteenth Street Community Health Centers - Me...,1635 W National Ave,Milwaukee,WI,53204-1130,Milwaukee
Sixteenth Street Community Health Centers - Na...,1515 S 29th St Rm 216,Milwaukee,WI,53215-1912,Milwaukee
Sixteenth Street Community Health Centers - So...,1515 W Lapham Blvd RM 155,Milwaukee,WI,53204-3236,Milwaukee
Sixteenth Street Community Health Centers - Un...,1038 S 6th St Rm 210,Milwaukee,WI,53204-1737,Milwaukee
Sixteenth Street Community Health Centers - Un...,1028 S 9th St Rm Llhc,Milwaukee,WI,53204-1335,Milwaukee
Sixteenth Street Community Health Centers - Un...,920 S 9th St Rm 140,Milwaukee,WI,53204-1361,Milwaukee
Sixteenth Street Community Health Centers - Un...,2130 W Becher St Rm clinic1,Milwaukee,WI,53215-2559,Milwaukee
Sixteenth Street Community Health Centers- Aug...,2607 S 5th St STE B,Milwaukee,WI,53207-1418,Milwaukee
Sixteenth Street Community Health Centers-20th...,2906 S 20th St,Milwaukee,WI,53215-3732,Milwaukee
Sixteenth Street Community Health Centers-Adm/...,1337 S Cesar E Chavez Dr,Milwaukee,WI,53204-2712,Milwaukee
Sixteenth Street Community Health Centers-Chavez,1032 S Cesar E Chavez Dr,Milwaukee,WI,53204-2203,Milwaukee
Sixteenth Street Community Health Centers-HIV ...,1243 S Cesar E Chavez Dr,Milwaukee,WI,53204-2268,Milwaukee
Sixteenth Street Community Health Centers-Layton,4570 S 27th St,Milwaukee,WI,53221-2145,Milwaukee
Sixteenth Street Community Health Centers-St A...,1727 S 9th St RM exam1-3,Milwaukee,WI,53204-3519,Milwaukee
Sixteenth Street Community Health Centers-St A...,1669 S 5th St,Milwaukee,WI,53204-3401,Milwaukee
Sixteenth Street Community Health Centers-St A...,4807 S 2nd St,Milwaukee,WI,53207-5919,Milwaukee
Sixteenth Street Community Health Centers-St A...,1644 S 9th St,Milwaukee,WI,53204-3426,Milwaukee
Sixteenth Street Community Health Centers-St A...,4801 S 2nd St RM 312,Milwaukee,WI,53207-5919,Milwaukee
Sixteenth Street Community Health Centers-UCC ...,730 W Washington St,Milwaukee,WI,53204-2310,Milwaukee
Sixteenth Street Community Health Centers-Wauk...,309 E North St,Waukesha,WI,53188-3718,Waukesha
Arcadia Schools,756 Raider Dr Rm 140,Arcadia,WI,54612-9025,Trempealeau
Cashton Elementary School,436 Front St RM 12,Cashton,WI,54619-8003,Monroe
Hagen St,411 Hagen St,Cashton,WI,54619-8031,Monroe
La Farge School,301 W Adams St RM 102,La Farge,WI,54639-7936,Vernon
Scenic Bluffs CHC - Admin,611 Broadway St,Cashton,WI,54619-2011,Monroe
SCENIC BLUFFS CHC - CASHTON,238 Front St,Cashton,WI,54619-2002,Monroe
SCENIC BLUFFS CHC-NORWALK,200 W North St,Norwalk,WI,54648-8287,Monroe
Scenic Bluffs Health Center Cashton HSMS,540 Coe St Rm 140,Cashton,WI,54619-2022,Monroe
Scenic Bluffs Health Center Inc - LaCrosse,2030 7th St S,La Crosse,WI,54601-5202,La Crosse
Scenic Bluffs Health Center Inc Kickapoo School,S6520 State Highway 131 Rm Conferenc,Viola,WI,54664-8528,Vernon
Scenic Bluffs Health Center Inc NOW School,28861 Highway 131,Ontario,WI,54651-7607,Monroe
Scenic Bluffs Health Center Inc Westby Elem,122 Nelson St RM 204,Westby,WI,54667-1200,Vernon
Scenic Bluffs Health Center Inc Westby MSHS,206 West Ave S Rm 128/G14,Westby,WI,54667-1227,Vernon
Scenic Bluffs Health Center LAXBH,916 Ferry St,La Crosse,WI,54601-4717,La Crosse
Scenic Bluffs Health Centers Inc- REACH LaCrosse,212 11th St S,La Crosse,WI,54601-4397,La Crosse
Viroqua Area School District,115 N Education Ave,Viroqua,WI,54665-1318,Vernon
Viroqua High School,100 Blackhawk Dr RM 228,Viroqua,WI,54665-1315,Vernon
BAD RIVER HEALTH SERVICES,53585 Nokomis Rd,Ashland,WI,54806-4272,Ashland
HO-CHUNK WELLNESS CENTER,S2845 White Eagle Rd,Baraboo,WI,53913-9064,Sauk
"Gerald L. Ignace Indian Health Center, Inc.",930 W Historic Mitchell St,Milwaukee,WI,53204-3533,Milwaukee
Lac Courte Oreilles Health Center,13380 W Trepania Rd,Hayward,WI,54843-2186,Sawyer
MOLE LAKE HEALTH CENTER,3144 Vanzile Rd,Crandon,WI,54520-8149,Forest
NEKOOSA FIELD HEALTH OFFICE,916 Chak Ha Chee Ln,Nekoosa,WI,54457-9602,Wood
Peter Christensen Health Center,129 Old Abe Rd,Lac Du Flambeau,WI,54538-9386,Vilas
POTAWATOMI HEALTH CENTER,8201 Mish Ko Swen Dr,Crandon,WI,54520-8631,Forest
RED CLIFF HEALTH CENTER,36745 Aiken Rd,Bayfield,WI,54814-4579,Bayfield
St. Croix Tribal Health Center,4404 State Road 70,Webster,WI,54893-9251,Burnett
Tomah Health Location,1505 Butts Ave,Tomah,WI,54660-2405,Monroe
"Gerald L. Ignace Indian Health Center, Inc.",930 W Historic Mitchell St,Milwaukee,WI,53204-3533,Milwaukee
Howards Grove High School,403 Audubon Rd,Sheboygan,WI,53083-1274,Sheboygan
Howards Grove Middle,506 Kennedy Ave,Sheboygan,WI,53083-1137,Sheboygan
Jefferson Manitowoc,1415 Division St RM 107,Manitowoc,WI,54220-5603,Manitowoc
Lake Country Academy,4101 Technology Pkwy,Sheboygan,WI,53083-6001,Sheboygan
"Lakeshore Community Health Care, Inc. - Main F...",1721 Saemann Ave,Sheboygan,WI,53081-2342,Sheboygan
LCHC @ Central High School,621 S Water St RM 2304,Sheboygan,WI,53081-4431,Sheboygan
LCHC @ Change Acad,721 N 6th St Rm 108,Sheboygan,WI,53081-4112,Sheboygan
LCHC @ Cleveland Elem,411 E Washington Ave Rm 20,Cleveland,WI,53015-1517,Manitowoc
LCHC @ Cooper Elem,2014 Cooper Ave Rm 121,Sheboygan,WI,53083-4529,Sheboygan
LCHC @ Early Learning Ctr Sheboygan,1227 Wilson Ave RM 113,Sheboygan,WI,53081-6741,Sheboygan
LCHC @ Etude Elem,3508 N 21st St Rm 113,Sheboygan,WI,53083-2807,Sheboygan
LCHC @ Etude Middle/High School,834 Virginia Ave RM 3613,Sheboygan,WI,53081-4427,Sheboygan
LCHC @ Farnsworth Middle,1017 Union Ave Rm 220,Sheboygan,WI,53081-5936,Sheboygan
LCHC @ Grant Elementary,1528 N 5th St Rm J,Sheboygan,WI,53081-2834,Sheboygan
LCHC @ Horace Mann Middle,2820 Union Ave RM 109,Sheboygan,WI,53081-5438,Sheboygan
LCHC @ Jackson Elementary,2530 Weeden Creek Rd Rm 101A,Sheboygan,WI,53081-7499,Sheboygan
LCHC @ Jefferson Elementary,1515 Heller Ave Rm 146,Sheboygan,WI,53081-2445,Sheboygan
LCHC @ Lincoln-Erdman Elementary,4101 N 50th St Rm 200C,Sheboygan,WI,53083-2506,Sheboygan
LCHC @ Longfellow - MH,819 Kentucky Ave RM 118,Sheboygan,WI,53081-4954,Sheboygan
LCHC @ Longfellow Elementary,819 Kentucky Ave RM 135/139,Sheboygan,WI,53081-4954,Sheboygan
LCHC @ Madison Elementary,2302 David Ave RM 181,Sheboygan,WI,53081-5039,Sheboygan
LCHC @ Pigeon River Elementary,3508 N 21st St RM 102/124,Sheboygan,WI,53083-2807,Sheboygan
LCHC @ Sheboygan North,2926 N 10th St Rm 104,Sheboygan,WI,53083-4005,Sheboygan
LCHC @ Sheboygan South High School,1240 Washington Ave RM 135,Sheboygan,WI,53081-7200,Sheboygan
LCHC @ Sheridan Elementary,1412 Maryland Ave RM 50A,Sheboygan,WI,53081-4836,Sheboygan
LCHC @ Urban Middle School,1226 North Ave RM 106,Sheboygan,WI,53083-4755,Sheboygan
LCHC @ Warriner MIddle/High School,712 Riverfront Dr RM 1,Sheboygan,WI,53081-4665,Sheboygan
LCHC @ Wilson Elementary,1625 Wilson Ave RM 115,Sheboygan,WI,53081-6620,Sheboygan
LCHC Calumet,2719 Calumet Ave STE A,Manitowoc,WI,54220-5546,Manitowoc
LCHC Mobile Dental RV,2719 Calumet Ave,Manitowoc,WI,54220-5546,Manitowoc
LCHC West Bend,908 W Washington St,West Bend,WI,53095-2430,Washington
Leadership Academy,1305 Saint Clair Ave RM 219,Sheboygan,WI,53081-3233,Sheboygan
Lincoln High,1438 N 8th St OFC Maintnce,Manitowoc,WI,54220-2016,Manitowoc
Northview Elementary,902 Tyler Rd,Sheboygan,WI,53083-1005,Sheboygan
Washington Middle,2101 Division St,Manitowoc,WI,54220-6026,Manitowoc
Wilson Manitowoc,1201 N 11th St RM 150,Manitowoc,WI,54220-2806,Manitowoc
Partnership Community Health Center - Appleton...,5337 W Grande Market Dr,Appleton,WI,54913-8442,Outagamie
Partnership Community Health Center - Medical ...,5471 W Waterford Ln,Appleton,WI,54913-8510,Outagamie
Partnership Community Health Center - Oshkosh ...,2310 Westowne Ave,Oshkosh,WI,54904-7778,Winnebago
Partnership Community Health Center - Waupaca ...,825 W Fulton St,Waupaca,WI,54981-1471,Waupaca
Partnership Community Health Center-Administra...,119 N Mccarthy Rd Unit S,Appleton,WI,54913-9112,Outagamie
Partnership Dental City Center  Oshkosh,550 City Ctr,Oshkosh,WI,54901-4830,Winnebago
Stockbridge Munsee Health Center,CR-A,Bowler,WI,54416,Shawano
Family Health La Clinica - Wautoma,400 S Townline Rd,Wautoma,WI,54982-6922,Waushara
Family Health La Clinica-  Stevens Point,3504 E Maria Dr,Stevens Point,WI,54481-1334,Portage
Family Health La Clinica-  Stevens Point Main ...,3125 Main St,Stevens Point,WI,54481-3269,Portage
Family Health La Clinica- Beaver Dam,207 S University Ave,Beaver Dam,WI,53916-2450,Dodge
Family Health La Clinica- Friendship,302 W Lake St,Friendship,WI,53934-9698,Adams
Family Health La Clinica- Mauston,880 Herriot Dr,Mauston,WI,53948-2031,Juneau
Family Health La Clinica- Mobile Health Services,400 S Townline Rd,Wautoma,WI,54982-6922,Waushara
Family Health La Clinica- Stevens Point Admini...,5709 Windy Dr Ste A,Stevens Point,WI,54482-8482,Portage
Family Health La Clinica- Wautoma Administrati...,443 E Division St,Wautoma,WI,54982-6943,Waushara
Bryant Elementary School,1423 Central Ave RM A147,Superior,WI,54880-5963,Douglas
Cooper Elementary School,1807 Missouri Ave RM B05,Superior,WI,54880-2225,Douglas
Four Corners Elementary School,4465 E County Road B RM 123,Superior,WI,54880-8416,Douglas
Great Lakes Elementary,1296 N 28th St RM 121,Superior,WI,54880-5131,Douglas
Lake Superior Elementary School,6200 E 3rd St RM 118,Superior,WI,54880-4390,Douglas
LSCHC Superior Clinic,2222 E 5th St BLDG,Superior,WI,54880-3709,Douglas
Northern Lights Elementary School Room D119,1201 N 28th St,Superior,WI,54880-5131,Douglas
Northwestern High School,4751 S County Road F RM 2025,Maple,WI,54854-4410,Douglas
Solon Springs School,8993 E Baldwin Ave RM A102,Solon Springs,WI,54873-8144,Douglas
Superior High School,2600 Catlin Ave RM 104,Superior,WI,54880-5133,Douglas
Superior Middle School,3626 Hammond Ave RM B130,Superior,WI,54880-4483,Douglas
Nekoosa Health Office,1021 County Road G,Nekoosa,WI,54457-9700,Wood
Tomah Health Office,430 Julie St STE 2,Tomah,WI,54660-2924,Monroe
LaCrosse Health Location,724 Main St,La Crosse,WI,54601-4121,La Crosse
Menominee Health Center,Wolf River Rd,Keshena,WI,54135,Menominee
Wittenberg Health Location,W17634 Radke Rd,Wittenberg,WI,54499-5100,Shawano
Nekoosa Field Health Location,916 Chak Ha Chee Ln,Nekoosa,WI,54457-9602,Wood
Ho-Chunk Health Center,N6520 Lumberjack Guy Rd,Black River Falls,WI,54615-5405,Jackson
CUMBERLAND HC MEDICAL CLINIC,1110 7th Ave,Cumberland,WI,54829-9138,Barron
CUMBERLAND HC TURTLE LAKE CENTER,US Highway 63,Cumberland,WI,54829,Barron
Access Community Health Centers Administrative...,2901 W Beltline Hwy,Madison,WI,53713-4226,Dane
Dodgeville Dental Clinic,103 E Fountain St,Dodgeville,WI,53533-1749,Iowa
Joyce & Marshall Erdman Clinic,2202 S Park St,Madison,WI,53713-1916,Dane
Sun Prairie Clinic,1270 W Main St,Sun Prairie,WI,53590-1930,Dane
William T. Evjue Clinic,3434 E Washington Ave,Madison,WI,53704-4155,Dane
Wingra Family Medical Center,1102 S Park St,Madison,WI,53715-1708,Dane
Barron Area School District- Almena Elementary...,230 Lulu Ave E,Almena,WI,54805-7108,Barron
Barron Area School District- Barron High School,1050 E Woodland Ave,Barron,WI,54812-1762,Barron
Barron Area School District- Ridgeland Element...,315 Main St W,Ridgeland,WI,54763-9643,Dunn
Barron Area School District- Woodland Elementa...,808 E Woodland Ave,Barron,WI,54812-1759,Barron
Birchwood School District,300 S Wilson St RM 211,Birchwood,WI,54817-8841,Washburn
Chippewa Falls Pediatric Dental Specialty,425 W Prairie View Rd,Chippewa Falls,WI,54729-3389,Chippewa
Clayton School District,221 S Prentice St,Clayton,WI,54004-9113,Polk
Crandon School District - Elementary/Middle/Hi...,9750 US Highway 8 W,Crandon,WI,54520-8924,Forest
Cumberland Elementary School,1530 2nd Ave,Cumberland,WI,54829-9060,Barron
Cumberland Middle School,980 8th Ave,Cumberland,WI,54829-9188,Barron
Drummond Area School District- Drummond pk-12 ...,52440,Drummond,WI,54832,Bayfield
Gillett School District - Elementary/Middle/High,208 W Main St,Gillett,WI,54124-9371,Oconto
Hayward School District-  Intermediate (Elemen...,15930 W 5th St,Hayward,WI,54843-7181,Sawyer
Lake Superior Intermediate,1101 Binsfield Rd RM C143,Ashland,WI,54806-3759,Ashland
Lake Superior Primary,1101 Binsfield Rd RM E118,Ashland,WI,54806-3759,Ashland
Lake Superior Primary,1101 Binsfield Rd RM E128,Ashland,WI,54806-3759,Ashland
NorthLakes - Ashland Downtown,300 Main St W,Ashland,WI,54806-1639,Ashland
NorthLakes - Ashland East,719 Main St E,Ashland,WI,54806-1918,Ashland
NorthLakes - Birchwood,108 S Main St,Birchwood,WI,54817,Washburn
NorthLakes - Cumberland,1150 6th Ave,Cumberland,WI,54829-9103,Barron
NorthLakes - Cumberland Temporary,1110 7th Ave,Cumberland,WI,54829-9138,Barron
NorthLakes - Eau Claire,822 S Hastings Way,Eau Claire,WI,54701-3426,Eau Claire
NorthLakes - Eau Claire BH,826 S Hastings Way,Eau Claire,WI,54701-2740,Eau Claire
NorthLakes - Hurley,115 5th Ave N,Hurley,WI,54534-1208,Iron
NorthLakes - Iron River,7665 US Highway 2,Iron River,WI,54847-4690,Bayfield
NorthLakes - Lakewood,15397 State Highway 32,Lakewood,WI,54138-9702,Oconto
NorthLakes - Lakewood Admin Building,15267 State Highway 32,Lakewood,WI,54138-9302,Oconto
NorthLakes - Marinette,1435 Cleveland Ave,Marinette,WI,54143-3918,Marinette
NorthLakes - Marinette Temporary,2545 Roosevelt Rd,Marinette,WI,54143-3884,Marinette
NorthLakes - Minong,600 W Shell Creek Rd,Minong,WI,54859-9302,Washburn
NorthLakes - Oconto,820 Arbutus Ave,Oconto,WI,54153-2004,Oconto
NorthLakes - Rice Lake,1035 N Main St,Rice Lake,WI,54868-1260,Barron
NorthLakes - River's Edge,15954 Rivers Edge Dr,Hayward,WI,54843-7800,Sawyer
NorthLakes - White Lake,524 Bissell St,White Lake,WI,54491,Langlade
NorthLakes Hayward - Admin Building,15735 W US Highway 63,Hayward,WI,54843-6475,Sawyer
NorthLakes- Park Falls,110 2nd Ave N,Park Falls,WI,54552-1214,Price
NorthLakes- Washburn,320 Superior Ave,Washburn,WI,54891-2602,Bayfield
NorthLakes--Turtle Lake,Swede Ave,Turtle Lake,WI,54889,Barron
Northwestern Elementary School,10465 E US Highway 2,Poplar,WI,54864-9203,Douglas
Northwestern Middle School,10465 E US Highway 2 OFC Conferenc,Poplar,WI,54864-9203,Douglas
Northwood School District,US-53,Minong,WI,54859,Washburn
Prairie Farm School District,630 River Ave S,Prairie Farm,WI,54762-9792,Barron
Rice Lake School District- Hilltop Elementary ...,202 Cameron Rd,Rice Lake,WI,54868-1837,Barron
Rice Lake School District- Rice Lake High Scho...,30 S Wisconsin Ave,Rice Lake,WI,54868-1927,Barron
Rice Lake School District- Rice Lake Middle Sc...,204 Cameron Rd,Rice Lake,WI,54868-1837,Barron
School District of Ashland - Ashland High School,1900 Beaser Ave,Ashland,WI,54806-3603,Ashland
School District of Ashland - Ashland Middle Sc...,11th St E,Ashland,WI,54806,Ashland
School District of Barron-Riverview Middle School,135 W River Ave RM 101,Barron,WI,54812-1063,Barron
School District of Cameron-Elementary School,750 S 1st St RM Conf,Cameron,WI,54822-9612,Barron
School District of Cameron-High School,919 N 2nd St,Cameron,WI,54822-7729,Barron
School District of Clear Lake- Clear Lake JR/S...,1101 3rd St SW,Clear Lake,WI,54005-8511,Polk
School District of Clear Lake- Elementary School,135 8th Ave,Clear Lake,WI,54005-8522,Polk
School District of Hayward- Hayward Middle School,10408 N Greenwood Ln RM 104B,Hayward,WI,54843-6101,Sawyer
School District of Hurley,5503 W Rangeview Dr,Hurley,WI,54534,Iron
School District of Washburn- Middle/High School,High School Conference Room305 S 4th Street,Washburn,WI,54891,Bayfield
School District of Washburn- Washburn Elementary,411 W 8th St,Washburn,WI,54891-9595,Bayfield
School District of White Lake,405 Bissell St RM 142,White Lake,WI,54491-9481,Langlade
Suring High School,411 Algoma St Rm 118,Suring,WI,54174-9565,Oconto
Suring Middle School,411 Algoma St Rm 118,Suring,WI,54174-9565,Oconto
Turtle Lake School,205 Oak St,Turtle Lake,WI,54889-8929,Barron
Unified School District of Antigo- Antigo High...,1900 10th Ave,Antigo,WI,54409-1015,Langlade
Wabeno Elementary School,4346 Mill Ln,Wabeno,WI,54566-9264,Forest
Wabeno High School,4325 N Branch St,Wabeno,WI,54566-9075,Forest
Winter School District,District Office Conference Room6585 Grove St,Winter,WI,54896,Sawyer
BELLIN HEALTH CRIVITZ,218 S US Highway 141,Crivitz,WI,54114-1677,Marinette
FMC KEWAUNEE,575 4th St,Kewaunee,WI,54216-1785,Kewaunee
FMC ALGOMA,831 Parker Ave,Algoma,WI,54201-1808,Kewaunee
BELLIN HEALTH OCONTO CLINIC,820 Arbutus Ave,Oconto,WI,54153-2004,Oconto
SOUTHWEST HEALTH PLATTEVILLE CLINIC,1450 Eastside Rd,Platteville,WI,53818-9800,Grant
BELLIN HEALTH MARINETTE,2820 Roosevelt Rd,Marinette,WI,54143-3834,Marinette
BELLIN HEALTH PESHTIGO,441 French St,Peshtigo,WI,54157-1203,Marinette
Columbia Correctional Institution,2925 Columbia Dr,Portage,WI,53901-9485,Columbia
Dodge Correctional Institution,1 W Lincoln St,Waupun,WI,53963-1949,Dodge
Fox Lake Correctional Institution,W10237 Lake Emily Rd,Fox Lake,WI,53933,Dodge
Green Bay Correctional Institution,2833 Riverside Dr,Green Bay,WI,54301-1635,Brown
Jackson Correctional Institution,N6500 Haipek Rd,Black River Falls,WI,54615-5404,Jackson
Milwaukee Secure Detention Facility,1015 N 10th St,Milwaukee,WI,53233-1446,Milwaukee
New Lisbon Correctional Institution,2000 Progress Dr,New Lisbon,WI,53950-1530,Juneau
Racine Youthful Offender Correctional Facility,1501 Albert St,Racine,WI,53404-2713,Racine
Redgranite Correctional Institution,1006 County Road Ee,Redgranite,WI,54970-9575,Waushara
Stanley Correctional Institution,100 Corrections Dr,Stanley,WI,54768-6500,Chippewa
Taycheedah Correctional Institution,751 County Road K,Fond Du Lac,WI,54937-6007,Fond du Lac
