Site Name,Site Address,Site City,Site State,Site Zip Code,County
CCB Pharmacy,2016 Ave Borinquen,San Juan,PR,00915-3823,San Juan
FEDERICO ASENJO MIDDLE SCHOOL,Avenida Borinquen,Santurce,PR,00915,San Juan
HEALTH PROMED FOUNDATION,121 Ave Ponce De Leon,Guaynabo,PR,00965-5602,Guaynabo
HealthproMed,2020 Ave Borinquen,San Juan,PR,00915,San Juan
HealthproMed Caparra Terrace,1400 Calle Dover,San Juan,PR,00920-5020,San Juan
HealthproMed Carolina,Avenida Monserrate,Sabana Abajo,PR,00983,Carolina
HealthproMed Vieques,Calle Benitez Guzman,Isabel II,PR,00765,Vieques
HeathproMed Culebra - Clark,251 Clark Ext # Parcel 1,Flamenco,PR,00775,Culebra
HPM Foundation Inc. Culebra,Bole BuildingDr. Pedro Marquez St. Final,Flamenco,PR,00775,Culebra
HPM FOUNDATION MOBILE UNIT,2020 Ave Borinquen,Santurce,PR,00915-3822,San Juan
RAMOS ANTONINI MIDDLE SCHOOL,Avenida Borinquen,Santurce,PR,00915,San Juan
Centro de Salud Integral en Barranquitas,53 Calle Barcelo # 156,Barranquitas,PR,00794-1735,Barranquitas
Centro de Salud Integral en Bayamon,17.8 Carr 167,Pájaros,PR,00957,Bayamon
Centro de Salud Integral en Comerio,167 Calle Georgetti,Comerio,PR,00782-2543,Comerio
Centro de Salud Integral en Corozal,151 Carr 891,Corozal,PR,00783-2313,Corozal
Centro de Salud Integral en Naranjito,Carr 164,Lomas,PR,00719,Corozal
Centro de Salud Integral en Orocovis,155 Avenida Luis Muñoz Marín,Orocovis,PR,00720,Orocovis
Centro de Salud Integral en Toa Alta,86 Calle Luis Muñoz Rivera,Contorno,PR,00953,Toa Alta
Centro de Salud Integral en Toa Alta I,16 Calle Antonio R Barcelo,Toa Alta,PR,00953-2444,Toa Alta
Centro de Salud Integral en Toa Alta II,PR-165,Quebrada Arenas,PR,00953,Toa Alta
Mobile Med Clinic,17.8 Carr 167,Pájaros,PR,00957,Bayamon
Mobile Medical Clinic - DR,17.8 Carr 167,Pájaros,PR,00957,Bayamon
SALUD INTEGRAL EN LA MONTA&#209;A,12 Carr 152,Cedro Arriba,PR,00719,Naranjito
Somos + Salud Mobile Unit,17.8 Carr 167,Pájaros,PR,00957,Bayamon
NeoMed Center Clinic-Gurabo,"Edificio 4-Centro Industrial, Bo Rincon",Rincón,PR,00778-1277,Gurabo
NeoMed Center Clinic-SIVIF Program,2 Carr 943,Celada,PR,00778,Gurabo
Neomed Center- Aguas Buenas Pueblo,32 Calle Rafael Lasa,Aguas Buenas,PR,00703-3212,Aguas Buenas
NeoMed Center-Aguas Buenas,Carretera 156Km 41.3Barrio Bayamoncito,Aguas Buenas,PR,00703-9709,Aguas Buenas
NeoMed Center-Gurabo,"SAN ANTONIO FINAL ST, RT 941",Rincón,PR,00778-1277,Gurabo
NeoMed Center-Juncos,6 Barrio Ceiba N.,Ceiba Norte,PR,00777,Juncos
NeoMed Center-Naguabo,3.7 Carr 31,Duque,PR,00718,Naguabo
NeoMed Center-San Lorenzo,11 Calle Condado,San Lorenzo,PR,00754-4214,San Lorenzo
NeoMed Center-Trujillo Alto,130 Calle Carite,Saint Just,PR,00976,Trujillo Alto
SANOS Centro de Salud y Bienestar,201 Calle Gautier Benitez,Caguas,PR,00725,Caguas
SANOS CHC,200 Grand Blvd los Prados,Caguas,PR,00727,Caguas
SANOS Mobil II Primary Health Services,Rafael Cordero Avenue with Troche Street,Caguas,PR,00725,Caguas
SANOS Mobil Unit,Rafael Cordero Avenue with Troche Street,Caguas,PR,00725,Caguas
SANOS Primary Health Center,Rafael Cordero Avenue with Troche Street,Caguas,PR,00725,Caguas
Atlantic Medical Center Sabana Hoyos,2 Carr 639,Sabana Hoyos,PR,00688,Arecibo
DBA ATLANTIC MEDICAL CENTER,57.8 Carr 2,Florida Afuera,PR,00617,Barceloneta
CISS Movile Clinic,111 Avenida Los Patriotas,Lares,PR,00669,Lares
CISS-Quebradillas Site,Calle Rafols & Calle Carmen,Quebradillas,PR,00678,Quebradillas
"LARES HEALTH CENTER, INC.",PO BOX 379,Lares,PR,00669-0379,Lares
CENTRO DE SALUD FAMILIAR DR JULIO PALMIERI FER...,33 Calle 1,Guayama,PR,00784,Guayama
CENTRO DE SALUD FAMILIAR DR JULIO PALMIERI FER...,MORSE ST. VALENTINA CNR.,Guásimas,PR,00714-0450,Arroyo
Centro de Salud Familiar- Mobile Unit #1,46 Calle Morse,Arroyo,PR,00714-2633,Arroyo
CSFP Guayama NAP,"Lot #30, State Highway #179, Caimital Sector, ...",Guayama,PR,00784,Guayama
NATIVIDAD RODRIGUEZ GONZALEZ URBAN HIGH SCHOOL,178 Bo Guasimas,Arroyo,PR,00714-2149,Guayama
FLORIDA RHI PROJECT,Calle Antonio Alcazar,Florida Adentro,PR,00650,Florida
"Community Health Foundation of PR Inc.,",2 Calle Marginal,Bayamon,PR,00959-5530,Bayamon
"Community Health Foundation of Puerto Rico, Inc.",17 Calle Santa Cruz,Bayamon,PR,00961,Bayamon
Ambulatory Mental Health Clinic,Calle Antonio R Barcelo,Utuado,PR,00641,Utuado
CSM Aguadilla Satellite Clinic,0.7 Carr 107,Camaceyes,PR,00603,Aguadilla
CSM Arecibo 450 Satellite Clinic,450 Avenida Miramar,Arecibo,PR,00612,Arecibo
CSM BHI Clinic and Administrative Offices,0.6 Carr 119,Hatillo,PR,00659,Hatillo
CSM Hatillo Clinic,86.6 Carr 2,Hatillo,PR,00659,Hatillo
CSM Pharmacy Utuado,78 Calle Dr Cueto,Utuado,PR,00641-2850,Utuado
CSM UTUADO SATELLITE CLINIC,5 Calle Antonio R Barcelo,Utuado,PR,00641,Utuado
CSM Utuado Specialized Clinic,7A Calle Dr Cueto,Utuado,PR,00641-2901,Utuado
Farmacia CSM Arecibo,Avenida Miramar,Hato Abajo,PR,00612,Arecibo
Laboratorio Clinico MHC San Sebasti&#225;n,111 Avenida Emerito Estrada Rivera,Piedras Blancas,PR,00685,San Sebastian
"Migrant Health Center, Western Region Inc. Mob...",392 Calle Dr Ramon E Betances S,Mayaguez,PR,00680-1700,Mayaguez
"Migrant Health Center, Western Region, Inc. Ca...",6.1 Carr 100,Pedernales,PR,00623,Cabo Rojo
"Migrant Health Center, Western Region, Inc. Gu...","Carr. PR324, km 0.1, Bo Ensenada",Montalva,PR,00647,Guanica
"Migrant Health Center, Western Region, Inc. Gu...",23 Calle La Montalva,Montalva,PR,00647,Guanica
"Migrant Health Center, Western Region, Inc. Is...",2.2 Carr 445,Salto,PR,00685,San Sebastian
"Migrant Health Center, Western Region, Inc. Is...",113 Carr 2,Guerrero,PR,00662,Isabela
"Migrant Health Center, Western Region, Inc. La...",222 Calle San Rafael,Mayaguez,PR,00680-4676,Mayaguez
"Migrant Health Center, Western Region, Inc. Lajas",7.1 Carr 101,Llanos,PR,00667,Lajas
"Migrant Health Center, Western Region, Inc. La...","Carr. #119, Calle Luis Montalvo, Sector Maravi...",Maravilla Sur,PR,00670,Las Marias
"Migrant Health Center, Western Region, Inc. Li...",183 Ave Dunscombe,Mayaguez,PR,00682-2432,Mayaguez
"Migrant Health Center, Western Region, Inc. Ma...",7 Calle Zuzuarregui,Maricao,PR,00606-1246,Maricao
"Migrant Health Center, Western Region, Inc. Ma...",11 Calle Zuzuarregui,Maricao,PR,00606-1252,Maricao
"Migrant Health Center, Western Region, Inc. Ma...",392 Calle Dr Ramon E Betances S,Mayaguez,PR,00680-1700,Mayaguez
"Migrant Health Center, Western Region, Inc. Ma...",491 Calle Dr Ramon E Betances S,Mayaguez,PR,00680,Mayaguez
"Migrant Health Center, Western Region, Inc. Mo...",392 Calle Dr Ramon E Betances S,Mayaguez,PR,00680-1700,Mayaguez
"Migrant Health Center, Western Region, Inc. Mo...",392 Calle Dr Ramon E Betances S,Mayaguez,PR,00680-1700,Mayaguez
"Migrant Health Center, Western Region, Inc. Op...",403 Calle Dr Ramon E Betances S,Mayaguez,PR,00680-1701,Mayaguez
"Migrant Health Center, Western Region, Inc. Pr...",191 Ave Dunscombe,Mayaguez,PR,00682-2432,Mayaguez
"Migrant Health Center, Western Region, Inc. Ra...",397 Calle Dr Ramon E Betances S,Mayaguez,PR,00680,Mayaguez
"Migrant Health Center, Western Region, Inc. Sa...",1,Guayama,PR,00784,Guayama
"Migrant Health Center, Western Region, Inc. Sa...",35 Carr 119,Piedras Blancas,PR,00685,San Sebastian
"Migrant Health Center, Western Region, Inc. Yauco",4.1 Carr 128,Almácigo Bajo,PR,00698,Yauco
MCHC - Toa Baja Mobile #2,1 Carr 863,Candelaria,PR,00949,Toa Baja
MCHC - Vega Alta,1 Carr 863,Candelaria,PR,00949,Toa Baja
MCHC SBSS,30.2 Carr 2,Espinosa,PR,00692,Vega Alta
Morovis Community Health Center Mobile Van #1,460 PR-2 E,Espinosa,PR,00692,Vega Alta
"MOROVIS COMMUNITY HEALTH CENTER, INC.",2 Calle Patron,Morovis,PR,00687-3021,Morovis
Vega Alta - MCHC Mobile Unit #3,2 Calle Patron,Morovis,PR,00687-3021,Morovis
Med Centro Chronic Conditions Clinic,72 Calle Mayor,Ponce,PR,00730-3724,Ponce
Med Centro Coamo/Salinas NAP Project,1046 Ave Hostos,Ponce,PR,00716-1118,Ponce
Med Centro El Tuque Satellite Center,Avenida Luis Muñoz Marin,Coamo,PR,00769,Coamo
Med Centro Guayanilla Mobile Unit #5,"St. 8A N9 Nueva Vida, El Tuque",Canas Urbano,PR,00728-5315,Ponce
Med Centro HIIP Villalba Satellite Center,1034 Ave Hostos,Ponce,PR,00716,Ponce
Med Centro Juana Diaz Satellite Center,"Villalba Arriba Sector,149 State Road, Km 57.7",Hato Puerco Arriba,PR,00766,Villalba
Med Centro Mobile Unit #1,Rd 1 Km 135.5 Bo. Capitanejo- Singapur,Juana Díaz,PR,00795-9614,Juana Diaz
Med Centro Mobile Unit #2,1034 Avenida Hostos,Playa,PR,00716,Ponce
Med Centro Mobile Unit #3,1034 Avenida Hostos,Playa,PR,00716,Ponce
Med Centro Mobile Unit #4.,1034 Avenida Hostos,Playa,PR,00716,Ponce
Med Centro Mobile Unit #6,57.7 Carr 149,Villalba Arriba,PR,00766,Villalba
Med Centro Penuelas Satellite Center,1034 Ave Hostos,Ponce,PR,00716,Ponce
Med Centro Ponce Main Site,Carr 385,Tallaboa Saliente,PR,00624,Penuelas
Temporary Site - Med Centro Isabel—Mobile Unit,1034 Avenida Hostos,Playa,PR,00716,Ponce
Temporary Site - Med Centro Salinas—Mobile Unit,Calle Luis Muñoz Rivera,Santa Isabel,PR,00757,Santa Isabel
Temporary Site - Med Centro Yauco—Mobile Unit,Calle Miguel ten,Salinas,PR,00751,Salinas
COSSMA Aibonito,49.4 Carr 14,Pasto,PR,00705,Aibonito
COSSMA Las Piedras,PR-14 KM 80.4 Parque Industrial Bo. Pueblo,Aibonito,PR,00705,Aibonito
COSSMA Naguabo,"Centro Industrial Tejas, Lote 8 Carr. 9921",Montones,PR,00771,Las Piedras
COSSMA New Humacao Clinic Site,9.6 Carr 31,Río Blanco,PR,00718,Naguabo
COSSMA New Yabucoa Clinic Site,3 Boulevard de Rio,Cataño,PR,00791,Humacao
COSSMA San Lorenzo,1 Carr 901,Emajagua,PR,00707,Maunabo
COSSMA San Lorenzo - Lot #158,181 Calle Muñoz Rivera,San Lorenzo,PR,00754,San Lorenzo
COSSMA-CIDRA NEW SITE,Calle Mu&#241;oz Rivera Lot. #173,San Lorenzo,PR,00754,San Lorenzo
Mobile Unit #1,172 Avenida El Jibaro,Bayamón,PR,00739,Cidra
Temporary Site - COSSMA Cayey,172 Avenida El Jibaro,Bayamón,PR,00739,Cidra
Centro de Acogida,359 Calle San Agustin # 237N,San Juan,PR,00901-2908,San Juan
CSI DR GUALBERTO RABELL,36 Parcelas Falu  # 36,Sabana Llana Norte,PR,00924,San Juan
LA CASA DE NUESTRA GENTE,900 Calle Cerra STOP,San Juan,PR,00907-5104,San Juan
Mobile Unit,875 Ave Munoz Rivera,San Juan,PR,00925-2107,San Juan
