Site Name,Site Address,Site City,Site State,Site Zip Code,County
HEALTH WEST - ADMINISTRATION OFFICES,500 S 11th Ave,Pocatello,ID,83201-4835,Bannock
HEALTH WEST - AMERICAN FALLS  CHC,823 Reed St,American Falls,ID,83211-1336,Power
HEALTH WEST - CHUBBUCK CHC,880 W Quinn Rd,Chubbuck,ID,83202-2454,Bannock
HEALTH WEST - CITY CENTER CHC,1001 N 7th Ave STE 135,Pocatello,ID,83201-5790,Bannock
HEALTH WEST - DOWNEY CHC,79 N Main St,Downey,ID,83234-4703,Bannock
HEALTH WEST - ISU CHC,465 Memorial Dr,Pocatello,ID,83201-4098,Bannock
HEALTH WEST - LAVA CHC,85 S 5th W,Lava Hot Springs,ID,83246-1603,Bannock
HEALTH WEST - PEDIATRIC AND OB/GYN CHC,500 S 11th Ave STE 204,Pocatello,ID,83201-4878,Bannock
HEALTH WEST - POCATELLO CHC,1000 N 8th Ave,Pocatello,ID,83201,Bannock
HEALTH WEST - PRESTON CHC,655 S 4th E STE 600,Preston,ID,83263-1624,Franklin
INDIAN HILLS ELEMENTARY SCHOOL,666 Cheyenne Ave RM 20,Pocatello,ID,83204-3756,Bannock
IRVING MIDDLE SCHOOL,911 N Grant Ave,Pocatello,ID,83204-2847,Bannock
JEFFERSON ELEMENTARY SCHOOL,1455 Gwen Dr RM 31,Pocatello,ID,83204-4860,Bannock
LEWIS AND CLARK ELEMENTARY SCHOOL,800 Grace Dr,Pocatello,ID,83201-4918,Bannock
NEW HORIZON HIGH SCHOOL,955 W Alameda Rd,Pocatello,ID,83201-6145,Bannock
POCATELLO HIGH SCHOOL,325 N Arthur Ave,Pocatello,ID,83204-3101,Bannock
TENDOY ELEMENTARY SCHOOL,957 E Alameda Rd,Pocatello,ID,83201-3041,Bannock
ST LUKE'S TRINITY MOUNTAIN,465 Mckenna Dr,Mountain Home,ID,83647-2143,Elmore
Allumbaugh House,400 N Allumbaugh St,Boise,ID,83704-9209,Ada
Boise Dental,2301 N 36th St,Boise,ID,83703-5200,Ada
Boise Medical/ Mental Health (Downtown),300 S 23rd St,Boise,ID,83702-9100,Ada
Boise Trauma and Resilience Center,6855 W Fairview Ave,Boise,ID,83704-8046,Ada
Caldwell Cleveland Clinic,808 Cleveland Blvd,Caldwell,ID,83605-4168,Canyon
CALDWELL Trauma and Resilience Center,2005 Arlington Ave,Caldwell,ID,83605-4808,Canyon
CANYON DENTAL,11136 Moss Ln,Nampa,ID,83651-8015,Canyon
Dearborn Clinic,524 Cleveland Blvd STE 180,Caldwell,ID,83605-4076,Canyon
Farmway Village,22730 Farmway Rd,Caldwell,ID,83607-8888,Canyon
HOMEDALE CLINIC,108 E Idaho Ave,Homedale,ID,83628-5003,Owyhee
HOMEDALE DENTAL,8 N 2nd St W,Homedale,ID,83628-3160,Owyhee
INDIAN CREEK CENTER,1504 3rd St N,Nampa,ID,83687-4035,Canyon
MARSING CLINIC,201 W Main St,Marsing,ID,83639-5003,Owyhee
"Melba Elementary, Jr and Sr High School",521 Carrie Rex Ave,Melba,ID,83641-5198,Canyon
Melba Medical Dental and Behavioral Health Clinic,150 2nd St,Melba,ID,83641-5199,Canyon
Mobile Van 1,211 16th Ave N,Nampa,ID,83687-4058,Canyon
Mobile Van 2,211 16th Ave N,Nampa,ID,83687-4058,Canyon
Nampa Trauma and Resilience Center,156 Mcclure Ave,Nampa,ID,83651-2025,Canyon
New Path Community Housing,2200 W Fairview Ave,Boise,ID,83702-6808,Ada
SANE SOLUTIONS- ADA,408 N Allumbaugh St,Boise,ID,83704-9209,Ada
Terry Reilly Florence Clinic,3115 E Florence Dr,Meridian,ID,83642-1586,Ada
TERRY REILLY HEALTH SERVICES,211 16th Ave N,Nampa,ID,83687-4058,Canyon
TERRY REILLY HLTH SVCS -NAMPA CLINIC,223 16th Ave N,Nampa,ID,83687-4058,Canyon
Terry Reilly Latah Clinic,848 S La Cassia Dr,Boise,ID,83705-2253,Ada
Terry Reilly Medical / Dental - Middleton,201 S Paradise Ave,Middleton,ID,83644-5809,Canyon
Terry Reilly Nampa Clinic,207 1st St S,Nampa,ID,83651-3703,Canyon
Terry Reilly Nampa Clinic 3,207 16th Ave N,Nampa,ID,83687-4058,Canyon
KENDRICK CLINIC,606 E Main St,Kendrick,ID,83537-5002,Latah
ST LUKE'S CLINIC JEROME FAMILY MEDICINE,132 5th Ave W,Jerome,ID,83338-1825,Jerome
MACKAY CLINIC,313 E Custer Rd,Mackay,ID,83251-7715,Custer
BEAR LAKE INTERNAL MEDICINE,166 S 5th St,Montpelier,ID,83254-4959,Bear Lake
POTLATCH CLINIC,156 6th St,Potlatch,ID,83855-5008,Latah
Shoshone-Bannock Tribes Tribal Health and Huma...,Navajo Dr,Fort Hall,ID,83203,Bingham
Nimiipuu Health Center Nez Perce,111 Beaver Rd,Lapwai,ID,83540,Nez Perce
Kamiah Health Center,313 3rd St,Kamiah,ID,83536-5054,Lewis
Kootenai Health Station,100 Circle Dr,Bonners Ferry,ID,83805-5483,Boundary
Benewah Medical Center,427 12th St,Plummer,ID,83851-4000,Benewah
BEAR LAKE FAMILY CARE & OB/GYN,465 Washington St,Montpelier,ID,83254-1544,Bear Lake
DCHC Mobile Unit,1090 W Park Pl,Coeur D Alene,ID,83814-2785,Kootenai
DCHC School Based Mobile Clinic,1090 W Park Pl,Coeur D Alene,ID,83814-2785,Kootenai
Dirne Behavioral Health,"2025 W Park Pl, #B",Coeur D Alene,ID,83814-2787,Kootenai
Dirne CHC - UGM Clinic,196 W Haycraft Ave,Coeur D Alene,ID,83815-9317,Kootenai
Dirne CHC Homeless Walk In Clinic,201 E Harrison Ave,Coeur D Alene,ID,83814-3240,Kootenai
Dirne CHC- Kellogg Clinic,740 McKinley Ave,Kellogg,ID,83837-2693,Shoshone
Dirne Community Health Center/Heritage Health ...,1090 W Park Pl,Coeur D Alene,ID,83814-2785,Kootenai
Heritage Health - 1038 NW Blvd,1038 Northwest Blvd,Coeur D Alene,ID,83814-2249,Kootenai
Heritage Health - 1221 West Ironwood Suite 100,1221 W Ironwood Dr STE 100,Coeur D Alene,ID,83814-1402,Kootenai
Heritage Health - 1809 E Sherman Ave,1809 E Sherman Ave,Coeur D Alene,ID,83814-5873,Kootenai
Heritage Health - Athol Elementary SBHC,6333 E Menser Ave,Athol,ID,83801-9426,Kootenai
Heritage Health - Bryan Elementary - Conferenc...,802 E Harrison Ave Rm 7,Coeur D Alene,ID,83814-4533,Kootenai
Heritage Health - Family Support Services,2201 N Ironwood Pl,Coeur D Alene,ID,83814-2670,Kootenai
Heritage Health - Garwood Elementary SBHC,17506 N Ramsey Rd,Rathdrum,ID,83858-8255,Kootenai
Heritage Health - John Brown Elementary SBHC,15574 N Washington St RM 7,Rathdrum,ID,83858-8317,Kootenai
Heritage Health - Kellogg Middle School - Offi...,790 Bunker Ave,Kellogg,ID,83837-2252,Shoshone
Heritage Health - Lakeland Senior High School ...,7006 W Highway 53,Rathdrum,ID,83858,Kootenai
Heritage Health - Lakes Middle School,930 N 15th St,Coeur D Alene,ID,83814-5640,Kootenai
Heritage Health - Manufacturing Way,4970 N Manufacturing Way STE 1,Coeur D Alene,ID,83815-6028,Kootenai
Heritage Health - PEAK,927 E Polston Ave STE 101,Post Falls,ID,83854-9812,Kootenai
Heritage Health - Post Falls Middle School - L...,301 E 16th Ave,Post Falls,ID,83854-9105,Kootenai
Heritage Health - Restored Paths - St. Maries,120 S 13th St,Saint Maries,ID,83861-1627,Benewah
Heritage Health - Skyway Elementary - Speech Room,6621 N Courcelles Pkwy,Coeur D Alene,ID,83815-8384,Kootenai
Heritage Health - Timberlake High School - Con...,5973 W Highway 54,Spirit Lake,ID,83869,Kootenai
Heritage Health - Winton Elementary - Room 201,920 W Lacrosse Ave Rm 201,Coeur D Alene,ID,83814-2417,Kootenai
Heritage Health Behavioral Health St. Maries,622 W College Ave STE 2,St Maries,ID,83861-1822,Benewah
Heritage Health Business Services Building,7400 N Mineral Dr,Coeur D Alene,ID,83815-5327,Kootenai
Heritage Health Coeur d&#39;Alene High School ...,5530 N 4th St,Coeur D Alene,ID,83815-9266,Kootenai
Heritage Health Family Support Services,2205 N Ironwood Pl STE B,Coeur D Alene,ID,83814-2610,Kootenai
Heritage Health Family Support Services North,6795 N Mineral Dr,Coeur D Alene,ID,83815-8700,Kootenai
Heritage Health Homeless Program,109 E Harrison Ave,Coeur D Alene,ID,83814-3238,Kootenai
Heritage Health Kroc Rx,1765 W Golf Course Rd,Coeur D Alene,ID,83815-9033,Kootenai
Heritage Health Lakeland TLC,7748 W Main St,Rathdrum,ID,83858-8737,Kootenai
Heritage Health Northwood,1270 N Northwood Center Ct,Coeur D Alene,ID,83814-2664,Kootenai
Heritage Health Pinehurst Elementary,201 S 3rd St,Pinehurst,ID,83850-0012,Shoshone
Heritage Health Post Falls,925 E Polston Ave,Post Falls,ID,83854-9049,Kootenai
Heritage Health Post Falls High School SBHC,2832 E Poleline Ave,Post Falls,ID,83854-7090,Kootenai
Heritage Health Rathdrum,16760 N Highway 41,Rathdrum,ID,83858-8715,Kootenai
Heritage Health Restored Paths,2205 N Ironwood Pl,Coeur D Alene,ID,83814-2610,Kootenai
Heritage Health SBHC - Lakeland School Distric...,N Washington St,Rathdrum,ID,83858,Kootenai
Heritage Health- Betty Kiefer Elementary SBHC,13898 N Schooner St,Rathdrum,ID,83858-8653,Kootenai
Heritage Health- Lakeland High School SBHC,7006 W Highway 53,Rathdrum,ID,83858,Kootenai
Heritage Health- Mountain View High School SBHC,7802 W Main St RM 7,Rathdrum,ID,83858-6478,Kootenai
Heritage Health- Spirit Lake Elementary SBHC,32605 N 5th Ave,Spirit Lake,ID,83869,Kootenai
Heritage Health- St. Maries- Heyburn Elementar...,1405 Main Ave,St Maries,ID,83861-1436,Benewah
Heritage Health- St. Maries- St. Maries Middle...,1315 W Jefferson Ave,St Maries,ID,83861-1429,Benewah
Heritage Health- St. Maries- Upriver School-Co...,75 N Fern St,Fernwood,ID,83830-0180,Benewah
Heritage Health- Timberlake High School SBHC,5973 W Highway 54,Spirit Lake,ID,83869,Kootenai
Heritage Health- Timberlake Junior High SBHC,5830 W Blackwell Blvd,Spirit Lake,ID,83869-0138,Kootenai
Heritage Health- Twin Lakes Elementary SBHC,5326 W Rice Rd,Rathdrum,ID,83858-4914,Kootenai
Heritage Health-Lakeland Junior High SBHC,15601 N Highway 41,Rathdrum,ID,83858-8710,Kootenai
Lake City High School - Counseling Office Conf...,6101 N Ramsey Rd,Coeur D Alene,ID,83815-8407,Kootenai
Sprinter M4 Ford Turtle Top,1090 W Park Pl,Coeur D Alene,ID,83814-2785,Kootenai
POWER COUNTY FAMILY CLINIC,502 Tyhee Ave,American Falls,ID,83211-1224,Power
Grand Peaks Administration,322 E 1st N,Saint Anthony,ID,83445-1602,Fremont
Grand Peaks Behavioral Health-Ashton Elementary,168 S 1st St,Ashton,ID,83420-5738,Fremont
Grand Peaks Behavioral Health-Henry&#39;s Fork...,425 N 3rd W,Saint Anthony,ID,83445-1154,Fremont
Grand Peaks Behavioral Health-Kershaw Intermed...,610 E 3rd N,Sugar City,ID,83448-1309,Madison
Grand Peaks Behavioral Health-North Fremont,3581 E 1300 N,Ashton,ID,83420-5024,Fremont
Grand Peaks Behavioral Health-Parker-Egin Elem...,221 N Center St,Saint Anthony,ID,83445-5343,Fremont
Grand Peaks Behavioral Health-South Fremont,855 N Bridge St,Saint Anthony,ID,83445-5402,Fremont
Grand Peaks Behavioral Health-South Fremont Ju...,550 N 1st W,Saint Anthony,ID,83445-1151,Fremont
Grand Peaks Behavioral Health-Sugar Salem Juni...,205 E 3rd N,Sugar City,ID,83448-1320,Madison
Grand Peaks Behavioral Health-Teton Elementary,126 W Main St,Teton,ID,83451-7714,Fremont
Grand Peaks Dental - Saint Anthony,325 E Main St,Saint Anthony,ID,83445-1546,Fremont
Grand Peaks Medical Dental Behavioral Health- ...,72 S 1st E,Rexburg,ID,83440-1902,Madison
Grand Peaks Medical Pharmacy Behavioral Health...,335 E Main St,Saint Anthony,ID,83445-1546,Fremont
Grand Peaks Parking,306 E 1st N,Saint Anthony,ID,83445-1602,Fremont
Medical - Saint Anthony,20 N 3rd E,Saint Anthony,ID,83445-1521,Fremont
ST MARIES FAMILY MEDICINE,229 S 8th St,St Maries,ID,83861-1813,Benewah
FAMILY HEALTH SERVICES - ADMINISTRATION,794 Eastland Dr,Twin Falls,ID,83301-6856,Twin Falls
FAMILY HEALTH SERVICES - BELLEVUE MEDICAL AND ...,621 N Main St,Bellevue,ID,83313-5093,Blaine
FAMILY HEALTH SERVICES - BICKEL ELEMENTARY SCHOOL,607 2nd Ave E,Twin Falls,ID,83301-7128,Twin Falls
FAMILY HEALTH SERVICES - BUHL HIGH SCHOOL,1 Indian Territory,Buhl,ID,83316,Twin Falls
FAMILY HEALTH SERVICES - BUHL MEDICAL AND DENT...,725 Fair St,Buhl,ID,83316-6442,Twin Falls
FAMILY HEALTH SERVICES - BUHL MIDDLE SCHOOL,525 Sawtooth Ave RM 5,Buhl,ID,83316-5708,Twin Falls
FAMILY HEALTH SERVICES - BURLEY JUNIOR HIGH SC...,700 W 16th St,Burley,ID,83318-1710,Cassia
"FAMILY HEALTH SERVICES - BURLEY MEDICAL, DENTA...",1309 Bennett Ave,Burley,ID,83318-2676,Cassia
FAMILY HEALTH SERVICES - CANYON RIDGE HIGH SCHOOL,300 N College Rd W,Twin Falls,ID,83301-3180,Twin Falls
FAMILY HEALTH SERVICES - CASSIA HIGH SCHOOL,1010 W 17th St,Burley,ID,83318-1746,Cassia
FAMILY HEALTH SERVICES - DECLO JUNIOR HIGH SCHOOL,205 E Main St,Declo,ID,83323-5092,Cassia
FAMILY HEALTH SERVICES - FAIRFIELD MEDICAL AND...,401 Camas Ave W,Fairfield,ID,83327,Camas
FAMILY HEALTH SERVICES - I.B. PERRINE ELEMENTA...,452 Caswell Ave W,Twin Falls,ID,83301-3700,Twin Falls
FAMILY HEALTH SERVICES - JEROME MEDICAL &amp; ...,114 Pioneer Ct,Jerome,ID,83338-5193,Jerome
"FAMILY HEALTH SERVICES - JEROME MEDICAL, DENTA...",218 W Nez Perce,Jerome,ID,83338-5077,Jerome
FAMILY HEALTH SERVICES - JEROME MIDDLE SCHOOL,520 10th Ave W,Jerome,ID,83338-7049,Jerome
FAMILY HEALTH SERVICES - KIMBERLY ELEMENTARY S...,311 Main St S Rm sr1,Kimberly,ID,83341-2103,Twin Falls
FAMILY HEALTH SERVICES - KIMBERLY HIGH SCHOOL,885 Center St W Rm 123,Kimberly,ID,83341-5013,Twin Falls
FAMILY HEALTH SERVICES - KIMBERLY MEDICAL AND ...,132 Main St S,Kimberly,ID,83341-2002,Twin Falls
FAMILY HEALTH SERVICES - KIMBERLY MIDDLE SCHOOL,525 Center St W Rm 402,Kimberly,ID,83341-1719,Twin Falls
FAMILY HEALTH SERVICES - ROBERT STUART MIDDLE ...,644 Caswell Ave W Rm 100,Twin Falls,ID,83301-3707,Twin Falls
FAMILY HEALTH SERVICES - RUPERT MEDICAL &amp; ...,402 6th St,Rupert,ID,83350-1619,Minidoka
FAMILY HEALTH SERVICES - SHOSHONE MEDICAL,113 S Apple St,Shoshone,ID,83352-5287,Lincoln
Family Health Services - Shoshone School,61 E Highway 24,Shoshone,ID,83352,Lincoln
FAMILY HEALTH SERVICES - STRICKER ELEMENTARY S...,900 Polk St W Rm sr1,Kimberly,ID,83341-1519,Twin Falls
FAMILY HEALTH SERVICES - TWIN FALLS 325 MEDICA...,325 Martin St,Twin Falls,ID,83301-4563,Twin Falls
FAMILY HEALTH SERVICES - TWIN FALLS 388 MEDICA...,388 Martin St,Twin Falls,ID,83301-4544,Twin Falls
FAMILY HEALTH SERVICES - TWIN FALLS DENTAL & B...,826 Eastland Dr,Twin Falls,ID,83301-6858,Twin Falls
FAMILY HEALTH SERVICES - URGENT CARE TWIN FALLS,260 3rd Ave N,Twin Falls,ID,83301-6130,Twin Falls
FHS Kimberly Pharmacy - Admin Only,301 Main St N,Kimberly,ID,83341,Twin Falls
Kimberly School District/RISE,214 1/2 Oak St S,Kimberly,ID,83341,Twin Falls
MOBILE DENTAL UNIT,794 Eastland Dr,Twin Falls,ID,83301-6856,Twin Falls
CHAS North Idaho Mobile Medical.,2337 3rd Ave N,Lewiston,ID,83501-1625,Nez Perce
Latah Community Health,803 S Main St STE 120,Moscow,ID,83843-2695,Latah
Lewis &amp; Clark Health Center,1203 Idaho St,Lewiston,ID,83501-1940,Nez Perce
IDAHO PHYSICIANS CLINIC,98 Poplar St,Blackfoot,ID,83221-1758,Bingham
ST ALPHONSUS MEDICAL GROUP FRUITLAND HEALTH PLAZA,910 NW 16th St STE 101,Fruitland,ID,83619-2265,Payette
CASCADE FAMILY PRACTICE,402 Lake Cascade Pkwy,Cascade,ID,83611-7702,Valley
MINIDOKA MEDICAL CENTER,1308 8th St STE 1,Rupert,ID,83350-1535,Minidoka
PHYSICIANS & SURGEONS CLINIC OF SHELLEY,275 W Locust St,Shelley,ID,83274-1230,Bingham
VICTOR CLINIC,83 S Main St,Victor,ID,83455-5547,Teton
SYRINGA HOSPITAL & CLINICS,22 N Main St,Kooskia,ID,83539-0258,Idaho
STEELE MEMORIAL CLINIC,805 Main St,Salmon,ID,83467-4316,Lemhi
Community Family Clinic Blackfoot,1491 Parkway Dr,Blackfoot,ID,83221-1667,Bingham
Community Family Clinic Idaho Falls,2100 Alan St,Idaho Falls,ID,83404-5801,Bonneville
Community Family Clinic Roberts,651 N. 2558 EAST,Roberts,ID,83444-5072,Jefferson
ONEIDA COUNTY CLINIC,220 Bannock St,Malad City,ID,83252-5068,Oneida
Emmett Dental Clinic,1020 E Locust St,Emmett,ID,83617-2776,Gem
Park School,758 E Park St,Weiser,ID,83672-2342,Washington
Pioneer Elementary School,924 Pioneer Rd,Weiser,ID,83672-1147,Washington
Valley Family Health Care - Administration Off...,1431 S Main St,Payette,ID,83661-5352,Payette
Valley Family Health Care - Emmett Medical Clinic,207 E 12th St,Emmett,ID,83617-3626,Gem
Valley Family Health Care - New Plymouth Medic...,300 N Plymouth Ave,New Plymouth,ID,83655-5525,Payette
Valley Family Health Care - Payette Dental Clinic,1501 NE 10th Ave,Payette,ID,83661-5422,Payette
VALLEY FAMILY HEALTH CARE - Payette Medical Cl...,1441 NE 10th Ave,Payette,ID,83661-5420,Payette
Valley Family Health Care Mobile Unit (MAC),1441 NE 10th Ave,Payette,ID,83661-5420,Payette
LOST RIVERS RURAL HEALTH CLINIC,551 Highland Dr,Arco,ID,83213-5003,Butte
"MOSCOW MEDICAL, P A",213 N Main St,Moscow,ID,83843-2700,Latah
DRIGGS CLINIC,283 N 1st St,Driggs,ID,83422-5109,Teton
UPPER VALLEY FAMILY MEDICINE,711 Rigby Lake Dr,Rigby,ID,83442-5229,Jefferson
Challis Area Health Center,611 Clinic Rd,Challis,ID,83226-4824,Custer
PIONEER MEDICAL CLINIC,105 W Carle St,Pierce,ID,83546-1005,Clearwater
Not Tsoo Gah Nee Indian Health Center,N Mission Rd,Fort Hall,ID,83203,Bingham
Fort Hall HRSA After Hours Clinic,N Mission Rd,Fort Hall,ID,83203,Bingham
BENNETT MOUNTAIN HIGH SCHOOL,560 E Jackson St,Mountain Home,ID,83647-2824,Elmore
DESERT SAGE HEALTH CENTERS,486 W 1st Ave,Glenns Ferry,ID,83623-2701,Elmore
DESERT SAGE HEALTH CENTERS,350 Main St,Grand View,ID,83624-7739,Owyhee
DESERT SAGE HEALTH CENTERS,2280 American Legion Blvd,Mountain Home,ID,83647-3142,Elmore
Desert Sage Health Centers Administration,2390 American Legion Blvd STE 2,Mountain Home,ID,83647-3121,Elmore
DESERT SAGE MOBILE UNIT,2280 American Legion Blvd,Mountain Home,ID,83647-3142,Elmore
Hacker Middle School,550 E Jackson St,Mountain Home,ID,83647-2824,Elmore
Mountain Home Jr. High School,1600 E 6th S Rm 116,Mountain Home,ID,83647-3267,Elmore
Mountain Home Jr. High School,E Jackson St,Mountain Home,ID,83647,Elmore
Not Tsoo Gah Nee Indian Health Center,33 N Mission Rd,Pocatello,ID,83202-7100,Bingham
NORTH CANYON FAMILY PRACTICE,267 N Canyon Dr,Gooding,ID,83330-5500,Gooding
NORTH CANYON BUHL CLINIC,718 Highway 30,Buhl,ID,83316-5039,Twin Falls
NORTH CANYON JEROME,491 Heritage Dr,Jerome,ID,83338-6701,Jerome
MOSCOW FAMILY MEDICINE WESTSIDE CARE CLINIC,"2500 W A St, Ste 101",Moscow,ID,83843-6000,Latah
State Hospital South,700 E Alice St,Blackfoot,ID,83221-4925,Bingham
Idaho State Correctional Institution (ISCI),13500 S Pleasant Valley Rd,Kuna,ID,83634-2709,Ada
Idaho State Correctional Center (ISCC),14601 S Pleasant Valley Rd,Kuna,ID,83634-2728,Ada
GRITMAN INTERNAL MEDICINE CLINC,719 S Main St,Moscow,ID,83843-3041,Latah
