Site Name,Site Address,Site City,Site State,Site Zip Code,County
"Family Health Care Clinic, Columbia--Head Start",431 Old Highway 13 S,Columbia,MS,39429-8364,Marion
"Family Health Care Clinic, Duckhill--Head Start",620 Carrollton St,Duck Hill,MS,38925-9416,Montgomery
"Family Health Care Clinic, Grenada--Head Start",1102 Telegraph St,Grenada,MS,38901-2838,Grenada
"Family Health Care Clinic, Inc. -- Water Valley",102 Blackmur Dr,Water Valley,MS,38965-3003,Yalobusha
"Family Health Care Clinic, Inc. --Brandon",1551 W Government St,Brandon,MS,39042-2408,Rankin
"Family Health Care Clinic, Inc. --Meadville",445 Main St E,Meadville,MS,39653-9293,Franklin
"Family Health Care Clinic, Inc. --MENDENHALL",401 Main St N,Mendenhall,MS,39114-3303,Simpson
"Family Health Care Clinic, Inc. --MONTICELLO",430 W Broad St,Monticello,MS,39654-7723,Lawrence
"Family Health Care Clinic, Inc. --PEARL",4635 Highway 80 E,Pearl,MS,39208-4226,Rankin
"Family Health Care Clinic, Inc. --Raleigh",226 White Oak Ave,Raleigh,MS,39153-1219,Smith
"Family Health Care Clinic, Inc. --Tylertown",113 Enochs St,Tylertown,MS,39667-2711,Walthall
"Family Health Care Clinic, Inc. --Woodville",1495 US Highway 61 S,Woodville,MS,39669-3562,Wilkinson
"Family Health Care Clinic, Inc. -Mobile unit1",4635 Highway 80 E,Pearl,MS,39208-4226,Rankin
"Family Health Care Clinic, Inc. -Mobile unit2",4635 Highway 80 E,Pearl,MS,39208-4226,Rankin
"Family Health Care Clinic, Inc. -Mobile unit3",4635 Highway 80 E,Pearl,MS,39208-4226,Rankin
"Family Health Care Clinic, Inc., --Columbia",628 Main St,Columbia,MS,39429-2936,Marion
"Family Health Care Clinic, Inc., --New Hebron",202 Jefferson St,Newhebron,MS,39140-3809,Lawrence
"Family Health Care Clinic, Inc., --Prentiss",910 Second St,Prentiss,MS,39474-9117,Jefferson Davis
"Family Health Care Clinic, Inc., Calhoun City",105 Legion Ave,Calhoun City,MS,38916-6601,Calhoun
"Family Health Care Clinic, Inc.- - Flowood",1307 Airport Rd N,Flowood,MS,39232-8897,Rankin
"Family Health Care Clinic, Inc.--Grenada",1732 Commerce St,Grenada,MS,38901-4615,Grenada
"Family Health Care Clinic, Inc.--Pelahatchie",100 N Brooks St,Pelahatchie,MS,39145,Rankin
"Family Health Care Clinic, Magee--Head Start",820 Johnson Lockhart Dr NE,Magee,MS,39111-3242,Simpson
"Family Health Care Clinic, Mize--School",125 School Rd,Mize,MS,39116-5637,Smith
"Family Health Care Clinic, Piney Woods--School",5096 Highway 49 S,Braxton,MS,39044,Rankin
"Family Health Care Clinic, Prentiss-Head Start",150 J E Johnson Rd,Prentiss,MS,39474-3101,Jefferson Davis
"Family Health Care Clinic, Tylertown--Head Start",130 E Lexie Rd,Tylertown,MS,39667-5604,Walthall
"Family Health Care Clinic, Tylertown--Head Start",225 Saint Paul Rd,Tylertown,MS,39667-6163,Walthall
"Family Health Care Clinic, Woodville--Head Start",1823 Highway 24 W,Woodville,MS,39669,Wilkinson
"Family Health Care Clinic,Bay Springs--Head Start",298 Highway 18,Bay Springs,MS,39422-5106,Jasper
"Family Health Care Clinics, Inc. --Winona",123 N Front St,Winona,MS,38967-2239,Montgomery
CONEHATTA HS,376 Campus Rd,Conehatta,MS,39057-2800,Newton
EAST CENTRAL MISSISSIPPI HEALTH CARE,1490 MS-487,Walnut Grove,MS,39189-6238,Leake
Newton Health Care,9431 Eastside Drive Ext,Newton,MS,39345-8072,Newton
PHILADELPHIA HEALTH CENTER,10330 Road 375,Philadelphia,MS,39350-3249,Neshoba
SEBASTOPOL CLINIC,1488 Highway 487 E,Walnut Grove,MS,39189-6238,Leake
WALNUT GROVE MEDICAL CLINIC,199 Rimmer St,Walnut Grove,MS,39189-6586,Leake
GLOSTER CLINIC,434 N Captain Gloster Dr,Gloster,MS,39638-3401,Amite
TUNICA RESORTS MEDICAL CLINIC,11273 Highway 61 N,Robinsonville,MS,38664-9705,Tunica
CCFHC Mobile Site,2045 Highway 61 N,Port Gibson,MS,39150-4262,Claiborne
CCFHC-A.W. WATSON SBH,880 Anthony St,Port Gibson,MS,39150-2050,Claiborne
CLAIBORNE COUNTY FAMILY HEALTH CENTER,2045 Highway 61 N,Port Gibson,MS,39150-4262,Claiborne
PORT GIBSON MIDDLE BASE CLINIC,161 Ramsey Dr,Port Gibson,MS,39150-2531,Claiborne
Aaron E Henry - Coahoma County School Base Clinic,1555 Lee Dr,Clarksdale,MS,38614-2914,Coahoma
Aaron E Henry - Quitman School Base Clinic,1362 Martin Luther King Dr,Marks,MS,38646-1833,Quitman
AARON E HENRY - TUNICA SCHOOL BASED CLINIC,1100 Rosa Fort St,Tunica,MS,38676-9295,Tunica
AARON E. HENRY - BATESVILLE AMBULATORY CARE CL...,216 Highway 51 N,Batesville,MS,38606-2311,Panola
AARON E. HENRY - CLARKSDALE CLINIC,800 Ohio Ave,Clarksdale,MS,38614-7200,Coahoma
AARON E. HENRY - MOBILE MEDICAL UNIT #1 (Old),510 Highway 322,Clarksdale,MS,38614-4717,Coahoma
AARON E. HENRY - TUNICA CLINIC,1820 Peabody St,Tunica,MS,38676-9441,Tunica
AARON E. HENRY COMMUNITY HEALTH SERVICES CENTE...,510 Highway 322,Clarksdale,MS,38614-4717,Coahoma
Aurelia Jones-Taylor Administrative Complex,600 Ohio Ave,Clarksdale,MS,38614-6020,Coahoma
Children&#39;s Clinic,2245 N State St,Clarksdale,MS,38614-6102,Coahoma
M.J. Edwards Center,643 W Service Dr,Coldwater,MS,38618-3822,Tate
Mobile Medical Unit #3,800 Ohio Ave,Clarksdale,MS,38614-7200,Coahoma
Bentonia Gibbs Elementary Schools,10340 Highway 433 W,Bentonia,MS,39040-9416,Yazoo
Canton Elementary School,346 Van Buren St,Canton,MS,39046-4737,Madison
G. A. CARMICHAEL FAMILY HEALTH CENTER,1668 W Peace St,Canton,MS,39046-5332,Madison
"G. A. Carmichael Family Health Center, Inc",303 W Franklin St,Carthage,MS,39051-3703,Leake
"G. A. Carmichael Family Health Center, Inc Gre...",200 Grand Blvd,Greenwood,MS,38930-3504,Leflore
"G. A. Carmichael Family Health Centers, Inc",16463 US Highway 49 BLDG,Belzoni,MS,39038-4292,Humphreys
"G.A. Carmichael Family Health Center, Inc. Bel...",1301 E First St,Belzoni,MS,39038-3436,Humphreys
G.A. CARMICHAEL FAMILY HLTH CTR,1547 Jerry Clower Blvd,Yazoo City,MS,39194-2718,Yazoo
G.A. CARMICHAEL FHC-YAZOO CITY,110 N Jerry Clower Blvd,Yazoo City,MS,39194-5144,Yazoo
LINWOOD ELEMENTARY SCHOOL,3439 Vaughan Rd,Vaughan,MS,39179-9506,Yazoo
MCCOY ELEMENTARY SCHOOL,1835 School Dr,Yazoo City,MS,39194-2676,Yazoo
MCNEAL ELEMENTARY SCHOOL CLINIC,364 Martin Luther King Dr,Canton,MS,39046-3654,Madison
NICHOLS SCHOOL HEALTH CENTER,529 Mace St,Canton,MS,39046-3319,Madison
WOOLFOLK ELEM SCHOOL CLINIC,215 E Fifth St,Yazoo City,MS,39194-3611,Yazoo
YAZOO CITY HIGH SCHOOL,1825 Dr Martin Luther King Jr Dr,Yazoo City,MS,39194-2690,Yazoo
YAZOO COUNTY HIGH SCHOOL,6789 US-49E,Yazoo City,MS,39194,Yazoo
TYLERTOWN FAMILY CLINIC,200 Hospital Dr,Tylertown,MS,39667-2020,Walthall
GMHC Mobile Access Unit,2701 Davis St,Meridian,MS,39301-5708,Lauderdale
GMHC Mobile Access Unit 2,2701 Davis St,Meridian,MS,39301-5708,Lauderdale
"GMHC, INC. / MPSD Carver Middle School Communi...",900 44th Ave,Meridian,MS,39307-5913,Lauderdale
"GMHC, INC. / MPSD Meridian High School Communi...",2320 32nd St,Meridian,MS,39305-4657,Lauderdale
"GMHC, INC. / MPSD West End/TJ Harris Community...",4000 10th St BLDG A,Meridian,MS,39307-5956,Lauderdale
"GREATER MERIDIAN HEALTH CLINIC, INC.",2701 Davis St,Meridian,MS,39301-5708,Lauderdale
KEMPER FAMILY MEDICAL CENTER,201 Birch St,De Kalb,MS,39328-8017,Kemper
Oktibbeha Family Medical Center,511 Academy Rd,Starkville,MS,39759-4021,Oktibbeha
Scooba Family Medical Center,927 Kemper St,Scooba,MS,39358,Kemper
Shuqualak-Noxubee Health Center,167 Millers Chapel Church Rd,Macon,MS,39341,Noxubee
Winston County Family Medical Center,14130 Highway 15 S STE D,Louisville,MS,39339-6452,Choctaw
FAMILY MEDICAL CENTER,1024 Martin Luther King Dr,Marks,MS,38646-1832,Quitman
FAMILY MEDICAL GROUP OF BUDE,136 Main St N,Bude,MS,39630-7117,Franklin
TUCKER DAY SCHOOL,245 W Tucker Cir,Philadelphia,MS,39350-4860,Neshoba
"CENTRAL MISSISSIPPI HEALTH SERVICES, INC - HIG...",3450 Highway 80 W,Jackson,MS,39209-7201,Hinds
"CENTRAL MISSISSIPPI HEALTH SERVICES, INC.",1134 Winter St,Jackson,MS,39204-2841,Hinds
CENTRAL MISSISSIPPI HLTH SERVICE,5429 Robinson Road Ext,Jackson,MS,39204-4138,Hinds
Central MS Health Services Inc. Rosemont Street,1230 Rosemont Ave,Jackson,MS,39204-2831,Hinds
CENTRAL MS HLTH SVS - TOUGALOO,500 W County Line Rd,Tougaloo,MS,39174-9700,Madison
RED WATER HS,1930 N Pearl St,Carthage,MS,39051-8220,Leake
Family Health Center Taylorsville,531 Highway 28 E,Taylorsville,MS,39168-5635,Smith
"FAMILY HEALTH CENTER, INC.",117 S 11th Ave,Laurel,MS,39440-4312,Jones
"Family Health Center, Inc.",713 Lomax Ave,Waynesboro,MS,39367-2556,Wayne
"Family Health Center, Inc. Mobile Unit",117 S 11th Ave,Laurel,MS,39440-4312,Jones
FAMILY HEALTH CTR - OB/GYN Clinic,103 S 12th Ave,Laurel,MS,39440-4322,Jones
Pine Belt Mental Healthcare Resources,5192 Highway 11 N,Ellisville,MS,39437-5050,Jones
SANDERSVILLE HEALTH CENTER,203 Broad St,Sandersville,MS,39477-4500,Jones
EAST MISSISSIPPI MEDICAL CLINIC-RHC,4711 Poplar Springs Dr,Meridian,MS,39305-2622,Lauderdale
COMMUNITY HEALTH CLINIC,1123 Highway 35 S,Forest,MS,39074-8829,Scott
MAIN STREET MEDICAL CLINIC OF MORTON,347 S Fourth St,Morton,MS,39117-3407,Scott
MS BAND OF CHOCTAW HOSPITAL,210 Hospital Cir,Choctaw,MS,39350-6781,Neshoba
MS Band of Women's Wellness,210 Hospital Cir,Choctaw,MS,39350-6781,Neshoba
Bogue Homa Clinic,109 Mcfarland Rd,Heidelberg,MS,39439-3136,Jones
TUTWILER CLINC,205 Alma St,Tutwiler,MS,38963-5004,Tallahatchie
BOG'CH'TO HS,124 Big Creek Cir,Philadelphia,MS,39350-9004,Neshoba
Delta Health Center Searcy Medical Center Sate...,548 Rosemary Rd,Cleveland,MS,38732-2075,Bolivar
"DELTA HEALTH CENTER, INC.",702 Martin Luther King St,Mound Bayou,MS,38762-9314,Bolivar
DHC - A. W. James Elementary School Clinic,400 South Blvd,Drew,MS,38737-3508,Sunflower
DHC - Carver Elementary School,404 Jefferson St,Indianola,MS,38751-3265,Sunflower
"DHC - Dr. H. Jack Geiger Medical Center, Build...",702 Martin Luther King St,Mound Bayou,MS,38762-9314,Bolivar
DHC - Lockard Elementary School,302 College Ave,Indianola,MS,38751-2112,Sunflower
DHC - Moorhead Central School,506 W Washington St,Moorhead,MS,38761-6605,Sunflower
DHC-Indianola,118 Front Ave,Indianola,MS,38751-2461,Sunflower
DHC-Leland,801 N Broad St,Leland,MS,38756-2546,Washington
DHC-Moorhead,598 Ingram St,Moorhead,MS,38761,Sunflower
DHC-MVSU,14000 Highway 82 W,Itta Bena,MS,38941-1400,Leflore
DHC-Ruleville Central Elementary School,250 Oscar St,Ruleville,MS,38771-4116,Sunflower
GREENVILLE SATELLITE CLINIC,1414 Hospital St,Greenville,MS,38703-3217,Washington
Hollandale Satellite,100 E Washington St,Hollandale,MS,38748-3842,Washington
Indianola Satellite,102 S Martin Luther King Jr Dr,Indianola,MS,38751-2366,Sunflower
Mayersville Satellite,115 Court St,Mayersville,MS,39113,Issaquena
Rolling Fork Satellite,20400 Highway 61,Rolling Fork,MS,39159-5014,Sharkey
South Greenville Satellite,2363 Highway 1 S,Greenville,MS,38701-8337,Washington
ODOM RURAL HEALTH CLINIC,604 S Main St,Water Valley,MS,38965-3468,Yalobusha
MACON PRIMARY CLINIC,606 N Jefferson St,Macon,MS,39341-2242,Noxubee
Bay St. Louis Health Center,109 Hospital Dr,Bay Saint Louis,MS,39520-1604,Hancock
Biloxi Health Center,715A Division St,Biloxi,MS,39530-2209,Harrison
Biloxi Pediatric Health Center,735 Division St,Biloxi,MS,39530-2209,Harrison
CFHC Mobile Care,257 Davis Ave,Pass Christian,MS,39571-4541,Harrison
Coastal Family Health Center Administration,1046 Division St,Biloxi,MS,39530-2935,Harrison
Coastal Family Health Center Corporate Office,10241 Boney Ave STE A-C,Diberville,MS,39540-4889,Harrison
Coastal Family Pharmacy - Biloxi,1029 Division St STE L,Biloxi,MS,39530-2969,Harrison
Coastal Family Pharmacy - Gulfport,9113 Highway 49,Gulfport,MS,39503-4301,Harrison
Coastal Family Pharmacy - Moss Point,7312 Highway 63,Moss Point,MS,39563,Jackson
D&#39;Iberville Health Center,3446 Popp's Ferry Rd,Diberville,MS,39540,Harrison
Gulfport Health Center,15024 Martin Luther King Jr Blvd,Gulfport,MS,39501-8306,Harrison
Leakesville Health Center,951 Main St,Leakesville,MS,39451-6543,Greene
Lucedale Health Center,11231 Old 63 S,Lucedale,MS,39452-4941,George
Moss Point Health Center,4770 Amoco Dr,Moss Point,MS,39563-9627,Jackson
Pass Christian Health Center,257 Davis Ave,Pass Christian,MS,39571-4541,Harrison
Saucier Health Center,23453 Central Dr,Saucier,MS,39574-7521,Harrison
SBHC - Bay High,750 Blue Meadow Rd,Bay St Louis,MS,39520-1606,Hancock
SBHC - Bay Waveland Middle,600 Pine St,Bay St Louis,MS,39520-3017,Hancock
SBHC - East Central High,5500 Hurley Wade Rd,Moss Point,MS,39562-8548,Jackson
SBHC - East Central Upper Elementary,5404 Hurley Wade Rd,Moss Point,MS,39562-2500,Jackson
SBHC - Escatawpa,4208 Jamestown Rd,Moss Point,MS,39563-9540,Jackson
SBHC - Greene County High,4336 High School Rd,Leakesville,MS,39451-2584,Greene
SBHC - Kreole,6312 Martin Luther King Blvd,Moss Point,MS,39563-6126,Jackson
SBHC - Leakesville Elementary,175 Annex Rd,Leakesville,MS,39451-9602,Greene
SBHC - Leakesville Jr High,620 Main St,Leakesville,MS,39451-6520,Greene
SBHC - Magnolia,4630 Magnolia St,Moss Point,MS,39563-2659,Jackson
SBHC - McLain,300 Shows St,Mc Lain,MS,39456-5201,Greene
SBHC - Moss Point High,4913 Weems St,Moss Point,MS,39563-2649,Jackson
SBHC - North Bay Elementary,602 Pine St,Bay St Louis,MS,39520-3017,Hancock
SBHC - Sand Hill,39455 Highway 63 N,Richton,MS,39476-2604,Greene
SBHC - St. Martin High,11300 Yellow Jacket Rd,Ocean Springs,MS,39564-6400,Jackson
SBHC - St. Martin North Elementary,16308 Lemoyne Blvd,Biloxi,MS,39532-5017,Jackson
SBHC - Vancleave High,12424 Highway 57,Vancleave,MS,39565-8608,Jackson
SBHC - Vancleave Upper Elementary,13901 Highway 57,Vancleave,MS,39565-8306,Jackson
SBHC - Waveland Elementary,1101 Saint Joseph St,Waveland,MS,39576-2528,Hancock
State Line Health Center,256 Main St,State Line,MS,39362-9499,Wayne
Vancleave Health Center,10828 Highway 57,Vancleave,MS,39565-7845,Jackson
FAMILY MEDICAL GROUP OF MEADVILLE,PO BOX 636,Meadville,MS,39653-0636,Franklin
OAKLAND MEDICAL CLINIC,14101 Hickory St,Oakland,MS,38948-2631,Yalobusha
Access Family Dental Clinic,60024 Olive St,Smithville,MS,38870-9719,Monroe
Access Family Health Services - Houlka,106 Walker St,Houlka,MS,38850-9453,Chickasaw
Access Family Health Services - Nettleton,182 W Main St,Nettleton,MS,38858-6075,Monroe
Access Family Health Services - Nettleton,7230 Highway 45 N,Nettleton,MS,38858-9399,Monroe
ACCESS Family Health Services - Smithville,60021 Monroe St,Smithville,MS,38870-7779,Monroe
Access Family Health Services - Tremont,12725 Highway 23 N,Tremont,MS,38876-8735,Itawamba
Access Family Health Services - Tupelo,499 Gloster Creek Vlg,Tupelo,MS,38801-4600,Lee
ACCESS Family Health Services Administrative O...,63450 Highway 25 N,Smithville,MS,38870-9745,Monroe
Access School Health - Nettleton,179 Mullen Ave,Nettleton,MS,38858-6033,Lee
Access School Health - Pontotoc Main,135 E Oxford St,Pontotoc,MS,38863-2111,Pontotoc
Access School Health - Smithville,60017 Highway 23,Smithville,MS,38870-9442,Monroe
Access School Health - Tremont,320 School Loop Dr,Tremont,MS,38876-8575,Itawamba
Access School Health-Hamilton,40201 Hamilton Rd,Hamilton,MS,39746-8648,Monroe
Access School Health-Hatley,60286 Hatley Rd,Amory,MS,38821-7215,Monroe
Access School Health-North Pontotoc,8324 Highway 15 N,Ecru,MS,38841-9749,Pontotoc
Access School Health-Okolona Elementary,411 W Main St,Okolona,MS,38860-1307,Chickasaw
Access School Health-Okolona High,404 Dr Howard Gunn St,Okolona,MS,38860-1015,Chickasaw
Access School Health-South Pontotoc,1523 S Pontotoc Rd,Pontotoc,MS,38863-9382,Pontotoc
PANOLA FAMILY SPECIALTY CLINIC,303 Medical Center Dr,Batesville,MS,38606-8608,Panola
BATESVILLE WOMEN'S AND CHILDREN'S CLINIC,255 Medical Center Dr STE B,Batesville,MS,38606-8629,Panola
