Site Name,Site Address,Site City,Site State,Site Zip Code,County
LCHS Panther Center for Health,81 Lincoln Panther Way,Hamlin,WV,25523-1169,Lincoln
"Lincoln Co. Primary Care Center, Inc. -  Billi...",353 Walnut St,Hamlin,WV,25523-1405,Lincoln
"LINCOLN COUNTY PRIMARY CARE CENTER, INC.",7400 Lynn Ave,Hamlin,WV,25523-1138,Lincoln
Lincoln Education Wellness Center,10 Marland Ave,Hamlin,WV,25523-1058,Lincoln
Lincoln Sundry Offices,357 Walnut St,Hamlin,WV,25523-1405,Lincoln
Logan Wildcat Health Center,1 Wildcat Way,Logan,WV,25601,Logan
Medical Care Coordinators Building,5 2nd St,Hamlin,WV,25523-1171,Lincoln
Mustang Health Center,267 Midway Rd,Alum Creek,WV,25003-9591,Lincoln
Pioneer Health Center,1 Pioneer Path,Man,WV,25635-1235,Logan
Ranger Health Center,59 Vanatters Crk,Ranger,WV,25557-9719,Lincoln
Salt Rock Medical Center,5490 RT 10,Salt Rock,WV,25559-9736,Cabell
Sherman Elementary Health Center,7487 Coal River Rd,Comfort,WV,25049,Boone
Sherman Junior/Senior High Health Center,10008 Coal River Rd,Seth,WV,25181,Boone
Southern West Virginia Health System,1563 Sand Plant Rd,Charleston,WV,25309-6120,Kanawha
Southern West Virginia Health System - Delbarton,5027 Helena Ave,Delbarton,WV,25670-1301,Mingo
Southern West Virginia Health System - Oceana,26 Trinity Ln,Oceana,WV,24870,Wyoming
Southern West Virginia Health System - Wharton,35767 Pond Fork Rd,Wharton,WV,25208,Boone
Southern West Virginia Health System - Whitesv...,37456 Coal River Rd,Whitesville,WV,25209-9077,Boone
Southern West Virginia Health System-Gilbert,202 Larry Joe Harless Dr,Gilbert,WV,25621,Mingo
Southern West Virginia Health System-Logan,122 Nick Savas Dr,Logan,WV,25601-3468,Logan
Southern West Virginia Health System-Madison,471 Main St,Madison,WV,25130-1223,Boone
Southern West Virginia Health System-Man,600 E McDonald Ave,Man,WV,25635-1023,Logan
Calhoun Gilmer Career Center,5260 E Little Kanawha Hwy,Grantsville,WV,26147-8167,Calhoun
CALHOUN MEDICAL/DENTAL CLINIC,186 Hospital Dr BLDG 3,Grantsville,WV,26147-7100,Calhoun
Glenville Behavioral Health Office,1491 Wv Highway 5 E STE 1,Glenville,WV,26351-7659,Gilmer
Glenville Elementary SBH,99 Fairground Rd,Glenville,WV,26351-1305,Gilmer
Glenville Medical Office,376 WV Highway 5 E,Glenville,WV,26351-7602,Gilmer
Glenville Office,921 Mineral Rd STE 101,Glenville,WV,26351-1342,Gilmer
MHHCC ARNOLDSBURG SCHOOL SBH,90 Spring Run Rd,Arnoldsburg,WV,25234-7096,Calhoun
MHHCC CALHOUN MIDDLE/ HIGH SBH,50 Underwood Cir,Mount Zion,WV,26151-8556,Calhoun
MHHCC GILMER HIGH SCHOOL SBH,300 Pine St,Glenville,WV,26351-1240,Gilmer
MHHCC GLENVILLE STATE COLLEGE,200 High St,Glenville,WV,26351-1200,Gilmer
MHHCC PLEASANT HILL SCHOOL SBH,3254 N Calhoun Hwy,Grantsville,WV,26147-7012,Calhoun
MINNIE HAMILTON HEALTH CARE CENTER,186 Hospital Dr,Grantsville,WV,26147-7100,Calhoun
Minnie Hamilton Health System - Arnoldsburg,80 Spring Run Rd,Arnoldsburg,WV,25234-7096,Calhoun
MINNIE HAMILTON HLTH CARE ANNEX,186 Hospital Dr BLDG 2,Grantsville,WV,26147-7100,Calhoun
MVA Health Center - East Fairmont High School ...,1993 Airport Rd,Fairmont,WV,26554-9138,Marion
MVA Health Center - Fairmont,1322 Locust Ave,Fairmont,WV,26554-1436,Marion
MVA Health Center - Mannington,118 Market St,Mannington,WV,26582-1131,Marion
MVA Health Center - North Marion High School W...,1 North Marion Dr,Farmington,WV,26571-9717,Marion
MVA Health Center - Pediatrics,1338 Locust Ave,Fairmont,WV,26554-1436,Marion
MVA Health Center - Shinnston,1 Columbia Rd,Shinnston,WV,26431-1016,Harrison
James Monroe Wellness Center,142 James Monroe Dr,Lindside,WV,24951-7168,Monroe
Kilcollin Dental,247 Health Center Dr,Union,WV,24983-8463,Monroe
MONROE COUNTY HEALTH CENTER,200 Health Center Dr,Union,WV,24983-8442,Monroe
MONROE HEALTH CENTER - FOREST HILL,180 Old Schoolhouse Rd,Forest Hill,WV,24935-9226,Summers
MONROE HEALTH CENTER-PETERSTOWN,2869 Seneca Trl S,Peterstown,WV,24963-5037,Monroe
MOUNTAIN VIEW WELLNESS CENTER,620 SCHOOL STREET,Union,WV,24983,Monroe
Peterstown Wellness Center,5414 Ballard Red Sulphur Pkwy,Ballard,WV,24918,Monroe
Temporary Site - Church of God – Fellowship Ce...,96 Bud Ridge Rd,Union,WV,24983-9517,Monroe
Coalfield Health Center,386 Airport Rd,Chapmanville,WV,25508-9202,Logan
Coalfield Health Center - Administrative Site,38 Albany Dr,Chapmanville,WV,25508,Logan
Coalfield Health Center - Building B,384 Airport Rd,Chapmanville,WV,25508-9202,Logan
Coalfield Health Center - Main Street Location,594 S Main St,Chapmanville,WV,25508-5001,Logan
Coalfield Health Foundation Building,400 Airport Rd,Chapmanville,WV,25508-9231,Logan
Administration,242 E 2nd Ave,Williamson,WV,25661-3645,Mingo
Alderson Clinic - Suite 1000,859 Alderson St,Williamson,WV,25661-3215,Mingo
Gilbert Health Center,2475 US-52,Gilbert,WV,25621,Mingo
WHWC Administration Office,182 E 2nd Ave,Williamson,WV,25661-3602,Mingo
WHWC SUD Clinic,104 Logan St,Williamson,WV,25661-3606,Mingo
Williamson Dental Clinic,180 E 2nd Ave,Williamson,WV,25661-3602,Mingo
Williamson Health and Wellness Center,184 E 2nd Ave STE 210,Williamson,WV,25661-3602,Mingo
Williamson Health and Wellness Center,186 E 2nd Ave,Williamson,WV,25661-3602,Mingo
Williamson Health and Wellness Center - Downst...,184 E 2nd Ave STE 1,Williamson,WV,25661-3602,Mingo
Williamson School-Based Health Center,5 Parkway Dr,Williamson,WV,25661-3428,Mingo
Adamston Elementary School Wellness Center,1636 W Pike St,Clarksburg,WV,26301-2361,Harrison
Alternative Learning Center Wellness Center,1040 Wilsonburg Rd,Clarksburg,WV,26301-6511,Harrison
Big Elm Elementary School Wellness Center,200 Tetrick Rd,Shinnston,WV,26431-9704,Harrison
Big Otter Elementary Wellness Center,59 Ossia Rd,Duck,WV,25063-8500,Clay
Braxton County High School Wellness Center,200 Jerry Burton Dr,Sutton,WV,26601-9768,Braxton
Braxton County Middle School Wellness Center,100 Carter Braxton Dr,Sutton,WV,26601-9773,Braxton
Bridgeport High School Wellness Center,515 Johnson Ave,Bridgeport,WV,26330-1311,Harrison
Bridgeport Middle School Wellness Center,413 Johnson Ave,Bridgeport,WV,26330-1309,Harrison
Buckhannon Academy Elementary School Wellness ...,16 College Ave,Buckhannon,WV,26201-2628,Upshur
Buckhannon-Upshur High School Wellness Center,50 Bu Dr,Buckhannon,WV,26201-9411,Upshur
Buckhannon-Upshur Middle School Wellness Center,PO BOX 303,Buckhannon,WV,26201-0303,Upshur
Burnsville Elementary School Wellness Center,228 Kanawha Ave,Burnsville,WV,26335-7700,Braxton
CareXpress of Buckhannon,77 W Main St,Buckhannon,WV,26201-2236,Upshur
Clay Elementary School Wellness Center,168 Church St,Clay,WV,25043-9420,Clay
Clay High School Wellness Center,1 Panther Dr,Clay,WV,25043,Clay
Clay Middle School Wellness Center,236 Church St,Clay,WV,25043-9412,Clay
Community Care Connections of Buckhannon,34 N Kanawha St,Buckhannon,WV,26201-2714,Upshur
Community Care Connections of Flatwoods,235 Skidmore Ln,Sutton,WV,26601,Braxton
Community Care Connections of Weston,133 Staunton Dr,Weston,WV,26452-5604,Lewis
Community Care of Big Otter,797 Clinic Dr,Ivydale,WV,25113-8263,Clay
Community Care of Bridgeport,65 Professional Pl,Bridgeport,WV,26330-0258,Harrison
Community Care of Buckhannon,37 Main St,Buckhannon,WV,26201-2716,Upshur
Community Care of Clarksburg,700 Oakmound Rd,Clarksburg,WV,26301-9398,Harrison
Community Care of Clay,122 Center St,Clay,WV,25043-7046,Clay
Community Care of Flatwoods,266 Skidmore Ln,Sutton,WV,26601-9271,Braxton
Community Care of Flatwoods Extension Office,249 Skidmore Ln,Sutton,WV,26601-9272,Braxton
Community Care of Flatwoods II,273 Skidmore Ln,Sutton,WV,26601-9272,Braxton
Community Care of Green Bank,4498 Potomac Highlands Trl,Green Bank,WV,24944,Pocahontas
Community Care of Helvetia,Pickens Rd,Helvetia,WV,26224,Randolph
Community Care of Marlinton,821 3rd Ave,Marlinton,WV,24954-1015,Pocahontas
Community Care of Rock Cave,78 Queens Alley Rd,Rock Cave,WV,26234-5890,Upshur
Community Care of West Milford,597 Liberty St,West Milford,WV,26451-6801,Harrison
Community Care of Weston,149 Staunton Dr,Weston,WV,26452-5604,Lewis
Community Care of Weston II,107 Staunton Dr,Weston,WV,26452-5604,Lewis
Community Care Pediatrics of Buckhannon,4 Northridge Dr STE 118,Buckhannon,WV,26201-8484,Upshur
Community Dental Care of Green Bank,6404 Potomac Highlands Trl,Green Bank,WV,24944-9091,Pocahontas
Davis and Elkins College Wellness Center,70 Graceland Dr Rm 206,Elkins,WV,26241-4121,Randolph
Davis Elementary School Wellness Center,113 5th St,Gassaway,WV,26624-1224,Braxton
Flatwoods Elementary School Wellness Center,142 Flatwoods Corner Rd,Flatwoods,WV,26621-1112,Braxton
Frametown Elementary School Wellness Center,HC 61,Frametown,WV,26623,Braxton
French Creek Elementary School Wellness Center,7619 Route 20 South Rd,French Creek,WV,26218-2005,Upshur
Genesis Youth Crisis Wellness Center,591 Kappa Sigma Pi Dr,Clarksburg,WV,26301-7674,Harrison
Green Bank Elementary-Middle School Wellness C...,5917 Potomac Highlands Trl,Green Bank,WV,24944-9099,Pocahontas
HE White Elementary School Wellness Center,501 Bomont Rd,Bomont,WV,25030-9666,Clay
Jane Lew Elementary School Wellness Center,6536 Main St,Jane Lew,WV,26378-8505,Lewis
Johnson Elementary School Wellness Center,601 Johnson Ave,Bridgeport,WV,26330-1971,Harrison
Leading Creek Elementary School Wellness Center,15300 US Highway 33 W,Linn,WV,26384-9322,Lewis
Liberty High School Wellness Center,1 Mountaineer Dr,Clarksburg,WV,26301-5511,Harrison
Lincoln Middle and High School Wellness Center,78 Jerry Toth Dr,Shinnston,WV,26431-8502,Harrison
Little Birch Elementary School Wellness Center,55 Little Birch Rd,Sutton,WV,26601-9469,Braxton
Lizemore Elementary School Wellness Center,100 Lizemore Lions Rd,Lizemores,WV,25125,Clay
Lost Creek Elementary School Wellness Center,128 College St,Lost Creek,WV,26385,Harrison
Lumberport Elementary School Wellness Center,38 E Lyndon St,Lumberport,WV,26386-8351,Harrison
Marlinton Elementary School Wellness Center,926 5th Ave STE A,Marlinton,WV,24954-1264,Pocahontas
Marlinton Middle School Wellness Center,Route 2 Box 525,Buckeye,WV,24924,Pocahontas
Mountaineer Middle School Wellness Center,2 Mountaineer Dr,Clarksburg,WV,26301-5511,Harrison
North View Elementary School Wellness Center,1400 N 19th St,Clarksburg,WV,26301-1644,Harrison
Norwood Elementary School Wellness Center,208 Kidd Ave,Stonewood,WV,26301-4833,Harrison
Nutter Fort Intermediate School Wellness Center,1302 Buckhannon Pike,Nutter Fort,WV,26301-4406,Harrison
Nutter Fort Primary School Wellness Center,1302 Buckhannon Pike,Nutter Fort,WV,26301-4406,Harrison
Peterson-Central Elementary School Wellness Ce...,509 Berlin Rd,Weston,WV,26452-8323,Lewis
Pocahontas County High School Wellness Center,271 Warrior Way,Dunmore,WV,24934-9048,Pocahontas
Roanoke Elementary School Wellness Center,1176 Oil Creek Rd,Roanoke,WV,26447-8263,Lewis
Robert Bland Middle School Wellness Center,358 Court Ave,Weston,WV,26452-2008,Lewis
Robert C Byrd High School Wellness Center,1 Eagle Way,Clarksburg,WV,26301-9784,Harrison
Salem Elementary School Wellness Center,273 Education Way,Salem,WV,26426-7524,Harrison
Simpson Elementary School Wellness Center,250 Worthington Dr,Bridgeport,WV,26330-1449,Harrison
South Harrison High School Wellness Center,3073 Hawk Hwy,Lost Creek,WV,26385-6846,Harrison
South Harrison Middle School Wellness Center,3003 Hawk Hwy,Lost Creek,WV,26385-6846,Harrison
Sutton Elementary School Wellness Center,288 N Hill Rd,Sutton,WV,26601-1225,Braxton
Temporary Site - Clay Fitness Center,124 Center St,Clay,WV,25043-7046,Clay
Union Elementary School Wellness Center,481 Heavner Grove Rd,Buckhannon,WV,26201-4859,Upshur
United Technical Center Wellness Center,251 Marietta St,Clarksburg,WV,26301-6313,Harrison
Upshur County PALS Wellness Center,33 E Victoria St,Buckhannon,WV,26201-2671,Upshur
Victory Elementary School Wellness Center,1349 Shinnston Pike,Clarksburg,WV,26301-6307,Harrison
Washington District Elementary School Wellness...,5078 Tallmansville Rd,Buckhannon,WV,26201-1687,Upshur
Washington Irving Middle School Wellness Center,443 Lee Ave,Clarksburg,WV,26301-3648,Harrison
West Milford Elementary School Wellness Center,226 School St,West Milford,WV,26451-9700,Harrison
West Virginia Wesleyan College Wellness Center,59 College Ave,Buckhannon,WV,26201-2600,Upshur
ROANE COUNTY FAMILY HEALTH CARE,146 Williams Dr,Spencer,WV,25276-1826,Roane
Camden Family Health,100 School St,Craigsville,WV,26205-8572,Nicholas
Camden Family Health,300 Minuteman Dr,Weston,WV,26452-2200,Lewis
Camden Family Health,16414 Webster Rd,Craigsville,WV,26205-8512,Nicholas
Camden Family Health,71 Avenue a,Richwood,WV,26261-1204,Nicholas
Camden Family Health,415 Main St,Summersville,WV,26651-1343,Nicholas
Camden Family Health - Ansted,101 Florence St,Ansted,WV,25812-5200,Fayette
Camden Family Health - Cherry River,190 Riverside Dr RM 2109,Richwood,WV,26261-1251,Nicholas
Camden Family Health - Cowen Office,56 Park St,Cowen,WV,26206-3302,Webster
Camden Family Health - Little Beaver Creek,16130 Webster Rd,Craigsville,WV,26205-8858,Nicholas
Camden Family Health - Mobile,415 Main St,Summersville,WV,26651-1343,Nicholas
Camden Family Health - Panther Creek,110 Panther Creek Elementary Rd,Nettie,WV,26681-1200,Nicholas
Camden Family Health - Red Oak Drive,46 Red Oak Dr,Craigsville,WV,26205-3102,Nicholas
Camden Family Health - Summersville Admin,412 Main St,Summersville,WV,26651-1319,Nicholas
Camden Family Health - Summersville Elementary...,70 Grade School Ln,Summersville,WV,26651-1897,Nicholas
Camden Family Health Cherry River Mobile,190 Riverside Dr,Richwood,WV,26261-1251,Nicholas
Camden Family Vision Center,651 Water St,Summersville,WV,26651-1454,Nicholas
CAMDEN-ON-GAULEY MEDICAL CENTER,10003 Webster Rd,Camden On Gauley,WV,26208-7713,Webster
Hacker Valley Elementary School,11 School Loop Rd,Hacker Valley,WV,26222-8463,Webster
Kathleen &amp; John Faltis Child Shelter,477 Scenic Hwy,Summersville,WV,26651-4320,Nicholas
Webster County School Based Community Health C...,1 Highlander Dr,Upperglade,WV,26266-9400,Webster
Webster Springs Elementary School,318 River Dr BLDG,Webster Springs,WV,26288-1178,Webster
FamilyCare Health Center - Barboursville,2 Chateau Grove Ln,Barboursville,WV,25504-1626,Cabell
FamilyCare Health Center - Children's Medicine...,800 Pennsylvania Ave,Charleston,WV,25302-3351,Kanawha
FamilyCare Health Center - Cross Lanes,5161 Washington St W,Cross Lanes,WV,25313-1535,Kanawha
FamilyCare Health Center - Eleanor,503 Roosevelt Blvd,Eleanor,WV,25070-1390,Putnam
FamilyCare Health Center - Hurricane,3911 Teays Valley Rd,Hurricane,WV,25526-9604,Putnam
FamilyCare Health Center - Lee Street,1220 Lee St E STE 201,Charleston,WV,25301-1864,Kanawha
FamilyCare Health Center - Madison,515 Main St,Madison,WV,25130-1417,Boone
FamilyCare Health Center - Marmet,9709 Maccorkle Ave STE B,Marmet,WV,25315-1847,Kanawha
FamilyCare Health Center - Mary C. Snow West S...,100 Florida St,Charleston,WV,25302-1131,Kanawha
FamilyCare Health Center - Mobile Dental,116 Hills Plz,Charleston,WV,25387-2438,Kanawha
FamilyCare Health Center - OB/GYN &amp; Birth ...,108 Washington St W STE 201,Charleston,WV,25302-2344,Kanawha
FamilyCare Health Center - Patrick Street,116 Hills Plz,Charleston,WV,25387-2438,Kanawha
FamilyCare Health Center - Putnam Career & Tec...,300 Roosevelt Blvd,Eleanor,WV,25070-7702,Putnam
FamilyCare Health Center - Putnam County Mobil...,503 Roosevelt Blvd,Eleanor,WV,25070-1390,Putnam
FamilyCare Health Center - St. Albans,12 Kanawha Ter,Saint Albans,WV,25177-2750,Kanawha
FamilyCare Health Center - St. Albans Mobile,12 Kanawha Ter,Saint Albans,WV,25177-2750,Kanawha
FamilyCare Health Center - Teays Valley,"97 Great Teays Blvd, Ste 6",Scott Depot,WV,25560-9816,Putnam
FamilyCare Health Center - West Virginia State...,301 Washington Ave,Dunbar,WV,25064-3420,Kanawha
FamilyCare Health Center SBHC -  Winfield Midd...,11883 Winfield Rd,Winfield,WV,25213-7915,Putnam
FamilyCare Health Center SBHC - Buffalo Elemen...,19366 Buffalo Rd,Buffalo,WV,25033-7468,Putnam
FamilyCare Health Center SBHC - Capital High S...,1500 Greenbrier St STE 160,Charleston,WV,25311-1007,Kanawha
FamilyCare Health Center SBHC - George Washing...,Roosevelt Blvd,Eleanor,WV,25070,Putnam
FamilyCare Health Center SBHC - Stonewall Jack...,812 Park Ave RM 035,Charleston,WV,25302-2524,Kanawha
FamilyCare Health Center SBHC - Winfield Eleme...,75 Wall St,Winfield,WV,25213-9663,Putnam
FamilyCare Health Center SBHC - Winfield High ...,11268 Winfield Rd,Winfield,WV,25213-7935,Putnam
FamilyCare Health Centers - Hurricane West,3109 Teays Valley Rd,Hurricane,WV,25526-1318,Putnam
FamilyCare Health Centers - Pennsylvania Ave,830 Pennsylvania Ave STE 402,Charleston,WV,25302-3390,Kanawha
FamilyCare Health Centers - South Charleston,4513 Maccorkle Ave SW,South Charleston,WV,25309-1408,Kanawha
FamilyCare HealthCenter SBHC - George Washingt...,Eleanor Cir,Eleanor,WV,25070,Putnam
PCC and Distribution Center,822 6th Ave,Saint Albans,WV,25177-2919,Kanawha
Poca School Mobile Unit,503 Roosevelt Blvd,Eleanor,WV,25070-1390,Putnam
Recovery Point of Charleston,501 Stockton St,Charleston,WV,25387-2429,Kanawha
"Mountaineer Community Health Center, Inc.",783 Winchester St,Paw Paw,WV,25434-3258,Morgan
Lisa Elliott Health Center,75 Spyrock Loop Rd,Lookout,WV,25868-1100,Fayette
Mt. Hope Dental,729 Main St,Mount Hope,WV,25880-1318,Fayette
New River Health - Fayetteville,221 W Maple Ave,Fayetteville,WV,25840-1413,Fayette
New River Health - Scarbro,908 Scarbro Rd,Scarbro,WV,25917-8837,Fayette
New River Health - Smithers,2 Greyhound Ln,Smithers,WV,25186,Fayette
New River Health - Sophia,302 W Main St,Sophia,WV,25921,Raleigh
New River Health - Summersville,315 Fairview Heights Rd,Summersville,WV,26651-1086,Nicholas
New River Health - Whipple,57 Sutphin Ln,Scarbro,WV,25917-8817,Fayette
New River Health Medical Mall,497 Mall Rd,Oak Hill,WV,25901-6115,Fayette
New River Health Pharmacy - Fayetteville,217 W Maple Ave,Fayetteville,WV,25840-1413,Fayette
New River Health SBHC - Coal City Elementary,900 Independence Rd,Slab Fork,WV,25920,Raleigh
New River Health SBHC - Fayetteville,515 W Maple Ave,Fayetteville,WV,25840-1419,Fayette
New River Health SBHC - Independence High School,850 Independence Rd,Sophia,WV,25921-7748,Raleigh
New River Health SBHC - Independence Middle Sc...,800 Independence Rd,Sophia,WV,25921-7748,Raleigh
New River Health SBHC - Mt. Hope Elementary,204 S Mountain Ave,Mount Hope,WV,25880-1129,Fayette
New River Health SBHC - New River Intermediate,262 Oyler Ave,Oak Hill,WV,25901-2639,Fayette
New River Health SBHC - New River Primary,308 W Oyler Ave,Oak Hill,WV,25901-2174,Fayette
New River Health SBHC - Oak Hill  High School,350 W Oyler Ave,Oak Hill,WV,25901-2176,Fayette
New River Health SBHC - Summersville,30 Grizzley Ln,Summersville,WV,26651-9736,Nicholas
New River Health SBHC - Valley,59 Greyhound Ln,Smithers,WV,25186,Fayette
