Site Name,Site Address,Site City,Site State,Site Zip Code,County
STRIDE CHC – Englewood,3515 S Delaware St,Englewood,CO,80110-3529,Arapahoe
STRIDE CHC – Golden High School,701 24th St,Golden,CO,80401-2379,Jefferson
STRIDE CHC – Hampden and Chambers,15132 E Hampden Ave STE G,Aurora,CO,80014-5038,Arapahoe
STRIDE CHC – Parker,17866 Cottonwood Dr,Parker,CO,80134-3924,Douglas
STRIDE CHC – Peoria,3292 N Peoria St,Aurora,CO,80010-1517,Adams
STRIDE CHC – Potomac Street,750 N Potomac St,Aurora,CO,80011-6700,Arapahoe
STRIDE CHC – Rose Stein Elementary School,80 S Teller St,Lakewood,CO,80226-2044,Jefferson
STRIDE CHC – Union Square Health Plaza at Jeff...,12055 W 2nd Pl,Lakewood,CO,80228-1506,Jefferson
STRIDE CHC – West Arvada,11005 Ralston Rd STE 100G,Arvada,CO,80004-4551,Jefferson
STRIDE CHC – Wheat Ridge,7495 W 29th Ave,Wheat Ridge,CO,80033-8002,Jefferson
Alicia Sanchez Elementary School,655 Sir Galahad Dr,Lafayette,CO,80026-1979,Boulder
Boulder Shelter For The Homeless,4869 Broadway St,Boulder,CO,80304-0523,Boulder
Clinica Family Health - Gilpin County,972 Golden Gate Canyon Rd,Black Hawk,CO,80422-8993,Gilpin
Clinica Family Health - Lafayette,1735 S Public Rd,Lafayette,CO,80026-7093,Boulder
Clinica Family Health - MHP Alpine,1000 Alpine Ave,Boulder,CO,80304-3406,Boulder
Clinica Family Health - Nederland,80 Big Springs Dr,Nederland,CO,80466-8900,Boulder
Clinica Family Health - Pecos,1701 W 72nd Ave,Denver,CO,80221-2721,Adams
Clinica Family Health - Pecos Administration,7290 Samuel Dr Ste 312,Denver,CO,80221-2790,Adams
Clinica Family Health - People's,2525 13th St,Boulder,CO,80304-4104,Boulder
Clinica Family Health - Thornton,8990 Washington St,Thornton,CO,80229-4537,Adams
Clinica Family Health - Westminster,8510 Bryant St STE 200,Westminster,CO,80031-3845,Adams
Columbine Elementary School,3130 Repplier St,Boulder,CO,80304-2745,Boulder
Emerald Elementary School,275 Emerald St,Broomfield,CO,80020-2373,Broomfield
Escuela Bilingue Pioneer,101 E Baseline Rd,Lafayette,CO,80026-2402,Boulder
Ryan Elementary School,1405 Centaur Village Dr,Lafayette,CO,80026-1471,Boulder
University Hill Elementary School,956 16th St,Boulder,CO,80302-7316,Boulder
Inner City Health Center,3800 N York St,Denver,CO,80205-3540,Denver
Wheat Ridge Family Health Clinic,6301 W 38th Ave BLDG,Wheat Ridge,CO,80033-5057,Jefferson
48th Avenue Clinic,2101 E 48th Ave,Denver,CO,80216,Denver
Clinica Tepeyac - Clinic,5075 Lincoln St,Denver,CO,80216-2015,Denver
Tepeyac 48th Avenue Clinic,2101 E 48th Ave,Denver,CO,80216,Denver
Tepeyac Administration,4725 High St,Denver,CO,80216-2220,Denver
Tepeyac at Laradon-1st Floor Tepeyac Ste.,5100 Lincoln St,Denver,CO,80216-2056,Denver
Breckenridge Elementary,312 S Harris St,Breckenridge,CO,80424-5850,Summit
Dillon Valley Elementary,0108 Deer Path Rd,Dillon,CO,80435-5379,Summit
Frisco Elementary,800 S 8th Ave,Frisco,CO,80443,Summit
Lake County Dental,223 Harrison Ave,Leadville,CO,80461-3392,Lake
Lake County High School,1000 W 4th St,Leadville,CO,80461-3800,Lake
Lake County Intermediate School,1000 W 6th St,Leadville,CO,80461-3890,Lake
Medical Office Building - Suite 320,360 Peak One Dr STE 320,Frisco,CO,80443-5948,Summit
Mountain Cares Pharmacy,360 Peak One Dr STE 100-A,Frisco,CO,80443-5948,Summit
Park County RE-2 SBHC,640 Hathaway St,Fairplay,CO,80440-5204,Park
Silverthorne Elementary,101 Hamilton Creek Rd,Silverthorne,CO,80498,Summit
Summit Community Care Clinic Dental Clinic,360 Peak One Dr STE 325,Frisco,CO,80443-5948,Summit
"Summit Community Care Clinic, Inc.","360 Peak One Dr, Ste 100",Frisco,CO,80443-5948,Summit
Summit Cove Elementary,727 Cove Blvd,Dillon,CO,80435-8802,Summit
Summit High School,16201 Highway 9,Breckenridge,CO,80424,Summit
Summit Middle School,158 School Rd,Frisco,CO,80443,Summit
Upper Blue Elementary,1200 Airport Rd,Breckenridge,CO,80424-9444,Summit
West Main - Administrative Site,323 W Main St,Frisco,CO,80443-5966,Summit
West Park Elementary,130 W 12th St,Leadville,CO,80461-3415,Lake
Corporate Office,185 Suttle St,Durango,CO,81303-8276,La Plata
Cortez Integrated Healthcare,691 E Empire St,Cortez,CO,81321-2802,Montezuma
Cortez Oral Health Clinic,101 S Maple St STE B,Cortez,CO,81321-3562,Montezuma
Dove Creek Integrated Healthcare,495 W 4th St,Dove Creek,CO,81324-4900,Dolores
Durango Oral Health Clinic,2530 Colorado Ave UNIT 1A,Durango,CO,81301-4761,La Plata
La Plata Integrated Healthcare,1970 E 3rd Ave STE 1,Durango,CO,81301-5049,La Plata
Pagosa Springs Integrated Healthcare,52 Village Dr,Pagosa Springs,CO,81147-8368,Archuleta
YUMA CLINIC,1000 W 8th Ave,Yuma,CO,80759-2641,Yuma
ARKANSAS VALLEY FAMILY PRACTICE LLC,2317 San Juan Ave,La Junta,CO,81050-3340,Otero
MONTE VISTA RHC OF RIO GRANDE HOSPITAL,1033 2nd Ave,Monte Vista,CO,81144-1737,Rio Grande
PARKE HEALTH CLINIC,182 16th St,Burlington,CO,80807-1649,Kit Carson
Convenient Care Center,3205 N Academy Blvd STE 100,Colorado Springs,CO,80917-5147,El Paso
Dental Center at Flagler,309 Pawnee Ave,Flagler,CO,80815-9286,Kit Carson
Dental Health Center,2828 International Cir STE 100,Colorado Springs,CO,80910-3127,El Paso
Developmental Disabilities Health Center,3205 N Academy Blvd STE 120,Colorado Springs,CO,80917-5147,El Paso
Downtown Health Center,111 E Las Vegas St,Colorado Springs,CO,80903-4215,El Paso
Enrollment Services,2828 International Cir STE 120,Colorado Spgs,CO,80910-3127,El Paso
"Enrollment Services at Academy, Suite 1500",3207 N Academy Blvd,Colorado Springs,CO,80917-5100,El Paso
Family Health Center at Mitchell High School,4041 E San Miguel St,Colorado Springs,CO,80909-3537,El Paso
Health Center  at Limon,820 1st St,Limon,CO,80828-5008,Lincoln
Health Center at Academy,3207 N Academy Blvd STE 3500,Colorado Springs,CO,80917-5101,El Paso
Health Center at Divide,34 Hybrook Rd S,Divide,CO,80814-9219,Teller
Health Center at Fountain,350 Lyckman Pl,Fountain,CO,80817-2861,El Paso
Health Center at Jet Wing,1815 Jet Wing Dr,Colorado Springs,CO,80916-2300,El Paso
Health Center at Myron Stratton,410 Gold Pass Hts,Colorado Springs,CO,80906-3882,El Paso
"Health Center at Printers Parkway, 340",340 Printers Pkwy,Colorado Springs,CO,80910-3190,El Paso
Health Center at Strasburg,55981 E Colfax Ave,Strasburg,CO,80136-8014,Adams
Health Center at Union | Women&#39;s Health Ce...,225 S Union Blvd,Colorado Springs,CO,80910-3184,El Paso
Health Center at Wahsatch | Enrichment &amp; C...,722 S Wahsatch Ave,Colorado Springs,CO,80903-4035,El Paso
Lane Family Health Center,4863 N Nevada Ave,Colorado Springs,CO,80918-3951,El Paso
Logan Health Center at Myron Stratton,430 Gold Pass Hts,Colorado Spgs,CO,80906-3501,El Paso
Mobile Health Service Van 1,2510 E Platte Pl,Colorado Springs,CO,80909-6134,El Paso
Peak Vista Administrative Services Center,3205 N Academy Blvd STE 130,Colorado Springs,CO,80917-5152,El Paso
Peak Vista Enrichment and Counseling Center,3207 N Academy Blvd STE 100,Colorado Springs,CO,80917-5100,El Paso
Peak Vista Pharmacy at Academy,3207 N Academy Blvd STE 1200,Colorado Springs,CO,80917-5101,El Paso
Peak Vista&#39;s Suite 3300,3207 N Academy Blvd STE 3300,Colorado Springs,CO,80917-5101,El Paso
Pediatric Health Center at International Circle,2828 International Cir STE 140,Colorado Springs,CO,80910-3127,El Paso
Springs Rescue Mission- Health Center,5 W Las Vegas St RM 210,Colorado Springs,CO,80903-4217,El Paso
Springs Rescue Mission- Health Center 2,5 W Las Vegas St RM 211,Colorado Springs,CO,80903-4217,El Paso
The Place,423 E Cucharras St STE 2,Colorado Springs,CO,80903-3609,El Paso
UNCOMPAHGRE COMBINED CLINICS,1350 Aspen St,Norwood,CO,81423,San Miguel
UTE MOUNTAIN UTE HEALTH CENTER,232 Rustling Willow St,Towaoc,CO,81334-5062,Montezuma
Hayden Schools,300 Breeze Basin Blvd,Hayden,CO,81639-5072,Routt
Northwest Colorado Health Administrative Offices,1475 Pine Grove Rd STE 202,Steamboat Springs,CO,80487-8851,Routt
Northwest Colorado Health Community Health Cen...,745 Russell St,Craig,CO,81625-2019,Moffat
Northwest Colorado Health Community Health Cen...,"940 Central Park Dr, Ste 101",Steamboat Springs,CO,80487-8853,Routt
Northwest Colorado Health Dental Clinic – Craig,485 Yampa Ave,Craig,CO,81625-2609,Moffat
Northwest Colorado Health Dental Clinic – Oak ...,300 E Main St,Oak Creek,CO,80467,Routt
Family Health Center,200 Kendall Dr,Lamar,CO,81052-3940,Prowers
High Plains Adult Community Health Center,2221 Wellness Way,Lamar,CO,81052-3867,Prowers
HIGH PLAINS COMMUNITY HEALTH CENTER,201 Kendall Dr,Lamar,CO,81052-3939,Prowers
High Plains Financial Services Site,108 S 5th St,Lamar,CO,81052-2708,Prowers
High Plains Holly Clinic,410 W Colorado St,Holly,CO,81047-5064,Prowers
LCC CAMPUS HEALTH CLINIC,2401 S Main St,Lamar,CO,81052-3912,Prowers
Salud Adams City High School,7200 Quebec Pkwy,Commerce City,CO,80022-4824,Adams
Salud Administrative Site,203 S Rollie Ave,Fort Lupton,CO,80621-1508,Weld
Salud Aurora,562 Sable Blvd STE 100,Aurora,CO,80011-0809,Arapahoe
Salud Baker Central School,300 Lake St,Fort Morgan,CO,80701-3118,Morgan
Salud Brighton,1860 E Egbert St,Brighton,CO,80601-2404,Adams
Salud Brighton High School,270 S 8th Ave,Brighton,CO,80601-2132,Adams
Salud Brighton's Women Center,30 S 20th Ave,Brighton,CO,80601-3705,Adams
Salud Columbine Elementary School,815 West St,Fort Morgan,CO,80701-2836,Morgan
Salud Commerce City,6255 Quebec St,Commerce City,CO,80022-2926,Adams
Salud Estes Park,1950 Redtail Hawk Dr,Estes Park,CO,80517-9780,Larimer
Salud Fort Collins Blue Spruce,1635 Blue Spruce Dr,Fort Collins,CO,80524-5427,Larimer
Salud Fort Lupton,1115 2nd St,Fort Lupton,CO,80621-1745,Weld
Salud Fort Morgan,729 E Railroad Ave,Fort Morgan,CO,80701-3340,Morgan
Salud Fort Morgan High School,709 E Riverview Ave # 300,Fort Morgan,CO,80701-3263,Morgan
Salud Fort Morgan Middle School,605 Education Ave,Fort Morgan,CO,80701-8806,Morgan
Salud Frederick,5995 Iris Pkwy,Frederick,CO,80504-6412,Weld
Salud Green Acres Elementary School,930 Sherman St,Fort Morgan,CO,80701-3544,Morgan
Salud Longmont,220 E Rogers Rd,Longmont,CO,80501-6027,Boulder
Salud Mobile Unit,203 S Rollie Ave,Fort Lupton,CO,80621-1508,Weld
Salud Pioneer Elementary School,415 Spruce St,Fort Morgan,CO,80701-2279,Morgan
Salud Sherman Early Childhood Center,300 Sherman St,Fort Morgan,CO,80701-3624,Morgan
Salud Sterling,1410 S 7th Ave,Sterling,CO,80751-4557,Logan
Salud Trinidad,911 Robinson Ave,Trinidad,CO,81082-2832,Las Animas
Salud Trinidad Dental Clinic,928 Smith Ave,Trinidad,CO,81082-2841,Las Animas
SOUTHEAST COLORADO PHYSICIANS CLINIC,900 Church St,Springfield,CO,81073-1636,Baca
SALIDA HEALTH CENTER,550 W Rainbow Blvd,Salida,CO,81201-2238,Chaffee
RIO GRANDE HOSPITAL CLINIC,310 County Road 14,Del Norte,CO,81132-8758,Rio Grande
SAN LUIS VALLEY LA JARA MEDICAL CLINIC,509 Main St,La Jara,CO,81140-5033,Conejos
White Mesa Health Station,232 Rustling Willow St,Towaoc,CO,81334-5062,Montezuma
Southern Ute Health Center,356 Ouray Dr,Ignacio,CO,81137-5097,La Plata
Bond Children's Clinic,111 E 26th St,Greeley,CO,80631-7300,Weld
KIDS CARE CLINIC,1400 37th St,Evans,CO,80620-1906,Weld
LOVELAND COMMUNITY HEALTH CENTER/DENTAL,302 3rd St SE,Loveland,CO,80537-6419,Larimer
MONFORT CHILDREN'S CLINIC,100 N 11th Ave,Greeley,CO,80631-2011,Weld
MONFORT FAMILY CLINIC,2930 11th Ave,Evans,CO,80620-1011,Weld
SUNRISE ADELANTE CLINIC,1010 A St,Greeley,CO,80631-2021,Weld
Sunrise Cesar Chavez Outreach Program,2930 11th Ave,Evans,CO,80620-1011,Weld
SUNRISE FAMILY DENTAL CLINIC,1006 A St,Greeley,CO,80631-2021,Weld
SUNRISE NORTH RANGE CLINIC,1300 N 17th Ave,Greeley,CO,80631-9584,Weld
SUNRISE SUMMITSTONE CLINIC,1250 N Wilson Ave,Loveland,CO,80537-4461,Larimer
Sunrise Thompson Health Clinic,2880 Monroe Ave,Loveland,CO,80538-3274,Larimer
Sunrise Windsor Clinic,"1039 Main St, Unit G",Windsor,CO,80550-4847,Weld
2100 Broadway Services Builiding,2100 N Broadway,Denver,CO,80205-2526,Denver
48th Avenue East Shelter Health Center,4600 E 48th Ave,Denver,CO,80216-3212,Denver
Beacon Place,3636 W Colfax Ave,Denver,CO,80204-1513,Denver
CCH Administration &amp; Champa Dental Clinic,2111 Champa St,Denver,CO,80205-2529,Denver
Forest Manor Apartments,1410 Moline St APT 108,Aurora,CO,80010-3625,Arapahoe
Fort Lyon Health Center,30999 County Road 15 BLDG 5,Fort Lyon,CO,81054-9499,Bent
Forum Apartments,250 W 14th Ave,Denver,CO,80204-2733,Denver
Health Outreach Program,2111 Champa St,Denver,CO,80205-2529,Denver
La Casa Quigg Newton Family Health & Counselin...,4545 Navajo St,Denver,CO,80211-2440,Denver
Renaissance at Civic Center Apartments,25 E 16th Ave,Denver,CO,80202-5195,Denver
Renaissance at Lowry Boulevard,550 Alton Way,Denver,CO,80230-6144,Denver
Renaissance Children&#39;s Center,1797 Kendall St,Lakewood,CO,80214-1454,Jefferson
Renaissance Downtown Lofts,2075 N Broadway,Denver,CO,80205-2853,Denver
Renaissance Off Broadway Lofts,2135 Stout St,Denver,CO,80205-2830,Denver
Renaissance&#160;Xenia Village,1420 Xenia St,Denver,CO,80220-3548,Denver
Stout Street Health Center,2130 Stout St,Denver,CO,80205-2827,Denver
Stout Street Recuperative Care Center &amp; Le...,2175 California St,Denver,CO,80205-5397,Denver
The Renaissance Village 88,388 E 88th Ave,Thornton,CO,80229-4430,Adams
West End Health Center,5050 W Colfax Ave,Denver,CO,80204-1015,Denver
"Olathe Community Clinic, Inc.",308 Main St,Olathe,CO,81425-5066,Montrose
River Valley Family Health Center of Delta,1250 Valley View Dr,Delta,CO,81416-3138,Delta
River Valley Family Health Center of Montrose,1010 S Rio Grande Ave,Montrose,CO,81401-4831,Montrose
Marillac Clinic - Primary Care Partners,3150 N 12th St,Grand Junction,CO,81506-2863,Mesa
Marillac Clinic - Warrior Wellness Center,550 Warrior Way STE Wc,Grand Junction,CO,81504-6401,Mesa
Marillac Clinic-12th Street,"2139 N 12th St, Ste 2",Grand Junction,CO,81501-2910,Mesa
Marillac Clinic-County Health Department,510 29 1/2 Rd,Grand Junction,CO,81504-5383,Mesa
Marillac Clinic-Grand Junction,2333 N 6th St,Grand Junction,CO,81501-2001,Mesa
Marillac Clinic-OUTREACH DAY CENTER,302 Pitkin Ave,Grand Junction,CO,81501-2415,Mesa
Marillac Clinic-PIC Place,87 Merchant Dr,Montrose,CO,81401-3015,Montrose
Belleview Point,5001 S Parker Rd STE 215,Aurora,CO,80015-1183,Arapahoe
Sheridan Health Services,3525 W Oxford Ave,Denver,CO,80236-3106,Denver
Sheridan Health Services,4107 S Federal Blvd,Englewood,CO,80110-4316,Arapahoe
ADMINISTRATION,112 E Pitkin Ave,Pueblo,CO,81004-2110,Pueblo
AVONDALE CLINIC,328 Avondale Blvd,Avondale,CO,81022-5005,Pueblo
Call Center,214 Colorado Ave,Pueblo,CO,81004-2004,Pueblo
Central High School SBWC,216 E Orman Ave,Pueblo,CO,81004-2144,Pueblo
Chavez/Huerta K-12 Preparatory Academy,2727 W 18th St,Pueblo,CO,81003-1185,Pueblo
COLORADO AVENUE CLINIC,300 Colorado Ave,Pueblo,CO,81004-2006,Pueblo
County High School SBWC,1050 35th Ln,Pueblo,CO,81006-9426,Pueblo
East Side Clinic,1301 E 7th St,Pueblo,CO,81001-3508,Pueblo
GRAND AVENUE HOMELESS CLINIC,1008 N Grand Ave,Pueblo,CO,81003-2916,Pueblo
O'ROURKE DENTAL CLINIC,2030 Lake Ave,Pueblo,CO,81004-3536,Pueblo
PARK HILL CLINIC & PHARMACY,1302 E 5th St,Pueblo,CO,81001-3754,Pueblo
Patient Pharmacy and Administration,110 E Routt Ave,Pueblo,CO,81004-2117,Pueblo
Pueblo Community College Student Health Clinic,900 W Orman Ave BLDG Room # 118,Pueblo,CO,81004-1430,Pueblo
Support Services,229 Colorado Ave,Pueblo,CO,81004-2003,Pueblo
Walsenburg OB Clinic,23450 US Highway 160,Walsenburg,CO,81089,Huerfano
"Alamosa Family Medical Center, Valley-Wide Pha...",1710 1st St,Alamosa,CO,81101-2302,Alamosa
Centennial School District,14644 CO-159,Sanford,CO,81151,Costilla
Center Dental Clinic,135 E 6th St,Center,CO,81125,Saguache
Cesar E. Chavez Medical Center,186 Hurt St,Center,CO,81125-9002,Saguache
Convenient Care Community Clinic,1131 Main St,Alamosa,CO,81101-2446,Alamosa
Edward M. Kennedy Health Clinic,925 2nd Ave,Monte Vista,CO,81144-1432,Rio Grande
Fuller Engine Repair,214 Ash Ave,La Junta,CO,81050,Otero
Guadalupe Health Center,W 10th Ave & Dahlia St,Antonito,CO,81120,Conejos
La Jara Dental Clinic,421 Walnut St,La Jara,CO,81140-5064,Conejos
La Junta Clinic,1012 Belmont Ave,La Junta,CO,81050-2101,Otero
Las Animas Clinic and Las Animas Dental Clinic,245 Vine Ave,Las Animas,CO,81054-1039,Bent
Moffat Family Health Center,545 Moffat Way,Moffat,CO,81143-5028,Saguache
Rocky Ford Clinic or Rocky Ford Dental Clinic,903 S 12th St,Rocky Ford,CO,81067-2127,Otero
"San Luis Health Center, Ernesto Pacheco Dental...",233 Main St STE B,San Luis,CO,81152-5095,Costilla
Sanford School District,755 Second St,Sanford,CO,81151,Costilla
Sierra Blanca Medical Center or Alamosa Physic...,106 Blanca Ave STE 300,Alamosa,CO,81101-2340,Alamosa
South Conejos School District,13099 County Road G,Antonito,CO,81120,Conejos
T-Shirt Palace,400 N Main St,Rocky Ford,CO,81067-1256,Otero
The Coffee Break Project,955 Swink Ave,Rocky Ford,CO,81067-1349,Otero
The Pulse School-Based Health Center,1215 Main St STE B,Canon City,CO,81212-3505,Fremont
Valley-Wide Administrative Services- La Junta ...,901 W 3rd St,La Junta,CO,81050-1314,Otero
Valley-Wide Administrative Services- La Junta ...,302 Barnes Ave,La Junta,CO,81050-1329,Otero
Valley-Wide Buena Vista,707 US Highway 24 N,Buena Vista,CO,81211-9863,Chaffee
Valley-Wide Canon City,121 N 6th St,Canon City,CO,81212-3329,Fremont
Valley-Wide Counseling &amp; Support Center - ...,14833 S Rittgers St,Eads,CO,81036-9514,Kiowa
Valley-Wide Counseling &amp; Support Center - ...,100 Kendall Dr,Lamar,CO,81052,Prowers
Valley-Wide Counseling &amp; Support Center - ...,404 N Main St,Rocky Ford,CO,81067-1256,Otero
Valley-Wide Counseling &amp; Support Center- S...,189 E 9th Ave,Springfield,CO,81073-1601,Baca
Valley-Wide Counseling and Support Center- Las...,437 6th St,Las Animas,CO,81054-1714,Bent
Valley-Wide Counseling and Support Center- Ordway,220 E 1st St,Ordway,CO,81063-1433,Crowley
"Valley-Wide Health Systems, Inc. - 204 Carson ...",204 Carson Ave,Alamosa,CO,81101-2342,Alamosa
"Valley-Wide Health Systems, Inc., Administrati...",128 Market St,Alamosa,CO,81101-2290,Alamosa
Valley-Wide Hunt Street Alamosa,602 Hunt Ave,Alamosa,CO,81101-2680,Alamosa
Valley-Wide Integrated Care Clinic - La Junta,711 Barnes Ave,La Junta,CO,81050-2138,Otero
Valley-Wide Ordway,319 Main St,Ordway,CO,81063-1302,Crowley
Valley-Wide Peer 404,957 Swink Ave,Rocky Ford,CO,81067-1349,Otero
Valley-Wide Peer 613,613 Barnes Ave,La Junta,CO,81050-2136,Otero
Valley-Wide Regional Assessment Center- La Junta,721 Barnes Ave,La Junta,CO,81050-2138,Otero
Valley-Wide Support Services- Lamar,122 N Main St,Lamar,CO,81052-2524,Prowers
Valley-Wide WAGEES Housing,910 W 3rd St,La Junta,CO,81050-1315,Otero
VWHS Mobile Health Unit,106 Blanca Ave STE 300,Alamosa,CO,81101-2340,Alamosa
EADS MEDICAL CLINIC,1211 Luther St,Eads,CO,81036,Kiowa
Buena Vista Correctional Complex,US-24,Buena Vista,CO,81211,Chaffee
Centennial Correctional Facility,600 Evans Rd,Canon City,CO,81212,Fremont
La Vista Correctional Facility,1401 W 17th St,Pueblo,CO,81003-1929,Pueblo
CF-Colorado State Penitentiary,Evans Rd,Canon City,CO,81212,Fremont
Colorado Territorial Correctional Facility,275 W US Highway 50,Canon City,CO,81212-6700,Fremont
CF-Denver Reception and Diagnostics Center,10900 Smith Rd,Denver,CO,80239-3262,Denver
CF-Denver Women's Correctional Facility,3600 Havana St,Denver,CO,80239-3266,Denver
Fremont Correctional Facility,Evans Rd,Canon City,CO,81212,Fremont
Limon Correctional Facility,49030 Co 71,Limon,CO,80826-0001,Lincoln
Sterling Correctional Facility,12101 Highway 61,Sterling,CO,80751-8428,Logan
Colorado Mental Health Institute at Pueblo,1600 W 24th St,Pueblo,CO,81003-1411,Pueblo
FCC - Florence,5880 Highway 67 S,Florence,CO,81290-1000,Fremont
MIDDLE PARK MEDICAL CENTER KREMMLING CLINIC,214 S 4th St,Kremmling,CO,80459-5065,Grand
MIDDLE PARK MEDICAL CENTER,47 Cooper Creek Way,Winter Park,CO,80482-5047,Grand
MIDDLE PARK MEDICAL CENTER,1000 Granby Park Dr S,Granby,CO,80446,Grand
MIDDLE PARK HEALTH GRAND LAKE CLINIC,301 Marina Dr,Grand Lake,CO,80447-5442,Grand
Arkansas Valley Correctional Facility,12750 Highway 96,Ordway,CO,81034-0001,Crowley
SOUTHWEST MEMORIAL PRIMARY CARE,1311A N Mildred Rd,Cortez,CO,81321-2231,Montezuma
MANCOS VALLEY HEALTH CENTER,111 E Railroad Ave,Mancos,CO,81328-9329,Montezuma
"Denver Indian Health & Family Services, Inc.",2880 W Holden Pl,Denver,CO,80204-3353,Denver
ST THOMAS MORE RURAL HEALTH CLINIC,1338 Phay Ave BLDG D,Canon City,CO,81212-2326,Fremont
MT SAN RAFAEL HOSPITAL HEALTH CLINIC,400 Benedicta Ave STE A,Trinidad,CO,81082-2089,Las Animas
