Site Name,Site Address,Site City,Site State,Site Zip Code,County
Fort Belknap Hospital (Harlem Hospital),669 Agency Main St,Harlem,MT,59526-9455,Blaine
Chief Redstone Clinic,550 6th Ave N,Wolf Point,MT,59201-6000,Roosevelt
LAME DEER HEALTH CENTER,100 N Cheyenne Ave,Lame Deer,MT,59043-5201,Rosebud
POLSON HEALTH CENTER,5 4th Ave E,Polson,MT,59860-2117,Lake
FLATHEAD TRIBAL CLINIC,35401 Mission Dr,St Ignatius,MT,59865-7791,Lake
ELMO HEALTH CENTER,33116 US Highway 93,Elmo,MT,59915-7707,Lake
Arlee Health Center,71972 Bitterroot Jim Rd,Arlee,MT,59821-7735,Lake
HOT SPRINGS,600 1st Ave N,Hot Springs,MT,59845,Sanders
INDIAN FAMILY HEALTH CLINIC,1220 Central Ave STE 1-B,Great Falls,MT,59401-3752,Cascade
All Nations Health Center,830 W Central Ave,Missoula,MT,59801-7931,Missoula
NORTH AMERICAN INDIAN ALLIANCE,55 E Galena St,Butte,MT,59701-1703,Silver Bow
EUREKA HEALTHCARE PRIMARY CARE,304 Osloski Rd,Eureka,MT,59917-9217,Lincoln
NORTHERN MONTANA SPECIALTY MEDICAL CENTER,20 13th St W,Havre,MT,59501-5215,Hill
ST LUKE COMMUNITY CLINIC RIDGEWATER,107 Ridgewater Dr STE A,Polson,MT,59860-8977,Lake
NORTHERN ROCKIES MEDICAL CLINIC,226 9th Ave SE,Cut Bank,MT,59427-3332,Glacier
BABB HEALTH LOCATION (SCHOOL),NaN,Babb,MT,59411,Glacier
One Health - Ashland,501 Main Street,Ashland,MT,59003-7701,Rosebud
One Health - Bighorn,10 4th St W STE B,Hardin,MT,59034-1804,Big Horn
One Health - Bozeman,501 E Peach St STE G,Bozeman,MT,59715-3000,Gallatin
One Health - Campus,1223 N Center Ave,Hardin,MT,59034,Big Horn
One Health - CMHD,333 2nd Ave N STE 2,Lewistown,MT,59457-2707,Fergus
One Health - Colstrip,6230 Main Street,Colstrip,MT,59323-9520,Rosebud
One Health - Crow Public School,101 Makata St FL 1,Crow Agency,MT,59022-7066,Big Horn
One Health - Crow Public School,101 Makata St,Crow Agency,MT,59022,Big Horn
One Health - Dawson Community College,300 College Dr OFC 145,Glendive,MT,59330-1405,Dawson
One Health - Glendive,303 Harmon St,Glendive,MT,59330-1510,Dawson
One Health - Glendive,1515 W Bell St UNIT 15,Glendive,MT,59330-3240,Dawson
One Health - Hardin Annex,310 N Center Ave,Hardin,MT,59034-1910,Big Horn
One Health - Hardin Clinic,16 N Miles Ave STE 101,Hardin,MT,59034-2356,Big Horn
One Health - Hardin High School,721 N Miles Ave FL 1,Hardin,MT,59034-1621,Big Horn
One Health - Hardin High School,721 N Miles Ave,Hardin,MT,59034-1621,Big Horn
One Health - Harlem,503 Central Ave W,Harlem,MT,59526,Blaine
One Health - Home Base,8 N 6th St,Miles City,MT,59301-3102,Custer
One Health - HOPE Center,809 N Custer Ave,Hardin,MT,59034-1311,Big Horn
One Health - Lewistown,311 W Main St,Lewistown,MT,59457-2770,Fergus
One Health - Lewistown Annex,207 W Main St STE 5,Lewistown,MT,59457-2718,Fergus
One Health - Miles City,305 S 4th St,Miles City,MT,59301-4175,Custer
One Health - Miles City Annex,515 Main Street,Miles City,MT,59301-3018,Custer
One Health - Miles City Dental,2811 Comstock St,Miles City,MT,59301-5754,Custer
One Health - Miles City Finance,2000 Clark St STE 13,Miles City,MT,59301-2726,Custer
One Health - Miles City Office,2911 Mallet Ln,Miles City,MT,59301-8526,Custer
One Health - St. Labre,1000 Tongue River Rd,Ashland,MT,59003-9438,Rosebud
One Health - Sweet,419 Pennsylvania St,Chinook,MT,59523-9726,Blaine
One Health - Wyola School,1 S Mondell Ave BLDG 1,Wyola,MT,59089-7750,Big Horn
One Health - Wyola School,1 S Mondell Ave,Wyola,MT,59089-7750,Big Horn
Anaconda Community Health Center,110 Oak Street,Anaconda,MT,59711-2335,Deer Lodge
Blacktail Dental Clinic,122 E Glendale St,Dillon,MT,59725-2506,Beaverhead
Blacktail Medical Clinic,125 E Glendale St,Dillon,MT,59725-2505,Beaverhead
Blacktail Pharmacy,125 E Glendale St,Dillon,MT,59725-2505,Beaverhead
BUTTE RESCUE MISSION,610 E Platinum St,Butte,MT,59701-1930,Silver Bow
BUTTE-SILVER BOW PRIMARY HEALTH CARE,445 Centennial Ave,Butte,MT,59701,Silver Bow
Community Health Center Pharmacy,1145 S Montana St,Butte,MT,59701-2857,Silver Bow
Emma Park Neighborhood Center,25 W Silver St,Butte,MT,59701-2024,Silver Bow
Kennedy Elementary Room #206,1101 N Emmett Ave,Butte,MT,59701-8514,Silver Bow
West Elementary,1000 W Steel St,Butte,MT,59701-2299,Silver Bow
Community Health Care Center -  Mobile Medical...,102 7th Avenue Northwest,Choteau,MT,59422-9132,Teton
Community Health Care Center - 510 1st Ave N,510 1st Avenue North,Great Falls,MT,59401-2592,Cascade
Community Health Care Center - Centerville School,693 Stockett Rd STE A,Sand Coulee,MT,59472-9757,Cascade
Community Health Care Center - Chief Joseph Sc...,5305 3rd Ave S STE A,Great Falls,MT,59405-1719,Cascade
Community Health Care Center - Choteau,19 1st St NE,Choteau,MT,59422-9275,Teton
Community Health Care Center - Longfellow Elem...,1101 7th St S Rm 109,Great Falls,MT,59405-4308,Cascade
Community Health Care Center - Pharmacy,105 6th St N,Great Falls,MT,59401-2531,Cascade
Community Health Care Center - Renaissance Square,202 2nd Ave S STE 203,Great Falls,MT,59405-1831,Cascade
Community Health Care Center - SBHC Mountain V...,3420 15th Ave S,Great Falls,MT,59405-5514,Cascade
Community Health Care Center - SBHC West Eleme...,1205 1st Ave NW STE A,Great Falls,MT,59404-2202,Cascade
Community Health Care Center - Silver State Bl...,18 6th St N STE 100ACDE,Great Falls,MT,59401-3192,Cascade
Community Health Care Center - Vaughn,480 Central Ave Bldg 1,Vaughn,MT,59487-9716,Cascade
Community Health Care Center @ CCHD,115 4th St S,Great Falls,MT,59401-3618,Cascade
Community Health Care Center Administrative Of...,111 5th St N,Great Falls,MT,59401-2529,Cascade
Community Health Care Center Inc,601 1st Avenue North,Great Falls,MT,59401-2510,Cascade
Community Health Care Center Mobile Dental,1 Church St,Belt,MT,59412-7532,Cascade
Community Health Care Center SBHC Belt,1 Church St,Belt,MT,59412-7532,Cascade
Community Health Care Center SBHC Charles M. R...,228 17th Avenue Northwest,Great Falls,MT,59404-1899,Cascade
Community Health Care Center SBHC East Middle ...,4040 Central Avenue,Great Falls,MT,59405-1696,Cascade
Community Health Care Center SBHC Giant Springs,520 32nd St N,Great Falls,MT,59401-2127,Cascade
Community Health Care Center SBHC Great Falls ...,1900 2nd Avenue South,Great Falls,MT,59405-2799,Cascade
Community Health Care Center SBHC North Middle...,2601 8th Street Northeast,Great Falls,MT,59404-1699,Cascade
Community Health Care Center SBHC Paris Gibson,2400 Central Ave RM 118,Great Falls,MT,59401-3915,Cascade
Community Health Care Center Whittier Elementary,305 8th St N STE A,Great Falls,MT,59401-1517,Cascade
"Community Health Care Center, Alliance For You...",3220 11th Ave S STE D,Great Falls,MT,59405-5402,Cascade
"Community Health Care Center, MSDB, School for...",3911 Central Ave Rm Risingsun,Great Falls,MT,59405-1637,Cascade
Glacier CHC Medical Annex,140 S Central Ave,Cut Bank,MT,59427-3298,Glacier
GLACIER COMMUNITY HEALTH CENTER,519 East Main Street,Cut Bank,MT,59427-3015,Glacier
Glacier Dental Clinic,505 E Main St,Cut Bank,MT,59427-3015,Glacier
Healthcare for the Homeless,533 N Last Chance Gulch,Helena,MT,59601-3346,Lewis and Clark
Parker Medical Center,2363 W Mt Highway 200,Lincoln,MT,59639-9561,Lewis and Clark
PureView Capital High School Clinic,100 Valley Dr,Helena,MT,59601-0163,Lewis and Clark
PureView East Helena Clinic,250 Academic St,East Helena,MT,59635-3221,Lewis and Clark
PureView Health Center,1930 9th Avenue,Helena,MT,59601-9753,Lewis and Clark
PureView Health Center Downtown,630 N Last Chance Gulch Ste 1100,Helena,MT,59601-3347,Lewis and Clark
PureView Project for Alternative Learning Clinic,815 Front St,Helena,MT,59601-3310,Lewis and Clark
Northwest Community Health Center,320 E 2nd St,Libby,MT,59923-2010,Lincoln
Northwest Community Health Center - LIBBY MIDD...,150 Education Way,Libby,MT,59923-2816,Lincoln
Northwest Community Health Center - Troy,102 Sandalwood Court,Troy,MT,59935,Lincoln
Marias Healthcare Service Inc - Shelby,1950 W Roosevelt Hwy,Shelby,MT,59474-1549,Toole
Marias Healthcare Services - Conrad,1 4th Ave SE,Conrad,MT,59425-2323,Pondera
Marias Healthcare Services - Dentistry,865 Oilfield Ave,Shelby,MT,59474-2702,Toole
Marias Healthcare Services - Sunburst,13 1st St S,Sunburst,MT,59482,Toole
Marias Healthcare Services - Valier,422 Montana St,Valier,MT,59486-5506,Pondera
Marias Healthcare SHS SBSE,901 Valley St,Shelby,MT,59474-1542,Toole
Healthcare For the Homeless,2424 1st Ave N,Billings,MT,59101-2317,Yellowstone
Lil Anderson Center,2626 1st Ave S,Billings,MT,59101-4228,Yellowstone
Medicine Crow Middle School - School-based Hea...,900 Barrett Rd,Billings,MT,59105-4179,Yellowstone
Orchard School-Based Health Center,120 Jackson St,Billings,MT,59101-5251,Yellowstone
RiverStone Health Clinic,123 S 27th St,Billings,MT,59101-4227,Yellowstone
RiverStone Health Clinic - Bridger,410 S 2nd St,Bridger,MT,59014-7788,Carbon
RiverStone Health Clinic - Joliet,209 E Front Ave,Joliet,MT,59041,Carbon
RiverStone Health Clinic - Worden,2469 Main St,Worden,MT,59088-2227,Yellowstone
St Vincent DePaul - Crane Bldg,3005 1st Avenue South,Billings,MT,59101-4020,Yellowstone
Bullhook Community Health and Wellness Center,521 4th St,Havre,MT,59501-3649,Hill
Bullhook Community Health Center Finance Office,529 4th St,Havre,MT,59501-3649,Hill
Helena Indian Alliance Health Center,501 Euclid Avenue,Helena,MT,59601-2865,Lewis and Clark
ST LUKE COMMUNITY CLINIC RONAN,126 6th Ave SW,Ronan,MT,59864-2600,Lake
ST LUKE COMMUNITY CLINIC POLSON,104 Rufus Ln,Polson,MT,59860-8903,Lake
ST LUKE COMMUNITY CLINIC ST IGNATIUS,330 Six Tracts Way,Saint Ignatius,MT,59865,Lake
DEER LODGE MEDICAL CENTER,1100 Hollenbeck Ln,Deer Lodge,MT,59722-2317,Powell
RAVALLI FAMILY MEDICINE,411 W Main St,Hamilton,MT,59840-2470,Ravalli
GRANITE COUNTY CLINIC,310 N Sansome St,Philipsburg,MT,59858-7554,Granite
"RIVERSIDE FAMILY CLINIC, INC",209 1/2 H St,Poplar,MT,59255-9519,Roosevelt
HOT SPRINGS MEDICAL CLINIC,209 Main St,Hot Springs,MT,59845-9342,Sanders
ROOSEVELT MEDICAL CLINIC,818 2nd Ave E,Culbertson,MT,59218-9363,Roosevelt
MADISON VALLEY CLINIC,305 N Main St,Ennis,MT,59729-8001,Madison
Crow Health Location,S 7650 E,Crow Agency,MT,59022,Big Horn
St. Ignatius Health Center,35401 Mission Dr,St Ignatius,MT,59865-7791,Lake
SHERIDAN MEMORIAL CLINIC,440 W Laurel Ave,Plentywood,MT,59254-1526,Sheridan
PONDERA MEDICAL CENTER CLINIC,809 Sunset Blvd,Conrad,MT,59425-1799,Pondera
LIVINGSTON HEALTHCARE,320 Alpenglow Ln,Livingston,MT,59047-8506,Park
PROVIDENCE ST JOSEPH MEDICAL CENTER RONAN,63351 US Highway 93,Ronan,MT,59864-2702,Lake
PROVIDENCE ST JOSEPH MEDICAL CENTER POLSON,6 13th Ave E,Polson,MT,59860-5315,Lake
ROSEBUD HEALTH CARE CLINIC,281 N 17th Ave,Forsyth,MT,59327-9030,Rosebud
Heart Butte Health Station,81 Disneyland Rd,Heart Butte,MT,59448-5008,Pondera
Crow/Northern Cheyenne Hospital,S 7650 E,Crow Agency,MT,59022,Big Horn
Lodge Grass Health Center,P.O. Box AD,Lodge Grass,MT,59050,Big Horn
Pryor Health Station,PO BOX 9,Pryor,MT,59066-0009,Big Horn
Eagle Child Health Station,PO BOX 610,Hays,MT,59527-0610,Blaine
Verne E Gibbs Clinic,107 H St,Poplar,MT,59255-7817,Roosevelt
Little Shell Health Location,425 Smelter Ave NE,Great Falls,MT,59404-1927,Cascade
Ronan Health Center,82nd Ave SW,Ronan,MT,59864,Lake
Rocky Boy Health Center,6850 Upper BOX Elder Rd,Box Elder,MT,59521-9073,Chouteau
Helena Indian Alliance,501 Euclid Ave,Helena,MT,59601-2865,Lewis and Clark
Billings Urban Indian Health And Wellness Center,1230 N 30th St,Billings,MT,59101-0126,Yellowstone
Salish Kootenai College Health Center,35959 Big Knife Ln,Ronan,MT,59864,Lake
NORTH VALLEY FAMILY MEDICINE,2165 9th St W,Columbia Falls,MT,59912-4550,Flathead
Freight House West,306 Railroad St W STE 107,Missoula,MT,59802-4174,Missoula
Lowell Elementary School,1215 Phillips St,Missoula,MT,59802-2379,Missoula
Lowell School Health Center,1150 Sherwood St,Missoula,MT,59802-2377,Missoula
MISSOULA CITY-COUNTY HEALTH DEPT (PARTNERSHIP ...,323 W Alder St,Missoula,MT,59802-4123,Missoula
Partnership Health Center at the Missoula Food...,1720 Wyoming St STE 201,Missoula,MT,59801-1526,Missoula
Partnership Health Center Creamery Building,401 Railroad St W,Missoula,MT,59802-4178,Missoula
PHC Trinity Clinic,2200 Mullan Rd STE A,Missoula,MT,59808-2059,Missoula
Poverello Center,1110 W Broadway St,Missoula,MT,59802-3918,Missoula
Seeley Lake,3050 Mt Highway 83 N,Seeley Lake,MT,59868-8620,Missoula
Willard Alternative High School,901 S 6th St W,Missoula,MT,59801-3752,Missoula
LIBBY CLINIC,211 E 2nd St,Libby,MT,59923-2047,Lincoln
Greater Valley Health Center,1035 1st Ave W,Kalispell,MT,59901-5626,Flathead
Greater Valley Health Center - Behavioral Health,431 1st Ave W,Kalispell,MT,59901-4959,Flathead
Greater Valley Health Center - Bigfork School,600 Commerce St RM 213,Bigfork,MT,59911-3677,Flathead
Greater Valley Health Center - Columbia Falls ...,500 12th Ave W STE 1A,Columbia Falls,MT,59912-3850,Flathead
Greater Valley Health Center - East Evergreen ...,585 E Evergreen Dr RM E145,Kalispell,MT,59901-2416,Flathead
Greater Valley Health Center - Elrod Elementary,412 3rd Ave W RM L,Kalispell,MT,59901-4804,Flathead
Greater Valley Health Center - Evergreen Junio...,20 W Evergreen Dr RM 254,Kalispell,MT,59901-2810,Flathead
Greater Valley Health Center - Glacier High Sc...,375 Wolfpack Way RM C101,Kalispell,MT,59901-1207,Flathead
Greater Valley Health Center - Hungry Horse,200 North St,Hungry Horse,MT,59919-9742,Flathead
Greater Valley Health Center - Kalispell Middl...,205 Northwest Ln,Kalispell,MT,59901-3059,Flathead
Greater Valley Health Center - Kalispell Pharmacy,202 2nd Ave W STE A,Kalispell,MT,59901-4488,Flathead
Greater Valley Health Center - Linderman Educa...,124 3rd Ave E RM G007,Kalispell,MT,59901-4530,Flathead
Greater Valley Health Center - Rankin Elementa...,2155 Airport Rd RM 113/114,Kalispell,MT,59901-7504,Flathead
CHP - Belgrade High School,303 N Hoffman St RM 135C,Belgrade,MT,59714-3617,Gallatin
CHP - Bozeman,1695 Tschache Ln,Bozeman,MT,59718-2142,Gallatin
CHP - Gallatin High School,4455 Annie St,Bozeman,MT,59718-5705,Gallatin
CHP - West Yellowstone,440 Yellowstone Ave STE A,West Yellowstone,MT,59758-9507,Gallatin
CHP-Belgrade,19 East Main Street,Belgrade,MT,59714-3715,Gallatin
CHP-Bozeman High School,205 N 11th Ave,Bozeman,MT,59715-3217,Gallatin
CHP-Panther Clinic,410 Triple Crown St Rm A108,Belgrade,MT,59714-3402,Gallatin
"Community Health Partners, Inc.",112 W Lewis St,Livingston,MT,59047-3066,Park
BENEFIS TETON RURAL HEALTH CLINIC,915 4th St NW,Choteau,MT,59422-9123,Teton
Montana State Hospital,300 Garnet Way,Warm Springs,MT,59756,Deer Lodge
Montana State Prison,400 Conley Lake Rd,Deer Lodge,MT,59722-8708,Powell
BIG SANDY MEDICAL CENTER RHC,166 Montana Ave E,Big Sandy,MT,59520-7754,Chouteau
CABINET PEAKS FAMILY MEDICINE,350 Louisiana Ave,Libby,MT,59923-2130,Lincoln
Southern Peigan Diabetes Project,503 Popimi St,Browning,MT,59417-5315,Glacier
TRIANGLE HEALTH CARE,418 W Monroe Ave,Chester,MT,59522-7835,Liberty
RUBY VALLEY MEDICAL CLINIC,321 Madison St,Sheridan,MT,59749-9636,Madison
TWIN BRIDGES MEDICAL CLINIC,104 S Madison St,Twin Bridges,MT,59754-8511,Madison
