Site Name,Site Address,Site City,Site State,Site Zip Code,County
Canyonlands Healthcare - Duncan Pharmacy,103 Fairgrounds Rd,Duncan,AZ,85534-8234,Greenlee
Canyonlands Healthcare - Globe,5860 South Hospital Drive,Globe,AZ,85501-9449,Gila
Canyonlands Healthcare - Lake Powell,467 Vista Avenue,Page,AZ,86040,Coconino
Canyonlands Healthcare - Mobile Clinic,827 Vista Ave,Page,AZ,86040-7501,Coconino
Canyonlands Healthcare - Safford,2016 W 16th St,Safford,AZ,85546-4026,Graham
Canyonlands Healthcare - Safford Integrated,1615 S 1st Ave,Safford,AZ,85546-2103,Graham
Canyonlands Healthcare - Urgent Care,440 N Navajo Dr,Page,AZ,86040-0950,Coconino
MOBILE HEALTH UNIT,AZ-86,Sells,AZ,85634,Pima
"PARKER MEDICAL CENTER, LTD",905 S Fiesta Ave,Parker,AZ,85344-5152,La Paz
WHITERIVER ELEMENTARY SCHOOL,N 1st Ave,Whiteriver,AZ,85941,Navajo
Continental Family Medical Center,"1260 S Campbell Ave, #1",Green Valley,AZ,85614-0504,Pima
UCHC Dental,"1260 S Campbell Ave, #1",Green Valley,AZ,85614-0504,Pima
UCHC Dental - Mobile RV 1,1260 S Campbell Ave,Green Valley,AZ,85614-0503,Pima
UCHC Dental - Mobile RV 2,1260 S Campbell Ave,Green Valley,AZ,85614-0503,Pima
UCHC Dental @ LaCanada,18841 S La Canada Dr,Sahuarita,AZ,85629-7990,Pima
United Community Health Center at Amado,28720 S Nogales Hwy,Amado,AZ,85645-9997,Pima
United Community Health Center at Arivaca,17388 W 3rd St,Arivaca,AZ,85601-0284,Pima
United Community Health Center at Freeport McM...,"1260 S Campbell Ave, Bldg 2",Green Valley,AZ,85614-0502,Pima
United Community Health Center at Green Valley,4475 S I 19 Frontage Rd STE 139,Green Valley,AZ,85614-6338,Pima
United Community Health Center at La Canada Pe...,18857 S La Canada Dr,Sahuarita,AZ,85629-7990,Pima
United Community Health Center at La Posada,670 S Park Centre Ave,Green Valley,AZ,85614-2132,Pima
United Community Health Center at Old Vail Mid...,13299 E Colossal Cave Rd,Vail,AZ,85641-9001,Pima
United Community Health Center at Sahuarita He...,2875 E Sahuarita Rd,Sahuarita,AZ,85629-9434,Pima
United Community Health Center at Three Points,15921 W Ajo Hwy,Tucson,AZ,85735-2032,Pima
United Community Health Center at Whitehouse C...,1150 E Whitehouse Canyon Rd,Green Valley,AZ,85614-0560,Pima
Mariposa Community Health Center Administration,825 N Grand Ave STE 202,Nogales,AZ,85621-2386,Santa Cruz
Mariposa Community Health Center Inc. - Admini...,825 North Grand Avenue,Nogales,AZ,85621-2292,Santa Cruz
Mariposa Nogales North,3231 N Grand Ave,Nogales,AZ,85621-3905,Santa Cruz
Mariposa Nogales West,1209 W Target Range Rd,Nogales,AZ,85621-2466,Santa Cruz
Mariposa Tubac Regional Health Center,2221 E Frontage Rd,Tubac,AZ,85646,Santa Cruz
MCHC - Business Operations Site,1740 N Mastick Way,Nogales,AZ,85621-1003,Santa Cruz
MCHC - Community Health Services Site,1710 N Mastick Way,Nogales,AZ,85621-1013,Santa Cruz
MCHC - Main Clinical Site,1852 North Mastick Way,Nogales,AZ,85621-1063,Santa Cruz
MCHC - Mesquite Building Site,1835 N Mastick Way,Nogales,AZ,85621-1064,Santa Cruz
MCHC - Patagonia Family Health Center Site,101 N Taylor Ln,Patagonia,AZ,85624-9600,Santa Cruz
MCHC - Rio Rico Clinical Site,1103 Circulo Mercado,Rio Rico,AZ,85648-6248,Santa Cruz
MCHC - Tubac Regional Health Center Site,2239 E Frontage Rd,Tubac,AZ,85646-9997,Santa Cruz
MCHC - WIC Site,1820 N Mastick Way,Nogales,AZ,85621-1063,Santa Cruz
TUCSON INDIAN CENTER,160 N Stone Ave,Tucson,AZ,85701-1502,Pima
Mountain Park Health Center - 303 Baseline,303 E Baseline Rd,Phoenix,AZ,85042-6530,Maricopa
Mountain Park Health Center - 325 E Baseline,325 E Baseline Rd,Phoenix,AZ,85042-6589,Maricopa
Mountain Park Health Center - Atkinson,4222 N 51st Ave,Phoenix,AZ,85031-1908,Maricopa
Mountain Park Health Center - Balsz,1300 N 48th St,Phoenix,AZ,85008-5803,Maricopa
Mountain Park Health Center - Baseline,635 East Baseline Road,Phoenix,AZ,85042,Maricopa
Mountain Park Health Center - Central Office,"3003 N Central Ave, Ste 1600",Phoenix,AZ,85012-2908,Maricopa
Mountain Park Health Center - Christown,5517 N 17th Ave,Phoenix,AZ,85015-2516,Maricopa
Mountain Park Health Center - Gateway,3830 East Van Buren Street,Phoenix,AZ,85008,Maricopa
Mountain Park Health Center - Glendale,6975 W Glendale Ave,Glendale,AZ,85303-2611,Maricopa
Mountain Park Health Center - Goodyear,140 North Litchfield Road,Goodyear,AZ,85338,Maricopa
Mountain Park Health Center - Goodyear Suite 100,140 N Litchfield Rd Ste 100,Goodyear,AZ,85338-1269,Maricopa
Mountain Park Health Center - Goodyear Suite 102,140 N Litchfield Rd STE 102,Goodyear,AZ,85338-1269,Maricopa
Mountain Park Health Center - Goodyear Suite 106,140 N Litchfield Rd STE 106,Goodyear,AZ,85338-1226,Maricopa
Mountain Park Health Center - Maryvale,6601 W Thomas Rd,Phoenix,AZ,85033-5700,Maricopa
Mountain Park Health Center - Tempe,1840 East Broadway Road,Tempe,AZ,85282,Maricopa
SUNSET CHC - SAN LUIS DENTAL,801 N 2nd Ave,San Luis,AZ,85336-0676,Yuma
Sunset CHC Mobile Dental Unit,115 North Somerton Avenue,Somerton,AZ,85350,Yuma
"SUNSET CHC, INC. Yuma SITE",2060 W 24th St,Yuma,AZ,85364-6123,Yuma
"SUNSET COMMUNITY HEALTH CENTER, INC.",115 North Somerton Avenue,Somerton,AZ,85350,Yuma
Sunset Community Health Center- San Luis,815 N Cesar Chavez St,San Luis,AZ,85336-6776,Yuma
Sunset Community Health Center- Wellton,10425 Williams St,Wellton,AZ,85356,Yuma
Sunset Conference Storage and Fleet Building,703 South Avenue B,Yuma,AZ,85364,Yuma
Sunset Mobile Medical Unit,115 North Somerton Avenue,Somerton,AZ,85350,Yuma
Sunset North Yuma Clinic,675 S Avenue B,Yuma,AZ,85364-2749,Yuma
Sunset North Yuma Dental Clinic,675 S Avenue B BLDG B,Yuma,AZ,85364-2749,Yuma
HOPI HEALTH CARE CENTER,AZ-264,Polacca,AZ,86042,Navajo
PARKER HOSPITAL,12033 Agency Rd,Parker,AZ,85344-7718,La Paz
PEACH SPRINGS,943 Hualapai Way,Peach Springs,AZ,86434,Mohave
Phoenix Indian Medical Center,4212 N 16th St,Phoenix,AZ,85016-5319,Maricopa
Whiteriver Hospital,W Hospital Dr,Show Low,AZ,85901,Navajo
CIBECUE HEALTH CENTER,North Cromwell Road,Cibecue,AZ,85911,Navajo
KAIBAB-PAIUTE HEALTH STATION,Pipe Springs Rd,Fredonia,AZ,86022,Mohave
WASSAJA HEALTH CENTER,16240 N Fort Mcdowell Rd,Fort Mcdowell,AZ,85264-3402,Maricopa
YAVAPAI APACHE HEALTH CENTER,2121 W Reservation Loop Rd,Camp Verde,AZ,86322,Yavapai
Hu-Hu-Kam Memorial Hospital,483 W Seed Farm Rd,Sacaton,AZ,85147-5000,Pinal
AK CHIN,48203 W Farrell Rd,Maricopa,AZ,85139-3806,Pinal
KOMATKE HEALTH CENTER,17487 S Healthcare Dr,Laveen,AZ,85339-8500,Maricopa
LA PAZ MEDICAL SERVICES QUARTZSITE,150 E Tyson St,Parker,AZ,85344,La Paz
Kingman Clinic,1510 North Stockton Hill Road,Kingman,AZ,86401-5173,Mohave
NORTH COUNTRY - BULLHEAD CITY,2585 Miracle Mile STE 116,Bullhead City,AZ,86442-7562,Mohave
NORTH COUNTRY - FLAGSTAFF CLINIC,2920 N 4th St,Flagstaff,AZ,86004-1816,Coconino
NORTH COUNTRY - HOLBROOK CLINIC,2109 Navajo Blvd,Holbrook,AZ,86025-1822,Navajo
North Country - Kingman Integration,"3505 Western Ave, Ste B",Kingman,AZ,86409-3074,Mohave
NORTH COUNTRY - LAKE HAVASU CITY CLINIC,2090 Smoketree Ave N,Lake Havasu City,AZ,86403-5806,Mohave
NORTH COUNTRY - MOBILE UNIT WEST,1510 North Stockton Hill Road,Kingman,AZ,86401-5173,Mohave
NORTH COUNTRY - SHOW LOW CLINIC,2650 E Show Low Lake Rd,Show Low,AZ,85901-7955,Navajo
NORTH COUNTRY - SPRINGERVILLE CLINIC,488 South Mountain Avenue,Springerville,AZ,85938-5103,Apache
NORTH COUNTRY - UNINCORPORATED FLAGSTAFF,"1120 West University Avenue, #101",Flagstaff,AZ,86001,Coconino
NORTH COUNTRY - WINSLOW SITE,620 Lee St,Winslow,AZ,86047-2435,Navajo
NORTH COUNTRY CHC-SELIGMAN SITE,22585 W Oak St,Seligman,AZ,86337-5117,Yavapai
NORTH COUNTRY HEALTHCARE - WILLIAMS,300 S 6th St,Williams,AZ,86046-0110,Coconino
North Country HealthCare Mobile Unit,"1501 South Yale Street, #252",Flagstaff,AZ,86001,Coconino
North Country HealthCare- Flagstaff Pediatrics,"1501 South Yale Street, #252",Flagstaff,AZ,86001,Coconino
North Country HealthCare- Payson,126 E Main St STE B,Payson,AZ,85541-5488,Gila
NORTHY COUNTRY - GRAND CANYON SITE,1 Clinic Road,Grand Canyon,AZ,86023,Coconino
PINON HEALTH CENTER,"NR 4, 2 Miles East of Pinon",Pinon,AZ,86510,Navajo
Many Farms Clinic,US-191 & Lake Rd,Many Farms,AZ,86538,Apache
FORT DEFIANCE INDIAN HOSPITAL,Corner of N-12 and N-7,Fort Defiance,AZ,86504,Apache
KAYENTA HEALTH CENTER,US-160,Kayenta,AZ,86033,Navajo
INSCRIPTION HOUSE HEALTH CENTER,AZ-98,Shonto,AZ,86054,Navajo
DENNEHOTSO HEALTH STATION,US-160,Teec Nos Pos,AZ,86514,Apache
FOUR CORNERS REGIONAL HEALTH CENTER,US-160 & Navajo Trl,Teec Nos Pos,AZ,86514,Apache
DILKON CLINIC,AZ-87,Winslow,AZ,86047,Navajo
Adel Mobile Medical Unit,815 East 15th Street,Douglas,AZ,85607-1631,Cochise
Bisbee Pediatric Clinic and Community Health S...,310 Arizona St,Bisbee,AZ,85603-1502,Cochise
CCHCI Mobile Clinic,"Chiricahua Community Health Centers, IncCochis...",Elfrida,AZ,85610,Cochise
CCHCI Mobile Dental Unit,1100 N F Ave,Douglas,AZ,85607-1919,Cochise
CCHCI Mobile Medical Unit &#39;Murphy&#39;,1100 N F Ave,Douglas,AZ,85607-1919,Cochise
CCHCI SEABHS Clinic,4755 Campus Dr,Sierra Vista,AZ,85635-2449,Cochise
Chiricahua Community Health Center Douglas Adm...,1205 N F Ave,Douglas,AZ,85607-1920,Cochise
"Chiricahua Community Health Center, Inc. Sierr...",354 S Highway 92,Sierra Vista,AZ,85635-3645,Cochise
Chiricahua Community Health Centers Inc. Pedia...,815 East 15th Street,Douglas,AZ,85607-1631,Cochise
"Chiricahua Community Health Centers, Inc. &quo...",815 East 15th Street,Douglas,AZ,85607-1631,Cochise
"Chiricahua Community Health Centers, Inc. Beha...",77 Calle Portal STE C240,Sierra Vista,AZ,85635-2986,Cochise
"Chiricahua Community Health Centers, Inc. Bens...",335 S Ocotillo Ave,Benson,AZ,85602-6406,Cochise
"Chiricahua Community Health Centers, Inc. Bisb...",108 Arizona Street,Bisbee,AZ,85603-1896,Cochise
"Chiricahua Community Health Centers, Inc. Bisb...",307 Arizona St,Bisbee,AZ,85603-1501,Cochise
"Chiricahua Community Health Centers, Inc. Call...",1127 N F Ave,Douglas,AZ,85607-1918,Cochise
"Chiricahua Community Health Centers, Inc. Clif...",10566 N Highway 191,Elfrida,AZ,85610-9021,Cochise
"Chiricahua Community Health Centers, Inc. Dard...",815 East 15th Street,Douglas,AZ,85607-1631,Cochise
"Chiricahua Community Health Centers, Inc. Doug...",1111 N F Ave,Douglas,AZ,85607-1918,Cochise
"Chiricahua Community Health Centers, Inc. Doug...",1140 N F Ave,Douglas,AZ,85607-1919,Cochise
"Chiricahua Community Health Centers, Inc. Earl...",1151 E 16th St,Douglas,AZ,85607-1603,Cochise
"Chiricahua Community Health Centers, Inc. Jenn...",1100 N F Ave,Douglas,AZ,85607-1919,Cochise
"Chiricahua Community Health Centers, Inc. Rona...",115 Calle Portal,Sierra Vista,AZ,85635-2950,Cochise
"Chiricahua Community Health Centers, Inc. Sier...","155 Calle Portal, Ste 300",Sierra Vista,AZ,85635-2900,Cochise
"Chiricahua Community Health Centers, Inc. Sier...",77 Calle Portal,Sierra Vista,AZ,85635-2967,Cochise
"Chiricahua Community Health Centers, Inc. Sier...",115 Calle Portal,Sierra Vista,AZ,85635-2950,Cochise
"Chiricahua Community Health Centers, Inc. Sier...",155 Calle Portal,Sierra Vista,AZ,85635-2900,Cochise
Dougals Administration Office-1201 F Avenue,1201 N F Ave,Douglas,AZ,85607-1920,Cochise
Douglas Administrative Officer-1203 'F' Avenue,1203 N F Ave,Douglas,AZ,85607-1920,Cochise
Elfrida East,10567 N Highway 191,Elfrida,AZ,85610-9022,Cochise
Medical Mobile Clinic- 'Hank',815 East 15th Street,Douglas,AZ,85607-1631,Cochise
Mobile Medical Clinic 'Sue',1100 North F Avenue,Douglas,AZ,85607-1919,Cochise
Sierra Vista Administration Office,155 Calle Portal STE 100,Sierra Vista,AZ,85635-2900,Cochise
Sierra Vista Administration Office Suite 400,155 Calle Portal STE 400,Sierra Vista,AZ,85635-2900,Cochise
Sierra Vista Administrative Office Suite 600,155 Calle Portal STE 600,Sierra Vista,AZ,85635-2973,Cochise
Willcox Mobile Administrative Location,1140 W Fremont St # 8,Willcox,AZ,85643-1500,Cochise
Tri-State Community Healthcare Center- Mohave ...,8700 AZ-95,Mohave Valley,AZ,86440,Mohave
Central Valley Neighborhood Partnership (CVNP),3522 North 3rd Avenue,Phoenix,AZ,85013,Maricopa
Circle the City Administrative Office,300 W Clarendon Ave STE 200,Phoenix,AZ,85013-3422,Maricopa
Circle the City Family Health Center - UMOM Ca...,3333 E Van Buren St,Phoenix,AZ,85008-6812,Maricopa
"Circle the City Family Health Center, Downtown...",220 S 12th Ave,Phoenix,AZ,85007-3101,Maricopa
Circle the City Medical Respite Center,333 W Indian School Rd,Phoenix,AZ,85013-3205,Maricopa
"Circle the City Medical Respite Center, Downto...",210 S 12th Ave,Phoenix,AZ,85007-3101,Maricopa
Circle the City Mobile Clinic III,3522 North 3rd Avenue,Phoenix,AZ,85013,Maricopa
East Valley Neighborhood Partnership (EVNP),3522 North 3rd Avenue,Phoenix,AZ,85013,Maricopa
The Parsons Family Health Center at Circle the...,3522 North 3rd Avenue,Phoenix,AZ,85013,Maricopa
West Valley Neighborhood Partnership (WVNP),3522 North 3rd Avenue,Phoenix,AZ,85013,Maricopa
CIBECUE HEADSTART,24 North Cromwell Road,Cibecue,AZ,85911,Navajo
MCNARY HEADSTART,110 W Pine St,Show Low,AZ,85901,Navajo
Cholla Health Center,8705 E Mcdowell Rd,Scottsdale,AZ,85257-3909,Maricopa
Copperwood Health Center,11851 N 51st Ave STE B110,Glendale,AZ,85304-2823,Maricopa
Copperwood II Health Center,11851 N 51st Ave STE F140,Glendale,AZ,85304-2847,Maricopa
Desert Mission Health Center,9015 N 3rd St,Phoenix,AZ,85020-2444,Maricopa
Midtown Health Center,"4131 N 24th St, Ste B102",Phoenix,AZ,85016-6231,Maricopa
NOAH Administration,7500 N Dreamy Draw Dr STE 145,Phoenix,AZ,85020-4668,Maricopa
Palomino Health Center,16251 North Cave Creek Road,Phoenix,AZ,85032,Maricopa
Venado Valley Health Center,20440 N 27th Ave,Phoenix,AZ,85027-3240,Maricopa
Apache Junction,625 N Plaza Dr,Apache Junction,AZ,85120-5502,Pinal
Casa Grande,115 W 2nd St,Casa Grande,AZ,85122-4406,Pinal
Casa Grande,210 E Cottonwood Ln,Casa Grande,AZ,85122-2514,Pinal
Chandler Pediatrics,1445 W Chandler Blvd STE B10,Chandler,AZ,85224-5204,Maricopa
Florence,450 W Adamsville Rd,Florence,AZ,85132-8582,Pinal
Oracle,980 E Mt Lemmon Rd,Oracle,AZ,85623,Pinal
Queen Creek,22713 S Ellsworth Rd BLDG A,Queen Creek,AZ,85142-7886,Maricopa
Yuma,1185 S Redondo Center Dr STE 1,Yuma,AZ,85365-2036,Yuma
McDowell Road Integrated Care,4909 East Mcdowell Road,Phoenix,AZ,85008,Maricopa
Stapley Integrated Care,1111 S Stapley Dr,Mesa,AZ,85204-5059,Maricopa
TERROS Glendale Care Clinic,6153 W Olive Ave,Glendale,AZ,85302-4505,Maricopa
"Terros, Inc",3003 N Central Ave STE 400,Phoenix,AZ,85012-2929,Maricopa
Creek Valley Health Clinic,20 N Colvin St # 0418,Colorado City,AZ,86021-6155,Mohave
Hau'Pal (Red Tail Hawk) Health Center,3042 W Queen Creek Rd,Chandler,AZ,85248-2815,Maricopa
Native Health - NHW Community Health Center,2423 W Dunlap Ave STE 140,Phoenix,AZ,85021-5818,Maricopa
SALT RIVER,10005 E Osborn Rd BLDG 13,Scottsdale,AZ,85256-4019,Maricopa
Valleywise Community Health Center -  West Mar...,7808 W Thomas Rd Bldg,Phoenix,AZ,85033-5481,Maricopa
Valleywise Community Health Center - Avondale,950 E Van Buren St,Avondale,AZ,85323-1506,Maricopa
Valleywise Community Health Center - Chandler,811 S Hamilton St,Chandler,AZ,85225-6308,Maricopa
Valleywise Community Health Center - Guadalupe,5825 East Calle Guadalupe,Tempe,AZ,85283,Maricopa
Valleywise Community Health Center - McDowell,1101 N Central Ave STE 204,Phoenix,AZ,85004-1844,Maricopa
Valleywise Community Health Center - Mesa,950 E Main St,Mesa,AZ,85203-8820,Maricopa
Valleywise Community Health Center - South Cen...,33 W Tamarisk St,Phoenix,AZ,85041-2422,Maricopa
Valleywise Community Health Center – South Pho...,5650 S 35th Ave,Phoenix,AZ,85041-3531,Maricopa
Valleywise Community Health Center- North Phoenix,2025 W Northern Ave,Phoenix,AZ,85021-5157,Maricopa
Valleywise Comprehensive Health Center - Phoenix,2525 E Roosevelt St,Phoenix,AZ,85008-4948,Maricopa
Valleywise Comprehensive Health Center-Peoria,8088 W Whitney Dr,Peoria,AZ,85345-6564,Maricopa
Valleywise Health Administration Building,2601 E Roosevelt St BLDG 204,Phoenix,AZ,85008-4973,Maricopa
Coffelt,1510 S 19th Dr,Phoenix,AZ,85009-6540,Maricopa
Golden Gate Site,1625 North 39th Avenue,Phoenix,AZ,85009,Maricopa
Wesley - Mobile Medical Unit,1300 South 10th Street,Phoenix,AZ,85034,Maricopa
Wesley Health Center,1300 S 10th St,Phoenix,AZ,85034-4516,Maricopa
Wesley Health Center - Recker Road,"5845 E Still Cir, Ste 104",Mesa,AZ,85206-3635,Maricopa
WHITE MOUNTAIN REGIONAL MEDICAL CENTER CLINIC,114 S Mountain Ave,Springerville,AZ,85938-5104,Apache
DESERT SENITA COMMUNITY HEALTH CENTER,410 N Malacate St,Ajo,AZ,85321-2254,Pima
Desert Senita Community Health Center Arizona ...,13060 S Sunland Gin Rd,Arizona City,AZ,85123-8448,Pinal
Desert Senita Community Health Center Arizona ...,14574 S Sunland Gin Rd,Arizona City,AZ,85123,Pinal
Desert Senita Dental Center,410 N Malacate St BLDG B,Ajo,AZ,85321-2254,Pima
PLEASANT VALLEY COMM  MEDICAL CENTER,124 N Tewksbury Blvd,Payson,AZ,85541,Gila
COBRE VALLEY FAMILY PRACTICE,5994 S Hospital Dr,Globe,AZ,85501-9462,Gila
COBRE VALLEY SURGICAL SERVICES,5880 S Hospital Dr,Globe,AZ,85501-9447,Gila
TONTO BASIN CLINIC,186 E Stephens Way,Tonto Basin,AZ,85553-0239,Gila
Community Counseling Center,Tamarax St,Tuba City,AZ,86045,Coconino
Mobile Dental  Van,167 N Main St,Tuba City,AZ,86045,Coconino
Mobile Medical  Van,167 N Main St,Tuba City,AZ,86045,Coconino
Center for Children,1856 E Florence Blvd,Casa Grande,AZ,85122-5303,Pinal
Center for Women - Casa Grande,"580 N Camino Mercado, Ste 8",Casa Grande,AZ,85122-5757,Pinal
Chandler Center for Women,"655 South Dobson Road, #201",Chandler,AZ,85224,Maricopa
COOLIDGE SATELLITE,1284 N Arizona Blvd,Coolidge,AZ,85128-3206,Pinal
Eloy Satellite,205 N Stuart Blvd,Eloy,AZ,85131-2507,Pinal
Florence Family Practice Office,174 West Highway 287,Florence,AZ,85132-8170,Pinal
Maricopa Center for Women,44765 W Hathaway Ave,Maricopa,AZ,85139,Pinal
Maricopa Family Practice,44572 W Bowlin Rd,Maricopa,AZ,85138-4558,Pinal
Mobile Van,865 North Arizola Road,Casa Grande,AZ,85122-6011,Pinal
Oracle Satellite,1040 W American Ave,Oracle,AZ,85623-6089,Pinal
SAN MANUEL SATELLITE,23 S Mcnab Pkwy,San Manuel,AZ,85631-1156,Pinal
SUN LIFE FAMILY HEALTH CENTER,865 North Arizola Road,Casa Grande,AZ,85122-6011,Pinal
Sun Life Family Health Center - Same Day Visits,"1864 E Florence Blvd, Ste 2",Casa Grande,AZ,85122-5504,Pinal
Sun Life Family Health Center Dental Office,"1864 E Florence Blvd, Ste 1",Casa Grande,AZ,85122-5504,Pinal
Sun Life Health Mesa,10032 E Southern Ave STE 101,Mesa,AZ,85209-2759,Maricopa
Gila Bend Health Station,100 N Gila Blvd,Gila Bend,AZ,85337-1016,Maricopa
COPPER QUEEN COMMUNITY HOSPITAL-PALOMINAS HERE...,10524 E Highway 92,Hereford,AZ,85615-8371,Cochise
Fort Mohave Alcohol Center,1607 E Plantation Rd,Mohave Valley,AZ,86440-8420,Mohave
Gila River Criminal Justice Facility,669 W Seed Farm Rd,Sacaton,AZ,85147,Pinal
Casa Blanca Health Station,NaN,Bapchule,AZ,85221,Pinal
San Tan Behavioral Health Services,459 N Gilbert Rd STE C100,Gilbert,AZ,85234-4736,Maricopa
Clarence Wesley Health Center,101 Medical Dr,Bylas,AZ,85530,Graham
White Mountain Apache Behavioral Health Servic...,249 W Ponderosa St,Whiteriver,AZ,85941,Navajo
Dinnebito Health Station,Rocky Ridge School -10 Miles  NE of 264,Tuba City,AZ,86045,Coconino
Cameron Dental Clinic,NaN,Cameron,AZ,86020,Coconino
CLINICA DEL ALMA,"3690 S Park Ave, Ste 805",Tucson,AZ,85713-5042,Pima
Dove Mountain Health Center,5224 W Dove Centre Rd,Marana,AZ,85658-5063,Pima
East Side Health Center,8181 E Irvington Rd,Tucson,AZ,85709-4001,Pima
Ellie Towne Health Center,1670 West Ruthrauff Road,Tucson,AZ,85705-1253,Pima
FLOWING WELLS FAMILY PRACTICE,1323 W Prince Rd,Tucson,AZ,85705-3114,Pima
KEELING HEALTH CENTER,435 E Glenn St,Tucson,AZ,85705-4664,Pima
Marana Health Center,13395 N Marana Main St,Marana,AZ,85653-7008,Pima
MARANA HEALTH CENTER OBSTETRICS AND GYNECOLOGY,"2055 W Hospital Dr, Ste 115",Tucson,AZ,85704-7823,Pima
MHC Counseling and Wellness Center,13395 N Marana Main St,Marana,AZ,85653-7008,Pima
MHC Integrated Care,2325 North Wyatt Drive,Tucson,AZ,85712-2121,Pima
MHC Primary Care Health Center,2355 North Wyatt Drive,Tucson,AZ,85712-2120,Pima
Oro Valley Pediatrics,1856 E Innovation Park Dr,Tucson,AZ,85755-1963,Pima
ORTIZ COMMUNITY HEALTH CENTER,12635 W Rudasill Rd,Tucson,AZ,85743-9724,Pima
Santa Catalina Health Center,16701 N Oracle Rd,Tucson,AZ,85739-9102,Pima
West Side Health Center,1707 W Saint Marys Rd STE 175,Tucson,AZ,85745-2613,Pima
Wilmot Family Health Center,"899 N Wilmot Rd, Ste B",Tucson,AZ,85711-1712,Pima
CANYON DAY JUNIOR HIGH SCHOOL,4621 9th St,San Carlos,AZ,85550,Gila
Adminstration -Manning site,450 W Paseo Redondo,Tucson,AZ,85701-8274,Pima
EL PUEBLO HEALTH CENTER,101 West Irvington Road,Tucson,AZ,85714-3099,Pima
El Rio Cherrybell Health Center,1230 South Cherrybell Stravenue,Tucson,AZ,85713-1907,Pima
El Rio Health - Grant Health Center,3655 East Grant Road,Tucson,AZ,85716-2933,Pima
El Rio Health Abrams Health Center,"3950 S Country Club Rd, Ste 130",Tucson,AZ,85714-2203,Pima
El Rio Health Center of Opportunity,4550 S Palo Verde Rd,Tucson,AZ,85714-1943,Pima
El Rio Health University Health Center,434 E University Blvd STE 200,Tucson,AZ,85705-7851,Pima
El Rio Northwest Dental,340 West Prince Road,Tucson,AZ,85705-6168,Pima
EL RIO NORTHWEST MEDICAL,320 West Prince Road,Tucson,AZ,85705-3526,Pima
EL RIO OB/GYN ASSOCIATES,225 W Irvington Rd,Tucson,AZ,85714-3054,Pima
EL RIO PASCUA YAQUI HEALTH CENTER,7490 South Camino De Oeste,Tucson,AZ,85746-9308,Pima
EL RIO SANTA CRUZ NEIGHBORHOOD,839 West Congress Street,Tucson,AZ,85745-2819,Pima
