Site Name,Site Address,Site City,Site State,Site Zip Code,County
"Central High School, School Based Health Center",690 Arctic St,Bridgeport,CT,06608-2008,Fairfield
"Cesar Batalla, School Based Health Center",1124 Iranistan Ave,Bridgeport,CT,06605-1121,Fairfield
FAMILY HEALTH CENTER,1 Lincoln Blvd,Bridgeport,CT,06606-5502,Fairfield
"Florance Blackham School, School Based Health ...",606 Howard Ave,Bridgeport,CT,06605-2016,Fairfield
Hall Neighborhood House,762 Lindley St,Bridgeport,CT,06606-5046,Fairfield
HARRISON APARTMENTS,425 Thorme St,Bridgeport,CT,06606-3418,Fairfield
James J. Curiale School,52 George E Pipkins Way,Bridgeport,CT,06608-2425,Fairfield
Liberation Programs,651 State St,Bridgeport,CT,06604-4507,Fairfield
Mobile Medical Unit #1,300 Laurel Ave,Bridgeport,CT,06605-1103,Fairfield
OPERATION HOPE,399 Mill Hill Ave,Bridgeport,CT,06610-2865,Fairfield
PIVOT MINISTRIES,46 Albion St,Bridgeport,CT,06605-2602,Fairfield
PROSPECT HOUSE,50 Nichols St,Fairfield,CT,06824-5816,Fairfield
"Read School, School Based Health Center",495 Jane St,Bridgeport,CT,06608-1707,Fairfield
Roosevelt School School Based Health Center,392 Prospect St,Bridgeport,CT,06604-4625,Fairfield
"SOUTHWEST COMMUNITY HEALTH CENTER, INC - UC",130 Ezra St,Bridgeport,CT,06606-5061,Fairfield
"SOUTHWEST COMMUNITY HLTH CTR, INC",680 Park Ave,Bridgeport,CT,06604-4610,Fairfield
"SOUTHWEST COMMUNITY HLTH CTR, INC",1020 Fairfield Ave,Bridgeport,CT,06605-1187,Fairfield
"SOUTHWEST COMMUNITY HLTH CTR,INC",968 Fairfield Ave,Bridgeport,CT,06605-1116,Fairfield
"SOUTHWEST COMMUNITY HLTH CTR,INC",46 Albion St,Bridgeport,CT,06605-2602,Fairfield
Windward Apartments,1046 Fairfield Ave,Bridgeport,CT,06605-1116,Fairfield
Bristol Arts and Innovation Magnet School,509 Park Ave,Bridgeport,CT,06604-5859,Fairfield
Bristol Eastern High School,70 Memorial Blvd,Bristol,CT,06010-6568,Hartford
Bristol Health &amp; Wellness Behavioral Healt...,480 Wolcott St,Bristol,CT,06010-6497,Hartford
Bristol Preparatory Academy,632 King St,Bristol,CT,06010-9202,Hartford
Chippens Hill Middle School,225 N Main St,Bristol,CT,06010-4926,Hartford
DiLoreto Elementary &amp; Middle School,210 Redstone Hill Rd,Bristol,CT,06010-7796,Hartford
Edgewood Pre-Kindergarten Academy,551 Peacedale St,Bristol,CT,06010-8939,Hartford
Greene-Hills School,732 Slater Rd,New Britain,CT,06053-2239,Hartford
Hartford Family Health & Wellness Center,345 Mix St,Bristol,CT,06010-2705,Hartford
Health &amp; Wellness Center - Admin,718 Pine St,Bristol,CT,06010-6923,Hartford
Hubbell School,43 Woodland St,Hartford,CT,06105-2363,Hartford
Ivy Drive School,74 East St,Plainville,CT,06062-2367,Hartford
Mountain View School,90 W Washington St,Bristol,CT,06010-5485,Hartford
New Britain Family Health and Wellness Center,160 Ivy Dr,Bristol,CT,06010-3303,Hartford
Northeast Middle School,71 Vera Rd,Bristol,CT,06010-4857,Hartford
Plainville Family Health and Wellness Center,40 Hart St,New Britain,CT,06052-1743,Hartford
South Side School,530 Stevens St,Bristol,CT,06010-2587,Hartford
Stafford School,91 Northwest Dr,Plainville,CT,06062-1534,Hartford
Waterbury Health &amp; Wellness Center,21 Tuttle Rd,Bristol,CT,06010-9475,Hartford
West Bristol School,212 Louisiana Ave,Bristol,CT,06010-4456,Hartford
Wheeler Family Health and Wellness Center - 49,855 Lakewood Rd,Waterbury,CT,06704-5408,New Haven
Wheeler Health and Wellness Center,500 Clark Ave,Bristol,CT,06010-9601,Hartford
Wheeler Mobile Health &amp; Wellness #1,49 Woodland St,Hartford,CT,06105-2337,Hartford
Baystate Brightwood Health Center,91 Northwest Dr,Plainville,CT,06062-1534,Hartford
Community Health Services,5 N Main St,Enfield,CT,06082-3372,Hartford
Generations Family Health Center,500 Albany Ave,Hartford,CT,06120-2508,Hartford
InterCommunity Inc.,777 Burnside Ave,East Hartford,CT,06108-2705,Hartford
InterCommunity Mobile Van  #1,800 Connecticut Blvd BLDG,East Hartford,CT,06108-7303,Hartford
InterCommunity SBHC Illing Middle School,16 Coventry St,Hartford,CT,06112-1524,Hartford
InterCommunity South Windsor,16 Coventry St Bldg,Hartford,CT,06112-1524,Hartford
InterCommunity Woodland K-12 SBHC,227 Middle Tpke W,Manchester,CT,06040-4047,Hartford
InterCommunity's School Based Health Center at...,828 Sullivan Ave BLDG 1,South Windsor,CT,06074-2093,Hartford
Intercommunity's school based health center at...,110 Long Hill Dr BLDG,East Hartford,CT,06108-3809,Hartford
InterCommunity's School Based Health Center at...,101 Great Hill Rd,East Hartford,CT,06108-2833,Hartford
InterCommunity's School Based Health Center at...,191 Main St,East Hartford,CT,06118-3603,Hartford
InterCommunity's School Based Health Center at...,61 Alps Dr,East Hartford,CT,06108-1402,Hartford
InterCommunity's Trantolo Health Center at Eas...,15 Mercer Ave,East Hartford,CT,06118-1517,Hartford
"InterCommunity, Inc.",40 Butternut Dr,East Hartford,CT,06118-1906,Hartford
Sunset Ridge Middle School Based Health Center,869 Forbes St,East Hartford,CT,06118-1958,Hartford
"444 Center Street, 3rd fl, Manchester CHR",450 Forbes St,East Hartford,CT,06118-1716,Hartford
FCHC Mobile Health Services,444 Center St,Manchester,CT,06040-3926,Hartford
FCHC Mobile Medical Services (2),478 Burnside Ave Bldg,East Hartford,CT,06108-2425,Hartford
First Choice @ Howell Cheney Technical High Sc...,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford
First Choice Health Centers,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford
First Choice Health Centers,791 Middle Tpke W,Manchester,CT,06040-1819,Hartford
First Choice Health Centers,110 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford
First Choice Health Centers,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford
First Choice Health Centers (Suite 230),3 Prospect St,Vernon Rockville,CT,06066-3215,Tolland
First Choice Health Centers (Suite 240),265 Ellington Rd,East Hartford,CT,06108-1176,Hartford
First Choice Mobile Dental Services,150 N Main St,Manchester,CT,06042-2086,Hartford
First Choice@809 Main Street,150 N Main St,Manchester,CT,06042-2086,Hartford
First Choice@92 Connecticut Blvd,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford
First Choice@94 Union Street,809 Main St,East Hartford,CT,06108-3117,Hartford
Broadview Middle School,94 Union St,Vernon,CT,06066-3131,Tolland
Danbury High School,72 Hospital Ave,Danbury,CT,06810-6021,Fairfield
Ellsworth Avenue Elementary School Dental Suite,45 Long Meadow Hill Rd,Brookfield,CT,06804-1311,Fairfield
GDCHC,43 Clapboard Ridge Rd,Danbury,CT,06811-4529,Fairfield
GDCHC HATS Satellite Site,53 Ellsworth Ave,Danbury,CT,06810-5948,Fairfield
GDCHC Main Street Satellite. Central Suite,132 Main St,Danbury,CT,06810-7863,Fairfield
GDCHC West Street Satelite,21 Hayestown Ave,Danbury,CT,06811-4819,Fairfield
Greater Danbury Community Health Center,70 Main St,Danbury,CT,06810-7832,Fairfield
Hill and Plain Elementary School,152 West St STE se-1,Danbury,CT,06810-3308,Fairfield
New Milford High School,120 Main St,Danbury,CT,06810-7834,Fairfield
Newtown Middle School,60 Old Town Park Rd,New Milford,CT,06776-4228,Litchfield
Northville Elementary School,388 Danbury Rd,New Milford,CT,06776-4317,Litchfield
Rogers Park Middle School,11 Queen St,Newtown,CT,06470-2121,Fairfield
Sarah Noble Intermediate School,22 Hipp Rd,New Milford,CT,06776-2221,Litchfield
Schaghticoke Middle School,21 Memorial Dr,Danbury,CT,06810-8005,Fairfield
393 Building,23 Hipp Rd,New Milford,CT,06776-2223,Litchfield
Church Street School SBHC,393 Columbus Ave,New Haven,CT,06519-1236,New Haven
COLUMBUS HOUSE SHELTER CLINIC,199 Wilmot Rd,New Haven,CT,06515-1006,New Haven
COMMUNITY SOUP KITCHEN-BROADWAY,95 Church St,Hamden,CT,06514-3436,New Haven
Cornell Scott-Hill Health Center at “Q” House ...,586 Ella T Grasso Blvd,New Haven,CT,06519-1806,New Haven
Cornell Scott-Hill Health Center at “Q” House ...,84 Broadway,New Haven,CT,06511-3412,New Haven
Cornell Scott-Hill Health Center Mitchell Drive,197 Dixwell Ave,New Haven,CT,06511-3415,New Haven
CORNELL SCOTT-HILL HEALTH CORPORATION,197 Dixwell Ave,New Haven,CT,06511-3415,New Haven
CS-HHC Ansonia,50 Mitchell Dr,New Haven,CT,06511-2792,New Haven
CS-HHC at Augusta Lewis Troup School,400 Columbus Ave,New Haven,CT,06519-1233,New Haven
CS-HHC at Beth-El Center Homeless Clinic,121 Wakelee Ave,Ansonia,CT,06401-1198,New Haven
CS-HHC at Boys and Girls Club of New Haven,259 Edgewood Ave,New Haven,CT,06511-4106,New Haven
CS-HHC at CMHC,90 New Haven Ave,Milford,CT,06460-4827,New Haven
CS-HHC at Dr. Reginald Mayo Early Learning Center,253 Columbus Ave,New Haven,CT,06519-2230,New Haven
CS-HHC at Dunbar Hill Elementary School,34 Park St,New Haven,CT,06519-1109,New Haven
CS-HHC at Helen Street Elementary School,185 Goffe St,New Haven,CT,06511-3307,New Haven
CS-HHC at Sargent Drive,315 Lane St,Hamden,CT,06514-2718,New Haven
CS-HHC at Sargent Drive,285 Helen St,Hamden,CT,06514-4326,New Haven
CS-HHC at the Ridge Hill Elementary School,150 Sargent Dr STE 1-200,New Haven,CT,06511-6100,New Haven
CS-HHC at the Savin Rock Community School,150 Sargent Dr STE 2-200,New Haven,CT,06511-6100,New Haven
CS-HHC at The Towers,120 Carew Rd,Hamden,CT,06517-2906,New Haven
CS-HHC at Washington Elementary School at the ...,50 Park St,West Haven,CT,06516-6052,New Haven
DAVIS STREET SCHOOL CLINIC,18 Tower Ln,New Haven,CT,06519-1764,New Haven
Dixwell Child &amp; Family Guidance,225 Meloy Rd,West Haven,CT,06516-3035,New Haven
DIXWELL HEALTH CENTER,35 Davis St,New Haven,CT,06515-1601,New Haven
FELLOWSHIP PLACE HOMELESS OUTREA,226 Dixwell Ave STE ESP,New Haven,CT,06511-3456,New Haven
Grant Street Partnership Program at West Haven,226 Dixwell Ave,New Haven,CT,06511-3456,New Haven
Hamden High School,441 Elm St,New Haven,CT,06511-4523,New Haven
Hamden Middle School,285 Main St,West Haven,CT,06516-7307,New Haven
HILL CENTRAL SCHOOL CLINIC,2040 Dixwell Ave,Hamden,CT,06514-2415,New Haven
KING ROBINSON SBHC,2623 Dixwell Ave,Hamden,CT,06518-3304,New Haven
LIFE HAVEN SHELTER HOMLESS OUT,140 Dewitt St,New Haven,CT,06519-2133,New Haven
Lincoln-Bassett Community School SBHC,150 Fournier St,New Haven,CT,06511-1763,New Haven
Martha's Place,447 Ferry St,New Haven,CT,06513-3617,New Haven
Men's Seasonal Overflow Shelter Clinic,130 Bassett St,New Haven,CT,06511-1879,New Haven
NORTHSIDE COMM OUTPATIENT SERVICES,559 Howard Ave,New Haven,CT,06519-2139,New Haven
ROBERTO CLEMENTE SCHOOL CLINIC,209R Terminal Ln,New Haven,CT,06519-1800,New Haven
Safe Haven Homeless Clinic,226 Dixwell Ave STE NS,New Haven,CT,06511-3456,New Haven
SOUTH CENTRAL REHAB CENTER,360 Columbus Ave,New Haven,CT,06519-1516,New Haven
State Street Health & Counseling Services,210 State St,New Haven,CT,06510-3345,New Haven
TAKING INITIATIVE CENTER/MARRAKECH,232 Cedar St,New Haven,CT,06519-1610,New Haven
TRUMAN SCHOOL BASED HEALTH CTR,911 State St,New Haven,CT,06511-3926,New Haven
West Haven Health Center,514 Whalley Ave,New Haven,CT,06511-2907,New Haven
Wilmont Crossing Health Center,114 Truman St,New Haven,CT,06519-2022,New Haven
Mohegan Health Administration,120 Wilmot Rd STE 1030,New Haven,CT,06515-1007,New Haven
Generations Family Health Center - School Base...,5 Crow Hill Rd,Uncasville,CT,06382-1118,New London
"GENERATIONS FAMILY HEALTH CENTER, INC. - Danie...",35 Wicker St,Putnam,CT,06260-1443,Windham
"Generations Family Health Center, Inc. - Putnam",40 Mansfield Ave,Willimantic,CT,06226-2018,Windham
GENERATIONS FHC - NORWICH,42 Reynolds St,Danielson,CT,06239-2917,Windham
ACES at Chase SBHC,330 Washington St STE 510,Norwich,CT,06360-2733,New London
Anna H. Rockwell SBHC,565 Chase Pkwy Rm 116-118,Waterbury,CT,06708-3303,New Haven
Arts at the Capitol Theater SBHC,299 North St,Stamford,CT,06901-1112,Fairfield
Ashford School SBHC,400 Whittlesey Dr Rm 212,Bethel,CT,06801-1546,Fairfield
Beman Middle School SBHC,896 Main St,Willimantic,CT,06226-2310,Windham
BENJAMIN FRANKLIN ELEMENTARY SCHOOL - SBHC,440 Westford Rd,Ashford,CT,06278-2538,Windham
Bethel High School SBHC,370 Hunting Hill Ave,Middletown,CT,06457-4334,Middlesex
Bethel Middle School SBHC,426 W Main St,Meriden,CT,06451-3802,New Haven
Bielefield Elementary School SBHC,300 Whittlesey Dr,Bethel,CT,06801-1517,Fairfield
Brass City School SBHC,600 Whittlesey Dr,Bethel,CT,06801-1531,Fairfield
Bristol Central High School SBHC,70 Maynard St,Middletown,CT,06457-4519,Middlesex
Bristol Preparatory Academy/Adult Education Ce...,289 Willow St,Waterbury,CT,06710-1515,New Haven
Bristol Technical High School,480 Wolcott St,Bristol,CT,06010-6497,Hartford
Broad Brook Elementary SBHC,210 Redstone Hill Rd Ste 5,Bristol,CT,06010-7796,Hartford
Brookside School SBHC,431 Minor St,Bristol,CT,06010-2269,Hartford
Brownstone Intermediate School SBHC,14 Rye St,Broad Brook,CT,06016-9552,Hartford
CASIMIR PULASKI ELEMENTARY SCHOOL - SBHC,505 S Main St,New Britain,CT,06051-4007,Hartford
Center Elementary School SBHC,314 Main St,Portland,CT,06480-1877,Middlesex
Center School SBHC,100 Clearview Ave,Meriden,CT,06450-6492,New Haven
CGC Lathon Wider,12 Old Farms Rd RM 227,Willington,CT,06279-1718,Tolland
CGC Maple Avenue CGC-SBHC,7 Summit St,East Hampton,CT,06424-1219,Middlesex
CGC William Pitt,137 Henry St,Stamford,CT,06902-5835,Fairfield
Chamberlain Elementary School AKA The Pope Joh...,90 Maple Ave,Stamford,CT,06902-4040,Fairfield
Chamberlain Elementary School SBHC,195 Hillandale Ave,Stamford,CT,06902-2823,Fairfield
CHC Mobile Health Unit #1,221 Farmington Ave Rm 103,New Britain,CT,06053-2979,Hartford
CHC of Hartford,120 Newington Ave,New Britain,CT,06051-2119,Hartford
CHC of Middletown,675 Main St,Middletown,CT,06457-2732,Middlesex
CHC of Stamford @ Fifth Street,76 New Britain Ave,Hartford,CT,06106-3305,Hartford
Child Guidance Center of Southern Connecticut,675 Main St,Middletown,CT,06457-2732,Middlesex
Child Guidance Center of Southern Connecticut,22 5th St,Stamford,CT,06905-5030,Fairfield
Child Guidance Center of Southern Connecticut,401 Shippan Ave,Stamford,CT,06902-6075,Fairfield
Clintonville Elementary School SBHC,103 W Broad St BLDG 103,Stamford,CT,06902-3713,Fairfield
COMMODORE MACDONOUGH ELEMENTARY SCHOOL - SBHC ...,81 Holly Hill Ln FL 2,Greenwich,CT,06830-2944,Fairfield
Community Health Center of  Groton,456 Clintonville Rd,North Haven,CT,06473-2815,New Haven
Community Health Center of Bristol,66 Spring St,Middletown,CT,06457-2262,Middlesex
COMMUNITY HEALTH CENTER OF CLINTON,481 Gold Star Hwy STE 100,Groton,CT,06340-6702,New London
COMMUNITY HEALTH CENTER OF DANBURY,395 N Main St,Bristol,CT,06010-4924,Hartford
COMMUNITY HEALTH CENTER OF ENFIELD,114 E Main St,Clinton,CT,06413-2131,Middlesex
COMMUNITY HEALTH CENTER OF MERIDEN,8 Delay St,Danbury,CT,06810-6654,Fairfield
COMMUNITY HEALTH CENTER OF MIDDLETOWN,5 N Main St,Enfield,CT,06082-3372,Hartford
COMMUNITY HEALTH CENTER OF NEW BRITAIN,134 State St,Meriden,CT,06450-3293,New Haven
COMMUNITY HEALTH CENTER OF NEW LONDON,635 Main St,Middletown,CT,06457-2718,Middlesex
COMMUNITY HEALTH CENTER OF OLD SAYBROOK,85 Lafayette St,New Britain,CT,06051-1803,Hartford
Community Health Center of Waterbury,1 Shaws Cv,New London,CT,06320-4902,New London
Crosby High School SBHC,263 Main St,Old Saybrook,CT,06475-2326,Middlesex
Day Street Community Health Center,51 N Elm St,Waterbury,CT,06702-1545,New Haven
Deer Run School SBHC,300 Pierpont Rd,Waterbury,CT,06705-3905,New Haven
Dominick Ferrara Elementary School SBHC,49 Day St,Norwalk,CT,06854-4901,Fairfield
Dr. Helen Baldwin Middle School SBHC,311 Foxon Rd,East Haven,CT,06513-2017,New Haven
Eagle Academy SBHC,22 Maynard Rd,East Haven,CT,06513-1250,New Haven
East Haddam Elementary School SBHC,45 Westminster Rd Rm 229,Canterbury,CT,06331-1538,Windham
East Hampton High School SBHC,1270 Enfield St,Enfield,CT,06082-4919,Hartford
East Hampton Middle School SBHC,45 Joe Williams Rd,Moodus,CT,06469-1128,Middlesex
East Haven High School SBHC,15 N Maple St,East Hampton,CT,06424-1018,Middlesex
East Side Community Center - YWCA,19 Childs Rd,East Hampton,CT,06424-1709,Middlesex
East Windsor High School SBHC,35 Wheelbarrow Ln,East Haven,CT,06513-2003,New Haven
East Windsor Middle School SBHC,600 East St,New Britain,CT,06051-2132,Hartford
Edgar H Parkman School SBHC,76 S Main St,East Windsor,CT,06088-9741,Hartford
Eli Whitney School SBHC,38 Main St,Broad Brook,CT,06016-9602,Hartford
Eli Whitney Technical High School SBHC,165 Weymouth Rd,Enfield,CT,06082-6218,Hartford
Eli Whitney Technical High School SBHC,94 Middle Rd,Enfield,CT,06082-4594,Hartford
Eliot Middle School-SBHC,71 Jones Rd,Hamden,CT,06514-4602,New Haven
Enfield High School SBHC,100 Fairview Ave,Hamden,CT,06514-4822,New Haven
Enfield Street School SBHC,69 Fairy Dell Rd,Clinton,CT,06413-2403,Middlesex
Farm Hill Elementary SBHC,1264 Enfield St,Enfield,CT,06082-4947,Hartford
Frank A. Berry School SBHC,1318 Enfield St,Enfield,CT,06082-4942,Hartford
Frank J Diloreto Elementary School SBHC,398 Ridge Rd,Middletown,CT,06457-4437,Middlesex
Frank Scott Bunnell High School SBHC,200 Whittlesey Dr Rm 34,Bethel,CT,06801-1528,Fairfield
Frank Ward Strong SBHC,732 Slater Rd,New Britain,CT,06053-2239,Hartford
Franklin Street Community Health Center,1 Bulldog Blvd,Stratford,CT,06614-2333,Fairfield
Friendship Service Center of New Britain,191 Main St,Durham,CT,06422-2108,Middlesex
Gaffney Elementary School - SBHC,141 Franklin St,Stamford,CT,06901-1014,Fairfield
Gildersleeve Elementary School SBHC,241 Arch St,New Britain,CT,06051-2518,Hartford
Goodwin Technical High School SBHC,322 Slater Rd,New Britain,CT,06053-3458,Hartford
Green Acres Elementary School SBHC,575 1/2 Main St,Portland,CT,06480-1103,Middlesex
Grove J. Tuttle Elementary School SBHC,735 Slater Rd,New Britain,CT,06053-2200,Hartford
Hall Memorial School SBHC,146 Upper State St,North Haven,CT,06473-1280,New Haven
HANOVER ELEMENTARY SCHOOL - SBHC,108 Prospect Rd,East Haven,CT,06512-3307,New Haven
Hart Magnet School SBHC,111 River Rd RM 227,Willington,CT,06279-1842,Tolland
Hazardville Memorial School SBHC,208 E Main St,Meriden,CT,06450-5607,New Haven
Henry Barnard School SBHC,61 Adams Ave,Stamford,CT,06902-3702,Fairfield
Holmes Elementary School SBHC,68 N Maple St,Enfield,CT,06082-3904,Hartford
ISRAEL PUTNAM ELEMENTARY SCHOOL - SBHC,27 Shaker Rd,Enfield,CT,06082-3100,Hartford
J.M. Wright Technical High School SBHC,2150 Stanley St,New Britain,CT,06053-1566,Hartford
Jefferson Elementary School SBHC,133 Parker Ave,Meriden,CT,06450-5925,New Haven
JOHN BARRY ELEMENTARY SCHOOL - SBHC,120 Bridge St,Stamford,CT,06905-4401,Fairfield
John F Kennedy Middle School SBHC,140 Horseplain Rd,New Britain,CT,06053-1678,Hartford
Joseph Melillo Middle School SBHC,124 Columbia St,Meriden,CT,06451-3171,New Haven
Julia A. Stark Elementary School SBHC,155 Raffia Rd,Enfield,CT,06082-5691,Hartford
Kaynor Technical High School SBHC,67 Hudson St,East Haven,CT,06512-1524,New Haven
Lawrence Elementary School SBHC,398 Glenbrook Rd,Stamford,CT,06906-2122,Fairfield
