Site Name,Site Address,Site City,Site State,Site Zip Code,County
LAWRENCE COUNTY MEMORIAL HOSPITAL PRIMARY CARE...,2111 Lexington Ave,Lawrenceville,IL,62439-2085,Lawrence
Lincolnwood,7358 N Lincoln Ave STE 170,Lincolnwood,IL,60712-1710,Cook
MEMORIAL HOSPITAL,602 W Shawneetown Trl,Steeleville,IL,62288-1126,Randolph
AHS Family Health Center Niles,8321 W Golf Rd,Niles,IL,60714-1113,Cook
"Asian Human Services Family Health Center, Inc.",2424 W Peterson Ave,Chicago,IL,60659-4100,Cook
"Asian Human Services Family Health Center, Inc.",2501 W Peterson Ave,Chicago,IL,60659-4108,Cook
Asian Human Services Skokie Clinic,8800 Lockwood Ave,Skokie,IL,60077-1500,Cook
Adams School,15470 Lake Of Egypt Rd RM Conferenc,Creal Springs,IL,62922-3731,Williamson
Carbondale Middle School Health Center,1150 E Grand Ave RM 127,Carbondale,IL,62901-3422,Jackson
Jefferson Elementary School,700 E Boulevard St,Marion,IL,62959-3306,Williamson
Lewis School Health Center,801 S Lewis Ln RM 153,Carbondale,IL,62901-3408,Jackson
Lincoln Elementary School,400 Morningside Dr RM A12,Marion,IL,62959-5323,Williamson
Longfellow Elementary School,1400 W Hendrickson St,Marion,IL,62959-1509,Williamson
Marion Jr. High School,1609 W Main St,Marion,IL,62959-1145,Williamson
Marion Wellness,1700 Wildcat Dr STE A,Marion,IL,62959-1513,Williamson
Mobile Unit 1,508 N Airport Rd,Murphysboro,IL,62966-6003,Jackson
Parrish Elementary School Health Center,121 N Parrish Ln RM 123,Carbondale,IL,62901-2024,Jackson
"Shawnee Health Care, Carbondale",400 S Lewis Ln,Carbondale,IL,62901-3547,Jackson
"Shawnee Health Care, Carbondale Dental",402 S Lewis Ln,Carbondale,IL,62901-3547,Jackson
"Shawnee Health Care, Carterville",1006 S Division St,Carterville,IL,62918-1539,Williamson
"Shawnee Health Care, Marion",3111 Williamson County Pkwy,Marion,IL,62959-5235,Williamson
"Shawnee Health Care, Marion Dental",3115 Williamson County Pkwy,Marion,IL,62959-5235,Williamson
"Shawnee Health Care, Murphysboro",7 S Hospital Dr,Murphysboro,IL,62966-3333,Jackson
"Shawnee Health Care, OB/GYN",101 S Wall St,Carbondale,IL,62901-3021,Jackson
"Shawnee Health Care, Same Day",404 S Lewis Ln,Carbondale,IL,62901-3547,Jackson
"Shawnee Health Service,  Information Technolog...",201 California St,Carterville,IL,62918-1925,Williamson
"Shawnee Health Service, Carbondale",1001 N Beadle Dr,Carbondale,IL,62901-1150,Jackson
"Shawnee Health Service, Carterville",109 California St,Carterville,IL,62918-1923,Williamson
"Shawnee Health Service, Information System Site",210 Red Howerton St,Carterville,IL,62918-1979,Williamson
Shawnee Health Social Services,6355 Brandhorst Rd,Carterville,IL,62918-3322,Williamson
"Shawnee Health, Marion OB/GYN",1506 Sioux Dr,Marion,IL,62959-5209,Williamson
Terrier Care,1301 E Walnut St RM J120,Carbondale,IL,62901-5004,Jackson
Thomas Elementary School Health Center,1025 N Wall St RM 102,Carbondale,IL,62901-1737,Jackson
Washington Elementary School,420 E Main St,Marion,IL,62959-2669,Williamson
Chestnut Family Health Center,702 W Chestnut St,Bloomington,IL,61701-2814,McLean
Chestnut Family Health Center,720 W Chestnut St,Bloomington,IL,61701-2814,McLean
Chestnut Family Health Center,1003 Martin Luther King Dr,Bloomington,IL,61701-1429,McLean
Chestnut Family Health Center,50 Northgate Industrial Dr,Granite City,IL,62040-6805,Madison
Chestnut Family Health Center,2148 Vadalabene Dr,Maryville,IL,62062-5632,Madison
Mobile Medical Unit Bloomington 1,702 W Chestnut St,Bloomington,IL,61701-2814,McLean
Mobile Medical Unit Granite City 1,50 Northgate Industrial Dr,Granite City,IL,62040-6805,Madison
RURAL HEALTH CENTER OF ROODHOUSE,132 W Lorton St,Roodhouse,IL,62082-1569,Greene
CENTRALIA FAMILY HEALTH CENTER,1441 W Broadway,Centralia,IL,62801-5613,Clinton
GREENE COUNTY RURAL HEALTH CLI,116 N Main St,White Hall,IL,62092-1054,Greene
JCH MEDICAL GROUP JERSEYVILLE,PO BOX 279,Jerseyville,IL,62052-0279,Jersey
Albion Community Health Center,33 W Main St,Albion,IL,62806-1006,Edwards
Carrier Mills Community Health Center,7211 US 45 S,Carrier Mills,IL,62917-1305,Saline
Christopher Greater Area Rural Health Planning...,4241 IL-14,Christopher,IL,62822-1037,Franklin
Clay Medical Center,165 Kinnaman Dr,Flora,IL,62839-4204,Clay
CRHPC Comprehensive Behavioral Health Center,119 Gas Plant Rd,Du Quoin,IL,62832-3866,Perry
CRHPC-Carmi Health Center,103 Commerce St,Carmi,IL,62821-2223,White
Eldorado Rural Health Clinic,1401 US Highway 45 N,Eldorado,IL,62930-3770,Saline
Fairfield Community Health Center,209 NW 11th St,Fairfield,IL,62837-1218,Wayne
Johnston City Community Health Center,14410 Route 37,Johnston City,IL,62951-3166,Williamson
MT VERNON COMMUNITY HLTH CENTER,2920 Veterans Memorial Dr,Mount Vernon,IL,62864-5924,Jefferson
Rea Clinic - Benton,206 E Church St STE B,Benton,IL,62812-2239,Franklin
Rea Clinic - Du Quoin,1564 S Washington St,Du Quoin,IL,62832-3849,Perry
Sesser Community Health Center,6294 State Highway 154,Sesser,IL,62884-2163,Franklin
Shawneetown Community Health Center,9525 Gold Hill Rd,Shawneetown,IL,62984-3659,Gallatin
Eagle View Community Health System - Oquawka L...,1204 Highway 164 E,Oquawka,IL,61469-3204,Henderson
Eagle View Community Health System - Stronghur...,101 S Division St,Stronghurst,IL,61480-5033,Henderson
Eagle View Community Health System Monmouth Cl...,230 S Main St,Monmouth,IL,61462-2160,Warren
Eagle View SUD and Drug Court Carthage Memoria...,1454 N County Road 2050 E STE 101,Carthage,IL,62321-3551,Hancock
Bunker Hill Community Unit School District #8,504 E Warren St,Bunker Hill,IL,62014-1102,Macoupin
Carlinville Community Unit School District #1,829 W Main St,Carlinville,IL,62626-1261,Macoupin
Columbian Boulevard Dental Clinic,125 W Columbian Blvd S,Litchfield,IL,62056-3021,Montgomery
Macoupin County Maple Street Clinic,109 E Maple St,Gillespie,IL,62033-1473,Macoupin
Macoupin County Mobile Behavioral and Medical ...,109 E Maple St,Gillespie,IL,62033-1473,Macoupin
Macoupin County Mobile Dental Clinic,109 E Maple St,Gillespie,IL,62033-1473,Macoupin
Macoupin County Public Health Clinic Site,1115 Morgan St,Carlinville,IL,62626-1438,Macoupin
Macoupin County Recovery Center,118 W Chestnut St,Gillespie,IL,62033-1503,Macoupin
Mt. Olive Community School District #5,804 W Main St Rm 110,Mount Olive,IL,62069-1549,Macoupin
North Mac CUSD #34,525 N 3rd St,Girard,IL,62640-1157,Macoupin
Northwestern Community Unit School District #2,30953 Route 111,Palmyra,IL,62674-6304,Macoupin
Oakland Avenue Clinic,205 Oakland Ave,Carlinville,IL,62626-1921,Macoupin
Southwestern School District #9,8226 Route 111,Piasa,IL,62079-2051,Macoupin
St. Francis Way Clinic,805 Saint Francis Way,Litchfield,IL,62056-1779,Montgomery
Staunton Community School District #6,801 N Deneen St Fl 1,Staunton,IL,62088-1017,Macoupin
Cass County Community Health Clinic - Beardstown,8590 Saint Lukes Dr,Beardstown,IL,62618-8398,Cass
Cass County Health Clinic Beardstown,1501 Wall St,Beardstown,IL,62618,Cass
Cass County Health Department - Cass County He...,331 S Main St,Virginia,IL,62691-1571,Cass
ELMER HUGH TAYLOR CLINIC,100 W 15th St,Beardstown,IL,62618-1774,Cass
Aunt Martha&#39;s Community Health Center in H...,1044 N Francisco Ave Ste 101,Chicago,IL,60622-2743,Cook
Aunt Martha&#39;s Humboldt Park Community Heal...,2641 W Division St STE SF,Chicago,IL,60622-6107,Cook
Aunt Martha's Administrative Site,19990 Governors Hwy,Olympia Fields,IL,60461-1021,Cook
Aunt Martha's Aurora Community Health Center,2124 Ogden Ave STE 201,Aurora,IL,60504-7542,Kane
Aunt Martha's Call Center,20000 Governors Dr STE 103,Olympia Fields,IL,60461-3001,Cook
Aunt Martha's Chicago Heights Pediatric Health...,500 Dixie Hwy,Chicago Heights,IL,60411-1741,Cook
Aunt Martha's Health Center West Joliet,333 Madison St STE 150,Joliet,IL,60435-8200,Will
Aunt Martha's Joliet East Community Health Center,1200 Eagle St,Joliet,IL,60432-2010,Will
Aunt Martha's Rockford Community Health Center,1401 E State St STE 3000,Rockford,IL,61104-2315,Winnebago
Aunt Martha's Roseland Community Health Center,45 W 111th St,Chicago,IL,60628-4200,Cook
AUNT MARTHA'S WOMEN'S HLTH CTR,233 W Joe Orr Rd BLDG S,Chicago Heights,IL,60411-2390,Cook
Aunt Martha's Woodstock Community Health Center,"3703 Doty Rd, Unit 1",Woodstock,IL,60098-7517,McHenry
CARPENTERSVILLE COMMUNITY HEALTH CENTER,3003 Wakefield Dr,Carpentersville,IL,60110-2422,Kane
Chicago Heights Community Health Center,1536 Vincennes Ave,Chicago Heights,IL,60411-3458,Cook
Children's Reception Center,5001 S Michigan Ave,Chicago,IL,60615-2112,Cook
Community Health Fairs,233 W Joe Orr Rd BLDG NORTH,Chicago Heights,IL,60411-2390,Cook
Gateway Foundation,400 Mercy Ln,Aurora,IL,60506-2447,Kane
Hazel Crest Community Health Center,17850 Kedzie Ave STE 1150,Hazel Crest,IL,60429-2095,Cook
Hazel Crest Women's Health Center,17850 Kedzie Ave STE 3200,Hazel Crest,IL,60429-2086,Cook
Kankakee Community Health Center,1777 E Court St,Kankakee,IL,60901-2670,Kankakee
South Holland Community Health Center,52 W 162nd St,South Holland,IL,60473-2061,Cook
South Suburban Homeless Outreach Center,15420 Dixie Hwy UNIT G,Harvey,IL,60426-3479,Cook
Southeast Side Community Health Center,3528 E 118th St,Chicago,IL,60617-7314,Cook
The Health Outreach Center,76 S Lasalle St,Aurora,IL,60505-3375,Kane
Toulon Community Health Center,120 E Court St,Toulon,IL,61483-5388,Stark
VERMILION AREA COMM HLTH CTR,614 N Gilbert St,Danville,IL,61832-3940,Vermilion
Watseka Community Health Center,200 E Walnut St,Watseka,IL,60970-1356,Iroquois
WAYSIDE CROSS MINISTRIES,215 E New York St,Aurora,IL,60505-3400,Kane
Cairo Diagnostic Center Site,13289 Kessler Rd,Cairo,IL,62914-3101,Alexander
CAIRO MEGA CLINIC,13245 Kessler Rd,Cairo,IL,62914-3101,Alexander
Carmi Community Health Center,1400 W Main St,Carmi,IL,62821-1387,White
Cedar Court Clinic,1340 Cedar Ct,Carbondale,IL,62901-5336,Jackson
CHESI  WOW  Van,13245 Kessler Rd,Cairo,IL,62914-3101,Alexander
CHESI Marion Centre Clinic,3111 Williamson County Pkwy,Marion,IL,62959-5235,Williamson
"Community Health & Emergency Services, Inc. - ...",1250 Cedar Ct,Carbondale,IL,62901-5334,Jackson
HARDIN COUNTY DENTAL CLINIC,Main St,Rosiclare,IL,62982,Hardin
HARDIN COUNTY MEDICAL CLINIC,IL-146,Elizabethtown,IL,62931,Hardin
HARRISBURG COMMUNITY HTLH CENTER,205 N Main St,Harrisburg,IL,62946-1256,Saline
POPE COUNTY MEDICAL CLINIC,217 S Adams St,Golconda,IL,62938-1134,Pope
PULASKI CLINIC,PO BOX 89,Pulaski,IL,62976-0089,Pulaski
Tamms Health Center,290 Railroad St,Tamms,IL,62988-5038,Alexander
"CARVER MILITARY ACADEMY/TCA HLTH,INC",13100 S Doty Ave,Chicago,IL,60827-1597,Cook
"Mobile Student Health Clinic, Parking Lot B",1029 E 130th St,Chicago,IL,60628-6908,Cook
TCA Health – Hegewisch,13336 S Baltimore Ave,Chicago,IL,60633-1425,Cook
"TCA Health, Inc.",1029 E 130th St,Chicago,IL,60628-6908,Cook
TCA Health- Chatham,8425 S Cottage Grove Ave,Chicago,IL,60619-6113,Cook
MEMORIAL MEDICAL CLINIC BOWEN,209 E 5th St,Bowen,IL,62316-1130,Hancock
ANNA MEDICAl CLINIC,513 N Main St,Anna,IL,62906-1668,Union
DONGOLA MEDICAL CLINIC,318 US Highway 51 N,Dongola,IL,62926-1103,Pulaski
Goreville Medical Clinic,211 N Broadway,Goreville,IL,62939-2323,Johnson
Metropolis Medical Clinic,1003 E 5th St,Metropolis,IL,62960-2311,Massac
VIENNA MEDICAL CLINIC,803 N 1st St,Vienna,IL,62995-1544,Johnson
Esperanza 63rd Street Annex,4104 W 63rd St,Chicago,IL,60629-5008,Cook
Esperanza Academy for Global Citizenship,4647 W 47th St RM 200,Chicago,IL,60632-4847,Cook
Esperanza Academy for Global Citizenship Annex,4941 W 46th St RM 100,Chicago,IL,60638-2023,Cook
Esperanza Administrative Office,1940 S Western Ave STE 205,Chicago,IL,60608-2503,Cook
Esperanza at 63rd,4058 W 63rd St,Chicago,IL,60629-4639,Cook
Esperanza at Charles G. Hammond Elementary School,2819 W 21st Pl Rm 300,Chicago,IL,60623-3503,Cook
Esperanza at Cultivate Collective,4350 S Laporte Ave,Chicago,IL,60638,Cook
Esperanza Brighton Park,4700 S California Ave,Chicago,IL,60632-2016,Cook
Esperanza California,"2001 S California Ave, Ste 100",Chicago,IL,60608-2486,Cook
"Esperanza California, Suite 101",2001 S California Ave STE 101,Chicago,IL,60608-2486,Cook
Esperanza Little Village,3059 W 26th St,Chicago,IL,60623-4131,Cook
Esperanza Marquette,6550 S Richmond St,Chicago,IL,60629-2821,Cook
Patient Benefits Enrollment Office,2851 W Cermak Rd,Chicago,IL,60623-3513,Cook
Temporary Site - Esperanza Southwest- COVID Va...,6057 S Western Ave,Chicago,IL,60636-2019,Cook
PCC Administrative Office II,20 Lake St,Oak Park,IL,60302-2606,Cook
PCC Administrative Office III,18 Lake St,Oak Park,IL,60302-2606,Cook
PCC Austin Family Health Center,5425 W Lake St,Chicago,IL,60644-2342,Cook
PCC Clinic at The Boulevard,3456 W Franklin Blvd,Chicago,IL,60624-1308,Cook
PCC COMMUNITY WELLNESS CENTER,14 Lake St,Oak Park,IL,60302-2606,Cook
PCC Community Wellness Center at Steinmetz,3030 N Mobile Ave,Chicago,IL,60634-4041,Cook
PCC Community Wellness Center at West Suburban,1 Erie Ct STE 7120,Oak Park,IL,60302-2510,Cook
PCC Dr. Burdick Family Health Center,1 Erie Ct STE 6160,Oak Park,IL,60302-2510,Cook
PCC Dr. Tong Health Center,1 Erie Ct STE 6040,Oak Park,IL,60302-2510,Cook
PCC Melrose Park Family Health Center,"1111 Superior St, Ste 101",Melrose Park,IL,60160-4100,Cook
PCC Parkside Family Health Center,115 N Parkside Ave FL 1,Chicago,IL,60644-3040,Cook
PCC Salud Family Health Center,5359 W Fullerton Ave,Chicago,IL,60639-1450,Cook
PCC South Family Health Center,6201 Roosevelt Rd,Berwyn,IL,60402-1108,Cook
PCC Sports Medicine and Prenatal Wellness Clinic,1 Erie Ct STE 7140,Oak Park,IL,60302-2510,Cook
PCC Walk-In Wellness Center at West Suburban M...,3 Erie Ct STE 1300,Oak Park,IL,60302-2519,Cook
PCC West Town Family Health Center,2434 W Division St,Chicago,IL,60622-2942,Cook
WEST SUBURBAN MEDICAL CENTER,3 Erie Ct,Oak Park,IL,60302-2519,Cook
Capitol Community Health Center,2239 E Cook St,Springfield,IL,62703-1944,Sangamon
Central Counties Health Centers - Christian Co...,1141 N Cheney St,Taylorville,IL,62568-2741,Christian
Family Guidance Center,120 N 11th St,Springfield,IL,62703-1002,Sangamon
Helping Hands of Springfield,1023 E Washington St,Springfield,IL,62703-1047,Sangamon
Jacksonville,1440 W Walnut St STE 2,Jacksonville,IL,62650-1143,Morgan
St. John's Dental Clinic,700 N 7th St,Springfield,IL,62702-6352,Sangamon
PITTSFIELD RURAL HEALTH AFFILI,320 N Madison St,Pittsfield,IL,62363-1412,Pike
Erie Amundsen School Based Health Center,5110 N Damen Ave,Chicago,IL,60625-1317,Cook
Erie Clemente Wildcats Student Health Center,1147 N Western Ave,Chicago,IL,60622-2931,Cook
Erie Division Street Health Center,2418 W Division St,Chicago,IL,60622-2940,Cook
Erie Evanston/Skokie Health Center,1285 Hartrey Ave,Evanston,IL,60202-1056,Cook
Erie Foster Avenue Health Center,5215 N California Ave STE F700,Chicago,IL,60625-8562,Cook
Erie Helping Hands Health Center,4747 N Kedzie Ave,Chicago,IL,60625-4420,Cook
Erie Humboldt Park Health Center,2750 W North Ave,Chicago,IL,60647-5247,Cook
Erie Johnson School-Based Health Center,1504 S Albany Ave,Chicago,IL,60623-2209,Cook
Erie Lake View School Based Health Center,4015 N Ashland Ave,Chicago,IL,60613-2593,Cook
Erie Waukegan Health Center,2323 Grand Ave,Waukegan,IL,60085-3312,Lake
Erie West Town Health Center,1701 W Superior St,Chicago,IL,60622-5646,Cook
Erie Westside Health Center at Laura S. Ward E...,646 N Lawndale Ave,Chicago,IL,60624-1254,Cook
FFHC-Ashland,4802 S Ashland Ave,Chicago,IL,60609-4233,Cook
FFHC-Beethoven,25 W 47th St,Chicago,IL,60609-4627,Cook
FFHC-Pulaski,5635 S Pulaski Rd,Chicago,IL,60629-4438,Cook
FFHC-Western,5843 S Western Ave,Chicago,IL,60636-1526,Cook
FFHC-Woodlawn,1522 E 63rd St,Chicago,IL,60637-2921,Cook
Friend Family Health Center - Cottage Grove,800 E 55th St,Chicago,IL,60615-4906,Cook
Friend Family Health Center - Mobile Dental,800 E 55th St,Chicago,IL,60615-4906,Cook
Friend Health - 6250,6250 S Cottage Grove Ave,Chicago,IL,60637-2530,Cook
The Burnham at Woodlawn Park,6134 S Cottage Grove Ave,Chicago,IL,60637-2565,Cook
FERRELL HOSPITAL FAMILY PRACTICE,1306 Maple St,Eldorado,IL,62930-1662,Saline
LOUISIVILLE MEDICAL CLINIC,935 Bryant St,Louisville,IL,62858-1053,Clay
THOMAS H BOYD RURAL HEALTH CLINIC,800 School St,Carrollton,IL,62016-1436,Greene
ELDORADO PRIMARY CARE,1007 US Highway 45 N,Eldorado,IL,62930-3767,Saline
CLAY COUNTY HOSPITAL CLAY CITY CLINIC,800 Kelly Dr SW,Clay City,IL,62824-1155,Clay
Challand Middle School,1700 6th Ave RM med1,Sterling,IL,61081-1379,Whiteside
Mobile Unit,1701 Industrial Park Rd,Rock Falls,IL,61071-3144,Whiteside
Sterling High School,1608 4th Ave,Sterling,IL,61081-1378,Whiteside
WHITESIDE CHD - ROCK FALLS,1300 W 2nd St,Rock Falls,IL,61071-1005,Whiteside
HORIZON HEALTHCARE RHC,213 NW 10th St STE A,Fairfield,IL,62837-1219,Wayne
Beloved Community Family Wellness Center,6821 S Halsted St,Chicago,IL,60621-1833,Cook
Beloved Community Family Wellness Center Halst...,6853 S Halsted St STE 1A,Chicago,IL,60621-1867,Cook
Beloved Community Family Wellness Center Robbins,3518 W 139th St FL 2,Robbins,IL,60472-2002,Cook
Crossing Drive-Thru Clinic at 990 N. Water,990 N Water St Bldg,Decatur,IL,62523-1021,Macon
Crossing Healthcare at Decatur Memorial Hospital,2300 N Edward St,Decatur,IL,62526-4163,Macon
Crossing Healthcare at Macon County Health Dep...,1221 E Condit St,Decatur,IL,62521-1405,Macon
Crossing Healthcare Mobile Unit One,320 Central Ave,Decatur,IL,62521,Macon
Crossing Healthcare Schrodt Community Health C...,320 E Central Ave,Decatur,IL,62521-4665,Macon
Elements at Crossing Healthcare,420 E Central Ave,Decatur,IL,62521-1050,Macon
Bowlesburg Elementary School,2221 10th St,Silvis,IL,61282-2031,Rock Island
"Community Health Care, Inc. - Robert Young Center",2200 3rd Ave,Rock Island,IL,61201-8840,Rock Island
"Community Health Care, Inc. - The Project",1701 River Dr STE 110,Moline,IL,61265-1384,Rock Island
"Community Health Care, Inc. East Moline Clinic",708 15th Ave,East Moline,IL,61244-2134,Rock Island
"Community Health Care, Inc. Moline",1106 4th Ave,Moline,IL,61265-1231,Rock Island
"Community Health Care, Inc. Rock Island Clinic",2750 11th St,Rock Island,IL,61201-5216,Rock Island
Glenview Middle School,3100 7th St,East Moline,IL,61244-3262,Rock Island
Hillcrest Elementary School,451 22nd Ave,East Moline,IL,61244-2453,Rock Island
Ridgewood Elementary School,814 30th Ave,East Moline,IL,61244-3263,Rock Island
Wells Elementary School,490 Avenue of the Cities,East Moline,IL,61244-4031,Rock Island
ALIVIO MEDICAL CENTER,966 W 21st St,Chicago,IL,60608-4511,Cook
ALIVIO MEDICAL CENTER,2355 S Western Ave,Chicago,IL,60608-3837,Cook
Alivio Medical Center at Berwyn,6447 Cermak Rd,Berwyn,IL,60402-2311,Cook
Alivio Medical Center Dental at 63rd St.,4255 W 63rd St,Chicago,IL,60629-5041,Cook
Alivio Medical Center Dental at 63rd St.,4255 W 63rd St,Chicago,IL,60629-5041,Cook
Alivio's Walk In Wellness Center at Berwyn,6447 Cermak Rd STE 100,Berwyn,IL,60402-2311,Cook
AMC Mobile Unit,966 W 21st St,Chicago,IL,60608-4511,Cook
Benito Juarez Community Academy,1450 W Cermak Rd,Chicago,IL,60608-4408,Cook
Jose Clemente Orozco Academy,1940 W 18th St,Chicago,IL,60608-1903,Cook
Little Village Lawndale Community High School ...,3120 S Kostner Ave,Chicago,IL,60623-4842,Cook
ACCESS Addison Family Health Center,1111 W Lake St,Addison,IL,60101-1101,DuPage
ACCESS Ashland Family Health Center,5159 S Ashland Ave,Chicago,IL,60609-4931,Cook
ACCESS at Gary Comer Youth Center,7200 S Ingleside Ave,Chicago,IL,60619-1254,Cook
ACCESS at Sinai,2653 W Ogden Ave,Chicago,IL,60608-1647,Cook
ACCESS Auburn-Gresham Family Health Center,8234 S Ashland Ave,Chicago,IL,60620-4625,Cook
ACCESS Austin Family Health Center,4909 W Division St STE 508,Chicago,IL,60651-3161,Cook
ACCESS Blue Island Family Health Center,13000 Maple Ave,Blue Island,IL,60406-2318,Cook
ACCESS Booker Family Health Center,654 E 47th St,Chicago,IL,60653-4224,Cook
ACCESS Brandon Family Health Center,2822 E 83rd St,Chicago,IL,60617-2105,Cook
ACCESS Brickyard Family Health Center,6020 W Diversey Ave BLDG West,Chicago,IL,60639-1108,Cook
ACCESS Cabrini Family Health Center,3450 S Archer Ave,Chicago,IL,60608-6837,Cook
ACCESS Center for Discovery and Learning,5139 S Ashland Ave,Chicago,IL,60609-4931,Cook
ACCESS Centro Médico,3700 W 26th St,Chicago,IL,60623-3824,Cook
ACCESS Centro Médico San Rafael,3204 W 26th St,Chicago,IL,60623-4031,Cook
Access Community Health Network,600 W Fulton St STE 200,Chicago,IL,60661-1262,Cook
ACCESS Des Plaines Valley Health Center,7450 W 63rd St,Summit Argo,IL,60501-1816,Cook
ACCESS Doctors Medical Center,6240 W 55th St,Chicago,IL,60638-2531,Cook
ACCESS Evanston Family Health Center,1723 Howard St,Evanston,IL,60202-3735,Cook
ACCESS Family Health Society,152 W Lincoln Hwy,Chicago Heights,IL,60411-2619,Cook
ACCESS Genesis Center for Health and Empowerment,1 N Broadway St,Des Plaines,IL,60016-2335,Cook
ACCESS Grand Boulevard Health and Specialty Ce...,5401 S Wentworth Ave Spc 5,Chicago,IL,60609-6300,Cook
ACCESS Hawthorne Family Health Center,3040 S Cicero Ave,Cicero,IL,60804-3638,Cook
ACCESS Humboldt Park Family Health Center,3202 W North Ave,Chicago,IL,60647-4940,Cook
ACCESS Kedzie Family Health Center,3229 W 47th Pl,Chicago,IL,60632-3011,Cook
ACCESS Located at Holy Cross,2701 W 68th St # 3-south,Chicago,IL,60629-1813,Cook
ACCESS Madison Family Health Center,3800 W Madison St,Chicago,IL,60624-2312,Cook
ACCESS Martin T. Russo Family Health Center,245 S Gary Ave Lowr Level,Bloomingdale,IL,60108-2228,DuPage
ACCESS Melrose Park Family Health Center,8321 W North Ave,Melrose Park,IL,60160-1669,Cook
ACCESS Northwest Family Health Center,1120 N Arlington Heights Rd,Arlington Heights,IL,60004-4767,Cook
ACCESS Paul and Mimi Francis Westside Family H...,3752 W 16th St,Chicago,IL,60623-2028,Cook
ACCESS Pilsen Family Health Center,1817 S Loomis St,Chicago,IL,60608-3018,Cook
ACCESS Plaza Family Health Center,2533 W Cermak Rd,Chicago,IL,60608-3719,Cook
ACCESS Rogers Park Family Health Center,1555 W Howard St,Chicago,IL,60626-1707,Cook
ACCESS Servicios Médicos La Villita,3303 W 26th St,Chicago,IL,60623-4036,Cook
ACCESS Southwest Family Health Center,4839 W 47th St,Chicago,IL,60638-2039,Cook
ACCESS Warren Family Health Center,2409 W Warren Blvd,Chicago,IL,60612-2115,Cook
ACCESS West Chicago Family Health Center,245 W Roosevelt Rd BLDG 14,West Chicago,IL,60185-3739,DuPage
