Site Name,Site Address,Site City,Site State,Site Zip Code,County
OneWorld Outreach and Administrative Annex,1325 Park Ave,Omaha,NE,68105-2213,Douglas
OneWorld Plattsmouth aka Cass Family Medicine,122 S 6th St,Plattsmouth,NE,68048-1934,Cass
OneWorld Ralston,5310 S 84th St,Omaha,NE,68127-3775,Douglas
OneWorld Ralston,5310 S 84th St,Omaha,NE,68127-3775,Douglas
OneWorld Spring Lake Magnet Elementary School ...,4215 S 20th St,Omaha,NE,68107-2018,Douglas
OneWorld Stephen Center,2723 Q St,Omaha,NE,68107-3408,Douglas
OneWorld Teen and Young Adult Health Center South,4310 S 24th St,Omaha,NE,68107-1805,Douglas
OneWorld Teen and Young Adult Health Center West,2520 S 130th Ave,Omaha,NE,68144-2527,Douglas
OneWorld West,4101 S 120th St,Omaha,NE,68137-1250,Douglas
FAMILY MEDICINE SPECIALISTS,1105 N Erie St,Lexington,NE,68850-1504,Dawson
SAUNDERS MEDICAL CENTER - CLINIC,1760 County Road J,Wahoo,NE,68066-4152,Saunders
MORRILL COUNTY HOSPITAL CLINIC,1320 S St,Bridgeport,NE,69336-2563,Morrill
GREATER SANDHILLS FAMILY HEALTHCARE PC,110 W 2nd St,Stuart,NE,68780-1701,Holt
DAVENPORT MEDICAL CLINIC,105 S Linden Ave,Davenport,NE,68335-3129,Thayer
WINNEBAGO TRIBAL HLTH PROGRAM,225 Bluff St,Winnebago,NE,68071-9703,Thurston
FRED LEROY HEALTH AND WELLNESS CENTER,2602 J St,Omaha,NE,68107-1643,Douglas
Ponca Hills Health/Wellness Center,1800 Syracuse Ave,Norfolk,NE,68701-2458,Madison
CARL CURTIS,100 Indian Hills Dr,Macy,NE,68039-3023,Thurston
SANTEE SIOUX HEALTH CENTER,110 S Visiting Eagle St,Niobrara,NE,68760-7201,Knox
Siouxland Community Health of Nebraska,3410 Futures Dr,South Sioux City,NE,68776-3917,Dakota
NANCE COUNTY MEDICAL CLINIC,405 Broadway St,Fullerton,NE,68638-3155,Nance
Health 360,2246 O St,Lincoln,NE,68510-1121,Lancaster
CHI HEALTH CLINIC PLAINVIEW,1021 N 27th St,Lincoln,NE,68503-1803,Lancaster
HOWARD COUNTY MEDICAL CLINIC,2222 S 16th St STE 435,Lincoln,NE,68502-3793,Lancaster
Good Neighbor Fremont Clinic Permanent Site,202 Smith Ave,Elwood,NE,68937-5247,Gosper
Schuyler Middle School,402 Minor Ave,Bertrand,NE,68927-1234,Phelps
TECUMSEH FAMILY HEALTH,4321 41st Ave,Columbus,NE,68601-2131,Platte
BOONE COUNTY MEDICAL CLINIC,401 Adam St,Schuyler,NE,68661-2468,Colfax
Dodge Elementary School,213 E Kimball St,Callaway,NE,68825-2589,Custer
Heartland Health Center - Ravenna Clinic,512 N Green St,Valentine,NE,69201-1932,Cherry
"Heartland Health Center, Inc.",602 W Stolley Park Rd,Grand Island,NE,68801-7465,Hall
Howard Elementary School,641 S Oak St,Grand Island,NE,68801-7898,Hall
Jefferson Elementary School,2116 W Faidley Ave STE 2100,Grand Island,NE,68803-4678,Hall
Knickrehm Elementary School,104 W Seneca St,Ravenna,NE,68869-1363,Buffalo
Lincoln Elementary School,423 W 4th St,Grand Island,NE,68801-4503,Hall
Ravenna Public Schools,3307 W Capital Ave,Grand Island,NE,68803-1334,Hall
Starr Elementary School,502 W 9th St,Grand Island,NE,68801-4237,Hall
Walnut Middle School,315 Wyandotte St,Grand Island,NE,68801-7619,Hall
Wasmer Elementary School,2013 N Oak St,Grand Island,NE,68801-2463,Hall
West Lawn Elementary,805 Beal St,Grand Island,NE,68801-2715,Hall
GREATER SANDHILLS FAMILY HEALTHCARE PC,1800 S Adams St,Grand Island,NE,68801-7111,Hall
VCHS MEDICAL CLINIC,318 S Clark St,Grand Island,NE,68801-6446,Hall
CAPWN Health Center,500 E Decatur St,West Point,NE,68788-1565,Cuming
RUSHVILLE CLINIC,975 Crescent Dr,Gering,NE,69341-1712,Scotts Bluff
Nebraska,2510 18th Ave,Central City,NE,68826-2123,Merrick
Nebraska,825 22nd St,Fairbury,NE,68352-1221,Jefferson
PARK STREET MEDICAL CLINIC,1000 Pole Creek Xing,Sidney,NE,69162-2901,Cheyenne
CHI HEALTH CLINIC CLARKSON,1101 Buffalo Bnd STE A,Lexington,NE,68850-1528,Dawson
