Site Name,Site Address,Site City,Site State,Site Zip Code,County
ARcare - 22,2816 Fox Meadow Ln,Jonesboro,AR,72404-9346,Craighead
ARcare - 23,805 Third St,Horseshoe Bend,AR,72512,Izard
ARcare - 25,5787 Highway 64,Parkin,AR,72373-9003,Cross
ARcare - 29,800 Main St,Augusta,AR,72006-2449,Woodruff
ARcare - 30,1503 Main St,Des Arc,AR,72040-3299,Prairie
ARcare - 32,501 Millwood Cir STE E,Maumelle,AR,72113-6304,Pulaski
ARcare - 33,2805 Mid Cities Dr STE 1,Bentonville,AR,72712-4291,Benton
ARcare - 35,1175 Vine St,Batesville,AR,72501-3526,Independence
ARcare - 40,705 Highway 63 N,Hazen,AR,72064-8054,Prairie
ARcare - 42,8 N Railroad Ave,Mayflower,AR,72106-9430,Faulkner
ARcare - 45,114 Ray St,Newport,AR,72112-4260,Jackson
ARcare - 46,5830 Highway 5,Cabot,AR,72023-7328,Lonoke
ARcare - 48,4100 Harrison St,Batesville,AR,72501-9419,Independence
ARcare - 49,180 Medical Park Pl STE 102,Hot Springs,AR,71901-8066,Garland
ARcare - 50,801 N Edmonds Ave,McCrory,AR,72101-8279,Woodruff
ARcare - 51,401 East St,Texarkana,AR,71854-6507,Miller
ARcare - 55,1530 N Church St,Jonesboro,AR,72401-1515,Craighead
ARcare - 60,601 Julia Ave E,Wynne,AR,72396-3506,Cross
ARcare - 65,1009 Highway 18,Lake City,AR,72437,Craighead
ARcare - 69,318 S Rhodes St,West Memphis,AR,72301-4215,Crittenden
ARcare - 80,606 W Wilbur Mills Ave,Kensett,AR,72082-9051,White
ARcare - 85,1511 Highway 25B,Heber Springs,AR,72543-1701,Cleburne
ARcare - 88,8924 Kanis Rd,Little Rock,AR,72205-6414,Pulaski
ARcare - 90,300 Main St,Swifton,AR,72471-8809,Jackson
ARcare - 93,105 N Jackson St,Cabot,AR,72023-3058,Lonoke
ARcare 24,1500 Museum Rd,Conway,AR,72032-4785,Faulkner
ARcare Cabot Admin,614 N Grant St,Cabot,AR,72023-2656,Lonoke
ARcare Corporate Office,117 S 2nd St,Augusta,AR,72006-2309,Woodruff
ARcare Infinity Pharmacy,1204 SE 28th St,Bentonville,AR,72712-3881,Benton
ARcare Pharmacy - 009,2805 Mid Cities Dr,Bentonville,AR,72712-4270,Benton
ARcare Pharmacy - 011,104 Stuttgart Hwy,England,AR,72046-1557,Lonoke
ARcare Pharmacy - 053,700 Golf Course Dr,Searcy,AR,72143-4862,White
ARcare Pharmacy - 103,1500 Museum Rd,Conway,AR,72032-4785,Faulkner
ARcare Pharmacy - 106,600 Highway 365,Mayflower,AR,72106-9595,Faulkner
ARcare Pharmacy - 108,123 Central Ave,Searcy,AR,72143-7329,White
ARcare Pharmacy 005,304 Highway 64 E,Augusta,AR,72006-20ND,Woodruff
ARcare-100,54 Tate Springs Rd,Melbourne,AR,72556-8633,Izard
ARcare-105,11720 SR 27,Hector,AR,72843-8712,Pope
ARcare-111,1400 Braden St STE 1,Jacksonville,AR,72076-3721,Pulaski
ARcare-120,908 N Edmonds Ave,McCrory,AR,72101-8073,Woodruff
ARcare-121,630 W South St,Benton,AR,72015-4258,Saline
ARcare-124,3150 E Heritage Pkwy,Farmington,AR,72730-5529,Washington
ARcare-131,138 School Rd,Rose Bud,AR,72137-9339,White
ARcare-16,178 Highway 167 N,Bald Knob,AR,72010-4058,White
ARcare-26,2624 Highway 42,Cherry Valley,AR,72324-8674,Cross
ARcare-31,304 Main St,Pangburn,AR,72121-8959,White
ARcare-41,2450 Batesville Blvd,Southside,AR,72501-7782,Independence
ARcare-59,416 E Washington Ave,Jonesboro,AR,72401-3136,Craighead
ARcare-64,305 Rodgers Dr,Searcy,AR,72143-7432,White
ARcare-89,502 Richie Rd,Cabot,AR,72023-3309,Lonoke
BMRHC - CLINTON CLINIC,465 Medical Center Pkwy,Clinton,AR,72031-7946,Van Buren
BOSTON MOUNTAIN RURAL HEALTH CENTER,2263 Highway 65 N,Marshall,AR,72650-7660,Searcy
Boston Mountain Rural Health Center - Conway,1125 Skyline Dr,Conway,AR,72032-2857,Faulkner
Boston Mountain Rural Health Center - Corporat...,2265 Highway 65 N,Marshall,AR,72650-7660,Searcy
Boston Mountain Rural Health Center - Eureka S...,4004 E Van Buren,Eureka Springs,AR,72632,Carroll
Boston Mountain Rural Health Center - Jasper,609 W Clark St,Jasper,AR,72641,Newton
Boston Mountain Rural Health Center - Mountain...,444 Hospital Dr,Mountain Home,AR,72653-2900,Baxter
Boston Mountain Rural Health Center - Searcy C...,106 Westwood Dr,Marshall,AR,72650-7861,Searcy
Boston Mountain Rural Health Center Quitman Sc...,130 4th St,Quitman,AR,72131-9289,Cleburne
"Boston Mountain Rural Health Center, Harrison",1002 N Spring St,Harrison,AR,72601-2918,Boone
"Boston Mountain Rural Health Center, Inc.",934 N Gaskill St,Huntsville,AR,72740-8903,Madison
"Boston Mountain Rural Health Center, Inc.",1103 W Main St,Green Forest,AR,72638-2311,Carroll
"Boston Mountain Rural Health Center, Inc.",358 Valley St,Yellville,AR,72687-9087,Marion
"Boston Mountain Rural Health Center, Inc.",326 Southside Rd,Bee Branch,AR,72013-9137,Van Buren
Boston Mountain Rural Health Center-Center Ridge,1094 Catholic Point Rd,Center Ridge,AR,72027-8403,Conway
Boston Mountain Rural Health Center-Mt View,322 Dogwood Hollow Rd,Mountain View,AR,72560-8626,Stone
BOSTON MOUNTAIN RURAL HEALTH CTR,932 N Gaskill St,Huntsville,AR,72740-8903,Madison
BOSTON MOUNTAIN RURAL HLTH CTR,HC 31 BOX 310,Deer,AR,72628-9616,Newton
Amity Community Health Center,210 N Main St,Amity,AR,71921-9733,Clark
BEARDEN HEALTH CENTER,150 N School St,Bearden,AR,71720-9594,Ouachita
"CABUN RURAL HEALTH SERVICES, INC.",402 N Lee St,Hampton,AR,71744-8937,Calhoun
El Dorado School Based Health Center,601 Martin Luther King Ave Ste A,El Dorado,AR,71730-6449,Union
Hope Community Health Center,820 S Main St,Hope,AR,71801-6523,Hempstead
HOPE High School SBHC,200 E 18th St,Hope,AR,71801-8203,Hempstead
LEWISVILLE FAMILY PRACTICE CTR.,1117 Chestnut St,Lewisville,AR,71845-8513,Lafayette
STRONG CLINIC,253 S Concord St,Strong,AR,71765,Union
HCI-Arkadelphia Clinic,301 Professional Park Dr STE B,Arkadelphia,AR,71923-5317,Clark
Healthy Connections - Conway,655 Dave Ward Dr STE 103,Conway,AR,72034-7145,Faulkner
Healthy Connections - Haskell Clinic,2323 N Highway 229 STE B,Haskell,AR,72015-7244,Saline
Healthy Connections - Hot Springs Central/McAuley,208 Mcauley Ct STE B,Hot Springs,AR,71913-6344,Garland
Healthy Connections - Little Rock Midtown Ste 200,1100 N University Ave STE 200,Little Rock,AR,72207-6360,Pulaski
Healthy Connections - Russellville,3312 W Main St,Russellville,AR,72801-2304,Pope
Healthy Connections - West Central,4511 John Barrow Rd,Little Rock,AR,72204,Pulaski
"Healthy Connections, Inc.",136 Health Park Dr,Mena,AR,71953-9072,Polk
"Healthy Connections, Inc. College of the Ouach...",1 College Cir,Malvern,AR,72104-3520,Hot Spring
"Healthy Connections, Inc. Hot Springs Central ...",3604 Central Ave STE D,Hot Springs National Park,AR,71913-6458,Garland
"Healthy Connections, Inc. Hot Springs Clinic",1723 Malvern Ave,Hot Springs National Park,AR,71901-7133,Garland
"Healthy Connections, Inc. Mena Street Clinic",1201 Mena St,Mena,AR,71953-4280,Polk
"Healthy Connections, Inc.-Franklin",1701 S Harrison St,Little Rock,AR,72204-2752,Pulaski
Healthy Connections- Mobile Dental Unit,136 Health Park Dr,Mena,AR,71953-9072,Polk
Healthy Connections- Mobile Medical Unit,136 Health Park Dr,Mena,AR,71953-9072,Polk
Healthy Connections- Pinnacle Malvern,1003 Schneider Dr,Malvern,AR,72104-4811,Hot Spring
Healthy Connections- Sheridan,21 Opportunity Dr,Sheridan,AR,72150-9185,Grant
Healthy Connections-Bryant,2700 N Prickett Rd Ste 1C,Bryant,AR,72022-7511,Saline
Healthy Connections-DeQueen Clinic,1206 W Collin Raye Dr,De Queen,AR,71832-2030,Sevier
Healthy Connections-Hot Springs Village,4585 N Highway 7 STE 11,Hot Springs Village,AR,71909-8202,Garland
Healthy Connections-Little Rock Midtown Ste 260,1100 N University Ave STE 260,Little Rock,AR,72207-6367,Pulaski
Healthy Connections-Malvern,900 Martin Luther King Blvd STE 200,Malvern,AR,72104-2217,Hot Spring
Malvern School Based Health Center,1517 S Main St,Malvern,AR,72104-5231,Hot Spring
Montgomery County Community Clinic,534 Luzerne St,Mount Ida,AR,71957-9449,Montgomery
Mount Ida School Based Health Center-Elementar...,430 Ballpark Rd,Mount Ida,AR,71957-8013,Montgomery
Mount Ida School Based Health Center-High Scho...,338 Whittington St,Mount Ida,AR,71957-9445,Montgomery
Dermott Medical Clinic,212 Scoby Dr,Warren,AR,71671-2050,Bradley
Dermott School Clinic,300 S School St,Dermott,AR,71638-2127,Chicot
Drew Central School District,525 E Speedway St,Dermott,AR,71638-2322,Chicot
East End Intermediate School Health Center,250 University Dr,Monticello,AR,71655-8891,Drew
EUDORA CLINIC,5205 W Sawmill Rd,Little Rock,AR,72206-9063,Saline
Eudora Elementary Clinic,579 E Beouff St,Eudora,AR,71640-3090,Chicot
Hamburg High School School Based Clinic,566 S Mabry St,Eudora,AR,71640-2941,Chicot
Hamburg Middle School-SBHC,1119 S Main St,Hamburg,AR,71646-8983,Ashley
Jimmy Brown Elementary - SCSD,1109 Cub Dr,Hamburg,AR,71646,Ashley
Lakeside School,310 Ashley St,Star City,AR,71667-4814,Lincoln
"MAINLINE HEALTH SYSTEM, INC.",360 US-82,Lake Village,AR,71653,Chicot
"Mainline Health Systems, Inc. Administration O...",233 N Main St,Portland,AR,71663-9230,Ashley
"Mainline Health Systems, Inc. Corporate Office 1",134 S Strickland St,Dermott,AR,71638-4092,Chicot
"Mainline Health Systems, Inc. Specialty Services",583 W Gaines St,Monticello,AR,71655-4637,Drew
"Mainline Health Systems, Inc.-Warren 2",342 Highway 425 S,Monticello,AR,71655-4612,Drew
Mainline Health Women&#39;s Clinic Lake Village,1012 E Church St STE B,Warren,AR,71671-3530,Bradley
Mainline Health Women&#39;s Clinic McGehee,2729 US-65,Lake Village,AR,71653,Chicot
Mainline Rison,206 S 1st St,Mc Gehee,AR,71654-2339,Desha
Mainline UAM,505 Sycamore St,Rison,AR,71665,Cleveland
Mainline UAM Behavioral Health,136 University Ct,Monticello,AR,71655,Drew
Monticello Community Health Center,517 University Dr,Monticello,AR,71655,Drew
Noble/Allbritton Elementary School Based Clinic,535 Jordan Dr,Monticello,AR,71655-5714,Drew
Portland Elementary School Based Clinic,206 N Barlett St,Hamburg,AR,71646-3342,Ashley
Sheridan Clinic,314 Highway 160 E,Portland,AR,71663-9262,Ashley
Sheridan High School Clinic,506 Little Creek Cut Off Rd,Sheridan,AR,72150-7798,Grant
Star City Community Health Center,512 W Church St STE A,Sheridan,AR,72150-2016,Grant
Star City Dental,110 N Drew St,Star City,AR,71667-5704,Lincoln
Star City High School Clinic,557 Kirkwood Rd,Star City,AR,71667-8843,Lincoln
Warren Dental Clinic,206 Cleveland St,Star City,AR,71667-5218,Lincoln
Warren Elementary School Clinic,208 E Church St,Warren,AR,71671-3412,Bradley
Warren High School Behavioral Health Clinic,2018 Lady Jack Drive,Warren,AR,71671,Bradley
Warren High School Clinic,803 N Walnut St RM 214,Warren,AR,71671-2008,Bradley
Warren Middle School Behavioral Health Center,800 N Walnut St,Warren,AR,71671-2009,Bradley
WILMOT CLINIC,210 Scoby Dr,Warren,AR,71671-2050,Bradley
Clarksville Behavioral Health,920 S Highway 45,Bonanza,AR,72916-3420,Sebastian
Clarksville Community Health Center,106 N Hill St,Clarksville,AR,72830-2961,Johnson
Eastside Family Clinic,708 W Main St,Clarksville,AR,72830-3411,Johnson
Lamar School District Health Center,4003 Massard Rd,Fort Smith,AR,72903-6221,Sebastian
Lavaca Wellness Center,635 Childers Ave,Lamar,AR,72846-8161,Johnson
Mountainburg Family Clinic,603 S Division St,Lavaca,AR,72941-4129,Sebastian
Mulberry Community Pharmacy,US-71 N,Mountainburg,AR,72946,Crawford
Mulberry Family Clinic,442 N Main St,Mulberry,AR,72947-8574,Crawford
Northside Clinic at 6th Street,421 N Main St,Mulberry,AR,72947,Crawford
RIVER VALLEY PRIMARY CARE SERVICES INC.,3202 N 6th St,Fort Smith,AR,72904-4164,Sebastian
RVPCS - Coal Hill Family Clinic,9755 W State Highway 22,Ratcliff,AR,72951-9000,Logan
RVPCS - Northside Clinic,1273 E Highway 64,Coal Hill,AR,72832,Johnson
RVPCS Dental Clinic and Training Center,4900 Kelley Highway,Fort Smith,AR,72904-5000,Sebastian
Waldron Family Clinic,437 N Main St,Mulberry,AR,72947-8574,Crawford
Community Clinic Centerton,610 E Emma Ave STE B,Springdale,AR,72764-4685,Washington
Community Clinic Don Tyson School of Innovation,314 E Centerton Blvd,Centerton,AR,72719-9217,Benton
Community Clinic Elkins,2667 Hylton Rd,Springdale,AR,72764-6778,Washington
Community Clinic Fayetteville High School,376 N Center St,Elkins,AR,72727-3001,Washington
Community Clinic Fayetteville Medical,235 N Buchanan Ave STE 1,Fayetteville,AR,72701-4904,Washington
Community Clinic Mobile Health Unit,3162 W Martin Luther King Jr Blvd # 13AND14,Fayetteville,AR,72704-7679,Washington
Community Clinic Outreach - RPP,1233 W Poplar St,Rogers,AR,72756-4245,Benton
Community Clinic Outreach - Washington,614 E Emma Ave STE 426M,Springdale,AR,72764-4475,Washington
Community Clinic Pea Ridge,800 E Emma Ave STE D,Springdale,AR,72764-4638,Washington
Community Clinic Rogers Dental,1923 W Pickens Rd,Pea Ridge,AR,72751-2504,Benton
Community Clinic Rogers Medical,3710 W Southern Hills Blvd,Rogers,AR,72758-8041,Benton
Community Clinic Siloam Springs Medical,1233 W Poplar St,Rogers,AR,72756-4245,Benton
Community Clinic Springdale Dental,500 S Mount Olive St STE 200,Siloam Springs,AR,72761-3602,Benton
Community Clinic Springdale Medical,610 E Emma Ave STE A,Springdale,AR,72764-4685,Washington
Community Clinic Springdale Medical - Family P...,614 E Emma Ave,Springdale,AR,72764-4400,Washington
Elmdale School Based Health Center,610 E Emma Ave,Springdale,AR,72764-4685,Washington
George School Based Health Center,420 N West End St STE B,Springdale,AR,72764-3002,Washington
Jones School Based Health Center,2878 Powell St,Springdale,AR,72764-7333,Washington
Owl Creek School Based Health Center,900 Powell St,Springdale,AR,72764-5645,Washington
Parson Hills Elementary School Based Health Ce...,375 N Rupple Rd,Fayetteville,AR,72704-6110,Washington
Prairie Grove School Based Health Center,2328 Cardinal Dr,Springdale,AR,72764-5735,Washington
Siloam Springs School Based Health Center,801 Viney Grove Rd,Prairie Grove,AR,72753-2623,Washington
LEE COUNTY COOPERATIVE CLINIC,14066 AR-44,Helena,AR,72342,Phillips
Madison Area Clinic,530 Atkins Blvd,Marianna,AR,72360-2198,Lee
Arkansas Delta AIDS Care Consortia,500 E Broadway St,West Memphis,AR,72301-3201,Crittenden
ASU Mid South Community College,620 Thompson Ave,West Memphis,AR,72301-3257,Crittenden
Earle Family Health Center,2000 W Broadway St Trlr I,West Memphis,AR,72301-3829,Crittenden
East Arkansas Family Health Center - Marvell,216 Arkansas St,Earle,AR,72331-2217,Crittenden
"East Arkansas Family Health Center, Inc.",1008 W Main St,Marvell,AR,72366-9486,Phillips
EAST ARKANSAS FAMILY HEALTH CTR,900 N 7th St,West Memphis,AR,72301-2001,Crittenden
Forrest City School District Health and Wellness,102 W Broad St,Lepanto,AR,72354-2200,Poinsett
Helena Family Health Center,605 N 2nd St,Blytheville,AR,72315-2034,Mississippi
Marion School District School Based Health Center,513 Porter St,Helena,AR,72342-3217,Phillips
Marvell-Elaine School Based Health Center,1 Patriot Dr,Marion,AR,72364-2408,Crittenden
Truman Family Health Center,1018 US-49,Marvell,AR,72366,Phillips
Mid-Delta Health Systems - Mobile Clinic,245 Madison St,Clarendon,AR,72029-2706,Monroe
Mid-Delta Health Systems - North,245 Madison St,Clarendon,AR,72029-2706,Monroe
Mid-Delta Health Systems - Stuttgart,631 N 11th St,Clarendon,AR,72029,Monroe
"Mid-Delta Health Systems, Inc. - DeWitt",2022 S Buerkle St,Stuttgart,AR,72160-6508,Arkansas
ARKANSAS BAPTIST COLLEGE CLINIC,309 S Edline,Altheimer,AR,72004-8559,Jefferson
COLLEGE STATION CLINIC,1724 Bishop St,Little Rock,AR,72202-6022,Pulaski
Homeless Open Hands,4206 Frazier Pike,Little Rock,AR,72206-9635,Pulaski
"JEFFERSON COMPREHENSIVE CARE SYSTEM, Inc.",3000 Springer Blvd STE B,Little Rock,AR,72206-3314,Pulaski
Little Rock CHC,1101 S Tennessee St,Pine Bluff,AR,71601-5801,Jefferson
North Little Rock Community Health Center,1100 N University Ave STE 125,Little Rock,AR,72207-6356,Pulaski
Redfield Clinic 1,2525 Willow St STE 1,North Little Rock,AR,72114-2213,Pulaski
Texarkana Care Clinic (Main St),300 E 6th St,Texarkana,AR,71854-5207,Miller
East Texas Border Health Clinic dba Genesis Pr...,1205 E 35th St,Texarkana,AR,71854-2746,Miller
Genesis PrimeCare Family Clinic Marshall  # 3,4077 Jefferson Ave,Texarkana,AR,71854-1509,Miller
1st Choice Healthcare Corning,308 Highway 62 W,Ash Flat,AR,72513-9415,Sharp
1st Choice Healthcare Mobile Health Clinic,1300 Creason Rd,Corning,AR,72422-1716,Clay
1st Choice Healthcare Paragould,1300 Creason Rd,Corning,AR,72422-1716,Clay
1st Choice Healthcare Pocahontas,1 Medical Dr,Paragould,AR,72450,Greene
1st Choice Healthcare Salem,141 Betty Dr,Pocahontas,AR,72455-3602,Randolph
1st Choice Healthcare Walnut Ridge,US-62 & W 412,Salem,AR,72576,Fulton
"1st Choice Healthcare, Inc. Corporate Office",201 Colonial Dr,Walnut Ridge,AR,72476-1410,Lawrence
