Site Name,Site Address,Site City,Site State,Site Zip Code,County
COMMUNITY HEALTH CENTER - MEADOW WOODS PEDIATR...,849 Greenway Professional Ct,Orlando,FL,32824-9482,Orange
Community Health Center - Pine Hills,840 Mercy Dr,Orlando,FL,32808-7820,Orange
Community Health Centers - West Lakes,710 S Tampa Ave,Orlando,FL,32805-3646,Orange
Community Health Centers Clermont,2140 N Don Wickham Dr STE C,Clermont,FL,34711-1922,Lake
"COMMUNITY HEALTH CENTERS, INC.",110 S Woodland St,Winter Garden,FL,34787-3546,Orange
"Community Health Centers, Inc. Forest City - O...",7912 Forest City Rd,Orlando,FL,32810-2907,Orange
Community Health Centers-Tavares Family Medica...,212 E Main St,Tavares,FL,32778-3808,Lake
Community Health Centers-Winter Garden Family ...,13275 W Colonial Dr,Winter Garden,FL,34787-3984,Orange
ELC at West Lakes,600 S Dollins Ave,Orlando,FL,32805-3009,Orange
Four Corners Health Center,509 Cagan View Rd,Clermont,FL,34714-6405,Lake
12th Avenue Pediatrics,2510 N 12th Ave,Pensacola,FL,32503-4604,Escambia
Airport Boulevard Pediatrics,5868 Creek Station Dr STE A,Pensacola,FL,32504-8627,Escambia
C.A. Weis Elementary School,2701 N Q St,Pensacola,FL,32505-5615,Escambia
Cantonment Adult Primary Care Hwy 29,2400 S Highway 29,Cantonment,FL,32533-5808,Escambia
Cantonment Pediatrics,470 S Highway 29,Cantonment,FL,32533-8695,Escambia
Caroline Street,6671 Caroline St,Milton,FL,32570-4781,Santa Rosa
Century Adult and Family Care,6021 Industrial Blvd,Century,FL,32535-3312,Escambia
Century Pediatrics,501 Church St,Century,FL,32535-2914,Escambia
"Escambia Community Clinics, Inc. Corporate Off...",2315 W Jackson St,Pensacola,FL,32505-7552,Escambia
Fairfield,1295 W Fairfield Dr,Pensacola,FL,32501-1107,Escambia
Highway 90 Pediatrics,4435 Highway 90,Milton,FL,32571-2066,Santa Rosa
Lakeview Adult Primary Care,1201 W Hernandez St BLDG E,Pensacola,FL,32501-1815,Escambia
"Lakeview Center, Inc.",1221 W Lakeview Ave,Pensacola,FL,32501-1857,Escambia
Mobile Van B,1295 W Fairfield Dr,Pensacola,FL,32501-1107,Escambia
Mobile Van D,2315 W Jackson St,Pensacola,FL,32505-7552,Escambia
Mobile Van E,2315 W Jackson St,Pensacola,FL,32505-7552,Escambia
Palafox Primary Care,1400 N Palafox St,Pensacola,FL,32501-2643,Escambia
Palafox Two,1380 N Palafox St,Pensacola,FL,32501-2641,Escambia
Pine Forest High School,2500 Longleaf Dr,Pensacola,FL,32526-8930,Escambia
Trinity Pediatrics,5375 N 9th Ave,Pensacola,FL,32504-8725,Escambia
Waterfront Rescue Mission,350 W Herman St,Pensacola,FL,32505-5249,Escambia
Women's Care,5855 Creek Station Dr,Pensacola,FL,32504-8626,Escambia
Wright Street,2501 W Wright St,Pensacola,FL,32505-7948,Escambia
"Florida Community Health Center, Inc. - Stuart",3441 SE Willoughby Blvd,Stuart,FL,34994-5060,Martin
"Florida Community Health Centers, Inc - Belle ...",941 SE 1st St,Belle Glade,FL,33430-4353,Palm Beach
"Florida Community Health Centers, Inc.",5827 Corporate Way,West Palm Beach,FL,33407-2000,Palm Beach
"Florida Community Health Centers, Inc.  - Pahokee",170 S Barfield Hwy STE 103,Pahokee,FL,33476-1868,Palm Beach
"Florida Community Health Centers, Inc. -  Moor...",1021 Health Park Dr,Moore Haven,FL,33471-6206,Glades
"Florida Community Health Centers, Inc. - Dr. F...",2015 US Highway 441 N,Okeechobee,FL,34972-1901,Okeechobee
"Florida Community Health Centers, Inc. - India...",15858 SW Warfield Blvd,Indiantown,FL,34956-3513,Martin
"Florida Community Health Centers, Inc. - Lakes...",103 NE 19th Dr,Okeechobee,FL,34972-1933,Okeechobee
"Florida Community Health Centers, Inc. - Lakes...",1100 N Parrott Ave,Okeechobee,FL,34972-2129,Okeechobee
"Florida Community Health Centers, Inc.- Clewiston",315 S W C Owen Ave,Clewiston,FL,33440-3637,Hendry
FoundCare - Corporate Way,5730 Corporate Way STE 100,West Palm Beach,FL,33407-2032,Palm Beach
FoundCare - North Palm Beach,840 US Highway 1 STE 120,North Palm Beach,FL,33408-3858,Palm Beach
FoundCare -Yolette Bonnet Center,5867 Okeechobee Blvd,West Palm Beach,FL,33417-4300,Palm Beach
FoundCare Belle Glade,1500 NW Avenue L,Belle Glade,FL,33430-1729,Palm Beach
FoundCare Boynton Beach,1901 S Congress Ave STE 100,Boynton Beach,FL,33426-6556,Palm Beach
FoundCare Health Center,2330 S Congress Ave,West Palm Beach,FL,33406-7608,Palm Beach
FoundCare Mobile Unit,5205 Greenwood Ave,West Palm Beach,FL,33407-2400,Palm Beach
FoundCare West Palm Beach,5205 Greenwood Ave STE 150,West Palm Beach,FL,33407-2406,Palm Beach
GCH Dental Center- Boca Raton,181 Crawford Blvd FL BOTTOM,Boca Raton,FL,33432-3743,Palm Beach
Genesis Community Health at Boynton Beach Comm...,4975 Park Ridge Blvd,Boynton Beach,FL,33426-8318,Palm Beach
Genesis Community Health- Administration,639 E Ocean Ave STE 409,Boynton Beach,FL,33435-5017,Palm Beach
Genesis Community Health- Atlantic Community H...,2455 W Atlantic Ave,Delray Beach,FL,33445-4425,Palm Beach
Genesis Community Health- Boca Medical,600 S Dixie Hwy STE 103,Boca Raton,FL,33432-6034,Palm Beach
Genesis Community Health- Boynton Dental Clinic,2623 S Seacrest Blvd STE 112,Boynton Beach,FL,33435-7531,Palm Beach
Genesis Community Health-Boynton Medical,709 S Federal Hwy STE 3,Boynton Beach,FL,33435-5610,Palm Beach
GRACE PEDIATRICS PL,4196 W US Highway 90,Lake City,FL,32055-8833,Columbia
C. L. Brumback Primary Care Clinic -  Mobile C...,1150 45th St,West Palm Beach,FL,33407-2361,Palm Beach
C. L. Brumback Primary Care Clinic - Mobile 2 ...,1150 45th St,West Palm Beach,FL,33407-2361,Palm Beach
C. L. Brumback Primary Care Clinic - Mobile 3 ...,1150 45th St,West Palm Beach,FL,33407-2361,Palm Beach
C. L. Brumback Primary Care Clinics - Boca Raton,9960 Central Park Blvd N STE 450,Boca Raton,FL,33428-1760,Palm Beach
C. L. Brumback Primary Care Clinics - Delray B...,200 Congress Park Dr STE 100,Delray Beach,FL,33445-4618,Palm Beach
C. L. Brumback Primary Care Clinics - Mangonia...,2051 45th St STE 300,West Palm Beach,FL,33407-2031,Palm Beach
C. L. Brumback Primary Care Clinics – St. Ann ...,2107 N Dixie Hwy,West Palm Beach,FL,33407-6011,Palm Beach
C.L. Brumback Primary Care Clinic-Belle Glade,39200 Hooker Hwy STE 101,Belle Glade,FL,33430-5368,Palm Beach
C.L. Brumback Primary Care Clinic-Delray,225 S Congress Ave,Delray Beach,FL,33445-4616,Palm Beach
C.L. Brumback Primary Care Clinic-Jupiter,411 W Indiantown Rd,Jupiter,FL,33458-3538,Palm Beach
C.L. Brumback Primary Care Clinic-Lake Worth,7408 Lake Worth Rd,Lake Worth,FL,33467-2502,Palm Beach
C.L. Brumback Primary Care Clinic-Lantana,1250 Southwinds Dr,Lantana,FL,33462-1459,Palm Beach
C.L. Brumback Primary Care Clinic-West Palm Beach,1150 45th St,West Palm Beach,FL,33407-2361,Palm Beach
C.L. BrumbackPrimary Care Clinics Administrati...,1515 N Flagler Dr STE 101,West Palm Beach,FL,33401-3429,Palm Beach
CL Brumback Primary Care Clinic-Lewis Center,1000 45th St,West Palm Beach,FL,33407-2416,Palm Beach
Florida Department of Health in Walton County,362 State Highway 83,Defuniak Springs,FL,32433-3800,Walton
Florida Department of Health in Walton County ...,361 Greenway Trl,Santa Rosa Beach,FL,32459-5589,Walton
Maude Saunders Elementary School,416 John Baldwin Rd,Defuniak Springs,FL,32433-3520,Walton
West DeFuniak Elementary School,815,Defuniak Springs,FL,32435,Walton
College Park Elementary Community Clinic,1330 SW 33rd Ave,Ocala,FL,34474-2853,Marion
Heart of Florida Drive Through Pharmacy,1536 S Pine Ave,Ocala,FL,34471-6546,Marion
Heart of Florida Health Center  Dunnellon,19204 E Pennsylvania Ave,Dunnellon,FL,34432-6168,Marion
Heart of Florida Health Center Beacon Point,717 SW Martin Luther King Jr Ave,Ocala,FL,34471-1435,Marion
Heart of Florida Health Center Central,1025 SW 1st Ave,Ocala,FL,34471-0900,Marion
Heart of Florida Health Center Main Location,2553 E Silver Springs Blvd,Ocala,FL,34470-7009,Marion
Heart of Florida Health Center Reddick,4500 NW 152nd Ln,Reddick,FL,32686-3200,Marion
Heart of Florida Health Center Southwest,100 Marion Oaks Blvd,Ocala,FL,34473-2209,Marion
Heart of Florida Health Center The Villages,3365 Wedgewood Ln,The Villages,FL,32162-7181,Sumter
HFHC Belleview,5051 SE 110th St,Belleview,FL,34420-3115,Marion
Ocala West Family Medicine,6041 SW 54th St STE 100,Ocala,FL,34474-5521,Marion
HEARTLAND PEDIATRICS OF LAKE P,344 E Royal Palm St,Lake Placid,FL,33852-5020,Highlands
HEARTLAND PEDIATRICS OF LAKE WALES LLC,1354 State Road 60 E,Lake Wales,FL,33853-4322,Polk
Beaches Community Healthcare - A Sulzbacher Ce...,850 6th Ave S STE 500,Jacksonville Beach,FL,32250-4200,Duval
HOPE PROG. MEDICAL OUTREACH VAN,611 E Adams St,Jacksonville,FL,32202-2847,Duval
I.M. SULZBACHER CENTER FOR THE HOMELESS,611 E Adams St,Jacksonville,FL,32202-2847,Duval
Ribault High School Clinic,3701 Winton Dr,Jacksonville,FL,32208-2998,Duval
Sulzbacher Village Pediatric Health Center,5455 Springfield Blvd,Jacksonville,FL,32208-5166,Duval
The Sulzbacher Center Beach HOPE mobile outrea...,850 6th Ave S STE 200,Jacksonville Beach,FL,32250-4256,Duval
LITTLE PINE PEDIATRICS PLLC,1702 S Jefferson St,Perry,FL,32348-5611,Taylor
LITTLE PINE PEDIATRICS PLLC,194 NE Hancock Ave,Madison,FL,32340-2546,Madison
Neighborhood Medical Center C.V. Butler Building,604 E 5th Ave,Havana,FL,32333-1442,Gadsden
Neighborhood Medical Center Havana Magnet School,1210 Kemp Rd,Havana,FL,32333-1938,Gadsden
Neighborhood Medical Center Lincoln Center,438 W Brevard St,Tallahassee,FL,32301-1004,Leon
Neighborhood Medical Center Smith Williams Center,2295 Pasco St,Tallahassee,FL,32310-0908,Leon
Neighborhood Medical Center South Monroe,2613 S Monroe St,Tallahassee,FL,32301-6308,Leon
"Neighborhood Medical Center, Inc at the Milice...",3013 Jim Lee Rd,Tallahassee,FL,32301-7057,Leon
NMC Mobile Unit 1,872 W Orange Ave,Tallahassee,FL,32310-6123,Leon
NMC Orange Avenue Site,872 W Orange Ave,Tallahassee,FL,32310-6123,Leon
Chattahoochee Elementary School,335 Maple St,Chattahoochee,FL,32324-1547,Gadsden
Crestview Health and Dental Center,800 Hospital Dr,Crestview,FL,32539-7385,Okaloosa
Crossroad Academy Charter School of Business,470 Strong Rd,Quincy,FL,32351-6006,Gadsden
Dental Force One,1249 Strong Rd,Quincy,FL,32351-5248,Gadsden
Eastpoint Medical Center,158 US Highway 98,Eastpoint,FL,32328-3304,Franklin
Edwins Elementary School,7 Wright Pkwy SW,Fort Walton Beach,FL,32548-5277,Okaloosa
Elliott Point Elementary School,301 Hughes St NE,Fort Walton Beach,FL,32548-6403,Okaloosa
Family Medical Center,412 SW Highway 351,Cross City,FL,32628-3827,Dixie
George W. Munroe Elementary School,1830 W King St,Quincy,FL,32351-2013,Gadsden
Health Force One,1249 Strong Rd,Quincy,FL,32351-5248,Gadsden
Jessie Furlow Medical Center,1249 Strong Rd,Quincy,FL,32351-5248,Gadsden
Longwood Elementary School,50 Holly Ave,Shalimar,FL,32579-1173,Okaloosa
Madison Medical Center,235 SW Dade St,Madison,FL,32340-2363,Madison
North Florida Medical - Madison,417 W Base St,Madison,FL,32340-2064,Madison
North Florida Medical - Perry,1850 S Byron Butler Pkwy,Perry,FL,32348-5508,Taylor
"North Florida Medical Centers, Inc.",2804 Remington Green Cir,Tallahassee,FL,32308-8707,Leon
North Monroe Medical Center,3721 N Monroe St,Tallahassee,FL,32303-2740,Leon
River Valley Medical Center,710 W Main St,Mayo,FL,32066-4127,Lafayette
Steinhatchee School,1209 1st Ave SE,Steinhatchee,FL,32359-2686,Taylor
Stewart Street Elementary School,749 S Stewart St,Quincy,FL,32351-4420,Gadsden
Taylor County Elementary School,1600 E Green St,Perry,FL,32347-3712,Taylor
Taylor County Primary School,1000 Howard St,Perry,FL,32347-3635,Taylor
"WAKULLA MEDICAL CENTER, INC.",1328 Coastal Hwy,Panacea,FL,32346-2151,Wakulla
WEWAHITCHKA MEDICAL CENTER,255 W River Rd,Wewahitchka,FL,32465-4533,Gulf
Wright Elementary,305 Lang Rd,Fort Walton Beach,FL,32547-3122,Okaloosa
NORTH FLORIDA PEDIATRICS,1117 US Highway 41 NW,Jasper,FL,32052-5856,Hamilton
NORTH FLORIDA PEDIATRICS PA,417 E Call St,Starke,FL,32091-3401,Bradford
NORTH FLORIDA PEDIATRICS PA,149 NE 241st St,Cross City,FL,32628-3305,Dixie
NORTH FLORIDA PEDIATRICS PA,2220 N Young Blvd,Chiefland,FL,32626-1956,Levy
NORTH FLORIDA PEDIATRICS PA,1859 SW Newland Way,Lake City,FL,32025-6966,Columbia
Freeport Clinic,479 State Highway 20 E,Freeport,FL,32439-3931,Walton
Muscogee Creek Indian Tribal Health Center,278 Church Rd,Bruce,FL,32455-4769,Walton
PanCare - Blountstown,16875 NE Cayson St,Blountstown,FL,32424-2209,Calhoun
PanCare - Bonifay,495 Saint Johns Rd,Bonifay,FL,32425-4237,Holmes
PanCare - Chipley,1414 Main St STE 4,Chipley,FL,32428-6951,Washington
PanCare Carrabelle Dental,106 NE 5th St,Carrabelle,FL,32322-3529,Franklin
PanCare Dental - Panama City,403 E 11th St,Panama City,FL,32401-3409,Bay
PanCare Health - Franklin County School Dental...,1250 US Highway 98,Eastpoint,FL,32328-3652,Franklin
PanCare Health - Panama City,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health – Gulf County,401 Cecil G Costin Sr Blvd,Port Saint Joe,FL,32456-1928,Gulf
PanCare Health Dental Mobile Unit,403 E 11th St,Panama City,FL,32401-3409,Bay
PanCare Health Gulf Coast,5230 W Highway 98,Panama City,FL,32401-1041,Bay
PanCare Health Malone,5336 10th St,Malone,FL,32445-3429,Jackson
PanCare Health Mobile Medical/Dental Unit #2,479 State Highway 20 E,Freeport,FL,32439-3931,Walton
PanCare Health Mobile Optometry,4126 Independent Dr,Marianna,FL,32448-4023,Jackson
PanCare Health Mobile Unit #1,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health Mobile Unit #12,401 Cecil G Costin Sr Blvd,Port Saint Joe,FL,32456-1928,Gulf
PanCare Health Mobile Unit #3,495 Saint Johns Rd,Bonifay,FL,32425-4237,Holmes
PanCare Health Mobile Unit #4,11033 NW State Road 20,Bristol,FL,32321-6406,Liberty
PanCare Health Mobile Unit #5,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health Mobile Unit #6,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health Mobile Unit #8,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health Mobile Unit #9,2309 E 15th St,Panama City,FL,32405-6345,Bay
PanCare Health Wewahitchka,807 Highway 22,Wewahitchka,FL,32465-3237,Gulf
PanCare Marianna,4126 Independent Dr,Marianna,FL,32448-4023,Jackson
PanCare Wellness Center,1515 June Ave,Panama City,FL,32405-3759,Bay
PanCare Youngstown,12427 Highway 231,Youngstown,FL,32466-2562,Bay
PanCare-Liberty,11033 NW State Road 20,Bristol,FL,32321-6406,Liberty
PEDIATRIC AND INTERNAL MEDICINE SPECIALISTS PA,1990 N Prospect Ave,Lecanto,FL,34461-9792,Citrus
"PREMIER PEDIATRICS, LLC",7960 SW 60th Ave,Ocala,FL,34476-6408,Marion
Osceola Community Health Services @ Mobile Den...,1877 Fortune Rd,Kissimmee,FL,34744-4428,Osceola
Osceola Community Health Services @ Mobile Hea...,1877 Fortune Rd,Kissimmee,FL,34744-4428,Osceola
Osceola Community Health Services at Backlot,8600 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34747-1001,Osceola
Osceola Community Health Services at Buenavent...,2622 Simpson Rd,Kissimmee,FL,34744-4674,Osceola
Osceola Community Health Services at Cameron P...,4303 Cameron Preserve Cir,Kissimmee,FL,34746-6304,Osceola
Osceola Community Health Services at Intercess...,1703 Business Center Ln,Kissimmee,FL,34758-1801,Osceola
Osceola Community Health Services at Orange Bl...,201 Hilda St STE 25,Kissimmee,FL,34741-2359,Osceola
Osceola Community Health Services at Park Place,200 Park Place Blvd,Kissimmee,FL,34741-2344,Osceola
Osceola Community Health Services at Poinciana,109 N Doverplum Ave,Kissimmee,FL,34758-3309,Osceola
Osceola Community Health Services at St. Cloud,1050 Grape Ave,Saint Cloud,FL,34769-3965,Osceola
Osceola Community Health Services at Stadium P...,1501 Bill Beck Blvd,Kissimmee,FL,34744-9516,Osceola
Osceola Community Health Services Dental,1875 Fortune Rd,Kissimmee,FL,34744-4428,Osceola
"Primary Care Medical Services of Poinciana, In...",1877 Fortune Rd,Kissimmee,FL,34744-4428,Osceola
QUINCY MEDICAL GROUP,178 Lasalle Lefall Dr,Quincy,FL,32351-5278,Gadsden
AZA HEALTH,1302 River St,Palatka,FL,32177-5042,Putnam
AZA HEALTH,1213 State Road 20,Interlachen,FL,32148-2737,Putnam
AZA HEALTH,100 Commercial Dr,Keystone Heights,FL,32656-6802,Clay
AZA HEALTH,306 Union Ave,Crescent City,FL,32112-4432,Putnam
AZA HEALTH,405 Elm St,Welaka,FL,32193-2125,Putnam
AZA HEALTH,2503 President St,Palatka,FL,32177-5433,Putnam
AZA HEALTH,22066 SE 71st Ave,Hawthorne,FL,32640-3969,Alachua
AZA HEALTH,410 NE Waldo Rd,Gainesville,FL,32641-5685,Alachua
AZA HEALTH,1305 N Orange Ave STE 120-123,Green Cove Springs,FL,32043-2547,Clay
AZA HEALTH,460 Palm Coast Pkwy SW STE 5,Palm Coast,FL,32137-4786,Flagler
AZA HEALTH,1455 Dunn Ave,Daytona Beach,FL,32114-1437,Volusia
AZA HEALTH,1425 Dunn Ave,Daytona Beach,FL,32114-1437,Volusia
AZA HEALTH,146 Comfort Rd,Palatka,FL,32177-8636,Putnam
TMH PHYSICIAN PARTNERS WAKULLA,15 Council Moore Rd,Crawfordville,FL,32327-3117,Wakulla
Palms Dentistry - Lake City,171 NW Albritton Ln,Lake City,FL,32055-4451,Columbia
Palms Medical Group - Administration,23343 NW County Road 236,High Springs,FL,32643-9669,Alachua
Palms Medical Group - Bell,1830 N Main St,Bell,FL,32619-4713,Gilchrist
Palms Medical Group - Branford,103 US Highway 27 SW,Branford,FL,32008-2767,Suwannee
Palms Medical Group - Chiefland,410 N Main St STE 1,Chiefland,FL,32626-0866,Levy
Palms Medical Group - Fleming Island,2349 Village Square Pkwy STE 110-111,Fleming Island,FL,32003-6355,Clay
Palms Medical Group - Gainesville,200 SW 62nd Blvd,Gainesville,FL,32607-6030,Alachua
Palms Medical Group - High Springs Admin,16916 NW US Highway 441,High Springs,FL,32643-8102,Alachua
Palms Medical Group - Lake City,173 NW Albritton Ln,Lake City,FL,32055-4451,Columbia
Palms Medical Group - Lake City West,4784 W US Highway 90,Lake City,FL,32055-3101,Columbia
Palms Medical Group - Live Oak SCSB,300 Pinewood Dr SW,Live Oak,FL,32064-4029,Suwannee
Palms Medical Group - Orange Park,"2233 Park Ave, Ste 403",Orange Park,FL,32073-5569,Clay
Palms Medical Group - Starke,550 Georgia St,Starke,FL,32091-1816,Bradford
Palms Medical Group - Trenton,911 S Main St,Trenton,FL,32693-3239,Gilchrist
Palms Medical Group - Williston,630 N Main St,Williston,FL,32696-1705,Levy
Palms Medical Group – High Springs,23476 NW 186th Ave,High Springs,FL,32643-0673,Alachua
Palms Medical Group Administration - Conference,23327 NW County Road 236,High Springs,FL,32643-8926,Alachua
Palms Medical Group Live Oak,211 Ranchera St NW,Live Oak,FL,32064-4866,Suwannee
IMMOKALEE HEALTH CENTER,1120 S 1st St,Immokalee,FL,34142-4303,Collier
Banyan Care Mobile,3733 W Flagler St,Miami,FL,33134-1601,Miami-Dade
Banyan Community Health Center - Admin Only,2300 NW 89th Pl,Doral,FL,33172-2431,Miami-Dade
Banyan Community Health Center - W. Flagler,3800 W Flagler St,Coral Gables,FL,33134-1604,Miami-Dade
Banyan Community Health Center 3850 Miami,3850 W Flagler St,Coral Gables,FL,33134-1604,Miami-Dade
Banyan Community Health Center-Cutler Bay,10720 Caribbean Blvd,Cutler Bay,FL,33189-1218,Miami-Dade
Banyan Community Health Center-Lauderdale Lakes,4900 W Oakland Park Blvd FL 3,Lauderdale Lakes,FL,33313-7500,Broward
Banyan Community Health Center-Lauderdale Lake...,4900 W Oakland Park Blvd STE 101,Lauderdale Lakes,FL,33313-1555,Broward
Flagler Main Site,3733 W Flagler St,Miami,FL,33134-1601,Miami-Dade
BIG CYPRESS HEALTH CENTER,31055 Josie Billie Hwy,Clewiston,FL,33440,Hendry
Bent Tree Elementary School,4861 SW 140th Ave,Miami,FL,33175-4807,Miami-Dade
Biscayne Elementary School,800 77th St,Miami Beach,FL,33141-2209,Miami-Dade
BMC Carrie Meek Center,7801 NE 2nd Ave,Miami,FL,33138-4804,Miami-Dade
BMC Emilio Lopez Pavilion (Main Site),3601 Federal Hwy,Miami,FL,33137-3795,Miami-Dade
BMC Flagami Center,5040 NW 7th St,Miami,FL,33126-3422,Miami-Dade
BMC Mobile Medical Vans,3601 Federal Hwy,Miami,FL,33137-3795,Miami-Dade
BMC Sweetwater/West Dade Center,10528 SW 8th St,Miami,FL,33174-2602,Miami-Dade
Borinquen Medical Centers at Wynwood,2691 NE 2nd Ave BLDG,Miami,FL,33137-4414,Miami-Dade
Borinquen North Miami Geriatric Center,12603 NE 7th Ave,North Miami,FL,33161-4813,Miami-Dade
Borinquen North Miami Medical Center,708 NE 125th St,North Miami,FL,33161-5612,Miami-Dade
Borinquen North Miami Specialty Care Center,681 NE 125th St,North Miami,FL,33161-5503,Miami-Dade
Charles R. Hadley Elementary School,8400 NW 7th St,Miami,FL,33126-3802,Miami-Dade
Coconut Grove Elementary School,3351 Matilda St,Coconut Grove,FL,33133-5138,Miami-Dade
Comstock Elementary School,2420 NW 18th Ave,Miami,FL,33142-7524,Miami-Dade
Coral Gables Senior High School,450 Bird Rd,Coral Gables,FL,33146-1306,Miami-Dade
Dante B. Fascell Elementary,15625 SW 80th St,Miami,FL,33193-2629,Miami-Dade
EWF Stirrup Elementary School,330 NW 97th Ave,Miami,FL,33172-4107,Miami-Dade
Fienberg Fisher K-8,1420 Washington Ave,Miami Beach,FL,33139-4110,Miami-Dade
Frances S. Tucker Elementary School,3500 S Douglas Rd,Miami,FL,33133-5708,Miami-Dade
George Washington Carver Middle School,4901 Lincoln Dr,Coral Gables,FL,33133-5635,Miami-Dade
Holmes Elementary School,1175 NW 67th St,Miami,FL,33150-4145,Miami-Dade
Itech @ Thomas A. Edison High School,6101 NW 2nd Ave,Miami,FL,33127-1211,Miami-Dade
Jane S. Roberts K-8 Center,14850 Cottonwood Cir,Miami,FL,33185-4074,Miami-Dade
Lenora B. Smith Elementary,4700 NW 12th Ave,Miami,FL,33127-2214,Miami-Dade
Liberty City Elementary School,1855 NW 71st St,Miami,FL,33147-6334,Miami-Dade
Marjorie Stoneman Douglas Elementary School,11901 SW 2nd St,Miami,FL,33184-1601,Miami-Dade
