Site Name,Site Address,Site City,Site State,Site Zip Code,County
MISSION NEIGHBORHOOD HEALTH CENTER,240 Shotwell St,San Francisco,CA,94110-1323,San Francisco
MISSION NEIGHBORHOOD RESOURCE CT,165 Capp St,San Francisco,CA,94110-1209,San Francisco
QueensCare Health Centers,150 N Reno St,Los Angeles,CA,90026-4656,Los Angeles
QueensCare Health Centers,950 S Grand Ave FL 2,Los Angeles,CA,90015-3999,Los Angeles
QueensCare Health Centers,4448 York Blvd,Los Angeles,CA,90041-3328,Los Angeles
QueensCare Health Centers,4618 Fountain Ave,Los Angeles,CA,90029-1830,Los Angeles
QueensCare Health Centers,4816 E 3rd St,Los Angeles,CA,90022-1602,Los Angeles
QueensCare Health Centers - Westlake North,303 Loma Dr STE 202,Los Angeles,CA,90017-1103,Los Angeles
Temporary Site - Wilmington Community Clinic T...,1254 W Manchester Ave,Los Angeles,CA,90044-2263,Los Angeles
Wilmington Community Clinic,1009 N Avalon Blvd,Wilmington,CA,90744-4505,Los Angeles
Wilmington Community Clinic,1891 N Gaffey St STE 234,San Pedro,CA,90731-1270,Los Angeles
Wilmington Community Clinic,1891 N Gaffey St Ste 242,San Pedro,CA,90731-1271,Los Angeles
Wilmington Community Clinic Mobile Unit,1009 N Avalon Blvd,Wilmington,CA,90744-4505,Los Angeles
Wilmington Community Clinic School Based Site,1700 Gulf Ave,Wilmington,CA,90744-1311,Los Angeles
CHC -  Mobile Dental 2,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
CHC - Administrative Headquarters,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
CHC - ADMINISTRATIVE SKYWAY,2318 Skyway Dr,Santa Maria,CA,93455-1115,Santa Barbara
CHC - MOBILE MEDICAL VAN 2,200 W Williams St,Santa Maria,CA,93458-1704,Santa Barbara
CHC - PUBLIC HOUSING MOBILE MEDICAL 1,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
CHC - SLO County Mobile Dental 1,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
CHC - TEMPLETON WOMEN'S HEALTH,292 Posada Ln STE A,Templeton,CA,93465-4054,San Luis Obispo
CHC ADMINISTRATIVE BETTERAVIA,1075 E Betteravia Rd STE 200,Santa Maria,CA,93454-7023,Santa Barbara
CHC Mobile Dental 3,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
CHC SLO HOMELESS MOBILE MEDICAL 3,2801 Santa Maria Way,Santa Maria,CA,93455-2118,Santa Barbara
Community Health Centers - Advanced Primary Care,1510 E Main St Ste 104B,Santa Maria,CA,93454-4825,Santa Barbara
COMMUNITY HEALTH CENTERS - ARROYO GRANDE,1205 E Grand Ave STE H,Arroyo Grande,CA,93420-2419,San Luis Obispo
COMMUNITY HEALTH CENTERS - DEL MAR,2120 Cienaga St,Oceano,CA,93445-9016,San Luis Obispo
Community Health Centers - New Cuyama,4711 Highway 166,New Cuyama,CA,93254,Santa Barbara
COMMUNITY HEALTH CENTERS - PRADO,40 Prado Rd,San Luis Obispo,CA,93401-7313,San Luis Obispo
COMMUNITY HEALTH CENTERS - SAN MIGUEL,1385 Mission St,San Miguel,CA,93451,San Luis Obispo
COMMUNITY HEALTH CENTERS - SANTA MARIA II,1835 N Broadway,Santa Maria,CA,93454-1404,Santa Barbara
COMMUNITY HEALTH CENTERS ARBOR,1418 E Main St STE 210,Santa Maria,CA,93454-4836,Santa Barbara
COMMUNITY HEALTH CENTERS ARROYO GRANDE,260 Station Way,Arroyo Grande,CA,93420-3359,San Luis Obispo
Community Health Centers Atascadero,7512 Morro Rd,Atascadero,CA,93422-4404,San Luis Obispo
COMMUNITY HEALTH CENTERS BROADWAY DENTAL,210 N Broadway,Santa Maria,CA,93454-4415,Santa Barbara
COMMUNITY HEALTH CENTERS CAMBRIA,1276 Tamsen St,Cambria,CA,93428-3325,San Luis Obispo
Community Health Centers Casa,77 Casa St STE 201,San Luis Obispo,CA,93405-5806,San Luis Obispo
COMMUNITY HEALTH CENTERS COASTAL DENTAL,1304 S Miller St,Santa Maria,CA,93454-6904,Santa Barbara
COMMUNITY HEALTH CENTERS DEL VALLE,430 S Blosser Rd,Santa Maria,CA,93458-4908,Santa Barbara
COMMUNITY HEALTH CENTERS GUADALUPE,4723 W Main St STE H,Guadalupe,CA,93434-1787,Santa Barbara
COMMUNITY HEALTH CENTERS LOMPOC,1300 W Ocean Ave,Lompoc,CA,93436-5678,Santa Barbara
COMMUNITY HEALTH CENTERS LOS ALAMOS,490 Bell St UNIT 103,Los Alamos,CA,93440-5002,Santa Barbara
COMMUNITY HEALTH CENTERS LOS ROBLES,2800 Riverside Ave STE 101,Paso Robles,CA,93446-1312,San Luis Obispo
Community Health Centers Mobile Medical Van #4,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara
COMMUNITY HEALTH CENTERS PALISADE PRIMARY CARE,210 S Palisade Dr STE 202A,Santa Maria,CA,93454-8900,Santa Barbara
COMMUNITY HEALTH CENTERS PASO,416A Spring St,Paso Robles,CA,93446-3126,San Luis Obispo
COMMUNITY HEALTH CENTERS SAN LUIS OBISPO II,1551 Bishop St STE B-260,San Luis Obispo,CA,93401-4635,San Luis Obispo
COMMUNITY HEALTH CENTERS SANTA MARIA,2801 Santa Maria Way,Santa Maria,CA,93455-2118,Santa Barbara
Community Health Centers Santa Maria Women&#39...,116 S Palisade Dr STE 301,Santa Maria,CA,93454-8906,Santa Barbara
Community Health Centers Santa Maria Women&#39...,116 S Palisade Dr STE 306,Santa Maria,CA,93454-8906,Santa Barbara
COMMUNITY HEALTH CENTERS TEMPLETON,1330 Las Tablas Rd,Templeton,CA,93465-9758,San Luis Obispo
COMMUNITY HEALTH CENTERS WOMENS HEALTH,1551 Bishop St STE 240,San Luis Obispo,CA,93401-4661,San Luis Obispo
DOCTORS OFFICE/FAIR OAKS COMMUNITY HEALTH CENTERS,1057 E Grand Ave,Arroyo Grande,CA,93420-2504,San Luis Obispo
NIPOMO COMMUNITY MEDICAL CENTER,150 Tejas Pl,Nipomo,CA,93444-9123,San Luis Obispo
White Memorial Community Health Center-Adminis...,1828 E Cesar E Chavez Ave STE 6100,Los Angeles,CA,90033-2597,Los Angeles
White Memorial Community Health Center-Mendez ...,1200 Plaza del Sol,Los Angeles,CA,90033,Los Angeles
WMCHC - Family Practice - Suite 4300,1828 E Cesar E Chavez Ave STE 4300,Los Angeles,CA,90033-2400,Los Angeles
WMCHC-Dental,1828 E Cesar E Chavez Ave STE 4100,Los Angeles,CA,90033-2400,Los Angeles
WMCHC-Medical and Mental Health,1828 E Cesar E Chavez Ave STE 5000,Los Angeles,CA,90033-2487,Los Angeles
Malibu High School,30215 Morning View Dr,Malibu,CA,90265-3616,Los Angeles
Olympic High School,721 Ocean Park Blvd,Santa Monica,CA,90405-3811,Los Angeles
Santa Monica College,1900 Pico Blvd,Santa Monica,CA,90405-1628,Los Angeles
Westchester Enriched Sciences Magnets,7400 W Manchester Ave,Los Angeles,CA,90045-2322,Los Angeles
Westside Family Health Center,3861 Sepulveda Blvd,Culver City,CA,90230-4605,Los Angeles
Westside Family Health Center,3861 Sepulveda Blvd,Culver City,CA,90230-4605,Los Angeles
Westside Family Health Center Mobile Medical U...,3861 Sepulveda Blvd,Culver City,CA,90230-4605,Los Angeles
East Valley CHC - Pomona/Garey,1555 S Garey Ave,Pomona,CA,91766-5222,Los Angeles
EAST VALLEY COMMUNITY HEALTH CENTER,420 S Glendora Ave,West Covina,CA,91790-3001,Los Angeles
East Valley Community Health Center (EVCHC) El...,4368 Santa Anita Ave,El Monte,CA,91731-1606,Los Angeles
East Valley Community Health Center - Hope for...,1400 E Mission Blvd STE 2,Pomona,CA,91766-2229,Los Angeles
East Valley Community Health Center Family Res...,17800 Renault St,La Puente,CA,91744-5333,Los Angeles
EVCHC - Covina Health Center,276 W College St,Covina,CA,91723-1902,Los Angeles
EVCHC - Palomares SBC,2211 N Orange Grove Ave,Pomona,CA,91767-2319,Los Angeles
EVCHC - Villacorta School Based Clinic,17840 Villa Corta St,La Puente,CA,91744-5342,Los Angeles
Famersville Health Care Center,660 E Visalia Rd,Farmersville,CA,93223-1641,Tulare
Visalia Health Care Center,2611 N Dinuba Blvd,Visalia,CA,93291-9003,Tulare
Beverly Health Center,8405 Beverly Blvd,Los Angeles,CA,90048-3401,Los Angeles
Hollywood Wilshire Health Center and Wallis An...,5205 Melrose Ave,Los Angeles,CA,90038-3144,Los Angeles
S. Mark Taper Foundation Health Center,6043 Hollywood Blvd,Los Angeles,CA,90028-5411,Los Angeles
Saban Community Clinic - Mobile Clinic Site,6043 Hollywood Blvd,Los Angeles,CA,90028-5411,Los Angeles
The Center at Blessed Sacrament,6636 Selma Ave,Los Angeles,CA,90028-7115,Los Angeles
The Virgil,137 N Virgil Ave,Los Angeles,CA,90004-4811,Los Angeles
Cudahy Family Health Center,7910 Atlantic Ave,Cudahy,CA,90201-5774,Los Angeles
Huntington Park Family Health Center,2680 Saturn Ave,Huntington Park,CA,90255-4377,Los Angeles
SCFHC Medical/Dental Annex,4415 S Central Ave STE 100,Los Angeles,CA,90011-3629,Los Angeles
SCFHC Medical/Dental Annex,4415 S Central Ave,Los Angeles,CA,90011-3629,Los Angeles
SCFHC Vision Center,4411 S Central Ave,Los Angeles,CA,90011-3629,Los Angeles
SCFHC- Santa Fe,7300 Santa Fe Ave,Huntington Park,CA,90255-5731,Los Angeles
SCFHC-Montebello,2417 W Whittier Blvd,Montebello,CA,90640-3040,Los Angeles
SOUTH CENTRAL FAMILY HEALTH CENTER,4425 S Central Ave,Los Angeles,CA,90011-3629,Los Angeles
South Central Family Health Center Mobile Unit,3410 Hooper Ave,Los Angeles,CA,90011-2161,Los Angeles
South Central Family Health Center Vernon Aven...,1111 E Vernon Ave,Los Angeles,CA,90011-3718,Los Angeles
South Central Family Health Center- Vernon Med...,1028 E Vernon Ave,Los Angeles,CA,90011-3717,Los Angeles
Wellness Center at Jefferson High School,3410 Hooper Ave,Los Angeles,CA,90011-2161,Los Angeles
Wellness Center at the Elizabeth Learning Center,4811 Elizabeth St,Cudahy,CA,90201-5205,Los Angeles
ADVENTIST HEALTH REEDLEY,2357 W Tahoe Ave,Caruthers,CA,93609,Fresno
Altura Centers for Health Administration,1201 N Cherry St,Tulare,CA,93274-2233,Tulare
Altura Centers for Health Dental Mobile Clinic 1,1101 N Cherry St,Tulare,CA,93274-2231,Tulare
Altura Centers for Health Main Clinic,1101 N Cherry St,Tulare,CA,93274-2231,Tulare
Altura Centers for Health Mobile Clinic 1,1201 N Cherry St,Tulare,CA,93274-2233,Tulare
Altura Centers for Health Mobile Clinic 2,1201 N Cherry St,Tulare,CA,93274-2233,Tulare
Altura Centers for Health Multi Services,1203 N Cherry St,Tulare,CA,93274-2233,Tulare
Altura Centers for Health Pediatrics,1186 Leland Ave,Tulare,CA,93274-7811,Tulare
Altura Centers for Health South Tulare,3035 E Bardsley Ave,Tulare,CA,93274-6122,Tulare
Altura Centers for Health West Tulare,1500 W Tulare Dr,Tulare,CA,93274-3424,Tulare
Altura Centers for Health Woodville,16686 Road 168,Porterville,CA,93257-9246,Tulare
Kheir Clinic,3727 W 6th St STE 200,Los Angeles,CA,90020-5108,Los Angeles
Kheir Clinic-Dental &amp; Optometry,3750 W 6th St,Los Angeles,CA,90020-5100,Los Angeles
Kheir Family and Pediatric Clinic,3671 W 6th St STE A,Los Angeles,CA,90020-3894,Los Angeles
Kheir Wilshire Clinic 100,3255 Wilshire Blvd STE 100,Los Angeles,CA,90010-1405,Los Angeles
Kheir-Wilshire Clinic,3255 Wilshire Blvd STE 120,Los Angeles,CA,90010-1405,Los Angeles
ADVENTIST HEALTH REEDLEY,3567 W Mount Whitney Ave,Riverdale,CA,93656,Fresno
Livingstone Community Health Clinic,12362 Beach Blvd STE 10,Stanton,CA,90680-3944,Orange
Livingstone Community Health Clinic,111 W Bastanchury Rd STE 1A,Fullerton,CA,92835-2527,Orange
The Achievable Foundation,5901 Green Valley Cir STE 405,Culver City,CA,90230-6971,Los Angeles
The Achievable Foundation Administrative Offic...,100 Corporate Pointe STE 270,Culver City,CA,90230-8735,Los Angeles
CRENSHAW COMMUNITY HEALTH CTR,3756 Santa Rosalia Dr,Los Angeles,CA,90008-3606,Los Angeles
HOUSE OF UHURU,8005 S Figueroa St,Los Angeles,CA,90003-2720,Los Angeles
JORDAN WELLNESS CENTER,10110 Juniper St,Los Angeles,CA,90002-3166,Los Angeles
LOCKE WELLNESS CENTER,316 E 111th St,Los Angeles,CA,90061-3004,Los Angeles
MOBILE DENTAL MEDICAL UNIT,10300 Compton Ave,Los Angeles,CA,90002-3628,Los Angeles
WATTS HEALTHCARE CORPORATION,10300 Compton Ave,Los Angeles,CA,90002-3628,Los Angeles
TAYLOR FARMS FAMILY HEALTH AND WELLNESS CENTER,850 5th St,Gonzales,CA,93926-9491,Monterey
ALVISO HEALTH CENTER,1621 Gold St,Alviso,CA,95002-3530,Santa Clara
BILL WILSON CENTER,3490 The Alameda,Santa Clara,CA,95050-4333,Santa Clara
CITY TEAM MINISTRIES,580 Charles St,San Jose,CA,95112-1424,Santa Clara
COMPRECARE HEALTH CENTER,3030 Alum Rock Ave,San Jose,CA,95127-2807,Santa Clara
Gardner Downtown Health Center,725 E Santa Clara St,San Jose,CA,95112-1900,Santa Clara
GARDNER HEALTH CENTER,195 E Virginia St,San Jose,CA,95112-5844,Santa Clara
Gardner Packard Children's Health Center,3351 El Camino Real STE 100,Atherton,CA,94027-3802,San Mateo
Gardner Packard Children's Health Center - Sui...,3301 El Camino Real STE 102,Atherton,CA,94027-3803,San Mateo
GARDNER SOUTH COUNTY HEALTH CTR,7526 Monterey St,Gilroy,CA,95020-5826,Santa Clara
Gardner Specialty Service Center,160 E Virginia St,San Jose,CA,95112-5857,Santa Clara
Healthcare to the Homeless,1621 Gold St,Alviso,CA,95002-3530,Santa Clara
John XXIII Health Center,195 E San Fernando St STE 100,San Jose,CA,95112-3503,Santa Clara
MOBILE UNIT 1 CLINIC,1621 Gold St,Alviso,CA,95002-3530,Santa Clara
MOBILE UNIT 2,1621 Gold St,Alviso,CA,95002-3530,Santa Clara
ST. JAMES HEALTH CENTER,55 E Julian St,San Jose,CA,95112-4007,Santa Clara
Omni Family Health,525 Roberts Ln,Bakersfield,CA,93308-4799,Kern
Omni Family Health,161 N Mill St,Tehachapi,CA,93561-1347,Kern
Omni Family Health,3409 Calloway Dr UNIT 300,Bakersfield,CA,93312-2532,Kern
Omni Family Health,21138 Paso Robles Hwy,Lost Hills,CA,93249,Kern
Omni Family Health,2101 7th St,Wasco,CA,93280-1502,Kern
Omni Family Health,277 E Front St,Buttonwillow,CA,93206,Kern
Omni Family Health,1001 Main St,Delano,CA,93215-1731,Kern
Omni Family Health,1215 Jefferson St,Delano,CA,93215-2203,Kern
Omni Family Health,1100 4th St,Taft,CA,93268-2415,Kern
Omni Family Health,320 James St,Shafter,CA,93263-2033,Kern
Omni Family Health,655 S Central Valley Hwy,Shafter,CA,93263-2790,Kern
Omni Family Health,1133 Chelsea St,Ridgecrest,CA,93555-3208,Kern
Omni Family Health,1014 Calloway Dr BLDG F,Bakersfield,CA,93312-6337,Kern
Omni Family Health,210 N Chester Ave,Bakersfield,CA,93308-4841,Kern
Omni Family Health,4900 California Ave STE 400B,Bakersfield,CA,93309-7081,Kern
Omni Family Health,4600 Panama Ln UNIT 102B,Bakersfield,CA,93313-3511,Kern
Omni Family Health,4131 Ming Ave,Bakersfield,CA,93309-4994,Kern
Omni Family Health,4151 Mexicali Dr,Bakersfield,CA,93313-2065,Kern
Omni Family Health,659 S Central Valley Hwy,Shafter,CA,93263-2790,Kern
Omni Family Health,1022 Calloway Dr,Bakersfield,CA,93312-6337,Kern
Omni Family Health,925 G St,Reedley,CA,93654-2626,Fresno
Omni Family Health,4844 N 1st St STE 104,Fresno,CA,93726-0529,Fresno
Omni Family Health,912 Fremont St,Delano,CA,93215-2713,Kern
Omni Family Health,355 Campus Dr STE E,Hanford,CA,93230-4376,Kings
Omni Family Health,1530 E Manning Ave,Reedley,CA,93654-2346,Fresno
Omni Family Health,2505 Merced St,Fresno,CA,93721-1811,Fresno
Omni Family Health,3748 E Shields Ave,Fresno,CA,93726-7028,Fresno
Omni Family Health,860 Sequoia Ave,Lindsay,CA,93247-1425,Tulare
Omni Family Health,311 W Noble Ave,Visalia,CA,93277-2669,Tulare
Omni Family Health,6107 N 1st St,Fresno,CA,93710-5460,Fresno
Omni Family Health,4900 California Ave STE 100B,Bakersfield,CA,93309-7027,Kern
Omni Family Health,1701 Stine Rd,Bakersfield,CA,93309-4827,Kern
Omni Family Health,4646 N 1st St,Fresno,CA,93726-0973,Fresno
Omni Family Health,1110 W Visalia Rd STE 102,Exeter,CA,93221-1481,Tulare
Omni Family Health,1451 White Ln,Bakersfield,CA,93307-4677,Kern
Omni Family Health,2811 H St,Bakersfield,CA,93301-1913,Kern
Omni Family Health,141 S Mirage Ave,Lindsay,CA,93247-2541,Tulare
Omni Family Health,3800 Mall View Rd,Bakersfield,CA,93306-3029,Kern
Omni Family Health,6700 Niles St STE 185,Bakersfield,CA,93306-4800,Kern
Omni Family Health,6700 Niles St STE 155,Bakersfield,CA,93306-4800,Kern
Omni Family Health - Mobile #1,4900 California Ave STE 400B,Bakersfield,CA,93309-7081,Kern
ADVENTIST HEALTH REEDLEY,1025 N Douty St,Hanford,CA,93230-3722,Kings
Davis Street Primary Care Clinic,3081 Teagarden St,San Leandro,CA,94577-5720,Alameda
LACHC 9th Street Admin Office,315 W 9th St STE 950,Los Angeles,CA,90015-4213,Los Angeles
LACHC at 335 Winston St.,335 Winston St,Los Angeles,CA,90013-1519,Los Angeles
LACHC at 341 Winston St.,341 Winston St,Los Angeles,CA,90013-1519,Los Angeles
LACHC at Pico Aliso - Annex 1,1619 1/2 E 4th St,Los Angeles,CA,90033-4201,Los Angeles
LACHC at Pico Aliso - Annex 2,1619 3/4 E 4th St,Los Angeles,CA,90033-4201,Los Angeles
LACHC at Pico Aliso Mental Health Suite,1619 E 4th St,Los Angeles,CA,90033-4201,Los Angeles
LACHC Joshua House Annex at 339 Winston St.,339 Winston St,Los Angeles,CA,90013-1519,Los Angeles
LACHC Mobile Medical Van #1,325 E 7th St,Los Angeles,CA,90014-2209,Los Angeles
Los Angeles Christian Health Centers @ HHCLA H...,512 E 4th St,Los Angeles,CA,90013-2104,Los Angeles
Los Angeles Christian Health Centers at Dolore...,170 S Gless St,Los Angeles,CA,90033-3308,Los Angeles
Los Angeles Christian Health Centers at Exodus...,1920 Marengo St,Los Angeles,CA,90033-1317,Los Angeles
Los Angeles Christian Health Centers at Gatewa...,3455 Percy St,Los Angeles,CA,90023-1716,Los Angeles
Los Angeles Christian Health Centers at Grape ...,1940 E 111th St,Los Angeles,CA,90059-2002,Los Angeles
Los Angeles Christian Health Centers at Joshua...,325 E 7th St,Los Angeles,CA,90014-2209,Los Angeles
Los Angeles Christian Health Centers at Los An...,303 E 5th St,Los Angeles,CA,90013-1505,Los Angeles
Los Angeles Christian Health Centers at Midnig...,601 S San Pedro St,Los Angeles,CA,90014-2415,Los Angeles
Los Angeles Christian Health Centers at New Ge...,456 S Main St,Los Angeles,CA,90013-1390,Los Angeles
Los Angeles Christian Health Centers at Pico A...,1625 E 4th St,Los Angeles,CA,90033-4201,Los Angeles
Los Angeles Christian Health Centers at Safe L...,11460 S Normandie Ave BLDG Clinic,Los Angeles,CA,90044-1215,Los Angeles
Los Angeles Christian Health Centers At Union ...,545 S San Pedro St,Los Angeles,CA,90013-2101,Los Angeles
Los Angeles Christian Health Centers at Winsto...,311 Winston St,Los Angeles,CA,90013-1519,Los Angeles
Los Angeles Christian Health Centers-Exodus Re...,8511 1/2 S Vermont Ave APT 1,Los Angeles,CA,90044-3473,Los Angeles
Scotia Bluffs Community Health Center,500 B St STE A,Scotia,CA,95565-9713,Humboldt
Scotia Primary Care Health Center,500 B St STE B,Scotia,CA,95565-9713,Humboldt
SOUTHERN TRINITY HEALTH SERVICES,321 Van Duzen Rd,Mad River,CA,95526-9508,Trinity
We Care - Scotia Bluffs,115 Main St,Scotia,CA,95565,Humboldt
Central Valley PACE,2401 E Orangeburg Ave STE 330,Modesto,CA,95355-3396,Stanislaus
GHVC - Modesto Florida Suites,1510 Florida Ave,Modesto,CA,95350-4437,Stanislaus
GOLDEN VALLEY HEALTH CENTERS,737 W Childs Ave,Merced,CA,95341-6805,Merced
GVHC  - Dos Palos,1405 California Ave,Dos Palos,CA,93620-2300,Merced
GVHC  - Merced Suites,847 W Childs Ave,Merced,CA,95341-6862,Merced
GVHC  - Patterson,200 C St,Patterson,CA,95363-2701,Stanislaus
GVHC -  Merced Northview,3940 Sandpiper Ave,Merced,CA,95340-8372,Merced
GVHC -  Planada,9235 E Broadway St,Planada,CA,95365-8088,Merced
GVHC - Atwater Administrative Offices,1910 Customer Care Way,Atwater,CA,95301-5167,Merced
GVHC - Ceres,2760 3rd St,Ceres,CA,95307-3235,Stanislaus
GVHC - Ceres East,1920 Memorial Dr,Ceres,CA,95307-1827,Stanislaus
GVHC - Ceres Whitmore Avenue,3109 E Whitmore Ave,Ceres,CA,95307-2906,Stanislaus
GVHC - Empire,198 N G St,Empire,CA,95319-5132,Stanislaus
GVHC - Hanshaw,1717 Las Vegas St,Modesto,CA,95358-5500,Stanislaus
GVHC - Hanshaw Dental,1717 Las Vegas St STE A,Modesto,CA,95358-5500,Stanislaus
GVHC - LE GRAND,13161 Jefferson St,Le Grand,CA,95333-9766,Merced
GVHC - LOS BANOS DENTAL,725 W I St,Los Banos,CA,93635-3478,Merced
GVHC - Manteca,250 Northgate Dr,Manteca,CA,95336-3161,San Joaquin
GVHC - McHenry Suite 535,1524 Mchenry Ave STE 535,Modesto,CA,95350-4572,Stanislaus
GVHC - McHenry Suite 550,1524 Mchenry Ave STE 550,Modesto,CA,95350-4573,Stanislaus
GVHC - McHenry Suite 560,1524 Mchenry Ave STE 560,Modesto,CA,95350-4573,Stanislaus
GVHC - McHenry Suite 565,1524 Mchenry Ave STE 565,Modesto,CA,95350-4500,Stanislaus
GVHC - MERCED ADMINISTRATIVE OFFICES,2926 G St,Merced,CA,95340-2103,Merced
GVHC - MERCED WOMEN'S CLINIC,797 W Childs Ave,Merced,CA,95341-6805,Merced
GVHC - Modesto Coolidge,208 W Coolidge Ave,Modesto,CA,95350-4447,Stanislaus
GVHC - Modesto Mission Health Center,209 Kerr Ave,Modesto,CA,95354-3808,Stanislaus
GVHC - Modesto Tully Road,1801 Tully Rd STE F,Modesto,CA,95350-2931,Stanislaus
GVHC - Modesto Womens and Florida,1500 Florida Ave,Modesto,CA,95350-4408,Stanislaus
GVHC - RIVERBANK,4150 Patterson Rd,Riverbank,CA,95367-3126,Stanislaus
GVHC - ROBERTSON ROAD  ,1121 Hammond St,Modesto,CA,95351-3509,Stanislaus
GVHC - TENAYA,2101 Tenaya Dr,Modesto,CA,95354-3930,Stanislaus
GVHC - TURLOCK HEALTH CENTER,1141 N Olive Ave,Turlock,CA,95380-3365,Stanislaus
GVHC - Turlock Monte Vista,2240 W Monte Vista Ave,Turlock,CA,95382-9667,Stanislaus
GVHC - Turlock Pediatric Health Center 1100,1100 Delbon Ave,Turlock,CA,95382-2021,Stanislaus
GVHC - TURLOCK PEDIATRIC HEALTH CENTER 1120,1120 Delbon Ave,Turlock,CA,95382-2021,Stanislaus
GVHC - TURLOCK PEDIATRIC HEALTH CENTER 1199 Su...,1199 Delbon Ave STE 2,Turlock,CA,95382-2006,Stanislaus
GVHC - TURLOCK PEDIATRIC HEALTH CENTER 1199 Su...,1199 Delbon Ave STE 3,Turlock,CA,95382-2006,Stanislaus
GVHC - TURLOCK PEDIATRIC HEALTH CENTER 1199 Su...,1199 Delbon Ave STE 5,Turlock,CA,95382-2006,Stanislaus
GVHC - WEST MODESTO,1114 6th St,Modesto,CA,95354-2203,Stanislaus
