Site Name,Site Address,Site City,Site State,Site Zip Code,County
CAMCARE - GENERATIONS HEALTH CENTER,121 White Horse Pike,Clementon,NJ,08021-4158,Camden
CAMCARE - NORTH HEALTH CENTER,N 6th St & Erie St,Camden,NJ,08102,Camden
CAMCARE - PAULSBORO HEALTH CENTER,1315 N Delaware St,Paulsboro,NJ,08066-1367,Gloucester
CAMCARE - SOUTH HEALTH CENTER,S 8th St & Carl Miller Blvd,Camden,NJ,08104,Camden
CAMcare Odessa Paulk-Jones Health Center,801 Ferry Ave,Camden,NJ,08104-1824,Camden
CAMcare Riverview,130 Mickle Blvd,Camden,NJ,08103-1025,Camden
One Port Center,2 Riverside Dr STE 500,Camden,NJ,08103-1019,Camden
Mary Eliza Mahoney Health Center,394 University Ave,Newark,NJ,07102-1221,Essex
Mary Eliza Mahoney Health Center @ 140 Bergen ...,140 Bergen St,Newark,NJ,07103-2425,Essex
Mary Eliza Mahoney Health Center @ Speedway,701 S Orange Ave,Newark,NJ,07106,Essex
Mary Eliza Mahoney Health Center @110 William ...,110 William St,Newark,NJ,07102-1304,Essex
Mary Eliza Mahoney Health Center Mobile Medica...,394 University Ave,Newark,NJ,07102-1221,Essex
EAST ORANGE PRIMARY CARE CENTER,444 William St,East Orange,NJ,07017-2213,Essex
Irvington Community Health Center,1150 Springfield Ave,Irvington,NJ,07111-2441,Essex
Newark Community Health Centers - Mobile Unit,741 Broadway,Newark,NJ,07104-4309,Essex
"NEWARK COMMUNITY HEALTH CENTERS, INC.",101 Ludlow St,Newark,NJ,07114-1108,Essex
"NEWARK COMMUNITY HEALTH CENTERS, INC.",751 Broadway,Newark,NJ,07104-4309,Essex
"NEWARK COMMUNITY HEALTH CENTERS, INC.",741 Broadway,Newark,NJ,07104-4309,Essex
"Newark Community Health Centers, Inc. dba Iron...",92 Ferry St,Newark,NJ,07105-1817,Essex
ORANGE COMMUNITY HEALTH CENTER,37 N Day St,Orange,NJ,07050-3608,Essex
Community Health Center of Asbury Park,1301 Main St,Asbury Park,NJ,07712-5359,Monmouth
Freehold Family Health Center,597 Park Ave,Freehold,NJ,07728-2590,Monmouth
Keyport Primary Care Center,35 Broad St,Keyport,NJ,07735-1267,Monmouth
Red Bank Community Health Center,64 Bridge Ave # 66,Red Bank,NJ,07701-6433,Monmouth
"VNACJ Community Health Center, Inc. Administra...",806 5th Ave,Asbury Park,NJ,07712-5363,Monmouth
BROADWAY CLINIC,227 Broadway,Paterson,NJ,07501-2002,Passaic
"PATERSON COMMUNITY HEALTH CENTER, INC.",32 Clinton St,Paterson,NJ,07522-1775,Passaic
North Hudson Community Action Coporation-Harri...,326 Harrison Ave,Harrison,NJ,07029-3059,Hudson
North Hudson Community Action Corporation @ Pa...,220 Passaic St,Passaic,NJ,07055-6400,Passaic
North Hudson Community Action Corporation @ Se...,55 Meadowlands Pkwy,Secaucus,NJ,07094-2977,Hudson
North Hudson Community Action Corporation Heal...,197 S Van Brunt St,Englewood,NJ,07631-4010,Bergen
North Hudson Community Action Corporation Heal...,535 Midland Ave,Garfield,NJ,07026-1658,Bergen
North Hudson Community Action Corporation Heal...,324 Palisade Ave,Jersey City,NJ,07307-1791,Hudson
North Hudson Community Action Corporation Heal...,714 31st St,Union City,NJ,07087-2427,Hudson
North Hudson Community Action Corporation Heal...,2500 Kennedy Blvd,Union City,NJ,07087-2295,Hudson
North Hudson Community Action Corporation Heal...,5301 Broadway,West New York,NJ,07093-2622,Hudson
North Hudson Community Action Corporation Heal...,25 E Salem St,Hackensack,NJ,07601-7427,Bergen
North Hudson Community Action Corporation- Cor...,800 31st St,Union City,NJ,07087-2428,Hudson
Neptune Administrative Offices,3600 State Route 66,Neptune,NJ,07753-2645,Monmouth
OCEAN HEALTH INITIATIVES LAKEWOOD SITE,101 2nd St,Lakewood,NJ,08701-3324,Ocean
Ocean Health Initiatives Mobile Medical Unit,101 2nd St,Lakewood,NJ,08701-3324,Ocean
OHI - Freehold,20 Jackson St,Freehold,NJ,07728-2476,Monmouth
OHI - Little Egg,798 CR-539,Tuckerton,NJ,08087-4202,Ocean
OHI - Manchester,686 Route 70,Lakehurst,NJ,08733-2853,Ocean
OHI - SBHC at Lakewood High School,855 Somerset Ave,Lakewood,NJ,08701-2127,Ocean
OHI - Toms River,10 Stockton Dr,Toms River,NJ,08755-6433,Ocean
OHI at Stafford Township,333 Haywood Rd,Manahawkin,NJ,08050-2839,Ocean
OHI BRICK TOWNSHIP,1610 Route 88,Brick,NJ,08724-3018,Ocean
OHI-Clifton Avenue School Based Health Center,625 Clifton Ave,Lakewood,NJ,08701-2808,Ocean
Osborn Family Health Center,1601 Haddon Ave,Camden,NJ,08103-3109,Camden
OSBORN HEALTH AND WELLNESS CENTER,1000 Atlantic Ave,Camden,NJ,08104-1132,Camden
Cathedral Kitchen Satellite Site,1514 Federal St,Camden,NJ,08105-1712,Camden
MOBILE HEALTH VAN,519 West St,Camden,NJ,08103-3522,Camden
Project H.O.P.E. West Street Health Center,519 West St,Camden,NJ,08103-3522,Camden
VOA Liberty Street Facility,510 Liberty St,Camden,NJ,08104-1112,Camden
Henry J Austin @ Gregory Elementary School,500 Rutherford Ave,Trenton,NJ,08618-4430,Mercer
Henry J Austin @ PJ Hill Elementary School,1010 E State St,Trenton,NJ,08609-1506,Mercer
Henry J Austin Health Center - Mobile Health Unit,218 N Broad St,Trenton,NJ,08608-1306,Mercer
Henry J. Austin Health Center at All Access Me...,819 Alexander Rd,Princeton,NJ,08540-6303,Mercer
Henry J. Austin Health Center at Catholic Char...,10 Southard St,Trenton,NJ,08609-1020,Mercer
Henry J. Austin Health Center at Oaks Integrat...,314 E State St,Trenton,NJ,08608-1810,Mercer
Henry J. Austin Health Center at The Rescue Mi...,98 Carroll St,Trenton,NJ,08609-1008,Mercer
Henry J. Austin Health Center-Bellevue,433 Bellevue Ave,Trenton,NJ,08618-4514,Mercer
Henry J. Austin Health Center-Chambers,317 Chambers St,Trenton,NJ,08609-2603,Mercer
Henry J. Austin Health Center-Ewing,112 Ewing St,Trenton,NJ,08609-1004,Mercer
Henry J. Austin Health Center-Nottingham,1931 Nottingham Way BLDG 1931,Trenton,NJ,08619-3554,Mercer
Henry J. Austin Health Center-Warren,321 N Warren St,Trenton,NJ,08618-4741,Mercer
Alliance Community Healthcare Inc. Administrat...,26 Journal Sq STE 1600,Jersey City,NJ,07306-4103,Hudson
"Alliance Community Healthcare, Inc.",115 Christopher Columbus Dr,Jersey City,NJ,07302-5526,Hudson
Central High School,246 18th Ave,Newark,NJ,07108-2316,Essex
Jewish Renaissance Medical Center,275 Hobart St,Perth Amboy,NJ,08861-3396,Middlesex
Jewish Renaissance Medical Center Mobile Van 2,275 Hobart St,Perth Amboy,NJ,08861-3396,Middlesex
Park Elementary SBHC,120 Manchester Pl,Newark,NJ,07104-1704,Essex
Quitman Street Community School,21 Quitman St,Newark,NJ,07103-4105,Essex
Shabazz High School,80 Johnson Ave,Newark,NJ,07108-2729,Essex
Thirteenth Avenue School,359 13th Ave,Newark,NJ,07103-2125,Essex
Jewish Renaissance Foundation Community Health...,1931 Oak Tree Rd,Edison,NJ,08820-2072,Middlesex
"Jewish Renaissance Foundation, Inc.",1090 King Georges Post Rd STE 704,Edison,NJ,08837-3722,Middlesex
CHEMED,1771 Madison Ave,Lakewood,NJ,08701-1242,Ocean
South Side,1171 River Ave,Lakewood,NJ,08701-5610,Ocean
Westgate,108 Hillside Blvd,Lakewood,NJ,08701-3148,Ocean
METROPOLITAN FAMILY HEALTH NETWORK,935 Garfield Ave,Jersey City,NJ,07304-2731,Hudson
"Metropolitan Family Health Network, Inc. at We...",5300 Bergenline Ave,West New York,NJ,07093-5616,Hudson
Neighborhood Health Center Cardinal,950 Park Ave,Plainfield,NJ,07060-3002,Union
Neighborhood Health Center Elizabeth,184 1st St Fl 2,Elizabeth,NJ,07206-1855,Union
Neighborhood Health Center Plainfield,1700 Myrtle Ave,Plainfield,NJ,07063-1000,Union
Neighborhood Health Center The Healthy Place,427 Darrow Ave,Plainfield,NJ,07060-2012,Union
Goodale Pharmacy,16 N Sussex St,Dover,NJ,07801-3958,Morris
Highlands Health Van,18 W Blackwell St,Dover,NJ,07801-3841,Morris
Mobile Dental Van,17 S Warren St,Dover,NJ,07801-4506,Morris
Zufall Health Center,18 W Blackwell St,Dover,NJ,07801-3841,Morris
Zufall Health Center - Dover Dental Center,17 S Warren St,Dover,NJ,07801-4506,Morris
Zufall Health Center - Morristown,4 Atno Ave,Morristown,NJ,07960-3802,Morris
Zufall Health Center - Sussex,238 Spring St,Newton,NJ,07860-2115,Sussex
Zufall Health Center Bridgewater,500 N Bridge St,Bridgewater,NJ,08807-2135,Somerset
Zufall Health Center Hackettstown,117 Seber Rd BLDG 5,Hackettstown,NJ,07840-1722,Warren
Zufall Health Center Somerville,71 4th St,Somerville,NJ,08876-3235,Somerset
Zufall Health Center West Orange,95 Northfield Ave,West Orange,NJ,07052-4731,Essex
Zufall Health Plainsboro,1 Plainsboro Rd,Plainsboro,NJ,08536-1913,Middlesex
Zufall Healthy Smile Center - Flemington,361 State Route 31 BLDG C,Flemington,NJ,08822-5796,Hunterdon
Zufall SBHC @ Hillcrest-Hamilton Schools,500 Franklin Blvd,Somerset,NJ,08873-3030,Somerset
Saint James Health South Ward Wellness Center,491 Clinton Ave,Newark,NJ,07108-1839,Essex
"Saint James Health, Inc.",228 Lafayette St,Newark,NJ,07105-1815,Essex
"Saint James Health, Inc.",228 Lafayette St,Newark,NJ,07105-1815,Essex
"Saint James Health, Inc. West",332 S 8th St,Newark,NJ,07103-2173,Essex
Colt Connection at Cumberland Regional High Sc...,90 Silver Lake Rd,Bridgeton,NJ,08302,Cumberland
CompleteCare Adult &amp; Specialty Medical Pro...,30 N Pearl St,Bridgeton,NJ,08302-1947,Cumberland
CompleteCare Dental Professionals,335 Delsea Dr N,Glassboro,NJ,08028-1403,Gloucester
CompleteCare Family Medicine Center,75 W Red Bank Ave,Woodbury,NJ,08096-1694,Gloucester
CompleteCare Health Network,905 W Main St,Millville,NJ,08332-4519,Cumberland
CompleteCare Health Network,14 N Pearl St,Bridgeton,NJ,08302-1902,Cumberland
CompleteCare Health Network,1020 High St N,Millville,NJ,08332-2527,Cumberland
CompleteCare Medical &amp; Dental Professionals,3700 New Jersey Ave,Wildwood,NJ,08260-6154,Cape May
CompleteCare Medical &amp; Dental Professionals,530 High St N,Millville,NJ,08332-3009,Cumberland
CompleteCare Medical Professionals,3 Broadway,Cape May Court House,NJ,08210-1937,Cape May
CompleteCare Medical Professionals,717 Delsea Dr,Pitman,NJ,08071,Gloucester
CompleteCare Mobile Medical Unit,785 W Sherman Ave,Vineland,NJ,08360-6913,Cumberland
CompleteCare Pediatric &amp; Family Medical Pr...,265 Irving Ave,Bridgeton,NJ,08302-2121,Cumberland
CompleteCare Smile Center,105 Manheim Ave STE 11,Bridgeton,NJ,08302-2139,Cumberland
CompleteCare Vineland Health Campus,785 W Sherman Ave,Vineland,NJ,08360-6913,Cumberland
CompleteCare Women's Medical Professionals,105 Manheim Ave STE 7,Bridgeton,NJ,08302-2139,Cumberland
CompleteCare Women's Medical Professionals,484 S Brewster Rd,South Vineland,NJ,08361-7874,Cumberland
Hallways to Health at Vineland High School,3010 E Chestnut Ave STE sw1,Vineland,NJ,08361-6103,Cumberland
Kids' Center at Downe Twp. Elementary School,"DOWNE TWNSHP ELEM SCH, RT 553",Newport,NJ,08345,Cumberland
Kids' Corner at Broad St. School,251 W Broad St,Bridgeton,NJ,08302-2315,Cumberland
RiteCare at Vineland ShopRite,1255 W Landis Ave,Vineland,NJ,08360-3462,Cumberland
Teen Center at Bridgeton High School,111 Northwest Ave,Bridgeton,NJ,08302,Cumberland
Wellness on Wheels (WOW) Mobile,785 W Sherman Ave,Vineland,NJ,08360-6913,Cumberland
MFHC Dental Program,335 Broadway,Long Branch,NJ,07740-6901,Monmouth
Monmouth Family Health Center,270 Broadway,Long Branch,NJ,07740-7027,Monmouth
Monmouth Family Health Center OB/GYN Womens He...,80 Pavilion Ave,Long Branch,NJ,07740-6413,Monmouth
ICE - Elizabeth,625 Evans St,Elizabeth,NJ,07201-2008,Union
Garden State Youth Correctional Facility,Highbridge Rd & Hogback Rd,Trenton,NJ,08620,Burlington
William H. Fauver Youth Correctional Facility,31 Petticoat Ln,Annandale,NJ,08801-3039,Hunterdon
South Woods State Prison,215 S Burlington Rd,Bridgeton,NJ,08302-3479,Cumberland
Southern State Correctional Facility,4295 Route 47,Delmont,NJ,08314-8902,Cumberland
Bayside State Prison,4293 Route 47,Delmont,NJ,08314-8902,Cumberland
East Jersey State Prison,1100 Woodbridge Rd,Rahway,NJ,07065-5517,Middlesex
FCI - Fort Dix,Hartford St & Pointville Rd,Joint Base Mdl,NJ,08640,Burlington
Hope &amp; Esperanza Community Health Center,788 Mount Prospect Ave,Newark,NJ,07104-3221,Essex
Ironbound Community Health Center,195 Lafayette St STE 4,Newark,NJ,07105-1864,Essex
