Site Name,Site Address,Site City,Site State,Site Zip Code,County
East Bay Health Center,299 E 900 S STE 101,Provo,UT,84606-6107,Utah
Mountainlands Community Health Center - Payson 2,285 N 1250 E Ste 103,Payson,UT,84651-5794,Utah
Mountainlands Community Health Center - Vernal,1680 W Highway 40 STE 201,Vernal,UT,84078-4142,Uintah
Mountainlands Community Health Center Main Sit...,589 S State St,Provo,UT,84606-5056,Utah
Mountainlands Family Health Center Vernal Dent...,133 S 500 E,Vernal,UT,84078-2728,Uintah
MOUNTAINLANDS FAMILY HEALTH CENTER- PAYSON,910 E 100 N STE 155,Payson,UT,84651-1638,Utah
Mountainlands Family Health Center--Wasatch,750 N Freedom Blvd STE 201,Provo,UT,84601-1677,Utah
FourPoints Health - Kanosh Clinic,157 N Reservation Dr,Kanosh,UT,84637-7700,Millard
FourPoints Health - Richfield Clinic,440 S Main St,Richfield,UT,84701-2855,Sevier
Paiute Indian Tribe of Utah,440 N Paiute Dr,Cedar City,UT,84721-6181,Iron
SAN JUAN CLINIC,380 W 100 N STE A,Monticello,UT,84535-7879,San Juan
SAN JUAN CLINIC BLANDING,735 S 200 W STE 3,Blanding,UT,84511-3923,San Juan
SAN JUAN FAMILY DENTAL,217 S 100 W,Monticello,UT,84535-7813,San Juan
Family Healthcare Cedar East,245 E 680 S,Cedar City,UT,84720-3593,Iron
Family Healthcare Integrated Clinic,74 W Harding Ave,Cedar City,UT,84720-2562,Iron
Family Healthcare Riverside Drive Clinic,2276 E Riverside Dr,St George,UT,84790-2636,Washington
Hurricane Utah School Based Clinic,391 N 200 W,Hurricane,UT,84737-1616,Washington
Blanding Family Practice Community Health Center,802 S 200 W,Blanding,UT,84511,San Juan
Blanding Family Practice Community Health Center,910 S 300 W,Blanding,UT,84511-3921,San Juan
Montezuma Creek Community Health Center,UT-262,Montezuma Creek,UT,84534,San Juan
Montezuma Creek Community Health Center,1478 Highway 162,Montezuma Creek,UT,84534,San Juan
Monument Valley Health Center- Satellite,30 Medical Dr,Monument Valley,UT,84536,San Juan
Navajo Mountain Community Health Center,2 Rainbow City Rd,Monument Valley,UT,84536,San Juan
San Juan Family Dental,217 S 100 W,Monticello,UT,84535-7813,San Juan
Admin Only,242 W Paramount Ave,Salt Lake City,UT,84115-5216,Salt Lake
"WASATCH HOMELESS HEALTH CARE, INC d.b.a Fourth...",409 W 400 S,Salt Lake City,UT,84101-1135,Salt Lake
Bear River Health Clinic,440 W 600 N,Tremonton,UT,84337-2400,Box Elder
"Community Health Center, Inc. Ellis R. Shipp",4535 S 5600 W,West Valley City,UT,84120-4639,Salt Lake
"Community Health Centers, Inc - Central City",610 S 200 E STE B,Salt Lake City,UT,84111-3802,Salt Lake
"Community Health Centers, Inc.",2621 S 3270 W,West Valley City,UT,84119-1119,Salt Lake
"Community Health Centers, Inc. - Brigham City","980 Medical Dr, Ste 1",Brigham City,UT,84302-3094,Box Elder
Neighborhood Clinic at Mountainview School,1388 S Navajo St STE C,Salt Lake City,UT,84104-3494,Salt Lake
OQUIRRH VIEW COMMUNITY HEALTH CENTER,4745 S 3200 W,Salt Lake City,UT,84129-2822,Salt Lake
STEPHEN RATCLIFFE COMMUNITY HLTH CTR,1365 W 1000 N,Salt Lake City,UT,84116-1654,Salt Lake
SACRED CIRCLE HEALTHCARE,660 S 200 E STE 200,Salt Lake City,UT,84111-3835,Salt Lake
KOOSHAREM CLINIC,799 N Paiute Way,Richfield,UT,84701-2070,Sevier
NAVAJO MOUNTAIN HEALTH CENTER,2 Rainbow City Rd,Monument Valley,UT,84536,San Juan
MONUMENT VALLEY HEALTH CENTER,30 W Medical Dr,Monument Valley,UT,84536-7705,San Juan
Creek Valley Admin ONLY Site,1065 N Hildale St # 418,Hildale,UT,84784-7770,Washington
FourPoints Health - Cedar City Clinic,440 N Paiute Dr,Cedar City,UT,84721-6181,Iron
Skull Valley Health Clinic,1929 N Aaron Dr Ste I,Tooele,UT,84074-8112,Tooele
CARBON MED SERV-HELPER CLINIC,125 S Main St,Helper,UT,84526-1535,Carbon
"CARBON MEDICAL SERVICE ASSOCIATION, INC.",PO BOX 930,East Carbon,UT,84520-0930,Carbon
"Carbon Medical Service Association, Inc.",331 E Highway 123,Sunnyside,UT,84539-7725,Carbon
Mobile Van #1,331 E Highway 123,Sunnyside,UT,84539-7725,Carbon
Price Clinic,250 N Fairgrounds Rd STE 3,Price,UT,84501-4201,Carbon
Escalante Dental Clinic,65 N Center St,Escalante,UT,84726-7713,Garfield
Kazan Memorial Clinic,570 E Moqui Ln,Escalante,UT,84726-7753,Garfield
Panguitch Dental,75 E 200 N,Panguitch,UT,84759-7858,Garfield
Southwest/WCHC Mental Health,601 E Center St,Panguitch,UT,84759-7865,Garfield
Southwest/WCHC Mental Health,75 N 200 W,Panguitch,UT,84759-7882,Garfield
"WAYNE COMMUNITY HEALTH CENTER, INC.",128 S 300 W,Bicknell,UT,84715-7722,Wayne
WAYNE COMMUNITY HEALTH HANKSVILLE,30 S Highway 95,Hanksville,UT,84734,Wayne
WCHC Administration Building,357 W 100 S BLDG,Bicknell,UT,84715-7762,Wayne
WCHC Physical Therapy Building,130 S 300 W,Bicknell,UT,84715-7722,Wayne
Four Points Health,157 N Reservation Dr,Kanosh,UT,84637-7700,Millard
Goshute Health Station,195 Tribal Center Rd,Ibapah,UT,84034-6041,Tooele
Montezuma Creek Clinic,1478 Highway 162,Montezuma Creek,UT,84534,San Juan
Blanding Family Health Center,910 S 300 W,Blanding,UT,84511-3921,San Juan
FourPoints Health - St. George,1449 N 1400 W Ste 19,St George,UT,84770-5237,Washington
Shivwits Clinic,6109 W 3700 N,Ivins,UT,84738-6663,Washington
Central Utah Correctional Facility,255 E 300 N,Gunnison,UT,84634-7738,Sanpete
Washington County Youth Crisis Center,330 S 5300 W,Hurricane,UT,84737-2926,Washington
Archway Youth Services Center,1305 S 700 W,Ogden,UT,84404-5436,Weber
Cache Valley Youth Center,2051 N 600 W,Logan,UT,84321-1712,Cache
Central Utah Youth Center,449 N Sr 118,Richfield,UT,84701-2378,Sevier
Farmington Bay Youth Center,907 W Clark Ln,Farmington,UT,84025-2695,Davis
Slate Canyon Youth Center,1991 S State St,Provo,UT,84606-6424,Utah
Weber Valley Youth Center,1305 S 700 W,Ogden,UT,84404-5436,Weber
Utah State Correctional Facility,1480 N 8000 W,Salt Lake City,UT,84116-3961,Salt Lake
CIRCLEVILLE CLINIC,110 W 100 N,Circleville,UT,84723-7720,Piute
GARFIELD MEMORIAL CLINIC,200 N 400 E,Panguitch,UT,84759-7803,Garfield
Urban Indian Center of Salt Lake,120 W 1300 S,Salt Lake City,UT,84115-5230,Salt Lake
