Site Name,Site Address,Site City,Site State,Site Zip Code,County
Center for Health Home Program Services,718 8th Ave S,Seattle,WA,98104-3006,King
Finance Office,500 SW 7th St STE 201,Renton,WA,98057-2983,King
Highland SBHC,15027 NE Bel Red Rd RM 111,Bellevue,WA,98007-4211,King
ICHS - HOLLY PARK MEDICAL & DENTAL CLINIC,3815 S Othello St,Seattle,WA,98118-3510,King
ICHS - International District Medical & Dental...,720 8th Ave S,Seattle,WA,98104-3032,King
ICHS Bellevue Medical and Dental Clinic,1050 140th Ave NE,Bellevue,WA,98005-2972,King
ICHS Mobile Dental Clinic,720 8th Ave S,Seattle,WA,98104-3032,King
ICHS Shoreline Medical and Dental Clinic,16549 Aurora Ave N,Shoreline,WA,98133-5308,King
Legacy House Clinic,803 S Lane St,Seattle,WA,98104-3044,King
Seattle World School,1700 E Union St,Seattle,WA,98122-4140,King
NATIVE Project,1803 W Maxwell Ave,Spokane,WA,99201-2831,Spokane
Family Health Centers Omak,1003 Koala Dr,Omak,WA,98841-9247,Okanogan
FHC - Brewster School District,520 W Main Ave,Brewster,WA,98812,Okanogan
FHC - Bridgeport School District,1400 Tacoma Ave,Bridgeport,WA,98813,Douglas
FHC - Methow Valley School District,18 Twin Lakes Rd,Winthrop,WA,98862-9713,Okanogan
FHC Brewster Dental Clinic,101 6th St,Brewster,WA,98812-3404,Okanogan
FHC Brewster Indian Avenue Medical Clinic,520 W Indian Ave,Brewster,WA,98812-5003,Okanogan
FHC Brewster Jay Avenue Medical Clinic,525 Jay Ave,Brewster,WA,98812-3403,Okanogan
FHC Bridgeport Medical/Dental Clinic,1015 Columbia Ave,Bridgeport,WA,98813-9805,Douglas
FHC Okanogan Administrative Offices,716 1st Ave S,Okanogan,WA,98840-9679,Okanogan
FHC Okanogan Dental clinic,626 2nd Ave S,Okanogan,WA,98840-9766,Okanogan
FHC Oroville Dental Clinic,1321 Main St,Oroville,WA,98844-9384,Okanogan
FHC Tonasket Medical Clinic,106 S Whitcomb Ave,Tonasket,WA,98855-9286,Okanogan
FHC Twisp Medical,541 W 2nd Ave,Twisp,WA,98856-9863,Okanogan
Mobile Van 1,626 2nd Ave S,Okanogan,WA,98840-9766,Okanogan
Mobile Van 2,1003 Koala Dr,Omak,WA,98841-9247,Okanogan
SEATTLE INDIAN HEALTH BOARD,611 12th Ave S,Seattle,WA,98144-2007,King
Seattle Indian Health Board - Lake City,12736 33rd Ave NE STE 200,Seattle,WA,98125-4504,King
SEATTLE INDIAN HEALTH BOARD - MOBILE UNIT,611 12th Ave S,Seattle,WA,98144-2007,King
Seattle Indian Health Board - Pioneer Square,124 2nd Ave S,Seattle,WA,98104,King
ASTRIA HEALTH CENTER,208 N Euclid Rd,Grandview,WA,98930-9470,Yakima
PROVIDENCE NORTHEAST WASHINGTON MEDICAL GROUP,840 S Meyers St,Kettle Falls,WA,99141-7005,Stevens
Administrative Offices,1148 Broadway STE 100,Tacoma,WA,98402-3518,Pierce
Community Health Care CLR Clinic,1301 Tacoma Ave S,Tacoma,WA,98402-1910,Pierce
Graham-Kapowsin SBHC,22100 108th Ave E,Graham,WA,98338-8871,Pierce
Hilltop Regional Health Center,1202 Martin Luther King Jr Way,Tacoma,WA,98405-3926,Pierce
Information Technology &amp; Training,1102 S I St,Tacoma,WA,98405-4559,Pierce
Key Peninsula Health Center,15610 89th Street Ct NW,Lakebay,WA,98349-9551,Pierce
"Kimi & George Tanbara, MD Health Center",1708 E 44th St,Tacoma,WA,98404-4611,Pierce
LAKEWOOD CLINIC,10510 Gravelly Lake Dr SW,Lakewood,WA,98499-5036,Pierce
Mobile Site - Stability Clinic,1148 Broadway STE 100,Tacoma,WA,98402-3518,Pierce
PARKLAND CLINIC,11225 Pacific Ave S,Tacoma,WA,98444-5525,Pierce
SBHC at Bethel Middle School,22001 38th Ave E RM 111,Spanaway,WA,98387-6875,Pierce
SPANAWAY CLINIC,134 188th St S,Spanaway,WA,98387-4618,Pierce
Wound Care Clinic,3629 S D St,Tacoma,WA,98418-6813,Pierce
14th Ave Clinic,475 N 14th Ave,Othello,WA,99344-1226,Adams
CBHA Admin Support,140 E Main St,Othello,WA,99344-1040,Adams
CONNELL CLINIC,1051 Columbia Ave,Connell,WA,99326-8702,Franklin
Othello Clinic,1515 E Columbia St,Othello,WA,99344,Adams
Pasco Clinic,6115 Burden Blvd,Pasco,WA,99301-0010,Franklin
Royal City Clinic,114 Camelia St NE,Royal City,WA,99357-3100,Grant
WAHLUKE CLINIC,601 Government Rd,Mattawa,WA,99349-5120,Grant
FAMILY PRACTICE CLINIC,711 E Collins St,Goldendale,WA,98620-9237,Klickitat
NEW Health Admin,509 E Main Ave,Chewelah,WA,99109-8964,Stevens
NEW Health Chewelah Medical,518 E Clay Ave,Chewelah,WA,99109-8947,Stevens
NEW Health Colville Dental,161 E 3rd Ave,Colville,WA,99114-2906,Stevens
NEW Health Colville Medical,358 N Main St,Colville,WA,99114-2310,Stevens
NEW Health Conference Center,122 Quartzite Loop,Chewelah,WA,99109-9525,Stevens
NEW Health Lake Spokane Dental,5952 Blackstone Way STE 100,Nine Mile Falls,WA,99026-4900,Stevens
NEW Health Lake Spokane Medical,5962 Blackstone Way,Nine Mile Falls,WA,99026-9584,Stevens
NEW Health Loon Lake Medical,3994 Colville Rd,Loon Lake,WA,99148-9789,Stevens
NEW Health Newport,435 W Walnut St,Newport,WA,99156-9033,Pend Oreille
NEW Health Northport Medical,411 Summit Ave,Northport,WA,99157-5136,Stevens
NEW Health Selkirk Medical,208 Cedar Creek Ter,Ione,WA,99139-5011,Pend Oreille
NEW Health Springdale Dental,105 N 2nd St,Springdale,WA,99173-5122,Stevens
NEW Health Springdale Medical,114 S Main St,Springdale,WA,99173-9740,Stevens
HealthPoint  School-based Health Clinic Renton...,400 S 2nd St,Renton,WA,98057-2007,King
HealthPoint Administration,955 Powell Ave SW,Renton,WA,98057-2908,King
HealthPoint Administration 841,841 Powell Ave SW,Renton,WA,98057-2991,King
HealthPoint at Family First Community Center,16200 116th Ave SE,Renton,WA,98058,King
HealthPoint at Sunset Neighborhood Center,2902 NE 12th St STE 102,Renton,WA,98056-3297,King
HealthPoint Auburn,126 Auburn Ave,Auburn,WA,98002-5057,King
HealthPoint Auburn North,923 Auburn Way N,Auburn,WA,98002-4117,King
HealthPoint Bothell,10414 Beardslee Blvd,Bothell,WA,98011-3205,King
HealthPoint Central Fill Pharmacy,947 Powell Ave SW STE 100,Renton,WA,98057-2975,King
HealthPoint Evergreen SBHC,830 SW 116th St,Seattle,WA,98146,King
HealthPoint Federal Way,33431 13th Pl S,Federal Way,WA,98003-6357,King
HealthPoint Highline Campus Health Center,225 S 152nd St,Seattle,WA,98148-1005,King
HealthPoint Kent,403 E Meeker St,Kent,WA,98030-5904,King
HealthPoint Kent Urgent Care,219 State Ave N,Kent,WA,98030-4543,King
HealthPoint Midway,26401 Pacific Hwy S,Des Moines,WA,98198-9247,King
HealthPoint Redmond,16255 NE 87th St APT 150,Redmond,WA,98052-7391,King
HealthPoint Renton,200 S 2nd St,Renton,WA,98057-2011,King
HealthPoint SeaTac,4040 S 188th St STE 201,Seatac,WA,98188-5070,King
HealthPoint Specialty Pharmacy,947 Powell Ave SW STE 100B,Renton,WA,98057-2975,King
HealthPoint TAF@Saghalie Campus Health Center,33914 19th Ave SW,Federal Way,WA,98023-8007,King
HealthPoint Tukwila,13030 Military Rd S STE 200,Tukwila,WA,98168-3001,King
Thomas Jefferson Health Center,4248 S 288th St,Auburn,WA,98001-2820,King
NORTHSHORE MEDICAL GROUP,875 SW Rock Creek Dr,Stevenson,WA,98648-4404,Skamania
Omak Health Center,617 Benton St,Omak,WA,98841-9636,Okanogan
YAKAMA INDIAN HEALTH CLINIC,401 Buster Rd,Toppenish,WA,98948-9792,Yakima
White Swan Dental Clinic,514 Signal Peak Rd,White Swan,WA,98952,Yakima
San Poil Valley Community Health Center,11665 S Highway 21,Keller,WA,99140-9537,Ferry
Tulalip Health Center,7520 Totem Beach Rd,Tulalip,WA,98271-6160,Snohomish
Muckleshoot Tribal Clinic,17500 SE 392nd St,Auburn,WA,98092-9705,King
Port Gamble S'Klallam Tribe Health Facility,32014 Little Boston Rd NE,Kingston,WA,98346-9734,Kitsap
Nisqually Health Clinic,4816B She Nah Num Dr SE,Olympia,WA,98513-9105,Thurston
Snoqualmie Tribal Family Clinic (Formerly Nort...,404 Main Ave S,North Bend,WA,98045-8215,King
Sauk-Suiattle Tribal Community Clinic,5318 Chief Brown Ln,Darrington,WA,98241-9420,Skagit
Stilaguamish Health Center,902 E Maple St,Arlington,WA,98223-1634,Snohomish
White Swan Tribal Health Clinic,Birdsong Ln,White Swan,WA,98952,Yakima
Roger Saux Health Center,1505 Kla-ook-wa Dr,Taholah,WA,98587,Grays Harbor
Chehalis Community Clinic,21 Neiderman Rd,Oakville,WA,98568-8910,Grays Harbor
Chehalis Family Services,420 Howanut Rd,Oakville,WA,98568-9659,Grays Harbor
Shoalwater Bay Wellness Center,2373 Tokeland Rd,Tokeland,WA,98590,Pacific
Jamestown S'Klallam Family Health Center,808 N 5th Ave,Sequim,WA,98382-3045,Clallam
Swinomish Tribal Health Center,17400 Reservation Rd,La Conner,WA,98257-8801,Skagit
Upper Skagit Tribal Clinic,25959 Community Plaza Way,Sedro Woolley,WA,98284-9721,Skagit
Camas Center for Community Wellness,1821 Leclerc Rd N STE 1,Cusick,WA,99119-5015,Pend Oreille
The People Place,808 Community Hall Rd,Cusick,WA,99119,Pend Oreille
Puyallup Tribal Integrative Medicine,3700 Pacific Hwy E,Fife,WA,98424-1148,Pierce
Takopid Indian Health Center,2209 E 32nd St,Tacoma,WA,98404-4922,Pierce
The Native Project,1803 W Maxwell Ave,Spokane,WA,99201-2831,Spokane
Seattle Indian Health Board,611 12th Ave S STE 200,Seattle,WA,98144-2007,King
JOHN HUGHES STUDENT HEALTH CENTER,1801 E Edison Ave,Sunnyside,WA,98944-1658,Yakima
Meridian Center for Health,10521 Meridian Ave N,Seattle,WA,98133-9509,King
Neighborcare Health Administration,1200 12th Ave S STE 901,Seattle,WA,98144-2712,King
Neighborcare Health at 45th Street - Dental,1629 N 45th St,Seattle,WA,98103-6701,King
Neighborcare Health at 45th Street - Medical,1629 N 45th St,Seattle,WA,98103-6701,King
Neighborcare Health at Bailey Gatzert Elementary,1301 E Yesler Way,Seattle,WA,98122-5430,King
Neighborcare Health at Chief Sealth Internatio...,2600 SW Thistle St,Seattle,WA,98126-3748,King
Neighborcare Health at Columbia City,4400 37th Ave S,Seattle,WA,98118-1609,King
Neighborcare Health at Dearborn Park Internati...,2820 S Orcas St,Seattle,WA,98108-3066,King
Neighborcare Health at Denny International Mid...,2601 SW Kenyon St,Seattle,WA,98126-3562,King
Neighborcare Health at Georgetown,6200 13th Ave S,Seattle,WA,98108-2706,King
Neighborcare Health at High Point,6020 35th Ave SW,Seattle,WA,98126-3002,King
Neighborcare Health at Highland Park Elementary,1012 SW Trenton St,Seattle,WA,98106-2421,King
Neighborcare Health at Lake City,12721 30th Ave NE,Seattle,WA,98125-4498,King
Neighborcare Health at Lincoln High School,4400 Interlake Ave N RM 132,Seattle,WA,98103-7519,King
Neighborcare Health at Madison Middle School,3429 45th Ave SW,Seattle,WA,98116-3330,King
Neighborcare Health at Magnuson,7101 62nd Ave NE STE 4,Seattle,WA,98115-7170,King
Neighborcare Health at Mercer Middle School,1600 S Columbian Way,Seattle,WA,98108-1565,King
Neighborcare Health at Mercer Middle School (T...,7201 Beacon Ave S,Seattle,WA,98108-3915,King
Neighborcare Health at Pacific Tower,1200 12th Ave S STE 401,Seattle,WA,98144-2730,King
Neighborcare Health at Pike Place Market,1930 Post Aly,Seattle,WA,98101-1074,King
Neighborcare Health at Rainier Beach,9245 Rainier Ave S,Seattle,WA,98118-5569,King
Neighborcare Health at Rising Star Elementary,8311 Beacon Ave S,Seattle,WA,98118-4323,King
Neighborcare Health at Robert Eagle Staff Midd...,1330 N 90th St RM M111,Seattle,WA,98103-4016,King
Neighborcare Health at Roosevelt High School,1410 NE 66th St,Seattle,WA,98115-6744,King
Neighborcare Health at Roxhill Elementary,7740 34th Ave SW,Seattle,WA,98126-3503,King
Neighborcare Health at St. Vincent de Paul - A...,13555 Aurora Ave N,Seattle,WA,98133-7511,King
Neighborcare Health at Vashon High School,9600 SW 204th St Rm 1205,Vashon,WA,98070-6135,King
Neighborcare Health at West Seattle Elementary,6760 34th Ave SW,Seattle,WA,98126-4208,King
Neighborcare Health at West Seattle High School,3000 California Ave SW,Seattle,WA,98116-3302,King
Neighborcare Health Ballard Homeless Clinic at...,"1753 NW 56th St, #200",Seattle,WA,98107-5279,King
Neighborcare Health Dental at Providence St. P...,525 Lilly Rd NE STE 110,Olympia,WA,98506-5101,Thurston
Neighborcare Health Development,1537 Western Ave,Seattle,WA,98101-1521,King
New Horizons,2709 3rd Ave,Seattle,WA,98121-1217,King
Simons Senior Apartments,2119 3rd Ave # 428,Seattle,WA,98121-2333,King
The Morrison,509 3rd Ave,Seattle,WA,98104-3282,King
CHAS Behavioral Health Center,5901 N Lidgerwood St STE 223,Spokane,WA,99208-1122,Spokane
CHAS Health Admin Iron Bridge,611 N Iron Bridge Way,Spokane,WA,99202-4932,Spokane
CHAS Health at Rogers High School,1622 E Wellesley Ave RM 107,Spokane,WA,99207-4261,Spokane
CHAS Health at Shiloh Hills Elementary,505 E Stonewall Ave,Spokane,WA,99208-5747,Spokane
CHAS Health Family Dental,203 E Dalke Ave,Spokane,WA,99208-8112,Spokane
CHAS WA Mobile,6511 E Riverside Ave,Spokane,WA,99212-0847,Spokane
CHAS WA Mobile 2,6511 E Riverside Ave,Spokane Valley,WA,99212-0847,Spokane
Cheney Health Center,1720 2nd St,Cheney,WA,99004-1910,Spokane
Denny Murphy Clinic,1001 W 2nd Ave,Spokane,WA,99201-4503,Spokane
East Central Dental,2211 E Hartson Ave,Spokane,WA,99202-4152,Spokane
Lewis and Clark Dental Clinic,844 6th St,Clarkston,WA,99403-2013,Asotin
Maple Street Clinic,3919 N Maple St,Spokane,WA,99205-1349,Spokane
Market Street Clinic,5921 N Market St,Spokane,WA,99208-2484,Spokane
North Central Clinic,914 W Carlisle Ave,Spokane,WA,99205-3309,Spokane
North County Clinic,401 S Main St,Deer Park,WA,99006-8238,Spokane
Perry Street Clinic,817 S Perry St UNIT B,Spokane,WA,99202-3443,Spokane
Southgate Clinic,5620 S Regal St STE 11,Spokane,WA,99223-7957,Spokane
Spokane Urgent Care-North,5901 N Lidgerwood St STE 126,Spokane,WA,99208-1122,Spokane
Spokane Urgent Care-Valley &amp; East Mission ...,1502 N Vercler Rd,Spokane Valley,WA,99216-1078,Spokane
Valley Clinic,15812 E Indiana Ave,Spokane Valley,WA,99216-1875,Spokane
INCHELIUM COMMUNITY HLTH CENTER,39 Short Cut Rd,Inchelium,WA,99138-5116,Ferry
SAN POIL VALLEY COMMUNITY HEALTH,11665 SOUTH HIGHWAY 20,Keller,WA,99140,Ferry
Lummi Tribal Health Center,2592 Kwina Rd,Bellingham,WA,98226-9278,Whatcom
CONFLUENCE HEALTH WENATCHEE,820 N Chelan Ave,Wenatchee,WA,98801-2028,Chelan
MID-VALLEY COMMUNITY CLINIC PLLC,700 S 11th St,Sunnyside,WA,98944-2243,Yakima
ASTRIA HEALTH CENTER,222 E 2nd St,Grandview,WA,98930-1342,Yakima
SUMMIT PACIFIC HEALTHCARE CLINIC,600 E Main St,Elma,WA,98541-9560,Grays Harbor
"LAKE CHELAN CLINIC, PC",219 E Johnson Ave,Chelan,WA,98816-9022,Chelan
VINTAGE VALLEY FAMILY MEDICINE,915 Vintage Valley Pkwy STE 200,Zillah,WA,98953-9800,Yakima
NORTHSHORE MEDICAL GROUP,212 NE Skyline Dr,White Salmon,WA,98672-1948,Klickitat
REPUBLIC MEDICAL CLINIC,10 Ros Cir,Republic,WA,99166-5002,Ferry
Skokomish Tribe,100 N Tribal Center Rd,Skokomish Nation,WA,98584-9748,Mason
ASTRIA HEALTH CENTER,803 E Lincoln Ave,Sunnyside,WA,98944-2383,Yakima
Eastside Health Center,1026 E 1st St,Port Angeles,WA,98362-4020,Clallam
North Olympic Healthcare Network,240 W Front St,Port Angeles,WA,98362-2609,Clallam
North Olympic Healthcare Network First Street,933 E 1st St,Port Angeles,WA,98362-4012,Clallam
North Olympic Healthcare Network Mobile Clinic,933 E 1st St,Port Angeles,WA,98362-4012,Clallam
CONFLUENCE HEALTH OMAK,916 Koala Dr,Omak,WA,98841-9759,Okanogan
Valley View Health Center - Administration &am...,2501 NE Kresky Ave STE A,Chehalis,WA,98532-2414,Lewis
Valley View Health Center - Central Fill Pharmacy,2501 NE Kresky Ave STE E,Chehalis,WA,98532-2414,Lewis
Valley View Health Center - Centralia,1800 Cooks Hill Rd STE F,Centralia,WA,98531-9162,Lewis
Valley View Health Center - Chehalis,2690 NE Kresky Ave,Chehalis,WA,98532-2412,Lewis
Valley View Health Center - Community Care Cen...,3444 Martin Way E RM 4,Olympia,WA,98506-5034,Thurston
Valley View Health Center - CYS Olympia,914 7th Ave SE STE B,Olympia,WA,98501-1548,Thurston
Valley View Health Center - Morton,148 Division Ave,Morton,WA,98356-9300,Lewis
Valley View Health Center - Olympia,3775 Martin Way E STE A,Olympia,WA,98506-5007,Thurston
Valley View Health Center - Onalaska,1810 State Highway 508,Onalaska,WA,98570-9636,Lewis
Valley View Health Center - Pe Ell,402 N Main St,Pe Ell,WA,98572-7210,Lewis
Valley View Health Center - Raymond,300 Ocean Ave,Raymond,WA,98577-3016,Pacific
Valley View Health Center - Toledo,117 Ramsey Way,Toledo,WA,98591,Lewis
Valley View Health Center - Walk-In Clinic,1800 Cooks Hill Rd STE G,Centralia,WA,98531-9162,Lewis
Valley View Health Center Centralia Pediatric ...,711 Harrison Ave,Centralia,WA,98531-2109,Lewis
Valley View Health Center Tenino,273 Sussex Ave E,Tenino,WA,98589-9359,Thurston
Valley View Health Center-Winlock,100 Cedar Crest Dr,Winlock,WA,98596-9791,Lewis
MCCLEARY HEALTHCARE CLINIC,105 W Simpson Ave,McCleary,WA,98557-9657,Grays Harbor
Allan Bros. Employee Health Clinic,31 Allan Rd,Naches,WA,98937-9781,Yakima
Central Washington Family Medicine,1806 W Lincoln Ave,Yakima,WA,98902-2473,Yakima
CHCW - Ellensburg Medical and Dental Services,521 E Mountain View Ave,Ellensburg,WA,98926-3865,Kittitas
CHCW - Ellensburg Services,607 E Mountain View Ave,Ellensburg,WA,98926-3863,Kittitas
CHCW 401,401 Tieton Dr,Yakima,WA,98902-3566,Yakima
Community Health of Central Washington,501 S 5th Ave,Yakima,WA,98902-3550,Yakima
Highland Clinic,915 Wisconsin Ave,Tieton,WA,98947-9802,Yakima
Naches Medical Center,102 E 2nd St,Naches,WA,98937-9743,Yakima
Yakima Pediatrics,402 S 12th Ave,Yakima,WA,98902-3115,Yakima
Auburn Public Health Center,901 Auburn Way N STE A,Auburn,WA,98002-4100,King
Catholic Community Services Federal Way Day Ce...,33505 13th Pl S,Federal Way,WA,98003-6337,King
Cleveland School-Based Health Center,5511 15th Ave S,Seattle,WA,98108-2823,King
COLUMBIA PUBLIC HEALTH CTR,4400 37th Ave S,Seattle,WA,98118-1609,King
Denny International Middle School,2601 SW Kenyon St RM 287,Seattle,WA,98126-3562,King
Downtown Public Health Center,2124 4th Ave,Seattle,WA,98121-2308,King
Eastgate Public Health Center,14350 SE Eastgate Way,Bellevue,WA,98007-6458,King
Evergreen Treatment Services REACH Markham Bui...,2133 3rd Ave,Seattle,WA,98121-2385,King
FEDERAL WAY PUBLIC HLTH CTR,33431 13th Pl S,Federal Way,WA,98003-6357,King
Friends of Youth The Landing,12735 Willows Rd NE,Kirkland,WA,98034-8717,King
Harborview Primary Care at Hobson Place Clinic,2120 S Plum St,Seattle,WA,98144-4539,King
Ingraham School-Based Health Center,1819 N 135th St,Seattle,WA,98133-7709,King
Jefferson Day Center,420 4th Ave RM Medical,Seattle,WA,98104-2308,King
Jefferson Terrace (Respite Floor),800 Jefferson St,Seattle,WA,98104-2473,King
Kent Public Health Center,25742 104th Ave SE,Kent,WA,98030-7691,King
KENT PUBLIC HEALTH CENTER-Birch Creek,13111 SE 274th St,Kent,WA,98030-8929,King
Mobile Medical van #3,7272 W Marginal Way S,Seattle,WA,98108-4140,King
Mobile Van 1,155 Monroe Ave NE,Renton,WA,98056-4101,King
Mobile Van 2,155 Monroe Ave NE,Renton,WA,98056-4101,King
Neighborcare Health Ballard Homeless Clinic,1753 NW 56th St STE 200,Seattle,WA,98107-5279,King
Neighborcare Health Homeless Youth Clinic,1629 N 45th St,Seattle,WA,98103-6701,King
North Public Health Center at Meridian,10521 Meridian Ave N,Seattle,WA,98133-9509,King
NORTH PUBLIC HEALTH CENTER-LAKE CITY DENTAL,12359 Lake City Way NE,Seattle,WA,98125-5401,King
Northshore Public Health Center at Totem Lake,13030 121st Way NE STE 202,Kirkland,WA,98034-3008,King
PIONEER SQUARE CLINIC,206 3rd Ave S,Seattle,WA,98104-2697,King
Rainier Beach School-Based Health Center,8815 Seward Park Ave S,Seattle,WA,98118-4743,King
Renton Public Health Center,3201 NE 7th St,Renton,WA,98056-3729,King
Robert Clewis Center,2124 4th Ave,Seattle,WA,98121-2308,King
Ryther South Seattle Youth Center,9416 Rainier Ave S,Seattle,WA,98118-5504,King
SEATTLE KING CO DEPT OF PUB HLTH,401 5th Ave STE 1000,Seattle,WA,98104-1818,King
STD Program Public Health,908 Jefferson St,Seattle,WA,98104-2433,King
