Site Name,Site Address,Site City,Site State,Site Zip Code,County
Administration Offices,120 E Broadway St,Wetumka,OK,74883-4505,Hughes
"East Central Oklahoma Family  Health Center, Inc.",109 S Main St,Wetumka,OK,74883-4015,Hughes
"East Central Oklahoma Family Health Center, Inc.",1102 W Main St,Henryetta,OK,74437-4232,Okmulgee
"East Central Oklahoma Family Health Center, Inc.",104 E Shurden Industrial Blvd,Henryetta,OK,74437-7323,Okmulgee
"East Central Oklahoma Family Health Center, Inc.",207 W 1st St,Wewoka,OK,74884-2103,Seminole
Mobile Exam Unit,109 S Main St Bldg,Wetumka,OK,74883-4015,Hughes
GSP Health Canton,310 E Walnut St,Canton,OK,73724,Blaine
GSP Health Cherokee,405 S Oklahoma Ave,Cherokee,OK,73728-2545,Alfalfa
GSP Health East Enid,231 S 30th St,Enid,OK,73701-6455,Garfield
GSP Health Enid West,5320 W Chestnut Ave,Enid,OK,73703,Garfield
GSP Health Medford,619 N Front St,Medford,OK,73759-2704,Grant
GSP Health Mobile Medical Clinic #1,205 W Maple Ave STE 800,Enid,OK,73701-4021,Garfield
GSP Health Offsite Offices,205 W Maple Ave STE 800,Enid,OK,73701-4021,Garfield
Kiamichi Family Medical Center,6026 Battiest Pickens Rd,Broken Bow,OK,74728-5033,McCurtain
Kiamichi Family Medical Center - Idabel,403 S Indian Rd,Idabel,OK,74745-5458,McCurtain
Kiamichi Family Medical Center - Idabel2,2809 NE Lincoln Rd,Idabel,OK,74745,McCurtain
"Kiamichi Family Medical Center, Inc.",204 E Jackson St,Hugo,OK,74743-4037,Choctaw
"Kiamichi Family Medical Center, Inc. - Broken Bow",510 S Park Dr,Broken Bow,OK,74728-5330,McCurtain
Panhandle Counseling and Health Center Clinic,3247 US-54,Guymon,OK,73942-4571,Texas
Panhandle Counseling and Health Center Outreac...,1309 N East St,Guymon,OK,73942-3333,Texas
Panhandle Counseling and Health Center Outreac...,208 Medical Dr,Hooker,OK,73945-3004,Texas
Pushmataha Family Medical Center of Boswell,415 6th St,Boswell,OK,74727-2072,Choctaw
"Pushmataha Family Medical Center, Inc.",1020 N Lawson Blvd,Clayton,OK,74536,Pushmataha
Britton Health Center,721 W Britton Rd,Oklahoma City,OK,73114-2909,Oklahoma
Variety Care - Ft. Cobb Health Center,111 W Main St,Fort Cobb,OK,73038-5863,Caddo
Variety Care - Inasmuch Pediatric & Wellness C...,500 SW 44th St,Oklahoma City,OK,73109-3540,Oklahoma
Variety Care - Pivot,201 NE 50th St RM 117,Oklahoma City,OK,73105-1811,Oklahoma
Variety Care - Putnam North,11220 N Rockwell Ave,Oklahoma City,OK,73162-2725,Oklahoma
Variety Care - Reno,4000 W Reno Ave,Oklahoma City,OK,73107-6632,Oklahoma
Variety Care - Straka Family Health Center,1025 Straka Ter,Oklahoma City,OK,73139-2544,Oklahoma
Variety Care - Yukon,508 W Vandament Ave STE 210,Yukon,OK,73099-4666,Canadian
Variety Care Anadarko,718 W Petree Rd,Anadarko,OK,73005-6024,Caddo
Variety Care at Big Pasture,201 W 1st St,Grandfield,OK,73546-9236,Tillman
Variety Care at NorthCare Family Treatment Center,7127 N County Line Rd,Piedmont,OK,73078-9136,Canadian
Variety Care at Palomar,1140 N Hudson Ave,Oklahoma City,OK,73103-3918,Oklahoma
Variety Care at Pete White Health and Wellness...,4021 S Walker Ave STE 201,Oklahoma City,OK,73109-6977,Oklahoma
Variety Care at Sequoyah,2400 NW 36th St STE 100,Oklahoma City,OK,73112-7844,Oklahoma
Variety Care at The Care Center,1408 N Ashton Pl,Oklahoma City,OK,73117-1043,Oklahoma
Variety Care Baptist Portland,5401 N Portland Ave STE 500,Oklahoma City,OK,73112-2126,Oklahoma
Variety Care Executive and Administration Offices,3000 N Grand Blvd,Oklahoma City,OK,73107-1818,Oklahoma
Variety Care Mid-Del Family Health Center,3851 Tinker Diagonal,Del City,OK,73115-2109,Oklahoma
Variety Care Mobile Dental Van #2,718 W Petree Rd,Anadarko,OK,73005-6024,Caddo
Variety Care Mobile Van #1,1025 Straka Ter,Oklahoma City,OK,73139-2544,Oklahoma
Variety Care Norman,317 E Himes St,Norman,OK,73069-7810,Cleveland
Variety Care Portland,5320 N Portland Ave,Oklahoma City,OK,73112-2098,Oklahoma
Variety Care Tenth Street Family Medical Center,4023 NW 10th St,Oklahoma City,OK,73107-6038,Oklahoma
Variety Care Women and Children Norman,1237 Alameda St,Norman,OK,73071-3006,Cleveland
"Variety Care, General Pershing Wellness Campus",2617 General Pershing Blvd,Oklahoma City,OK,73107-6437,Oklahoma
Cherokee Nation Health Services Sam Hider Heal...,859 E Melton Dr,Jay,OK,74346-2704,Delaware
Indian Health Care Resource Center of Tulsa,550 S Peoria Ave,Tulsa,OK,74120-3820,Tulsa
Cherokee Nation Health Services A-MO Health Ce...,900 N Owen Walters Blvd,Salina,OK,74365-5003,Mayes
Cherokee Nation Health Services Will Rogers He...,1020 Lenape Dr,Nowata,OK,74048-4403,Nowata
Bearskin Health & Wellness Center,1 Turtle Dr,Wyandotte,OK,74370-2114,Ottawa
Cherokee Nation Health Services Vinita Health ...,27371 S 4410 Rd,Vinita,OK,74301-7953,Craig
Ponca Tribe Of Indians of Oklahoma White Eagle...,200 White Eagle Dr,Ponca City,OK,74601-8315,Kay
The Kaw Nation Kanza Health Center,3151 E River Rd,Newkirk,OK,74647-7517,Kay
Oklahoma City Indian Clinic,4913 W Reno Ave,Oklahoma City,OK,73127-6339,Oklahoma
Absentee Shawnee Tribe Health System Little Ax...,15951 Little Axe Dr,Norman,OK,73026-9088,Cleveland
Cherokee Nation Health Services Cherokee Natio...,100 S Bliss Ave,Tahlequah,OK,74464-2512,Cherokee
Cherokee Nation Health Services Three Rivers H...,1001 S 41st St E,Muskogee,OK,74403-6253,Muskogee
Choctaw Nation Health Care Center,1 Choctaw Way,Talihina,OK,74571-2022,Latimer
Choctaw Nation Hugo Health Clinic,410 N M St,Hugo,OK,74743-1820,Choctaw
Choctaw Nation Mcalester Health Clinic,1127 S George Nigh Expy,Mcalester,OK,74501-7143,Pittsburg
Choctaw Nation Stigler Health Clinic,2204 E Main St,Stigler,OK,74462-2822,Haskell
Chickasaw Nation Medical Center,1921 Stonecipher Dr,Ada,OK,74820-3439,Pontotoc
Ardmore Health Clinic,2510 Chickasaw Blvd,Ardmore,OK,73401-1341,Carter
CHC/OK Bartlesville Clinic,1123 Swan Dr STE C,Bartlesville,OK,74006-5035,Washington
CHC/OK Bartlesville Clinic,1223 Swan Dr,Bartlesville,OK,74006-5037,Washington
Community Health Center of Miami,106 NW Veterans Blvd,Miami,OK,74354-1818,Ottawa
Community Health Center of Wyandotte Schools,7 S 1st St,Wyandotte,OK,74370-2268,Ottawa
HWC - Checotah,212 W Spaulding St,Checotah,OK,74426-2452,McIntosh
HWC - Checotah Pharmacy,1002 W Gentry Ave STE B,Checotah,OK,74426-2045,McIntosh
HWC - Eufaula,111 W Forrest Ave STE A,Eufaula,OK,74432-3205,McIntosh
HWC - Eufaula Pharmacy,401 S Main St,Eufaula,OK,74432-3251,McIntosh
HWC - Mobile Dental Unit,1505 E Main St,Stigler,OK,74462-2804,Haskell
HWC - Mobile Services Unit,1630 S Kerr Blvd,Sallisaw,OK,74955-7240,Sequoyah
HWC - Poteau,1120 Tarby Rd,Poteau,OK,74953-5504,Le Flore
HWC - Sallisaw,1630 S Kerr Blvd,Sallisaw,OK,74955-7240,Sequoyah
HWC - Stigler,1505 E Main St,Stigler,OK,74462-2804,Haskell
HWC - The Oaks,628 E Creek Ave,McAlester,OK,74501-6930,Pittsburg
HWC - Warner,806 Campbell Ave STE A,Warner,OK,74469-5008,Muskogee
HWC - Wilburton,802 Highway 2 N,Wilburton,OK,74578-3625,Latimer
HWC Adventure Head Start - Briggs,17210 S 569 Rd,Tahlequah,OK,74464-1812,Cherokee
HWC Adventure Head Start - Sallisaw EHS,305 S Walnut St,Sallisaw,OK,74955-5809,Sequoyah
HWC Adventure Head Start – Checotah,214 SE 2nd St,Checotah,OK,74426-4004,McIntosh
HWC Adventure Head Start – Hartshorne,821 Arapahoe Ave,Hartshorne,OK,74547-2425,Pittsburg
HWC Adventure Head Start – McCurtain,Swanson St,Mccurtain,OK,74944,Haskell
HWC Adventure Head Start – Quinton,710 J St,Quinton,OK,74561-2001,Pittsburg
HWC Adventure Head Start – Roland,300 Ranger Blvd,Roland,OK,74954-4040,Sequoyah
HWC Adventure Head Start – Ryal,115035 S 3960 Rd,Henryetta,OK,74437-5048,McIntosh
HWC Adventure Head Start – Stigler Head Start/...,1302 Central Ave,Stigler,OK,74462,Haskell
HWC Adventure Head Start – Vian,301 W Hunter,Vian,OK,74962-1199,Sequoyah
HWC Adventure Head Start – Wilburton,607 SW 8th St,Wilburton,OK,74578-4809,Latimer
HWC Adventure Head Start- Tahlequah,480 Skill Center Cir,Tahlequah,OK,74464-6527,Cherokee
HWC Adventure Head Start-Grand View,15481 N Jarvis Rd,Tahlequah,OK,74464-0233,Cherokee
HWC Adventure Head Start-Sallisaw,200 N Holly St,Sallisaw,OK,74955-4832,Sequoyah
HWC Adventure Head Start-Tahlequah EHS,17200 N Bryant Rd,Tahlequah,OK,74464-1393,Cherokee
HWC Adventure Head Start-Tenkiller,26106 E 863 Rd,Welling,OK,74471-2273,Cherokee
HWC Adventure Head Start/Early Head Start-West...,1855 Buffington Rd,Westville,OK,74965-7350,Adair
HWC Provider + Bartlesville,4100 SE Adams Rd STE D101,Bartlesville,OK,74006-8409,Washington
MERCY HOSPITAL HEALDTON - PRIMARY CARE,3472 Hospital Rd,Healdton,OK,73438-6124,Carter
Cherokee Nation Ga Du Gi,16944 W Cherokee,Tahlequah,OK,74464-5539,Cherokee
Citizen Potawatomi Nation Health Center,2307 Gordon Cooper Dr,Shawnee,OK,74801-9007,Pottawatomie
Citizen Potawatomi Nation West Clinic,781 Grand Casino Blvd,Shawnee,OK,74804-1005,Pottawatomie
"Good Shepherd Community Clinic, Inc.",20 12th Ave NW,Ardmore,OK,73401-5722,Carter
"Good Shepherd Community Clinic, Inc. - 1116 Wa...",1116 Walnut Dr,Ardmore,OK,73401-2353,Carter
"Good Shepherd Community Clinic, Inc. - 310 W Main",310 W Main St STE 304,Ardmore,OK,73401-6319,Carter
"Good Shepherd Community Clinic, Inc. - Walnut Dr.",1104 Walnut Dr,Ardmore,OK,73401-2353,Carter
"Good Shepherd Community Clinic, Inc. 1520 N Co...",1520 N Commerce St,Ardmore,OK,73401-1861,Carter
"Good Shepherd Community Clinic, Inc. Administr...",911 W Broadway St,Ardmore,OK,73401-4567,Carter
MERCY HOSPITAL LOGAN COUNTY - GUTHRIE DIVISION,2919 S Division St,Guthrie,OK,73044-6806,Logan
Quapaw Counseling Center,58150 E 66 Rd,Miami,OK,74354-6509,Ottawa
HEALTHY LIVING CAMPUS,1400 Hensley Dr,Tahlequah,OK,74464-5221,Cherokee
Cherokee Nation Outpatient Clinic - Tahlequah,19600 E Ross St,Tahlequah,OK,74464-0545,Cherokee
CHEROKEE NATION HEALTH SERVICES JACK BROWN YOU...,PO BOX 948,Tahlequah,OK,74465-0948,Cherokee
South Central Medical and Resource Center,216 S Main St,Lindsay,OK,73052-5634,Garvin
South Central Medical Center - Behavioral Health,217 S Main St,Lindsay,OK,73052-5633,Garvin
South Central Medical Center- Lindsay Campus,707 W Comanche St,Lindsay,OK,73052-7035,Garvin
South Central Medical Center-Chickasha,2222 W Iowa Ave,Chickasha,OK,73018-2738,Grady
South Central Medical Center-Maysville,504 Williams,Maysville,OK,73057,Garvin
Cherokee Nation Health Services Cooweescoowee ...,395200 W 2900 Rd,Ochelata,OK,74051-2463,Washington
JONES ACADEMY SCHOOL HC,909 Jones Academy Rd,Hartshorne,OK,74547-5119,Pittsburg
Central Oklahoma Family Medical Center - A&amp;B,905 Colony Dr BLDG,Ada,OK,74820-2329,Pontotoc
Central Oklahoma Family Medical Center - Ada A...,2020 Arlington St,Ada,OK,74820-2822,Pontotoc
Central Oklahoma Family Medical Center - Call ...,500 N Monte Vista St STE 1B,Ada,OK,74820-4670,Pontotoc
Central Oklahoma Family Medical Center - Colon...,1117 Colony Dr,Ada,OK,74820-2342,Pontotoc
Central Oklahoma Family Medical Center - FUBank,1221 Arlington St STE B,Ada,OK,74820-4067,Pontotoc
Central Oklahoma Family Medical Center - Lab,2721 Arlington St,Ada,OK,74820-2908,Pontotoc
Central Oklahoma Family Medical Center - Main,527 W 3rd St,Konawa,OK,74849-1415,Seminole
Central Oklahoma Family Medical Center - Medca...,301 N Monte Vista St,Ada,OK,74820-4607,Pontotoc
Central Oklahoma Family Medical Center - Mobil...,527 W 3rd St,Konawa,OK,74849-1415,Seminole
Central Oklahoma Family Medical Center - Peds I,930 N Country Club Rd,Ada,OK,74820-2846,Pontotoc
Central Oklahoma Family Medical Center - Peds II,1214 Arlington St,Ada,OK,74820-4045,Pontotoc
Central Oklahoma Family Medical Center - Seminole,2403 W Wrangler Blvd,Seminole,OK,74868-1900,Seminole
Central Oklahoma Family Medical Center - Semin...,2249 Boren Blvd,Seminole,OK,74868-1927,Seminole
Central Oklahoma Family Medical Center - Strat...,302 W Smith,Stratford,OK,74872-4656,Garvin
Central Oklahoma Family Medical Center - W&amp;F,2901 Arlington St,Ada,OK,74820-2928,Pontotoc
Central Oklahoma Family Medical Center - Womens 1,807 N Monte Vista St,Ada,OK,74820-7711,Pontotoc
Central Oklahoma Family Medical Center - Womens 2,625 N Monte Vista St,Ada,OK,74820-4613,Pontotoc
Central Oklahoma Family Medical Center- Tradit...,1131 Arlington St,Ada,OK,74820-4038,Pontotoc
SEILING REGIONAL MEDICAL CENTER - RHC,809 NE Highway 60,Seiling,OK,73663-2705,Dewey
PAWHUSKA FAMILY MEDICAL CLINIC,1109 E 15th St,Pawhuska,OK,74056-1901,Osage
Choctaw Nation Regional Medical Clinic,1801 Chukka Hina,Durant,OK,74701-7117,Bryan
Anadarko Indian Health Center,201 E Parker McKenzie Dr,Anadarko,OK,73005,Caddo
Iowa Tribe Of Oklahoma Perkins Family Clinic,509 OK-33,Perkins,OK,74059-4129,Payne
Sac & Fox Nation Black Hawk Health Center,356110 E 930 Rd,Stroud,OK,74079-5184,Lincoln
Oklahoma City Indian Clinic Ann Arbor,5208 W Reno Ave,Oklahoma City,OK,73127-6344,Oklahoma
Cherokee Nation Health Services Redbird Smith ...,301 S J T Stites St,Sallisaw,OK,74955-9302,Sequoyah
Cherokee Nation Health Services Wilma P. Manki...,471688 OK-51,Stilwell,OK,74960,Adair
Choctaw Nation Broken Bow Health Clinic,1300 E Martin Luther King Dr,Broken Bow,OK,74728-4160,McCurtain
Choctaw Nation Idabel Health Clinic,902 NE Lincoln Rd,Idabel,OK,74745-7346,McCurtain
Choctaw Nation Atoka Health Clinic,1585 W Liberty Rd,Atoka,OK,74525-1702,Atoka
Choctaw Employee Health Clinic,1801 Chukka Hina,Durant,OK,74701-7117,Bryan
Tishomingo Health Clinic,815 E 6th St,Tishomingo,OK,73460-1800,Johnston
Purcell Health Clinic,1438 Hardcastle Blvd,Purcell,OK,73080-8233,McClain
Wetumka Indian Health Center,325 S Washita St,Wetumka,OK,74883-5522,Hughes
Caring Hands Healthcare Centers,3101 Elk Dr,McAlester,OK,74501-7606,Pittsburg
Caring Hands Healthcare Centers - 3rd Street,200 S 3rd St STE B,McAlester,OK,74501-5447,Pittsburg
Caring Hands Healthcare Centers - Hartshorne,1429 Pennsylvania Ave,Hartshorne,OK,74547-3839,Pittsburg
Caring Hands Healthcare Centers - Mobile 01,3101 Elk Dr,McAlester,OK,74501-7606,Pittsburg
Caring Hands Healthcare Centers @ MRHC,4 E Clark Bass Blvd STE 301,McAlester,OK,74501-4269,Pittsburg
"Fairfax Medical Facilities, Inc. - Administrat...",160 N Main St,Fairfax,OK,74637-3021,Osage
"Fairfax Medical Facilities, Inc. - Billing Office",301 N 2nd St,Fairfax,OK,74637-2012,Osage
Hominy Family Health Center,119 W Main St,Hominy,OK,74035-1031,Osage
Newkirk Family Health Center,716 S Highway 77,Newkirk,OK,74647-7009,Kay
ROBERT CLARK FAMILY HEALTH CENTER (DBA),212 N Main St,Fairfax,OK,74637-3023,Osage
Community Health Connection Rosa Parks Clinic,13702 E 46th Pl,Tulsa,OK,74134-5919,Tulsa
"Community Health Connection, Inc. - Ellen Ochoa",12020 E 31st St,Tulsa,OK,74146-2001,Tulsa
K-W- Clinical Construction Project,2321 E 3rd St,Tulsa,OK,74104-1831,Tulsa
Family Health Center Of Southern Oklahoma ,610 E 24th St,Tishomingo,OK,73460-3245,Johnston
FHCSO - Atoka,1556 S Virginia Ave,Atoka,OK,74525-3246,Atoka
FHCSO - Coalgate,107 E Post Ave,Coalgate,OK,74538-3004,Coal
FHCSO - Kingston,21 N Main St,Kingston,OK,73439-6562,Marshall
FHCSO-Administration Office,880 E Main St,Tishomingo,OK,73460-2352,Johnston
Morton Comprehensive Health Center,1334 N Lansing Ave,Tulsa,OK,74106-5907,Tulsa
Morton East Health Center,11511 E 21st St,Tulsa,OK,74129-1815,Tulsa
Morton Family &amp; Children&#39;s Health Center,2325 S Harvard Ave,Tulsa,OK,74114-3300,Tulsa
Morton Midtown Homeless Health Center,102 N Denver Ave,Tulsa,OK,74103-1806,Tulsa
Morton Nowata Health Center,207 S Locust St,Nowata,OK,74048-3660,Nowata
Morton West Tulsa Health Center,6116 W 11th St,Tulsa,OK,74127-7330,Tulsa
Lost River Treatment Center,10025 S 705 Rd,Wyandotte,OK,74370-9507,Ottawa
COMANCHE CNTY HOSPITAL AUTHORITY,3401 W Gore Blvd,Lawton,OK,73505-6332,Comanche
Comanche Community Health Center,513 Hillery Rd,Comanche,OK,73529-1200,Stephens
Comanche School Health Center,1030 Ash Ave,Comanche,OK,73529-2636,Stephens
Elgin Community Health Center,7936 US Highway 277,Elgin,OK,73538-2144,Comanche
Lawton Community Health Center,5404 SW Lee Blvd,Lawton,OK,73505-9521,Comanche
LCHC Apache,1102 S Coblake St,Apache,OK,73006-8337,Caddo
LCHC Burns Flat,Sooner Dr,Burns Flat,OK,73624,Washita
LCHC Cache,512 W C Ave,Cache,OK,73527-9491,Comanche
LCHC Call Center,602 SE Wallock St,Lawton,OK,73501-5403,Comanche
LCHC Center for Health,3811 W Gore Blvd STE 6,Lawton,OK,73505-6328,Comanche
LCHC Center for Health Suite 10,3811 W Gore Blvd STE 10,Lawton,OK,73505-6328,Comanche
LCHC Eastside,1102 SE 36th St,Lawton,OK,73501-8462,Comanche
LCHC Family Care Clinic,3201 W Gore Blvd STE 203,Lawton,OK,73505-6350,Comanche
LCHC Family Continuity Clinic,2609 SW Lee Blvd,Lawton,OK,73505-8312,Comanche
LCHC Family Dentistry,6740 NW Cache Rd,Lawton,OK,73505-2702,Comanche
LCHC Family Health Clinic,3201 W Gore Blvd STE 301,Lawton,OK,73505-6350,Comanche
LCHC Great Plains Pediatrics,3201 W Gore Blvd Ste 100,Lawton,OK,73505-6350,Comanche
LCHC Lawton Pediatrics,2701 SW Cornell Ave,Lawton,OK,73505-7121,Comanche
LCHC Medicine Park,19055 State Highway 49,Lawton,OK,73507-6022,Comanche
LCHC Memorial Medical Clinic,3201 W Gore Blvd STE 304,Lawton,OK,73505-6350,Comanche
LCHC Midtown,1202 NW Arlington Ave,Lawton,OK,73507-6537,Comanche
LCHC Primary Health Care Center at Comanche Co...,110 NW 31st St STE 201,Lawton,OK,73505-6100,Comanche
LCHC Southcare Clinic,512 SW Lee Blvd,Lawton,OK,73501-5711,Comanche
Marlow Community Health Center,1324 S Broadway St,Marlow,OK,73055-3885,Stephens
CLINTON INDIAN HEALTH CENTER,10321 N 2274 Rd,Clinton,OK,73601-7521,Custer
CF-Mack Alford,13001 North,Atoka,OK,74525,Coal
McAlester - Oklahoma State Penitentiary,1301 N West St,McAlester,OK,74501-2659,Pittsburg
Mabel Bassett Correctional Center,29501 Kickapoo Rd,McLoud,OK,74851-8320,Pottawatomie
James Crabtree Correctional Center,216 N Murray St,Helena,OK,73741-1017,Alfalfa
Joseph Harp Correctional Center,16161 Moffat Rd,Lexington,OK,73051,Cleveland
Dick Conner Correctional Center,129 Conner Rd,Hominy,OK,74035-2100,Osage
Council Oak Comprehensive Health,10109 E 79th St,Tulsa,OK,74133-4564,Tulsa
Riverwalk Health and Wellness Center,1000 Riverwalk Ter,Jenks,OK,74037-5666,Tulsa
The Osage Nation Wah-Zha-Zhi Health Center,715 Grandview Ave,Pawhuska,OK,74056-3201,Osage
ARBUCKLE FAMILY CLINIC,2011 W Broadway Ave,Sulphur,OK,73086-4221,Murray
Rubin White Health Center,109 Kerr Ave,Poteau,OK,74953-5270,Le Flore
PRAGUE COMMUNITY HOSPITAL-PRAGUE FAMILY CLINIC,1322 Klabzuba Ave,Prague,OK,74864-4900,Lincoln
ABC MEDICAL CLINIC OF HOLDENVILLE,1011 N Hinckley St,Holdenville,OK,74848-3846,Hughes
Northeastern Tribal Health Sys,7600 S Highway 69A,Miami,OK,74354-1016,Ottawa
CIMARRON MEMORIAL RURAL HEALTH CLINIC,102 S Ellis Ave,Boise City,OK,73933,Cimarron
Kickapoo Tribal Health Center (Mcloud),105365 S Highway 102,McLoud,OK,74851-3051,Lincoln
FAIRVIEW FAMILY CLINIC,519 E State Rd,Fairview,OK,73737-1458,Major
AMC MEDICAL CLINIC LLC,218 N Main St,Eufaula,OK,74432-1633,McIntosh
