Site Name,Site Address,Site City,Site State,Site Zip Code,County
HopeHealth Timmonsville,210 E Market St,Timmonsville,SC,29161-1812,Florence
HopeHealth Timmonsville School-based Health Ce...,304 Kemper St,Timmonsville,SC,29161-1922,Florence
"HopeHealth, Inc.",600 E Palmetto St,Florence,SC,29506-2851,Florence
Archibald Rutledge,764 N Church St,Spartanburg,SC,29303-3097,Spartanburg
ReGenesis Health Care - Administration/Family ...,460 Langdon St,Spartanburg,SC,29302-1614,Spartanburg
ReGenesis Health Care - Bell Hill,945 E Main St,Spartanburg,SC,29302-2149,Spartanburg
ReGenesis Health Care - Gaffney,1341 N Limestone St,Gaffney,SC,29340-4733,Cherokee
ReGenesis Health Care - Pharmacy - Duncan,1663 E Main St,Duncan,SC,29334-9217,Spartanburg
ReGenesis Health Care - Spartanburg Early Lear...,301 Crescent Ave,Spartanburg,SC,29306-4143,Spartanburg
ReGenesis Health Care - Union,115 Thomas St,Union,SC,29379-2147,Union
ReGenesis Health Care - Woodruff,220 Irby St,Woodruff,SC,29388-1618,Spartanburg
ReGenesis Health Care – North Side Health Center,220 College St,Spartanburg,SC,29303-3556,Spartanburg
ReGenesis Health Care-Mobile Health Center #1,460 Langdon St,Spartanburg,SC,29302-1614,Spartanburg
ReGenesis Health Care-Mobile Health Center #2,460 Langdon St,Spartanburg,SC,29302-1614,Spartanburg
ReGenesis Health Care-Mobile Health Center #3,460 Langdon St,Spartanburg,SC,29302-1614,Spartanburg
ReGenesis Health Care-Phoenix Center,1400 Cleveland St,Greenville,SC,29607-2410,Greenville
ReGenesis Health Care-Spartanburg,750 S Church St,Spartanburg,SC,29306-5348,Spartanburg
ReGenesis Health Care-Spartanburg Family Denti...,362 N Pine St,Spartanburg,SC,29302-1631,Spartanburg
ReGenesis Health Care-Union Family Dentistry,115 Thomas St STE C,Union,SC,29379-2147,Union
CAROLINA PEDIATRIC ASSOCIATES,1610 N Limestone St APT B,Gaffney,SC,29340-2312,Cherokee
Baptist Hill Middle High School,5117 Baptist Hill Rd,Hollywood,SC,29449-6916,Charleston
Charleston Dorchester Mental Health Center,2100 Charlie Hall Blvd,Charleston,SC,29414-5832,Charleston
Charleston Family Health Center,51 Nassau St,Charleston,SC,29403-5513,Charleston
Dorchester Family Health Center,679 Orangeburg Rd UNIT F,Summerville,SC,29483-9038,Dorchester
EAST COAST MIGRANT HEAD START PROGRAM,14405 Bells Hwy,Lodge,SC,29082-9331,Colleton
Elijah Wright Family Health Center,1681 Old Highway 6,Cross,SC,29436-3602,Berkeley
Enterprise Pediatrics Health Center,2047 Comstock Ave,North Charleston,SC,29405-8117,Charleston
Fetter Health Care Network Annex,7301 Rivers Ave STE 100,North Charleston,SC,29406-4650,Charleston
Fetter Mobile Dental Unit,51 Nassau St,Charleston,SC,29403-5513,Charleston
Fetter Mobile Dental Unit 2,51 Nassau St,Charleston,SC,29403-5513,Charleston
Fetter Mobile Medical Unit 1,51 Nassau St,Charleston,SC,29403-5513,Charleston
Fetter Mobile Medical Unit 2,51 Nassau St,Charleston,SC,29403-5513,Charleston
Fetter Mobile Medical Unit 3,51 Nassau St,Charleston,SC,29403-5500,Charleston
Fields Farm Camp,3129 River Rd,Johns Island,SC,29455-8857,Charleston
Forest Hills Elementary School,633 Hiers Corner Rd,Walterboro,SC,29488-2831,Colleton
Hollywood Family Health Center,5225 Highway 165,Hollywood,SC,29449-6144,Charleston
Jerry Zucker Middle School of Science,6401 Dorchester Rd,North Charleston,SC,29418-5101,Charleston
Johns Island Family Health Center,3627 Maybank Hwy,Johns Island,SC,29455-4836,Charleston
Mary Ford Early Learning and Family Center,3180 Thomasina Mcpherson Blvd,North Charleston,SC,29405-8283,Charleston
Morningside Middle School,1999 Singley St,North Charleston,SC,29405-5014,Charleston
One80 Place,35 Walnut St,Charleston,SC,29403-4514,Charleston
Packing Shed Housing Camp,771 Brownswood Rd,Johns Island,SC,29455-3239,Charleston
RB Stall High School,3625 Ashley Phosphate Rd,North Charleston,SC,29418-8559,Charleston
"Rose D. Gibbs, MD Family Health Center",106 W Main St,Moncks Corner,SC,29461-2601,Berkeley
Summerville Support Services Center,700 N Pine St,Summerville,SC,29483-6641,Dorchester
"Thaddeus J Bell, MD Family Health Center Annex","120 Varnfield Dr, Ste B",Summerville,SC,29483-7313,Berkeley
"Thaddeus J Bell, MD Support Center",7301 Rivers Ave Ste 182,North Charleston,SC,29406-4650,Charleston
"Thaddeus J. Bell, MD Family Health Center",130 Varnfield Dr STE 100,Summerville,SC,29483-7317,Berkeley
Walterboro Family Health Center,302 Medical Park Dr,Walterboro,SC,29488-5747,Colleton
Administrative Services,430 Cobb Rd,Greenwood,SC,29649-9002,Greenwood
CALHOUN FALLS FAMILY PRACTICE,535 Jackson St,Calhoun Falls,SC,29628-1222,Abbeville
Carolina Community Pharmacy at Carolina Village,420 Epting Ave,Greenwood,SC,29646-4040,Greenwood
Carolina Community Pharmacy NW,577 Bypass 72 NW,Greenwood,SC,29649-1301,Greenwood
"CAROLINA HEALTH CENTERS, INC.",313 Main St STE B,Greenwood,SC,29646-2757,Greenwood
HomeTown Pediatrics,23265 Highway 76 E,Clinton,SC,29325-7532,Laurens
LAKELANDS FAMILY PRACTICE AND PEDIATRICS CENTER,17124 Highway 72 W,Waterloo,SC,29384-5144,Laurens
Laurens Community Care Medical Home Referral C...,22725 Highway 76 E,Clinton,SC,29325-7527,Laurens
McCormick Family Practice,1319 S Main St,Mc Cormick,SC,29835-7928,McCormick
RIDGE SPRING FAMILY PRACTICE,201 Aiken Rd,Ridge Spring,SC,29129-9169,Saluda
SALUDA FAMILY PRACTICE,219 Greenwood Hwy,Saluda,SC,29138-1143,Saluda
The Bethany Center,355 Cambridge Ave W,Greenwood,SC,29646-2191,Greenwood
THE CHILDREN'S CENTER,113 Liner Dr,Greenwood,SC,29646-2311,Greenwood
The Pendergrass Family Health Center,93 S Greenwood Ave,Ware Shoals,SC,29692-1534,Greenwood
UPTOWN FAMILY PRACTICE CENTER,313 Main St STE A,Greenwood,SC,29646-2757,Greenwood
Village Family Practice,420 Epting Ave STE B,Greenwood,SC,29646-4040,Greenwood
"LAKE CITY FAMILY MEDICINE, LLC",901 N Matthews Rd,Lake City,SC,29560-7024,Florence
COMMUNITY KITCHEN,1411 Mr Joe White Ave,Myrtle Beach,SC,29577-5615,Horry
Little River Medical Center Annex,2220 Highway 17,Little River,SC,29566-9233,Horry
Little River Medical Center at Carolina Forest,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
LRMC - Loris Site,4303 Live Oak Dr,Little River,SC,29566-9138,Horry
LRMC - Mobile Van # 4,3817 Main St,Loris,SC,29569-3017,Horry
LRMC Health Access,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
LRMC Mobile Van #3,1075 Mr Joe White Ave UNIT 101,Myrtle Beach,SC,29577-5658,Horry
LRMC-Mobile Van  #2,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
LRMC-Mobile Van  #5,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
LRMC-Mobile Van #1,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
SouthStrand Medical Center,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry
WACCAMAW CENTER FOR MENTAL HEALTH,7724 N Kings Hwy,Myrtle Beach,SC,29572-3041,Horry
BEAUFORT MEMORIAL HARRISON PEEPLES HEALTHCARE CTR,164 Waccamaw Medical Park Dr,Conway,SC,29526-8903,Horry
"FAMILY MEDICINE ASSOCIATES, LLC",1000 Pine St W,Varnville,SC,29944,Hampton
"Genesis Healthcare, Inc.",505 Thurgood Marshall Hwy,Kingstree,SC,29556-4107,Williamsburg
"Genesis Healthcare, Inc. - Public Sq.",3400 West Ave,Columbia,SC,29203-6901,Richland
"Genesis Healthcare, Inc. dba Genesis Health Ca...",8906 Two Notch Rd,Columbia,SC,29223-6366,Richland
"Genesis Healthcare, Inc. dba Genesis Healthcar...",52 Public Sq,Darlington,SC,29532-3216,Darlington
"Genesis Healthcare, Inc. dba Lamar Family Care",1523 Heritage Ln,Florence,SC,29505-3197,Florence
"Genesis Healthcare, Inc. dba Lowcountry Pediat...",115 Exchange St,Darlington,SC,29532-3203,Darlington
"Genesis Healthcare, Inc. dba Olanta Family Care",301 W Main St,Lamar,SC,29069-7102,Darlington
"Genesis Healthcare, Inc. dba Pee Dee Health Care",99 Bridgetown Rd,Goose Creek,SC,29445-5359,Berkeley
"Genesis Healthcare, Inc. dba Walterboro Family...",211 S Jones Rd,Olanta,SC,29114-9705,Florence
MCLEOD PEDIATRICS-DILLON,457 Spruce St,Walterboro,SC,29488-2766,Colleton
Careteam + Family Health and Specialty Care,705 N 8th Ave STE 3A,Dillon,SC,29536-2549,Dillon
PIEDMONT PEDIATRICS,100 Professional Park Dr,Conway,SC,29526-9260,Horry
F MARION DWIGHT MD PA,996 Medical Ridge Rd,Clinton,SC,29325-4541,Laurens
Advantage Eye Care,2113 Main Hwy,Bamberg,SC,29003-2705,Bamberg
BROOKLAND-CAYCE MEDICAL PRACTICE,115 Atrium Way STE 120,Columbia,SC,29223-6382,Richland
Cayce/West Columbia Primary Care Center,500 N 12th St,West Columbia,SC,29169-6502,Lexington
Columbia Community Family Practice,1115 State St,Cayce,SC,29033-4342,Lexington
Cooperative Community CareMobile,407 N Brown St,West Columbia,SC,29169-5710,Lexington
Cooperative Health @ CAMH,4808 Colonial Dr,Columbia,SC,29203-4260,Richland
Cooperative Health Mobile Unit,4605 Monticello Rd,Columbia,SC,29203-4156,Richland
Eastover Family Practice,2715 Colonial Dr,Columbia,SC,29203-6818,Richland
Eau Claire - Walk-In,4605 Monticello Rd,Columbia,SC,29203-4156,Richland
Eau Claire Behavioral Medicine,3041 Old Eastover Rd,Eastover,SC,29044-8303,Richland
Eau Claire Cooperative Health Center Administr...,4605 Monticello Rd STE 2,Columbia,SC,29203-4156,Richland
Eau Claire Family Dentistry,4605 Monticello Rd STE 1,Columbia,SC,29203-4156,Richland
Eau Claire Family Dentistry at Monticello Road,169 Laurelhurst Ave,Columbia,SC,29210-3825,Lexington
EAU CLAIRE INTERNAL MEDICINE,3800 N Main St STE C,Columbia,SC,29203-6446,Richland
Eau Claire Podiatry,4605 Monticello Rd BLDG C,Columbia,SC,29203-4156,Richland
Fairfield Elementary School,4605 Monticello Rd,Columbia,SC,29203-4156,Richland
Five Points Pediatrics,3800 N Main St STE B,Columbia,SC,29203-6446,Richland
Five Points Pediatrics Behavioral Health @ Han...,1226 US Highway 321 Byp S,Winnsboro,SC,29180-7188,Fairfield
Five Points Walk-in Center,1228 Harden St STE B,Columbia,SC,29204-1800,Richland
Hopkins Pediatrics and Family Practice,2600 Wheat St,Columbia,SC,29205-2315,Richland
Lake Monticello Family Practice,1228 Harden St STE A,Columbia,SC,29204-1800,Richland
Lake Monticello Family Practice @ McCrorey-Liston,9023 Garners Ferry Rd,Hopkins,SC,29061-9540,Richland
Little Mountain Pediatric and Family Practice,9017 State Highway 215 S,Jenkinsville,SC,29065-9428,Fairfield
Pediatrics of Batesburg - Leesville,1978 State Highway 215 S,Blair,SC,29015-9443,Fairfield
Pediatrics of Newberry,99 N Mill St,Little Mountain,SC,29075-8788,Newberry
"Pelion Pediatrics, Family &amp; Dental Practice",120 E Church St,Leesville,SC,29070-7594,Lexington
"Ridgeway Pediatrics, Family &amp; Dental Practice",2525 Kinard St,Newberry,SC,29108-2909,Newberry
Sterling Sharpe Pediatric Center,8063 Edmund Hwy,Pelion,SC,29123-9805,Lexington
Transitions Center,755 US Highway 21 S,Ridgeway,SC,29130-6844,Fairfield
Waverly Family Practice,4605 Monticello Rd STE 1,Columbia,SC,29203-4156,Richland
Waverly Women&#39;s Health,2025 Main St,Columbia,SC,29201-2125,Richland
Waverly Women’s Healthcare and Internal Medici...,1228 Harden St STE C,Columbia,SC,29204-1800,Richland
Winnsboro Pediatric and Family Practice,2117 Gervais St,Columbia,SC,29204-1805,Richland
Plexus Health | Kershaw,703 N White St,Lancaster,SC,29720-2174,Lancaster
Plexus Health | Lancaster,800 N White St,Lancaster,SC,29720-2177,Lancaster
Kershaw Office,838 W Meeting St,Lancaster,SC,29720-6261,Lancaster
Sandhills Medical Foundation - Pageland,205 W Marion St,Kershaw,SC,29067-1412,Lancaster
Sandhills Medical Foundation - Ruby,645 S Seventh St,Mc Bee,SC,29101-7101,Chesterfield
SANDHILLS MEDICAL FOUNDATION Inc. - Jefferson ...,126 N Pearl St,Pageland,SC,29728-1925,Chesterfield
Sandhills Medical Foundation Inc. – Sumter Site,290 Market St,Ruby,SC,29741-2900,Chesterfield
"Sandhills Medical Foundation, Inc - Admin Annex",409 E Church St,Jefferson,SC,29718-8701,Chesterfield
Sandhills Medical Foundation- Bethune,30 Cuttino Rd,Sumter,SC,29150-2667,Sumter
Sandhills Medical Foundation--Lugoff Baldwin Ave,1111 Broad St,Camden,SC,29020-3611,Kershaw
"Sandhills Medical, Camden Office",103 Main St N BLDG,Bethune,SC,29009-9750,Kershaw
Affinity Health Center Main,2611 Liberty Hill Rd,Camden,SC,29020-1871,Kershaw
Affinity Health Center- York,455 Lakeshore Pkwy,Rock Hill,SC,29730-4205,York
York Middle School,300 Clinton Ave,Clover,SC,29710-1627,York
Beaufort Jasper Hampton Comprehensive Health S...,1010 Devinney Rd,York,SC,29745-2127,York
BJHCHS Mobile Unit,719 Okatie Hwy,Okatie,SC,29909-3963,Jasper
BJHCHS Ronald McDonald Mobile Unit,721 Okatie Hwy,Okatie,SC,29909-3963,Jasper
BROAD RIVER ELEM SCHOOL HLTH CTR,200 Elm St E,Hampton,SC,29924-3430,Hampton
Donald E. Gatch Medical Center,719 Okatie Hwy,Okatie,SC,29909-3963,Jasper
Elijah Washington Medical Center,474 Broad River Blvd,Beaufort,SC,29906-9489,Beaufort
Estill Medical Center,552 Stiney Rd,Hardeeville,SC,29927-5228,Jasper
HAMPTON MEDICAL CENTER,21 Paige Point Blf,Sheldon,SC,29941-2700,Beaufort
HARDEEVILLE RIDGELAND MIDDLE SCHOOL,776 2nd St E,Estill,SC,29918-4926,Hampton
JAMES J DAVIS EARLY LEARNING CENTER,200 Elm St E,Hampton,SC,29924-3430,Hampton
Leroy E. Browne Medical Center,150 Hurricane Vly,Hardeeville,SC,29927-4056,Jasper
PORT ROYAL MEDICAL CENTER,364 Keans Neck Rd,Seabrook,SC,29940-3122,Beaufort
Port Royal Medical Center II,6315 Jonathan Francis Sr Rd,Saint Helena Island,SC,29920-5310,Beaufort
Port Royal OB/GYN,1320 Ribaut Rd,Port Royal,SC,29935-1118,Beaufort
RIDGELAND HARDEEVILLE HIGH SCHOOL,2210 Mossy Oaks Rd,Port Royal,SC,29935-1046,Beaufort
RIDGELAND MEDICAL CENTER,1264 Ribaut Rd STE 200,Beaufort,SC,29902-6127,Beaufort
RUTH P. FIELD MEDICAL CENTER,250 Jaguar Trl,Ridgeland,SC,29936-5580,Jasper
St. Helena Elementary School,30 US-278,Ridgeland,SC,29936-4476,Jasper
Whale Branch Early College High School,719 N Okatie Hwy,Ridgeland,SC,29936-8276,Jasper
Whale Branch Elementary School,1025 Sea Island Pkwy,St Helena Is,SC,29920-4301,Beaufort
WHALE BRANCH MIDDLE SCHOOL,69 Detour Rd,Seabrook,SC,29940-3805,Beaufort
"COMMUNITY MEDICINE FOUNDATION, INC.",2009 Trask Pkwy,Seabrook,SC,29940-3668,Beaufort
NCFMC-Administrative Site,1131 Saluda St,Rock Hill,SC,29730-5776,York
NCFMC-Chester Mental Health,423 Saluda St,Rock Hill,SC,29730-5309,York
NCFMC-Rock Hill Mental Health,410 Oakland Ave STE 101,Rock Hill,SC,29730-3530,York
North Central Family Medical Center-Chester Site,524 Doctors Ct,Chester,SC,29706-8644,Chester
North Central Family Medical Center-Clinton Co...,205 Piedmont St,Rock Hill,SC,29730-4137,York
NORTH CENTRAL FAMILY MEDICAL CTR. CHESTER,121 Saluda St,Chester,SC,29706-1580,Chester
Women's Health and Pediatric &amp; Adolescent ...,1029 Crawford Rd RM 103,Rock Hill,SC,29730-5152,York
WORKMAN STREET PHPC,115 Cestrain Sq,Chester,SC,29706-1979,Chester
Calhoun County High School,380 Workman St S,Rock Hill,SC,29730-6354,York
Denmark Medical Center,150 Saints Ave,St Matthews,SC,29135-9005,Calhoun
Denmark-Olar Elementary School,10278 Old Number Six Hwy,Vance,SC,29163-9342,Orangeburg
Denmark-Olar High School,5616 Carolina Hwy,Denmark,SC,29042-2240,Bamberg
Denmark-Olar Middle School,1459 Sol Blatt Blvd,Denmark,SC,29042-2503,Bamberg
Family Health Center at Holly Hill,197 Viking Cir,Denmark,SC,29042-1566,Bamberg
Family Health Centers HIV/Primary Care Mobile ...,45 Green St,Denmark,SC,29042-2395,Bamberg
Family Health Centers HIV/Primary Care Mobile ...,922 Holly St,Holly Hill,SC,29059-2762,Orangeburg
Family Health Centers Village Park Drive,3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
"FAMILY HEALTH CENTERS, INC.",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
"Family Health Centers, Inc. Mobile Dental Unit",1760 Village Park Dr,Orangeburg,SC,29118-2457,Orangeburg
"Family Health Centers, Inc. Optometry Mobile Unit",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
"Family Health Centers, Inc., Primary Care Mobi...",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
"Family Health Centers, Inc., Training and Tele...",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
NORFIELD MEDICAL CENTER,3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
Ocab Head Start Center,3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg
Sandy Run K-8 School,7061 Norway Rd,Neeses,SC,29107-9021,Orangeburg
ST GEORGE MEDICAL CENTER,1822 Joe S Jeffords Hwy,Orangeburg,SC,29115-7470,Orangeburg
ST. MATTHEW'S FAMILY HEALTH CTR,450 Old Swamp Rd,Swansea,SC,29160-8390,Calhoun
St. Matthews K-8 School,401 Ridge St,Saint George,SC,29477-2451,Dorchester
Aiken Specialty Services,132 Saints Ave,St Matthews,SC,29135-9005,Calhoun
BARNWELL FAMILY MEDICINE,209 Abbeville Ave NW,Aiken,SC,29801-3923,Aiken
Barnwell Family Medicine Administrative Office,185 Mcgee St,Bamberg,SC,29003-1154,Bamberg
Family Medical Center of Blackville,86 Wren St,Barnwell,SC,29812-1529,Barnwell
LCHCS Administrative Office,110 Wren St,Barnwell,SC,29812-1533,Barnwell
LCHCS dba Barnwell Family Specialty Services,130 Baker St N,Blackville,SC,29817-2426,Barnwell
LOW COUNTRY HEALTH CARE SYSTEM,914 Reynolds Rd,Barnwell,SC,29812-6358,Barnwell
"Low Country Health Care System, Inc. dba Barnw...",124 Wren St,Barnwell,SC,29812-1527,Barnwell
"Low Country Health Care System, Inc. dba Padge...",333 Revolutionary Trl,Fairfax,SC,29827-7109,Allendale
Williston Family Medicine,10706 Marlboro Ave,Barnwell,SC,29812-6376,Barnwell
Clyburn Center for Primary Care,13649 Church St,Williston,SC,29853-5829,Barnwell
Family Health Care,1000 Clyburn Pl,Aiken,SC,29801-4193,Aiken
MARGARET J. WESTON HEALTH CENTER,1000 Clyburn Pl,Aiken,SC,29801-4193,Aiken
Teague Street Admin Office,120 Darlington Dr,Aiken,SC,29803-8542,Aiken
Whiskey Road,4645 Augusta Rd,Clearwater,SC,29842-7265,Aiken
CARE Team Express Mobile Medical Unit,4200 Whiskey Rd,Aiken,SC,29803-8534,Aiken
Mobile Dental Unit,130 Mallard St,Greenville,SC,29601-4046,Greenville
Mobile Medical Team,111 Berry Ave # A,Greer,SC,29651-1307,Greenville
NEW HORIZON FAMILY DENTAL CARE,111A Berry Ave,Greer,SC,29651-1307,Greenville
NEW HORIZON FAMILY HEALTH SERVICES,130 Mallard St,Greenville,SC,29601-4046,Greenville
New Horizon Family Health Services Main Site,1 Memorial Medical Dr,Greenville,SC,29605-4407,Greenville
Pendleton Place Youth Drop In Center - Medical...,130 Mallard St,Greenville,SC,29601-4046,Greenville
TRAVELERS REST,975 W Faris Rd,Greenville,SC,29605-4241,Greenville
Tandem Health,1588 Geer Hwy,Travelers Rest,SC,29690-9204,Greenville
Tandem Health,25 E Clark St,Pinewood,SC,29125-8989,Sumter
Tandem Health,1278 N Lafayette Dr,Sumter,SC,29150-2964,Sumter
Tandem Health,319 N Main St,Sumter,SC,29150-4258,Sumter
Tandem Health,1105 N Lafayette Dr STE B,Sumter,SC,29150-2984,Sumter
Mobile Medical Vehicle,550 S Pike W,Sumter,SC,29150-2616,Sumter
Rosa Clark Medical Clinic at Memorial Drive - ...,301 Memorial Dr,Seneca,SC,29672-9491,Oconee
Rosa Clark Medical Clinic Dental Clinic,301 Memorial Dr,Seneca,SC,29672-9491,Oconee
Foothills Community Health Care - Anderson - W...,210 S Oak St,Seneca,SC,29678-3416,Oconee
Foothills Community Health Care Inc Mobile,1100 W Franklin St,Anderson,SC,29624-2012,Anderson
"Foothills Community Health Care, Inc",110 Liberty Dr,Clemson,SC,29631-3157,Pickens
Foothills Community Health Care-Easley,403 Hillcrest Dr,Easley,SC,29640-1207,Pickens
FCI - Williamsburg,957 Cheraw St,Bennettsville,SC,29512-2420,Marlboro
FCI - Estill,8301 US Highway 521,Salters,SC,29590-3705,Williamsburg
FCI - Edgefield,100 Prison Rd,Estill,SC,29918,Hampton
FCI - Bennettsville,501 Gary Hill Rd,Edgefield,SC,29824-4503,Edgefield
CF-Camille Griffin Graham Correctional Institu...,4460 Broad River Rd,Columbia,SC,29210-4012,Richland
CF-Lieber Correctional Institution,4450 Broad River Rd,Columbia,SC,29210-4012,Richland
CF-McCormick Correctional Institution,136 Wilborn Ave,Ridgeville,SC,29472-6351,Dorchester
CF-Perry Correctional Institution,386 Redemption Way,Mc Cormick,SC,29899-9000,McCormick
